,PA
2018-08-05 20:54:00,8071.704165
2018-08-05 20:55:00,8087.604165
2018-08-05 20:56:00,8087.604165
2018-08-05 20:57:00,8084.424165
2018-08-05 20:58:00,8083.629165
2018-08-05 20:59:00,8083.629165
2018-08-05 21:00:00,8083.629165
2018-08-05 21:01:00,8083.629165
2018-08-05 21:02:00,8083.629165
2018-08-05 21:03:00,8086.809165
2018-08-05 21:04:00,8086.809165
2018-08-05 21:05:00,8097.144165
2018-08-05 21:06:00,8087.604165
2018-08-05 21:07:00,8085.219165
2018-08-05 21:08:00,8083.629165
2018-08-05 21:09:00,8084.424165
2018-08-05 21:10:00,8086.014165
2018-08-05 21:11:00,8084.424165
2018-08-05 21:12:00,8084.424165
2018-08-05 21:13:00,8083.629165
2018-08-05 21:14:00,8084.424165
2018-08-05 21:15:00,8084.424165
2018-08-05 21:16:00,8084.424165
2018-08-05 21:17:00,8084.424165
2018-08-05 21:18:00,8084.424165
2018-08-05 21:19:00,8084.424165
2018-08-05 21:20:00,8084.424165
2018-08-05 21:21:00,8084.424165
2018-08-05 21:22:00,8084.424165
2018-08-05 21:23:00,8084.424165
2018-08-05 21:24:00,8084.424165
2018-08-05 21:25:00,8084.424165
2018-08-05 21:26:00,8084.424165
2018-08-05 21:27:00,8084.424165
2018-08-05 21:28:00,8084.424165
2018-08-05 21:29:00,8084.424165
2018-08-05 21:30:00,8084.424165
2018-08-05 21:31:00,8084.424165
2018-08-05 21:32:00,8084.424165
2018-08-05 21:33:00,8084.424165
2018-08-05 21:34:00,8084.424165
2018-08-05 21:35:00,8084.424165
2018-08-05 21:36:00,8084.424165
2018-08-05 21:37:00,8076.474165
2018-08-05 21:38:00,8076.474165
2018-08-05 21:39:00,8078.859165
2018-08-05 21:40:00,8076.474165
2018-08-05 21:41:00,8076.474165
2018-08-05 21:42:00,8076.474165
2018-08-05 21:43:00,8076.474165
2018-08-05 21:44:00,8076.474165
2018-08-05 21:45:00,8076.474165
2018-08-05 21:46:00,8076.474165
2018-08-05 21:47:00,8076.474165
2018-08-05 21:48:00,8076.474165
2018-08-05 21:49:00,8070.114165
2018-08-05 21:50:00,8075.679165
2018-08-05 21:51:00,8077.269165
2018-08-05 21:52:00,8077.269165
2018-08-05 21:53:00,8076.474165
2018-08-05 21:54:00,8074.089165
2018-08-05 21:55:00,8074.884165
2018-08-05 21:56:00,8074.884165
2018-08-05 21:57:00,8074.884165
2018-08-05 21:58:00,8074.884165
2018-08-05 21:59:00,8074.884165
2018-08-05 22:00:00,8074.884165
2018-08-05 22:01:00,8074.089165
2018-08-05 22:02:00,8074.089165
2018-08-05 22:03:00,8073.294165
2018-08-05 22:04:00,8073.294165
2018-08-05 22:05:00,8073.294165
2018-08-05 22:06:00,8072.499165
2018-08-05 22:07:00,8072.499165
2018-08-05 22:08:00,8075.679165
2018-08-05 22:09:00,8076.474165
2018-08-05 22:10:00,8077.269165
2018-08-05 22:11:00,8078.064165
2018-08-05 22:12:00,8076.474165
2018-08-05 22:13:00,8076.474165
2018-08-05 22:14:00,8076.474165
2018-08-05 22:15:00,8076.474165
2018-08-05 22:16:00,8078.064165
2018-08-05 22:17:00,8078.064165
2018-08-05 22:18:00,8078.064165
2018-08-05 22:19:00,8078.064165
2018-08-05 22:20:00,8078.064165
2018-08-05 22:21:00,8078.064165
2018-08-05 22:22:00,8076.474165
2018-08-05 22:23:00,8076.474165
2018-08-05 22:24:00,8076.474165
2018-08-05 22:25:00,8076.474165
2018-08-05 22:26:00,8076.474165
2018-08-05 22:27:00,8074.884165
2018-08-05 22:28:00,8074.884165
2018-08-05 22:29:00,8075.679165
2018-08-05 22:30:00,8076.474165
2018-08-05 22:31:00,8076.474165
2018-08-05 22:32:00,8076.474165
2018-08-05 22:33:00,8076.474165
2018-08-05 22:34:00,8076.474165
2018-08-05 22:35:00,8073.294165
2018-08-05 22:36:00,8074.884165
2018-08-05 22:37:00,8073.294165
2018-08-05 22:38:00,8073.294165
2018-08-05 22:39:00,8073.294165
2018-08-05 22:40:00,8073.294165
2018-08-05 22:41:00,8073.294165
2018-08-05 22:42:00,8073.294165
2018-08-05 22:43:00,8073.294165
2018-08-05 22:44:00,8073.294165
2018-08-05 22:45:00,8073.294165
2018-08-05 22:46:00,8073.294165
2018-08-05 22:47:00,8073.294165
2018-08-05 22:48:00,8073.294165
2018-08-05 22:49:00,8073.294165
2018-08-05 22:50:00,8073.294165
2018-08-05 22:51:00,8073.294165
2018-08-05 22:52:00,8073.294165
2018-08-05 22:53:00,8073.294165
2018-08-05 22:54:00,8073.294165
2018-08-05 22:55:00,8073.294165
2018-08-05 22:56:00,8073.294165
2018-08-05 22:57:00,8073.294165
2018-08-05 22:58:00,8073.294165
2018-08-05 22:59:00,8073.294165
2018-08-05 23:00:00,8073.294165
2018-08-05 23:01:00,8076.474165
2018-08-05 23:02:00,8076.474165
2018-08-05 23:03:00,8076.474165
2018-08-05 23:04:00,8072.499165
2018-08-05 23:05:00,8072.499165
2018-08-05 23:06:00,8071.704165
2018-08-05 23:07:00,8072.499165
2018-08-05 23:08:00,8072.499165
2018-08-05 23:09:00,8072.499165
2018-08-05 23:10:00,8072.499165
2018-08-05 23:11:00,8072.499165
2018-08-05 23:12:00,8072.499165
2018-08-05 23:13:00,8071.704165
2018-08-05 23:14:00,8071.704165
2018-08-05 23:15:00,8067.729165
2018-08-05 23:16:00,8067.729165
2018-08-05 23:17:00,8067.729165
2018-08-05 23:18:00,8067.729165
2018-08-05 23:19:00,8067.729165
2018-08-05 23:20:00,8067.729165
2018-08-05 23:21:00,8067.729165
2018-08-05 23:22:00,8068.524165
2018-08-05 23:23:00,8068.524165
2018-08-05 23:24:00,8068.524165
2018-08-05 23:25:00,8068.524165
2018-08-05 23:26:00,8068.524165
2018-08-05 23:27:00,8068.524165
2018-08-05 23:28:00,8068.524165
2018-08-05 23:29:00,8068.524165
2018-08-05 23:30:00,8070.909165
2018-08-05 23:31:00,8070.909165
2018-08-05 23:32:00,8070.909165
2018-08-05 23:33:00,8070.909165
2018-08-05 23:34:00,8070.909165
2018-08-05 23:35:00,8068.524165
2018-08-05 23:36:00,8068.524165
2018-08-05 23:37:00,8068.524165
2018-08-05 23:38:00,8068.524165
2018-08-05 23:39:00,8068.524165
2018-08-05 23:40:00,8068.524165
2018-08-05 23:41:00,8068.524165
2018-08-05 23:42:00,8068.524165
2018-08-05 23:43:00,8068.524165
2018-08-05 23:44:00,8068.524165
2018-08-05 23:45:00,8068.524165
2018-08-05 23:46:00,8068.524165
2018-08-05 23:47:00,8068.524165
2018-08-05 23:48:00,8068.524165
2018-08-05 23:49:00,8068.524165
2018-08-05 23:50:00,8068.524165
2018-08-05 23:51:00,8068.524165
2018-08-05 23:52:00,8068.524165
2018-08-05 23:53:00,8070.909165
2018-08-05 23:54:00,8070.909165
2018-08-05 23:55:00,8070.909165
2018-08-05 23:56:00,8070.909165
2018-08-05 23:57:00,8070.909165
2018-08-05 23:58:00,8070.909165
2018-08-05 23:59:00,8071.704165
2018-08-06 00:00:00,8067.729165
2018-08-06 00:01:00,8074.089165
2018-08-06 00:02:00,8067.729165
2018-08-06 00:03:00,8067.729165
2018-08-06 00:04:00,8067.729165
2018-08-06 00:05:00,8067.729165
2018-08-06 00:06:00,8067.729165
2018-08-06 00:07:00,8067.729165
2018-08-06 00:08:00,8067.729165
2018-08-06 00:09:00,8067.729165
2018-08-06 00:10:00,8067.729165
2018-08-06 00:11:00,8067.729165
2018-08-06 00:12:00,8067.729165
2018-08-06 00:13:00,8067.729165
2018-08-06 00:14:00,8067.729165
2018-08-06 00:15:00,8067.729165
2018-08-06 00:16:00,8067.729165
2018-08-06 00:17:00,8064.549165
2018-08-06 00:18:00,8064.549165
2018-08-06 00:19:00,8066.934165
2018-08-06 00:20:00,8070.114165
2018-08-06 00:21:00,8073.294165
2018-08-06 00:22:00,8067.729165
2018-08-06 00:23:00,8067.729165
2018-08-06 00:24:00,8066.934165
2018-08-06 00:25:00,8066.934165
2018-08-06 00:26:00,8066.934165
2018-08-06 00:27:00,8066.934165
2018-08-06 00:28:00,8066.934165
2018-08-06 00:29:00,8066.934165
2018-08-06 00:30:00,8066.934165
2018-08-06 00:31:00,8066.934165
2018-08-06 00:32:00,8066.139165
2018-08-06 00:33:00,8056.599165
2018-08-06 00:34:00,8055.804165
2018-08-06 00:35:00,8055.804165
2018-08-06 00:36:00,8055.804165
2018-08-06 00:37:00,8055.804165
2018-08-06 00:38:00,8055.804165
2018-08-06 00:39:00,8055.804165
2018-08-06 00:40:00,8051.034165
2018-08-06 00:41:00,8049.444165
2018-08-06 00:42:00,8049.444165
2018-08-06 00:43:00,8049.444165
2018-08-06 00:44:00,8055.804165
2018-08-06 00:45:00,8055.009165
2018-08-06 00:46:00,8055.804165
2018-08-06 00:47:00,8047.059165
2018-08-06 00:48:00,8046.264165
2018-08-06 00:49:00,8051.034165
2018-08-06 00:50:00,8051.034165
2018-08-06 00:51:00,8053.419165
2018-08-06 00:52:00,8051.034165
2018-08-06 00:53:00,8053.419165
2018-08-06 00:54:00,8051.829165
2018-08-06 00:55:00,8049.444165
2018-08-06 00:56:00,8052.624165
2018-08-06 00:57:00,8058.189165
2018-08-06 00:58:00,8060.574165
2018-08-06 00:59:00,8060.574165
2018-08-06 01:00:00,8055.009165
2018-08-06 01:01:00,8050.239165
2018-08-06 01:02:00,8054.214165
2018-08-06 01:03:00,8054.214165
2018-08-06 01:04:00,8053.419165
2018-08-06 01:05:00,8059.779165
2018-08-06 01:06:00,8062.959165
2018-08-06 01:07:00,8062.959165
2018-08-06 01:08:00,8062.959165
2018-08-06 01:09:00,8060.574165
2018-08-06 01:10:00,8060.574165
2018-08-06 01:11:00,8061.369165
2018-08-06 01:12:00,8064.549165
2018-08-06 01:13:00,8059.779165
2018-08-06 01:14:00,8059.779165
2018-08-06 01:15:00,8059.779165
2018-08-06 01:16:00,8059.779165
2018-08-06 01:17:00,8059.779165
2018-08-06 01:18:00,8053.419165
2018-08-06 01:19:00,8053.419165
2018-08-06 01:20:00,8053.419165
2018-08-06 01:21:00,8072.499165
2018-08-06 01:22:00,8066.934165
2018-08-06 01:23:00,8068.524165
2018-08-06 01:24:00,8068.524165
2018-08-06 01:25:00,8070.114165
2018-08-06 01:26:00,8067.729165
2018-08-06 01:27:00,8065.344165
2018-08-06 01:28:00,8066.139165
2018-08-06 01:29:00,8066.139165
2018-08-06 01:30:00,8057.394165
2018-08-06 01:31:00,8046.264165
2018-08-06 01:32:00,8042.289165
2018-08-06 01:33:00,8039.904165
2018-08-06 01:34:00,8039.904165
2018-08-06 01:35:00,8041.494165
2018-08-06 01:36:00,8047.854165
2018-08-06 01:37:00,8051.034165
2018-08-06 01:38:00,8050.239165
2018-08-06 01:39:00,8054.214165
2018-08-06 01:40:00,8053.419165
2018-08-06 01:41:00,8053.419165
2018-08-06 01:42:00,8053.419165
2018-08-06 01:43:00,8064.549165
2018-08-06 01:44:00,8067.729165
2018-08-06 01:45:00,8061.369165
2018-08-06 01:46:00,8057.394165
2018-08-06 01:47:00,8054.214165
2018-08-06 01:48:00,8054.214165
2018-08-06 01:49:00,8054.214165
2018-08-06 01:50:00,8048.649165
2018-08-06 01:51:00,8048.649165
2018-08-06 01:52:00,8048.649165
2018-08-06 01:53:00,8050.239165
2018-08-06 01:54:00,8054.214165
2018-08-06 01:55:00,8053.419165
2018-08-06 01:56:00,8067.729165
2018-08-06 01:57:00,8063.754165
2018-08-06 01:58:00,8066.139165
2018-08-06 01:59:00,8056.599165
2018-08-06 02:00:00,8050.239165
2018-08-06 02:01:00,8043.084165
2018-08-06 02:02:00,8041.494165
2018-08-06 02:03:00,8039.904165
2018-08-06 02:04:00,8031.159165
2018-08-06 02:05:00,8026.389165
2018-08-06 02:06:00,8027.979165
2018-08-06 02:07:00,8036.724165
2018-08-06 02:08:00,8043.084165
2018-08-06 02:09:00,8035.134165
2018-08-06 02:10:00,8037.519165
2018-08-06 02:11:00,8044.674165
2018-08-06 02:12:00,8043.084165
2018-08-06 02:13:00,8053.419165
2018-08-06 02:14:00,8053.419165
2018-08-06 02:15:00,8038.314165
2018-08-06 02:16:00,8035.134165
2018-08-06 02:17:00,8038.314165
2018-08-06 02:18:00,8038.314165
2018-08-06 02:19:00,8039.904165
2018-08-06 02:20:00,8047.854165
2018-08-06 02:21:00,8047.059165
2018-08-06 02:22:00,8042.289165
2018-08-06 02:23:00,8041.494165
2018-08-06 02:24:00,8042.289165
2018-08-06 02:25:00,8042.289165
2018-08-06 02:26:00,8044.674165
2018-08-06 02:27:00,8045.469165
2018-08-06 02:28:00,8043.879165
2018-08-06 02:29:00,8043.879165
2018-08-06 02:30:00,8035.134165
2018-08-06 02:31:00,8031.159165
2018-08-06 02:32:00,8030.364165
2018-08-06 02:33:00,8035.134165
2018-08-06 02:34:00,8033.544165
2018-08-06 02:35:00,8034.339165
2018-08-06 02:36:00,8035.929165
2018-08-06 02:37:00,8038.314165
2018-08-06 02:38:00,8037.519165
2018-08-06 02:39:00,8032.749165
2018-08-06 02:40:00,8045.469165
2018-08-06 02:41:00,8044.674165
2018-08-06 02:42:00,8047.059165
2018-08-06 02:43:00,8047.059165
2018-08-06 02:44:00,8047.059165
2018-08-06 02:45:00,8047.854165
2018-08-06 02:46:00,8047.854165
2018-08-06 02:47:00,8050.239165
2018-08-06 02:48:00,8050.239165
2018-08-06 02:49:00,8050.239165
2018-08-06 02:50:00,8050.239165
2018-08-06 02:51:00,8050.239165
2018-08-06 02:52:00,8050.239165
2018-08-06 02:53:00,8050.239165
2018-08-06 02:54:00,8050.239165
2018-08-06 02:55:00,8060.574165
2018-08-06 02:56:00,8059.779165
2018-08-06 02:57:00,8059.779165
2018-08-06 02:58:00,8057.394165
2018-08-06 02:59:00,8058.189165
2018-08-06 03:00:00,8055.009165
2018-08-06 03:01:00,8054.214165
2018-08-06 03:02:00,8055.804165
2018-08-06 03:03:00,8049.444165
2018-08-06 03:04:00,8049.444165
2018-08-06 03:05:00,8047.854165
2018-08-06 03:06:00,8047.854165
2018-08-06 03:07:00,8046.264165
2018-08-06 03:08:00,8046.264165
2018-08-06 03:09:00,8045.469165
2018-08-06 03:10:00,8044.674165
2018-08-06 03:11:00,8047.854165
2018-08-06 03:12:00,8050.239165
2018-08-06 03:13:00,8052.624165
2018-08-06 03:14:00,8054.214165
2018-08-06 03:15:00,8053.419165
2018-08-06 03:16:00,8049.444165
2018-08-06 03:17:00,8045.469165
2018-08-06 03:18:00,8047.854165
2018-08-06 03:19:00,8044.674165
2018-08-06 03:20:00,8043.879165
2018-08-06 03:21:00,8043.084165
2018-08-06 03:22:00,8046.264165
2018-08-06 03:23:00,8051.034165
2018-08-06 03:24:00,8047.854165
2018-08-06 03:25:00,8047.854165
2018-08-06 03:26:00,8047.854165
2018-08-06 03:27:00,8047.854165
2018-08-06 03:28:00,8047.854165
2018-08-06 03:29:00,8047.854165
2018-08-06 03:30:00,8052.624165
2018-08-06 03:31:00,8052.624165
2018-08-06 03:32:00,8052.624165
2018-08-06 03:33:00,8057.394165
2018-08-06 03:34:00,8058.189165
2018-08-06 03:35:00,8058.189165
2018-08-06 03:36:00,8058.189165
2018-08-06 03:37:00,8059.779165
2018-08-06 03:38:00,8059.779165
2018-08-06 03:39:00,8059.779165
2018-08-06 03:40:00,8059.779165
2018-08-06 03:41:00,8059.779165
2018-08-06 03:42:00,8059.779165
2018-08-06 03:43:00,8059.779165
2018-08-06 03:44:00,8058.984165
2018-08-06 03:45:00,8055.009165
2018-08-06 03:46:00,8046.264165
2018-08-06 03:47:00,8045.469165
2018-08-06 03:48:00,8043.879165
2018-08-06 03:49:00,8043.879165
2018-08-06 03:50:00,8043.879165
2018-08-06 03:51:00,8043.879165
2018-08-06 03:52:00,8043.879165
2018-08-06 03:53:00,8043.879165
2018-08-06 03:54:00,8043.879165
2018-08-06 03:55:00,8043.879165
2018-08-06 03:56:00,8043.879165
2018-08-06 03:57:00,8039.904165
2018-08-06 03:58:00,8040.699165
2018-08-06 03:59:00,8039.904165
2018-08-06 04:00:00,8039.904165
2018-08-06 04:01:00,8040.699165
2018-08-06 04:02:00,8039.904165
2018-08-06 04:03:00,8039.904165
2018-08-06 04:04:00,8039.904165
2018-08-06 04:05:00,8033.544165
2018-08-06 04:06:00,8024.004165
2018-08-06 04:07:00,8043.084165
2018-08-06 04:08:00,8043.879165
2018-08-06 04:09:00,8047.854165
2018-08-06 04:10:00,8045.469165
2018-08-06 04:11:00,8045.469165
2018-08-06 04:12:00,8047.059165
2018-08-06 04:13:00,8047.059165
2018-08-06 04:14:00,8049.444165
2018-08-06 04:15:00,8047.854165
2018-08-06 04:16:00,8049.444165
2018-08-06 04:17:00,8047.059165
2018-08-06 04:18:00,8046.264165
2018-08-06 04:19:00,8044.674165
2018-08-06 04:20:00,8043.084165
2018-08-06 04:21:00,8043.879165
2018-08-06 04:22:00,8043.879165
2018-08-06 04:23:00,8046.264165
2018-08-06 04:24:00,8043.879165
2018-08-06 04:25:00,8043.879165
2018-08-06 04:26:00,8046.264165
2018-08-06 04:27:00,8047.059165
2018-08-06 04:28:00,8046.264165
2018-08-06 04:29:00,8046.264165
2018-08-06 04:30:00,8046.264165
2018-08-06 04:31:00,8046.264165
2018-08-06 04:32:00,8040.699165
2018-08-06 04:33:00,8042.289165
2018-08-06 04:34:00,8039.904165
2018-08-06 04:35:00,8007.309165
2018-08-06 04:36:00,8020.029165
2018-08-06 04:37:00,8019.234165
2018-08-06 04:38:00,8013.669165
2018-08-06 04:39:00,8012.874165
2018-08-06 04:40:00,8008.104165
2018-08-06 04:41:00,8002.539165
2018-08-06 04:42:00,7997.769165
2018-08-06 04:43:00,7993.794165
2018-08-06 04:44:00,7990.614165
2018-08-06 04:45:00,7983.459165
2018-08-06 04:46:00,7982.664165
2018-08-06 04:47:00,7975.509165
2018-08-06 04:48:00,7973.124165
2018-08-06 04:49:00,7961.994165
2018-08-06 04:50:00,7988.229165
2018-08-06 04:51:00,8000.154165
2018-08-06 04:52:00,7997.769165
2018-08-06 04:53:00,8014.464165
2018-08-06 04:54:00,8017.644165
2018-08-06 04:55:00,8019.234165
2018-08-06 04:56:00,8026.389165
2018-08-06 04:57:00,8025.594165
2018-08-06 04:58:00,8019.234165
2018-08-06 04:59:00,8018.439165
2018-08-06 05:00:00,8011.284165
2018-08-06 05:01:00,8010.489165
2018-08-06 05:02:00,7987.434165
2018-08-06 05:03:00,7972.329165
2018-08-06 05:04:00,7973.919165
2018-08-06 05:05:00,7985.844165
2018-08-06 05:06:00,7977.894165
2018-08-06 05:07:00,7975.509165
2018-08-06 05:08:00,7977.894165
2018-08-06 05:09:00,7971.534165
2018-08-06 05:10:00,7973.124165
2018-08-06 05:11:00,7972.329165
2018-08-06 05:12:00,7971.534165
2018-08-06 05:13:00,7971.534165
2018-08-06 05:14:00,7970.739165
2018-08-06 05:15:00,7972.329165
2018-08-06 05:16:00,7973.124165
2018-08-06 05:17:00,7969.149165
2018-08-06 05:18:00,7963.584165
2018-08-06 05:19:00,7962.789165
2018-08-06 05:20:00,7962.789165
2018-08-06 05:21:00,7946.889165
2018-08-06 05:22:00,7952.454165
2018-08-06 05:23:00,7957.224165
2018-08-06 05:24:00,7951.659165
2018-08-06 05:25:00,7948.479165
2018-08-06 05:26:00,7955.634165
2018-08-06 05:27:00,7962.789165
2018-08-06 05:28:00,7969.149165
2018-08-06 05:29:00,7970.739165
2018-08-06 05:30:00,7966.764165
2018-08-06 05:31:00,7969.944165
2018-08-06 05:32:00,7970.739165
2018-08-06 05:33:00,7969.149165
2018-08-06 05:34:00,7960.404165
2018-08-06 05:35:00,7959.609165
2018-08-06 05:36:00,7959.609165
2018-08-06 05:37:00,7950.864165
2018-08-06 05:38:00,7944.504165
2018-08-06 05:39:00,7949.274165
2018-08-06 05:40:00,7943.709165
2018-08-06 05:41:00,7932.579165
2018-08-06 05:42:00,7934.169165
2018-08-06 05:43:00,7933.374165
2018-08-06 05:44:00,7938.939165
2018-08-06 05:45:00,7940.529165
2018-08-06 05:46:00,7964.379165
2018-08-06 05:47:00,7964.379165
2018-08-06 05:48:00,7964.379165
2018-08-06 05:49:00,7954.044165
2018-08-06 05:50:00,7955.634165
2018-08-06 05:51:00,7955.634165
2018-08-06 05:52:00,7965.174165
2018-08-06 05:53:00,7965.174165
2018-08-06 05:54:00,7972.329165
2018-08-06 05:55:00,7969.149165
2018-08-06 05:56:00,7967.559165
2018-08-06 05:57:00,7962.789165
2018-08-06 05:58:00,7970.739165
2018-08-06 05:59:00,7973.124165
2018-08-06 06:00:00,7978.689165
2018-08-06 06:01:00,7979.484165
2018-08-06 06:02:00,7979.484165
2018-08-06 06:03:00,7979.484165
2018-08-06 06:04:00,7978.689165
2018-08-06 06:05:00,7978.689165
2018-08-06 06:06:00,7985.844165
2018-08-06 06:07:00,7985.049165
2018-08-06 06:08:00,7984.254165
2018-08-06 06:09:00,7985.049165
2018-08-06 06:10:00,7985.844165
2018-08-06 06:11:00,7985.049165
2018-08-06 06:12:00,7984.254165
2018-08-06 06:13:00,7980.279165
2018-08-06 06:14:00,7963.584165
2018-08-06 06:15:00,7961.199165
2018-08-06 06:16:00,7967.559165
2018-08-06 06:17:00,7953.249165
2018-08-06 06:18:00,7954.839165
2018-08-06 06:19:00,7961.199165
2018-08-06 06:20:00,7965.969165
2018-08-06 06:21:00,7964.379165
2018-08-06 06:22:00,7958.019165
2018-08-06 06:23:00,7958.019165
2018-08-06 06:24:00,7964.379165
2018-08-06 06:25:00,7962.789165
2018-08-06 06:26:00,7957.224165
2018-08-06 06:27:00,7958.814165
2018-08-06 06:28:00,7961.199165
2018-08-06 06:29:00,7969.149165
2018-08-06 06:30:00,7962.789165
2018-08-06 06:31:00,7950.864165
2018-08-06 06:32:00,7950.864165
2018-08-06 06:33:00,7946.094165
2018-08-06 06:34:00,7938.144165
2018-08-06 06:35:00,7934.169165
2018-08-06 06:36:00,7935.759165
2018-08-06 06:37:00,7935.759165
2018-08-06 06:38:00,7931.784165
2018-08-06 06:39:00,7938.939165
2018-08-06 06:40:00,7938.144165
2018-08-06 06:41:00,7947.684165
2018-08-06 06:42:00,7949.274165
2018-08-06 06:43:00,7940.529165
2018-08-06 06:44:00,7958.814165
2018-08-06 06:45:00,7952.454165
2018-08-06 06:46:00,7945.299165
2018-08-06 06:47:00,7947.684165
2018-08-06 06:48:00,7938.939165
2018-08-06 06:49:00,7938.144165
2018-08-06 06:50:00,7938.144165
2018-08-06 06:51:00,7938.144165
2018-08-06 06:52:00,7943.709165
2018-08-06 06:53:00,7936.554165
2018-08-06 06:54:00,7941.324165
2018-08-06 06:55:00,7937.349165
2018-08-06 06:56:00,7938.939165
2018-08-06 06:57:00,7934.169165
2018-08-06 06:58:00,7938.939165
2018-08-06 06:59:00,7936.554165
2018-08-06 07:00:00,7933.374165
2018-08-06 07:01:00,7935.759165
2018-08-06 07:02:00,7935.759165
2018-08-06 07:03:00,7930.989165
2018-08-06 07:04:00,7931.784165
2018-08-06 07:05:00,7937.349165
2018-08-06 07:06:00,7946.094165
2018-08-06 07:07:00,7942.914165
2018-08-06 07:08:00,7948.479165
2018-08-06 07:09:00,7969.944165
2018-08-06 07:10:00,7958.019165
2018-08-06 07:11:00,7968.354165
2018-08-06 07:12:00,7965.969165
2018-08-06 07:13:00,7969.149165
2018-08-06 07:14:00,7965.969165
2018-08-06 07:15:00,7962.789165
2018-08-06 07:16:00,7961.199165
2018-08-06 07:17:00,7961.199165
2018-08-06 07:18:00,7961.199165
2018-08-06 07:19:00,7961.199165
2018-08-06 07:20:00,7950.069165
2018-08-06 07:21:00,7950.069165
2018-08-06 07:22:00,7943.709165
2018-08-06 07:23:00,7950.069165
2018-08-06 07:24:00,7945.299165
2018-08-06 07:25:00,7941.324165
2018-08-06 07:26:00,7946.889165
2018-08-06 07:27:00,7952.454165
2018-08-06 07:28:00,7951.659165
2018-08-06 07:29:00,7939.734165
2018-08-06 07:30:00,7934.964165
2018-08-06 07:31:00,7933.374165
2018-08-06 07:32:00,7934.169165
2018-08-06 07:33:00,7927.014165
2018-08-06 07:34:00,7926.219165
2018-08-06 07:35:00,7923.834165
2018-08-06 07:36:00,7922.244165
2018-08-06 07:37:00,7918.269165
2018-08-06 07:38:00,7907.934165
2018-08-06 07:39:00,7904.754165
2018-08-06 07:40:00,7905.549165
2018-08-06 07:41:00,7907.139165
2018-08-06 07:42:00,7894.419165
2018-08-06 07:43:00,7902.369165
2018-08-06 07:44:00,7897.599165
2018-08-06 07:45:00,7869.774165
2018-08-06 07:46:00,7883.289165
2018-08-06 07:47:00,7884.084165
2018-08-06 07:48:00,7877.724165
2018-08-06 07:49:00,7880.109165
2018-08-06 07:50:00,7911.114165
2018-08-06 07:51:00,7914.294165
2018-08-06 07:52:00,7912.704165
2018-08-06 07:53:00,7914.294165
2018-08-06 07:54:00,7913.499165
2018-08-06 07:55:00,7915.089165
2018-08-06 07:56:00,7914.294165
2018-08-06 07:57:00,7911.114165
2018-08-06 07:58:00,7911.114165
2018-08-06 07:59:00,7909.524165
2018-08-06 08:00:00,7907.139165
2018-08-06 08:01:00,7910.319165
2018-08-06 08:02:00,7914.294165
2018-08-06 08:03:00,7911.114165
2018-08-06 08:04:00,7909.524165
2018-08-06 08:05:00,7910.319165
2018-08-06 08:06:00,7908.729165
2018-08-06 08:07:00,7907.934165
2018-08-06 08:08:00,7907.139165
2018-08-06 08:09:00,7918.269165
2018-08-06 08:10:00,7914.294165
2018-08-06 08:11:00,7923.834165
2018-08-06 08:12:00,7925.424165
2018-08-06 08:13:00,7929.399165
2018-08-06 08:14:00,7924.629165
2018-08-06 08:15:00,7930.194165
2018-08-06 08:16:00,7978.689165
2018-08-06 08:17:00,7974.714165
2018-08-06 08:18:00,7971.534165
2018-08-06 08:19:00,7954.839165
2018-08-06 08:20:00,7956.429165
2018-08-06 08:21:00,7950.864165
2018-08-06 08:22:00,7948.479165
2018-08-06 08:23:00,7961.199165
2018-08-06 08:24:00,7958.019165
2018-08-06 08:25:00,7957.224165
2018-08-06 08:26:00,7962.789165
2018-08-06 08:27:00,7958.814165
2018-08-06 08:28:00,7956.429165
2018-08-06 08:29:00,7955.634165
2018-08-06 08:30:00,7938.939165
2018-08-06 08:31:00,7905.549165
2018-08-06 08:32:00,7898.394165
2018-08-06 08:33:00,7903.959165
2018-08-06 08:34:00,7913.499165
2018-08-06 08:35:00,7899.189165
2018-08-06 08:36:00,7899.984165
2018-08-06 08:37:00,7900.779165
2018-08-06 08:38:00,7910.319165
2018-08-06 08:39:00,7909.524165
2018-08-06 08:40:00,7907.934165
2018-08-06 08:41:00,7907.139165
2018-08-06 08:42:00,7903.959165
2018-08-06 08:43:00,7895.214165
2018-08-06 08:44:00,7894.419165
2018-08-06 08:45:00,7893.624165
2018-08-06 08:46:00,7896.009165
2018-08-06 08:47:00,7892.829165
2018-08-06 08:48:00,7886.469165
2018-08-06 08:49:00,7884.084165
2018-08-06 08:50:00,7888.059165
2018-08-06 08:51:00,7899.189165
2018-08-06 08:52:00,7898.394165
2018-08-06 08:53:00,7897.599165
2018-08-06 08:54:00,7880.904165
2018-08-06 08:55:00,7888.854165
2018-08-06 08:56:00,7907.139165
2018-08-06 08:57:00,7903.959165
2018-08-06 08:58:00,7906.344165
2018-08-06 08:59:00,7907.934165
2018-08-06 09:00:00,7920.654165
2018-08-06 09:01:00,7916.679165
2018-08-06 09:02:00,7930.194165
2018-08-06 09:03:00,7930.989165
2018-08-06 09:04:00,7916.679165
2018-08-06 09:05:00,7915.089165
2018-08-06 09:06:00,7913.499165
2018-08-06 09:07:00,7920.654165
2018-08-06 09:08:00,7921.449165
2018-08-06 09:09:00,7925.424165
