,VX3-VX1
2018-08-14 19:15:00,774.14854
2018-08-14 19:16:00,774.14854
2018-08-14 19:17:00,774.14854
2018-08-14 19:18:00,774.14854
2018-08-14 19:19:00,774.14854
2018-08-14 19:20:00,774.14854
2018-08-14 19:21:00,779.69354
2018-08-14 19:22:00,779.69354
2018-08-14 19:23:00,779.69354
2018-08-14 19:24:00,779.69354
2018-08-14 19:25:00,779.69354
2018-08-14 19:26:00,779.69354
2018-08-14 19:27:00,779.69354
2018-08-14 19:28:00,779.69354
2018-08-14 19:29:00,779.69354
2018-08-14 19:30:00,779.69354
2018-08-14 19:31:00,779.69354
2018-08-14 19:32:00,774.14854
2018-08-14 19:33:00,774.14854
2018-08-14 19:34:00,774.14854
2018-08-14 19:35:00,774.14854
2018-08-14 19:36:00,774.14854
2018-08-14 19:37:00,774.14854
2018-08-14 19:38:00,774.14854
2018-08-14 19:39:00,768.60354
2018-08-14 19:40:00,768.60354
2018-08-14 19:41:00,763.05854
2018-08-14 19:42:00,751.96854
2018-08-14 19:43:00,768.60354
2018-08-14 19:44:00,768.60354
2018-08-14 19:45:00,768.60354
2018-08-14 19:46:00,763.05854
2018-08-14 19:47:00,763.05854
2018-08-14 19:48:00,763.05854
2018-08-14 19:49:00,751.96854
2018-08-14 19:50:00,751.96854
2018-08-14 19:51:00,763.05854
2018-08-14 19:52:00,751.96854
2018-08-14 19:53:00,763.05854
2018-08-14 19:54:00,763.05854
2018-08-14 19:55:00,763.05854
2018-08-14 19:56:00,763.05854
2018-08-14 19:57:00,751.96854
2018-08-14 19:58:00,751.96854
2018-08-14 19:59:00,746.42354
2018-08-14 20:00:00,735.33354
2018-08-14 20:01:00,729.78854
2018-08-14 20:02:00,729.78854
2018-08-14 20:03:00,729.78854
2018-08-14 20:04:00,729.78854
2018-08-14 20:05:00,724.24354
2018-08-14 20:06:00,729.78854
2018-08-14 20:07:00,729.78854
2018-08-14 20:08:00,729.78854
2018-08-14 20:09:00,729.78854
2018-08-14 20:10:00,729.78854
2018-08-14 20:11:00,729.78854
2018-08-14 20:12:00,729.78854
2018-08-14 20:13:00,729.78854
2018-08-14 20:14:00,729.78854
2018-08-14 20:15:00,729.78854
2018-08-14 20:16:00,729.78854
2018-08-14 20:17:00,718.69854
2018-08-14 20:18:00,724.24354
2018-08-14 20:19:00,729.78854
2018-08-14 20:20:00,729.78854
2018-08-14 20:21:00,729.78854
2018-08-14 20:22:00,729.78854
2018-08-14 20:23:00,735.33354
2018-08-14 20:24:00,729.78854
2018-08-14 20:25:00,735.33354
2018-08-14 20:26:00,729.78854
2018-08-14 20:27:00,729.78854
2018-08-14 20:28:00,729.78854
2018-08-14 20:29:00,729.78854
2018-08-14 20:30:00,729.78854
2018-08-14 20:31:00,729.78854
2018-08-14 20:32:00,724.24354
2018-08-14 20:33:00,724.24354
2018-08-14 20:34:00,707.60854
2018-08-14 20:35:00,729.78854
2018-08-14 20:36:00,729.78854
2018-08-14 20:37:00,729.78854
2018-08-14 20:38:00,729.78854
2018-08-14 20:39:00,707.60854
2018-08-14 20:40:00,724.24354
2018-08-14 20:41:00,729.78854
2018-08-14 20:42:00,729.78854
2018-08-14 20:43:00,729.78854
2018-08-14 20:44:00,729.78854
2018-08-14 20:45:00,729.78854
2018-08-14 20:46:00,718.69854
2018-08-14 20:47:00,724.24354
2018-08-14 20:48:00,729.78854
2018-08-14 20:49:00,729.78854
2018-08-14 20:50:00,724.24354
2018-08-14 20:51:00,724.24354
2018-08-14 20:52:00,707.60854
2018-08-14 20:53:00,707.60854
2018-08-14 20:54:00,702.06354
2018-08-14 20:55:00,685.42854
2018-08-14 20:56:00,696.51854
2018-08-14 20:57:00,685.42854
2018-08-14 20:58:00,685.42854
2018-08-14 20:59:00,685.42854
2018-08-14 21:00:00,696.51854
2018-08-14 21:01:00,696.51854
2018-08-14 21:02:00,685.42854
2018-08-14 21:03:00,685.42854
2018-08-14 21:04:00,685.42854
2018-08-14 21:05:00,685.42854
2018-08-14 21:06:00,685.42854
2018-08-14 21:07:00,685.42854
2018-08-14 21:08:00,685.42854
2018-08-14 21:09:00,685.42854
2018-08-14 21:10:00,685.42854
2018-08-14 21:11:00,685.42854
2018-08-14 21:12:00,685.42854
2018-08-14 21:13:00,685.42854
2018-08-14 21:14:00,685.42854
2018-08-14 21:15:00,685.42854
2018-08-14 21:16:00,685.42854
2018-08-14 21:17:00,685.42854
2018-08-14 21:18:00,685.42854
2018-08-14 21:19:00,685.42854
2018-08-14 21:20:00,685.42854
2018-08-14 21:21:00,685.42854
2018-08-14 21:22:00,674.33854
2018-08-14 21:23:00,674.33854
2018-08-14 21:24:00,679.88354
2018-08-14 21:25:00,679.88354
2018-08-14 21:26:00,679.88354
2018-08-14 21:27:00,685.42854
2018-08-14 21:28:00,685.42854
2018-08-14 21:29:00,685.42854
2018-08-14 21:30:00,685.42854
2018-08-14 21:31:00,685.42854
2018-08-14 21:32:00,696.51854
2018-08-14 21:33:00,696.51854
2018-08-14 21:34:00,696.51854
2018-08-14 21:35:00,685.42854
2018-08-14 21:36:00,685.42854
2018-08-14 21:37:00,685.42854
2018-08-14 21:38:00,707.60854
2018-08-14 21:39:00,702.06354
2018-08-14 21:40:00,685.42854
2018-08-14 21:41:00,685.42854
2018-08-14 21:42:00,685.42854
2018-08-14 21:43:00,685.42854
2018-08-14 21:44:00,685.42854
2018-08-14 21:45:00,685.42854
2018-08-14 21:46:00,674.33854
2018-08-14 21:47:00,674.33854
2018-08-14 21:48:00,674.33854
2018-08-14 21:49:00,663.24854
2018-08-14 21:50:00,652.15854
2018-08-14 21:51:00,652.15854
2018-08-14 21:52:00,657.70354
2018-08-14 21:53:00,652.15854
2018-08-14 21:54:00,663.24854
2018-08-14 21:55:00,679.88354
2018-08-14 21:56:00,674.33854
2018-08-14 21:57:00,685.42854
2018-08-14 21:58:00,685.42854
2018-08-14 21:59:00,674.33854
2018-08-14 22:00:00,657.70354
2018-08-14 22:01:00,663.24854
2018-08-14 22:02:00,657.70354
2018-08-14 22:03:00,663.24854
2018-08-14 22:04:00,663.24854
2018-08-14 22:05:00,657.70354
2018-08-14 22:06:00,657.70354
2018-08-14 22:07:00,657.70354
2018-08-14 22:08:00,657.70354
2018-08-14 22:09:00,657.70354
2018-08-14 22:10:00,674.33854
2018-08-14 22:11:00,663.24854
2018-08-14 22:12:00,663.24854
2018-08-14 22:13:00,641.06854
2018-08-14 22:14:00,629.97854
2018-08-14 22:15:00,652.15854
2018-08-14 22:16:00,635.52354
2018-08-14 22:17:00,641.06854
2018-08-14 22:18:00,635.52354
2018-08-14 22:19:00,641.06854
2018-08-14 22:20:00,641.06854
2018-08-14 22:21:00,635.52354
2018-08-14 22:22:00,635.52354
2018-08-14 22:23:00,635.52354
2018-08-14 22:24:00,635.52354
2018-08-14 22:25:00,618.88854
2018-08-14 22:26:00,624.43354
2018-08-14 22:27:00,629.97854
2018-08-14 22:28:00,629.97854
2018-08-14 22:29:00,618.88854
2018-08-14 22:30:00,618.88854
2018-08-14 22:31:00,618.88854
2018-08-14 22:32:00,618.88854
2018-08-14 22:33:00,618.88854
2018-08-14 22:34:00,618.88854
2018-08-14 22:35:00,618.88854
2018-08-14 22:36:00,618.88854
2018-08-14 22:37:00,618.88854
2018-08-14 22:38:00,624.43354
2018-08-14 22:39:00,629.97854
2018-08-14 22:40:00,613.34354
2018-08-14 22:41:00,613.34354
2018-08-14 22:42:00,613.34354
2018-08-14 22:43:00,618.88854
2018-08-14 22:44:00,618.88854
2018-08-14 22:45:00,618.88854
2018-08-14 22:46:00,618.88854
2018-08-14 22:47:00,618.88854
2018-08-14 22:48:00,618.88854
2018-08-14 22:49:00,618.88854
2018-08-14 22:50:00,629.97854
2018-08-14 22:51:00,629.97854
2018-08-14 22:52:00,629.97854
2018-08-14 22:53:00,629.97854
2018-08-14 22:54:00,629.97854
2018-08-14 22:55:00,629.97854
2018-08-14 22:56:00,629.97854
2018-08-14 22:57:00,629.97854
2018-08-14 22:58:00,629.97854
2018-08-14 22:59:00,629.97854
2018-08-14 23:00:00,629.97854
2018-08-14 23:01:00,618.88854
2018-08-14 23:02:00,613.34354
2018-08-14 23:03:00,613.34354
2018-08-14 23:04:00,596.70854
2018-08-14 23:05:00,613.34354
2018-08-14 23:06:00,613.34354
2018-08-14 23:07:00,618.88854
2018-08-14 23:08:00,618.88854
2018-08-14 23:09:00,613.34354
2018-08-14 23:10:00,602.25354
2018-08-14 23:11:00,607.79854
2018-08-14 23:12:00,613.34354
2018-08-14 23:13:00,613.34354
2018-08-14 23:14:00,613.34354
2018-08-14 23:15:00,596.70854
2018-08-14 23:16:00,596.70854
2018-08-14 23:17:00,596.70854
2018-08-14 23:18:00,596.70854
2018-08-14 23:19:00,596.70854
2018-08-14 23:20:00,602.25354
2018-08-14 23:21:00,602.25354
2018-08-14 23:22:00,596.70854
2018-08-14 23:23:00,607.79854
2018-08-14 23:24:00,607.79854
2018-08-14 23:25:00,613.34354
2018-08-14 23:26:00,613.34354
2018-08-14 23:27:00,618.88854
2018-08-14 23:28:00,618.88854
2018-08-14 23:29:00,618.88854
2018-08-14 23:30:00,618.88854
2018-08-14 23:31:00,618.88854
2018-08-14 23:32:00,618.88854
2018-08-14 23:33:00,618.88854
2018-08-14 23:34:00,618.88854
2018-08-14 23:35:00,618.88854
2018-08-14 23:36:00,618.88854
2018-08-14 23:37:00,613.34354
2018-08-14 23:38:00,613.34354
2018-08-14 23:39:00,618.88854
2018-08-14 23:40:00,618.88854
2018-08-14 23:41:00,618.88854
2018-08-14 23:42:00,618.88854
2018-08-14 23:43:00,618.88854
2018-08-14 23:44:00,618.88854
2018-08-14 23:45:00,618.88854
2018-08-14 23:46:00,618.88854
2018-08-14 23:47:00,618.88854
2018-08-14 23:48:00,618.88854
2018-08-14 23:49:00,618.88854
2018-08-14 23:50:00,618.88854
2018-08-14 23:51:00,618.88854
2018-08-14 23:52:00,618.88854
2018-08-14 23:53:00,618.88854
2018-08-14 23:54:00,618.88854
2018-08-14 23:55:00,618.88854
2018-08-14 23:56:00,618.88854
2018-08-14 23:57:00,618.88854
2018-08-14 23:58:00,618.88854
2018-08-14 23:59:00,618.88854
2018-08-15 00:00:00,618.88854
2018-08-15 00:01:00,618.88854
2018-08-15 00:02:00,618.88854
2018-08-15 00:03:00,618.88854
2018-08-15 00:04:00,618.88854
2018-08-15 00:05:00,618.88854
2018-08-15 00:06:00,618.88854
2018-08-15 00:07:00,618.88854
2018-08-15 00:08:00,618.88854
2018-08-15 00:09:00,618.88854
2018-08-15 00:10:00,618.88854
2018-08-15 00:11:00,596.70854
2018-08-15 00:12:00,596.70854
2018-08-15 00:13:00,596.70854
2018-08-15 00:14:00,596.70854
2018-08-15 00:15:00,596.70854
2018-08-15 00:16:00,596.70854
2018-08-15 00:17:00,596.70854
2018-08-15 00:18:00,596.70854
2018-08-15 00:19:00,596.70854
2018-08-15 00:20:00,596.70854
2018-08-15 00:21:00,596.70854
2018-08-15 00:22:00,596.70854
2018-08-15 00:23:00,618.88854
2018-08-15 00:24:00,618.88854
2018-08-15 00:25:00,618.88854
2018-08-15 00:26:00,618.88854
2018-08-15 00:27:00,618.88854
2018-08-15 00:28:00,618.88854
2018-08-15 00:29:00,618.88854
2018-08-15 00:30:00,618.88854
2018-08-15 00:31:00,618.88854
2018-08-15 00:32:00,618.88854
2018-08-15 00:33:00,618.88854
2018-08-15 00:34:00,618.88854
2018-08-15 00:35:00,618.88854
2018-08-15 00:36:00,624.43354
2018-08-15 00:37:00,618.88854
2018-08-15 00:38:00,624.43354
2018-08-15 00:39:00,635.52354
2018-08-15 00:40:00,635.52354
2018-08-15 00:41:00,629.97854
2018-08-15 00:42:00,629.97854
2018-08-15 00:43:00,629.97854
2018-08-15 00:44:00,629.97854
2018-08-15 00:45:00,629.97854
2018-08-15 00:46:00,629.97854
2018-08-15 00:47:00,629.97854
2018-08-15 00:48:00,629.97854
2018-08-15 00:49:00,629.97854
2018-08-15 00:50:00,618.88854
2018-08-15 00:51:00,618.88854
2018-08-15 00:52:00,629.97854
2018-08-15 00:53:00,635.52354
2018-08-15 00:54:00,635.52354
2018-08-15 00:55:00,629.97854
2018-08-15 00:56:00,635.52354
2018-08-15 00:57:00,635.52354
2018-08-15 00:58:00,635.52354
2018-08-15 00:59:00,635.52354
2018-08-15 01:00:00,635.52354
2018-08-15 01:01:00,635.52354
2018-08-15 01:02:00,635.52354
2018-08-15 01:03:00,635.52354
2018-08-15 01:04:00,635.52354
2018-08-15 01:05:00,624.43354
2018-08-15 01:06:00,635.52354
2018-08-15 01:07:00,635.52354
2018-08-15 01:08:00,635.52354
2018-08-15 01:09:00,635.52354
2018-08-15 01:10:00,635.52354
2018-08-15 01:11:00,635.52354
2018-08-15 01:12:00,635.52354
2018-08-15 01:13:00,635.52354
2018-08-15 01:14:00,635.52354
2018-08-15 01:15:00,635.52354
2018-08-15 01:16:00,635.52354
2018-08-15 01:17:00,641.06854
2018-08-15 01:18:00,641.06854
2018-08-15 01:19:00,641.06854
2018-08-15 01:20:00,641.06854
2018-08-15 01:21:00,641.06854
2018-08-15 01:22:00,641.06854
2018-08-15 01:23:00,635.52354
2018-08-15 01:24:00,635.52354
2018-08-15 01:25:00,635.52354
2018-08-15 01:26:00,635.52354
2018-08-15 01:27:00,635.52354
2018-08-15 01:28:00,641.06854
2018-08-15 01:29:00,641.06854
2018-08-15 01:30:00,635.52354
2018-08-15 01:31:00,635.52354
2018-08-15 01:32:00,635.52354
2018-08-15 01:33:00,635.52354
2018-08-15 01:34:00,635.52354
2018-08-15 01:35:00,635.52354
2018-08-15 01:36:00,641.06854
2018-08-15 01:37:00,641.06854
2018-08-15 01:38:00,641.06854
2018-08-15 01:39:00,641.06854
2018-08-15 01:40:00,641.06854
2018-08-15 01:41:00,641.06854
2018-08-15 01:42:00,641.06854
2018-08-15 01:43:00,657.70354
2018-08-15 01:44:00,657.70354
2018-08-15 01:45:00,652.15854
2018-08-15 01:46:00,652.15854
2018-08-15 01:47:00,652.15854
2018-08-15 01:48:00,657.70354
2018-08-15 01:49:00,657.70354
2018-08-15 01:50:00,657.70354
2018-08-15 01:51:00,657.70354
2018-08-15 01:52:00,674.33854
2018-08-15 01:53:00,674.33854
2018-08-15 01:54:00,657.70354
2018-08-15 01:55:00,657.70354
2018-08-15 01:56:00,657.70354
2018-08-15 01:57:00,668.79354
2018-08-15 01:58:00,668.79354
2018-08-15 01:59:00,674.33854
2018-08-15 02:00:00,668.79354
2018-08-15 02:01:00,646.61354
2018-08-15 02:02:00,668.79354
2018-08-15 02:03:00,668.79354
2018-08-15 02:04:00,646.61354
2018-08-15 02:05:00,629.97854
2018-08-15 02:06:00,629.97854
2018-08-15 02:07:00,646.61354
2018-08-15 02:08:00,646.61354
2018-08-15 02:09:00,646.61354
2018-08-15 02:10:00,646.61354
2018-08-15 02:11:00,646.61354
2018-08-15 02:12:00,646.61354
2018-08-15 02:13:00,646.61354
2018-08-15 02:14:00,641.06854
2018-08-15 02:15:00,652.15854
2018-08-15 02:16:00,652.15854
2018-08-15 02:17:00,674.33854
2018-08-15 02:18:00,674.33854
2018-08-15 02:19:00,668.79354
2018-08-15 02:20:00,668.79354
2018-08-15 02:21:00,657.70354
2018-08-15 02:22:00,663.24854
2018-08-15 02:23:00,663.24854
2018-08-15 02:24:00,668.79354
2018-08-15 02:25:00,663.24854
2018-08-15 02:26:00,657.70354
2018-08-15 02:27:00,663.24854
2018-08-15 02:28:00,657.70354
2018-08-15 02:29:00,641.06854
2018-08-15 02:30:00,646.61354
2018-08-15 02:31:00,646.61354
2018-08-15 02:32:00,663.24854
2018-08-15 02:33:00,652.15854
2018-08-15 02:34:00,652.15854
2018-08-15 02:35:00,663.24854
2018-08-15 02:36:00,646.61354
2018-08-15 02:37:00,646.61354
2018-08-15 02:38:00,652.15854
2018-08-15 02:39:00,652.15854
2018-08-15 02:40:00,652.15854
2018-08-15 02:41:00,641.06854
2018-08-15 02:42:00,641.06854
2018-08-15 02:43:00,635.52354
2018-08-15 02:44:00,635.52354
2018-08-15 02:45:00,635.52354
2018-08-15 02:46:00,635.52354
2018-08-15 02:47:00,635.52354
2018-08-15 02:48:00,635.52354
2018-08-15 02:49:00,629.97854
2018-08-15 02:50:00,618.88854
2018-08-15 02:51:00,624.43354
2018-08-15 02:52:00,618.88854
2018-08-15 02:53:00,629.97854
2018-08-15 02:54:00,629.97854
2018-08-15 02:55:00,629.97854
2018-08-15 02:56:00,635.52354
2018-08-15 02:57:00,635.52354
2018-08-15 02:58:00,635.52354
2018-08-15 02:59:00,635.52354
2018-08-15 03:00:00,629.97854
2018-08-15 03:01:00,635.52354
2018-08-15 03:02:00,635.52354
2018-08-15 03:03:00,635.52354
2018-08-15 03:04:00,635.52354
2018-08-15 03:05:00,629.97854
2018-08-15 03:06:00,624.43354
2018-08-15 03:07:00,646.61354
2018-08-15 03:08:00,646.61354
2018-08-15 03:09:00,646.61354
2018-08-15 03:10:00,646.61354
2018-08-15 03:11:00,646.61354
2018-08-15 03:12:00,646.61354
2018-08-15 03:13:00,646.61354
2018-08-15 03:14:00,646.61354
2018-08-15 03:15:00,657.70354
2018-08-15 03:16:00,652.15854
2018-08-15 03:17:00,652.15854
2018-08-15 03:18:00,663.24854
2018-08-15 03:19:00,663.24854
2018-08-15 03:20:00,663.24854
2018-08-15 03:21:00,663.24854
2018-08-15 03:22:00,663.24854
2018-08-15 03:23:00,663.24854
2018-08-15 03:24:00,663.24854
2018-08-15 03:25:00,663.24854
2018-08-15 03:26:00,668.79354
2018-08-15 03:27:00,668.79354
2018-08-15 03:28:00,657.70354
2018-08-15 03:29:00,646.61354
2018-08-15 03:30:00,652.15854
2018-08-15 03:31:00,652.15854
2018-08-15 03:32:00,652.15854
2018-08-15 03:33:00,652.15854
2018-08-15 03:34:00,652.15854
2018-08-15 03:35:00,652.15854
2018-08-15 03:36:00,652.15854
2018-08-15 03:37:00,646.61354
2018-08-15 03:38:00,646.61354
2018-08-15 03:39:00,635.52354
2018-08-15 03:40:00,635.52354
2018-08-15 03:41:00,646.61354
2018-08-15 03:42:00,635.52354
2018-08-15 03:43:00,635.52354
2018-08-15 03:44:00,635.52354
2018-08-15 03:45:00,635.52354
2018-08-15 03:46:00,635.52354
2018-08-15 03:47:00,635.52354
2018-08-15 03:48:00,635.52354
2018-08-15 03:49:00,635.52354
2018-08-15 03:50:00,635.52354
2018-08-15 03:51:00,635.52354
2018-08-15 03:52:00,635.52354
2018-08-15 03:53:00,635.52354
2018-08-15 03:54:00,635.52354
2018-08-15 03:55:00,635.52354
2018-08-15 03:56:00,635.52354
2018-08-15 03:57:00,635.52354
2018-08-15 03:58:00,635.52354
2018-08-15 03:59:00,641.06854
2018-08-15 04:00:00,641.06854
2018-08-15 04:01:00,641.06854
2018-08-15 04:02:00,641.06854
2018-08-15 04:03:00,641.06854
2018-08-15 04:04:00,641.06854
2018-08-15 04:05:00,635.52354
2018-08-15 04:06:00,629.97854
2018-08-15 04:07:00,629.97854
2018-08-15 04:08:00,635.52354
2018-08-15 04:09:00,641.06854
2018-08-15 04:10:00,641.06854
2018-08-15 04:11:00,641.06854
2018-08-15 04:12:00,629.97854
2018-08-15 04:13:00,629.97854
2018-08-15 04:14:00,618.88854
2018-08-15 04:15:00,618.88854
2018-08-15 04:16:00,624.43354
2018-08-15 04:17:00,624.43354
2018-08-15 04:18:00,624.43354
2018-08-15 04:19:00,624.43354
2018-08-15 04:20:00,624.43354
2018-08-15 04:21:00,624.43354
2018-08-15 04:22:00,618.88854
2018-08-15 04:23:00,629.97854
2018-08-15 04:24:00,613.34354
2018-08-15 04:25:00,613.34354
2018-08-15 04:26:00,613.34354
2018-08-15 04:27:00,618.88854
2018-08-15 04:28:00,624.43354
2018-08-15 04:29:00,624.43354
2018-08-15 04:30:00,624.43354
2018-08-15 04:31:00,613.34354
2018-08-15 04:32:00,613.34354
2018-08-15 04:33:00,613.34354
2018-08-15 04:34:00,613.34354
2018-08-15 04:35:00,613.34354
2018-08-15 04:36:00,607.79854
2018-08-15 04:37:00,613.34354
2018-08-15 04:38:00,618.88854
2018-08-15 04:39:00,624.43354
2018-08-15 04:40:00,624.43354
2018-08-15 04:41:00,624.43354
2018-08-15 04:42:00,618.88854
2018-08-15 04:43:00,624.43354
2018-08-15 04:44:00,624.43354
2018-08-15 04:45:00,624.43354
2018-08-15 04:46:00,618.88854
2018-08-15 04:47:00,624.43354
2018-08-15 04:48:00,624.43354
2018-08-15 04:49:00,618.88854
2018-08-15 04:50:00,618.88854
2018-08-15 04:51:00,618.88854
2018-08-15 04:52:00,618.88854
2018-08-15 04:53:00,607.79854
2018-08-15 04:54:00,607.79854
2018-08-15 04:55:00,607.79854
2018-08-15 04:56:00,607.79854
2018-08-15 04:57:00,607.79854
2018-08-15 04:58:00,607.79854
2018-08-15 04:59:00,607.79854
2018-08-15 05:00:00,607.79854
2018-08-15 05:01:00,613.34354
2018-08-15 05:02:00,613.34354
2018-08-15 05:03:00,613.34354
2018-08-15 05:04:00,596.70854
2018-08-15 05:05:00,602.25354
2018-08-15 05:06:00,602.25354
2018-08-15 05:07:00,602.25354
2018-08-15 05:08:00,602.25354
2018-08-15 05:09:00,602.25354
2018-08-15 05:10:00,602.25354
2018-08-15 05:11:00,602.25354
2018-08-15 05:12:00,602.25354
2018-08-15 05:13:00,596.70854
2018-08-15 05:14:00,602.25354
2018-08-15 05:15:00,602.25354
2018-08-15 05:16:00,591.16354
2018-08-15 05:17:00,591.16354
2018-08-15 05:18:00,591.16354
2018-08-15 05:19:00,568.98354
2018-08-15 05:20:00,568.98354
2018-08-15 05:21:00,568.98354
2018-08-15 05:22:00,568.98354
2018-08-15 05:23:00,568.98354
2018-08-15 05:24:00,568.98354
2018-08-15 05:25:00,563.43854
2018-08-15 05:26:00,552.34854
2018-08-15 05:27:00,552.34854
2018-08-15 05:28:00,568.98354
2018-08-15 05:29:00,568.98354
2018-08-15 05:30:00,568.98354
2018-08-15 05:31:00,546.80354
2018-08-15 05:32:00,502.44354
2018-08-15 05:33:00,507.98854
2018-08-15 05:34:00,507.98854
2018-08-15 05:35:00,502.44354
2018-08-15 05:36:00,519.07854
2018-08-15 05:37:00,524.62354
2018-08-15 05:38:00,541.25854
2018-08-15 05:39:00,546.80354
2018-08-15 05:40:00,546.80354
2018-08-15 05:41:00,519.07854
2018-08-15 05:42:00,485.80854
2018-08-15 05:43:00,463.62854
2018-08-15 05:44:00,458.08354
2018-08-15 05:45:00,435.90354
2018-08-15 05:46:00,419.26854
2018-08-15 05:47:00,435.90354
2018-08-15 05:48:00,397.08854
2018-08-15 05:49:00,369.36354
2018-08-15 05:50:00,374.90854
2018-08-15 05:51:00,369.36354
2018-08-15 05:52:00,358.27354
2018-08-15 05:53:00,385.99854
2018-08-15 05:54:00,374.90854
2018-08-15 05:55:00,391.54354
2018-08-15 05:56:00,391.54354
2018-08-15 05:57:00,385.99854
2018-08-15 05:58:00,374.90854
2018-08-15 05:59:00,363.81854
2018-08-15 06:00:00,336.09354
2018-08-15 06:01:00,341.63854
2018-08-15 06:02:00,297.27854
2018-08-15 06:03:00,330.54854
2018-08-15 06:04:00,336.09354
2018-08-15 06:05:00,336.09354
2018-08-15 06:06:00,336.09354
2018-08-15 06:07:00,336.09354
2018-08-15 06:08:00,363.81854
2018-08-15 06:09:00,363.81854
2018-08-15 06:10:00,363.81854
2018-08-15 06:11:00,363.81854
2018-08-15 06:12:00,391.54354
2018-08-15 06:13:00,397.08854
2018-08-15 06:14:00,397.08854
2018-08-15 06:15:00,397.08854
2018-08-15 06:16:00,380.45354
2018-08-15 06:17:00,402.63354
2018-08-15 06:18:00,413.72354
2018-08-15 06:19:00,402.63354
2018-08-15 06:20:00,369.36354
2018-08-15 06:21:00,380.45354
2018-08-15 06:22:00,380.45354
2018-08-15 06:23:00,352.72854
2018-08-15 06:24:00,319.45854
2018-08-15 06:25:00,336.09354
2018-08-15 06:26:00,319.45854
2018-08-15 06:27:00,291.73354
2018-08-15 06:28:00,291.73354
2018-08-15 06:29:00,280.64354
2018-08-15 06:30:00,186.37854
2018-08-15 06:31:00,180.83354
2018-08-15 06:32:00,197.46854
2018-08-15 06:33:00,203.01354
2018-08-15 06:34:00,225.19354
2018-08-15 06:35:00,214.10354
2018-08-15 06:36:00,203.01354
2018-08-15 06:37:00,197.46854
2018-08-15 06:38:00,180.83354
2018-08-15 06:39:00,180.83354
2018-08-15 06:40:00,164.19854
2018-08-15 06:41:00,164.19854
2018-08-15 06:42:00,158.65354
2018-08-15 06:43:00,158.65354
2018-08-15 06:44:00,158.65354
2018-08-15 06:45:00,158.65354
2018-08-15 06:46:00,97.65854
2018-08-15 06:47:00,108.74854
2018-08-15 06:48:00,142.01854
2018-08-15 06:49:00,180.83354
2018-08-15 06:50:00,180.83354
2018-08-15 06:51:00,142.01854
2018-08-15 06:52:00,158.65354
2018-08-15 06:53:00,136.47354
2018-08-15 06:54:00,158.65354
2018-08-15 06:55:00,158.65354
2018-08-15 06:56:00,158.65354
2018-08-15 06:57:00,158.65354
2018-08-15 06:58:00,136.47354
2018-08-15 06:59:00,158.65354
2018-08-15 07:00:00,153.10854
2018-08-15 07:01:00,153.10854
2018-08-15 07:02:00,158.65354
2018-08-15 07:03:00,142.01854
2018-08-15 07:04:00,136.47354
2018-08-15 07:05:00,158.65354
2018-08-15 07:06:00,164.19854
2018-08-15 07:07:00,158.65354
2018-08-15 07:08:00,158.65354
2018-08-15 07:09:00,158.65354
2018-08-15 07:10:00,225.19354
2018-08-15 07:11:00,247.37354
2018-08-15 07:12:00,197.46854
2018-08-15 07:13:00,197.46854
2018-08-15 07:14:00,158.65354
2018-08-15 07:15:00,158.65354
2018-08-15 07:16:00,175.28854
2018-08-15 07:17:00,186.37854
2018-08-15 07:18:00,180.83354
2018-08-15 07:19:00,197.46854
2018-08-15 07:20:00,180.83354
2018-08-15 07:21:00,158.65354
2018-08-15 07:22:00,169.74354
2018-08-15 07:23:00,169.74354
2018-08-15 07:24:00,164.19854
2018-08-15 07:25:00,191.92354
2018-08-15 07:26:00,197.46854
2018-08-15 07:27:00,191.92354
2018-08-15 07:28:00,191.92354
2018-08-15 07:29:00,191.92354
2018-08-15 07:30:00,191.92354
2018-08-15 07:31:00,158.65354
2018-08-15 07:32:00,158.65354
2018-08-15 07:33:00,180.83354
2018-08-15 07:34:00,142.01854
2018-08-15 07:35:00,158.65354
2018-08-15 07:36:00,175.28854
2018-08-15 07:37:00,147.56354
2018-08-15 07:38:00,158.65354
2018-08-15 07:39:00,169.74354
2018-08-15 07:40:00,169.74354
2018-08-15 07:41:00,164.19854
2018-08-15 07:42:00,164.19854
2018-08-15 07:43:00,147.56354
2018-08-15 07:44:00,86.56854
2018-08-15 07:45:00,108.74854
2018-08-15 07:46:00,108.74854
2018-08-15 07:47:00,75.47854
2018-08-15 07:48:00,75.47854
2018-08-15 07:49:00,64.38854
2018-08-15 07:50:00,42.20854
2018-08-15 07:51:00,47.75354
2018-08-15 07:52:00,47.75354
2018-08-15 07:53:00,42.20854
2018-08-15 07:54:00,64.38854
2018-08-15 07:55:00,86.56854
2018-08-15 07:56:00,92.11354
2018-08-15 07:57:00,97.65854
2018-08-15 07:58:00,97.65854
2018-08-15 07:59:00,69.93354
2018-08-15 08:00:00,69.93354
2018-08-15 08:01:00,47.75354
2018-08-15 08:02:00,64.38854
2018-08-15 08:03:00,69.93354
2018-08-15 08:04:00,64.38854
2018-08-15 08:05:00,92.11354
2018-08-15 08:06:00,75.47854
2018-08-15 08:07:00,81.02354
2018-08-15 08:08:00,81.02354
2018-08-15 08:09:00,81.02354
2018-08-15 08:10:00,86.56854
2018-08-15 08:11:00,92.11354
