,L_RED
2018-08-24 10:03:00,480.136336007
2018-08-24 10:04:00,491.097972407
2018-08-24 10:05:00,502.059608807
2018-08-24 10:06:00,491.097972407
2018-08-24 10:07:00,491.097972407
2018-08-24 10:08:00,491.097972407
2018-08-24 10:09:00,491.097972407
2018-08-24 10:10:00,502.059608807
2018-08-24 10:11:00,502.059608807
2018-08-24 10:12:00,491.097972407
2018-08-24 10:13:00,491.097972407
2018-08-24 10:14:00,491.097972407
2018-08-24 10:15:00,491.097972407
2018-08-24 10:16:00,491.097972407
2018-08-24 10:17:00,502.059608807
2018-08-24 10:18:00,502.059608807
2018-08-24 10:19:00,502.059608807
2018-08-24 10:20:00,502.059608807
2018-08-24 10:21:00,502.059608807
2018-08-24 10:22:00,502.059608807
2018-08-24 10:23:00,502.059608807
2018-08-24 10:24:00,502.059608807
2018-08-24 10:25:00,502.059608807
2018-08-24 10:26:00,502.059608807
2018-08-24 10:27:00,502.059608807
2018-08-24 10:28:00,502.059608807
2018-08-24 10:29:00,502.059608807
2018-08-24 10:30:00,502.059608807
2018-08-24 10:31:00,502.059608807
2018-08-24 10:32:00,502.059608807
2018-08-24 10:33:00,502.059608807
2018-08-24 10:34:00,502.059608807
2018-08-24 10:35:00,502.059608807
2018-08-24 10:36:00,502.059608807
2018-08-24 10:37:00,502.059608807
2018-08-24 10:38:00,502.059608807
2018-08-24 10:39:00,502.059608807
2018-08-24 10:40:00,502.059608807
2018-08-24 10:41:00,513.021245207
2018-08-24 10:42:00,513.021245207
2018-08-24 10:43:00,513.021245207
2018-08-24 10:44:00,513.021245207
2018-08-24 10:45:00,513.021245207
2018-08-24 10:46:00,513.021245207
2018-08-24 10:47:00,491.097972407
2018-08-24 10:48:00,480.136336007
2018-08-24 10:49:00,480.136336007
2018-08-24 10:50:00,480.136336007
2018-08-24 10:51:00,480.136336007
2018-08-24 10:52:00,480.136336007
2018-08-24 10:53:00,491.097972407
2018-08-24 10:54:00,491.097972407
2018-08-24 10:55:00,491.097972407
2018-08-24 10:56:00,491.097972407
2018-08-24 10:57:00,491.097972407
2018-08-24 10:58:00,491.097972407
2018-08-24 10:59:00,491.097972407
2018-08-24 11:00:00,491.097972407
2018-08-24 11:01:00,491.097972407
2018-08-24 11:02:00,491.097972407
2018-08-24 11:03:00,491.097972407
2018-08-24 11:04:00,491.097972407
2018-08-24 11:05:00,480.136336007
2018-08-24 11:06:00,480.136336007
2018-08-24 11:07:00,480.136336007
2018-08-24 11:08:00,480.136336007
2018-08-24 11:09:00,480.136336007
2018-08-24 11:10:00,480.136336007
2018-08-24 11:11:00,469.174699607
2018-08-24 11:12:00,469.174699607
2018-08-24 11:13:00,469.174699607
2018-08-24 11:14:00,480.136336007
2018-08-24 11:15:00,480.136336007
2018-08-24 11:16:00,480.136336007
2018-08-24 11:17:00,480.136336007
2018-08-24 11:18:00,480.136336007
2018-08-24 11:19:00,480.136336007
2018-08-24 11:20:00,480.136336007
2018-08-24 11:21:00,480.136336007
2018-08-24 11:22:00,480.136336007
2018-08-24 11:23:00,480.136336007
2018-08-24 11:24:00,480.136336007
2018-08-24 11:25:00,458.213063207
2018-08-24 11:26:00,458.213063207
2018-08-24 11:27:00,458.213063207
2018-08-24 11:28:00,458.213063207
2018-08-24 11:29:00,469.174699607
2018-08-24 11:30:00,469.174699607
2018-08-24 11:31:00,469.174699607
2018-08-24 11:32:00,469.174699607
2018-08-24 11:33:00,469.174699607
2018-08-24 11:34:00,469.174699607
2018-08-24 11:35:00,469.174699607
2018-08-24 11:36:00,469.174699607
2018-08-24 11:37:00,469.174699607
2018-08-24 11:38:00,469.174699607
2018-08-24 11:39:00,469.174699607
2018-08-24 11:40:00,469.174699607
2018-08-24 11:41:00,469.174699607
2018-08-24 11:42:00,469.174699607
2018-08-24 11:43:00,469.174699607
2018-08-24 11:44:00,469.174699607
2018-08-24 11:45:00,469.174699607
2018-08-24 11:46:00,469.174699607
2018-08-24 11:47:00,469.174699607
2018-08-24 11:48:00,469.174699607
2018-08-24 11:49:00,469.174699607
2018-08-24 11:50:00,469.174699607
2018-08-24 11:51:00,469.174699607
2018-08-24 11:52:00,469.174699607
2018-08-24 11:53:00,469.174699607
2018-08-24 11:54:00,469.174699607
2018-08-24 11:55:00,469.174699607
2018-08-24 11:56:00,480.136336007
2018-08-24 11:57:00,469.174699607
2018-08-24 11:58:00,469.174699607
2018-08-24 11:59:00,469.174699607
2018-08-28 01:29:00,480.135831128
2018-08-28 01:30:00,370.017783315
2018-08-28 01:31:00,370.017783315
2018-08-28 01:32:00,359.005978534
2018-08-28 01:33:00,370.017783315
2018-08-28 01:34:00,370.017783315
2018-08-28 01:35:00,359.005978534
2018-08-28 01:36:00,359.005978534
2018-08-28 01:37:00,359.005978534
2018-08-28 01:38:00,359.005978534
2018-08-28 01:39:00,359.005978534
2018-08-28 01:40:00,359.005978534
2018-08-28 01:41:00,359.005978534
2018-08-28 01:42:00,359.005978534
2018-08-28 01:43:00,359.005978534
2018-08-28 01:44:00,359.005978534
2018-08-28 01:45:00,359.005978534
2018-08-28 01:46:00,347.994173753
2018-08-28 01:47:00,347.994173753
2018-08-28 01:48:00,336.982368971
2018-08-28 01:49:00,336.982368971
2018-08-28 01:50:00,336.982368971
2018-08-28 01:51:00,336.982368971
2018-08-28 01:52:00,336.982368971
2018-08-28 01:53:00,336.982368971
2018-08-28 01:54:00,336.982368971
2018-08-28 01:55:00,336.982368971
2018-08-28 01:56:00,336.982368971
2018-08-28 01:57:00,336.982368971
2018-08-28 01:58:00,336.982368971
2018-08-28 01:59:00,336.982368971
2018-08-28 02:00:00,325.97056419
2018-08-28 02:01:00,336.982368971
2018-08-28 02:02:00,336.982368971
2018-08-28 02:03:00,314.958759409
2018-08-28 02:04:00,281.923345065
2018-08-28 02:05:00,281.923345065
2018-08-28 02:06:00,292.935149846
2018-08-28 02:07:00,314.958759409
2018-08-28 02:08:00,314.958759409
2018-08-28 02:09:00,314.958759409
2018-08-28 02:10:00,314.958759409
2018-08-28 02:11:00,336.982368971
2018-08-28 02:12:00,359.005978534
2018-08-28 02:13:00,370.017783315
2018-08-28 02:14:00,370.017783315
2018-08-28 02:15:00,370.017783315
2018-08-28 02:16:00,370.017783315
2018-08-28 02:17:00,359.005978534
2018-08-28 02:18:00,359.005978534
2018-08-28 02:19:00,359.005978534
2018-08-28 02:20:00,359.005978534
2018-08-28 02:21:00,359.005978534
2018-08-28 02:22:00,359.005978534
2018-08-28 02:23:00,359.005978534
2018-08-28 02:24:00,359.005978534
2018-08-28 02:25:00,359.005978534
2018-08-28 02:26:00,347.994173753
2018-08-28 02:27:00,336.982368971
2018-08-28 02:28:00,336.982368971
2018-08-28 02:29:00,336.982368971
2018-08-28 02:30:00,336.982368971
2018-08-28 02:31:00,336.982368971
2018-08-28 02:32:00,336.982368971
2018-08-28 02:33:00,314.958759409
2018-08-28 02:34:00,314.958759409
2018-08-28 02:35:00,325.97056419
2018-08-28 02:36:00,359.005978534
2018-08-28 02:37:00,370.017783315
2018-08-28 02:38:00,370.017783315
2018-08-28 02:39:00,381.029588096
2018-08-28 02:40:00,359.005978534
2018-08-28 02:41:00,359.005978534
2018-08-28 02:42:00,370.017783315
2018-08-28 02:43:00,370.017783315
2018-08-28 02:44:00,370.017783315
2018-08-28 02:45:00,381.029588096
2018-08-28 02:46:00,370.017783315
2018-08-28 02:47:00,370.017783315
2018-08-28 02:48:00,370.017783315
2018-08-28 02:49:00,359.005978534
2018-08-28 02:50:00,370.017783315
2018-08-28 02:51:00,370.017783315
2018-08-28 02:52:00,381.029588096
2018-08-28 02:53:00,381.029588096
2018-08-28 02:54:00,381.029588096
2018-08-28 02:55:00,381.029588096
2018-08-28 02:56:00,381.029588096
2018-08-28 02:57:00,370.017783315
2018-08-28 02:58:00,381.029588096
2018-08-28 02:59:00,381.029588096
2018-08-28 03:00:00,381.029588096
2018-08-28 03:01:00,392.041392878
2018-08-28 03:02:00,392.041392878
2018-08-28 03:03:00,392.041392878
2018-08-28 03:04:00,381.029588096
2018-08-28 03:05:00,392.041392878
2018-08-28 03:06:00,392.041392878
2018-08-28 03:07:00,392.041392878
2018-08-28 03:08:00,392.041392878
2018-08-28 03:09:00,392.041392878
2018-08-28 03:10:00,392.041392878
2018-08-28 03:11:00,392.041392878
2018-08-28 03:12:00,392.041392878
2018-08-28 03:13:00,392.041392878
2018-08-28 03:14:00,392.041392878
2018-08-28 03:15:00,381.029588096
2018-08-28 03:16:00,403.053197659
2018-08-28 03:17:00,403.053197659
2018-08-28 03:18:00,403.053197659
2018-08-28 03:19:00,403.053197659
2018-08-28 03:20:00,403.053197659
2018-08-28 03:21:00,403.053197659
2018-08-28 03:22:00,414.06500244
2018-08-28 03:23:00,425.076807221
2018-08-28 03:24:00,414.06500244
2018-08-28 03:25:00,414.06500244
2018-08-28 03:26:00,414.06500244
2018-08-28 03:27:00,425.076807221
2018-08-28 03:28:00,414.06500244
2018-08-28 03:29:00,414.06500244
2018-08-28 03:30:00,425.076807221
2018-08-28 03:31:00,414.06500244
2018-08-28 03:32:00,425.076807221
2018-08-28 03:33:00,414.06500244
2018-08-28 03:34:00,414.06500244
2018-08-28 03:35:00,414.06500244
2018-08-28 03:36:00,414.06500244
2018-08-28 03:37:00,403.053197659
2018-08-28 03:38:00,403.053197659
2018-08-28 03:39:00,403.053197659
2018-08-28 03:40:00,403.053197659
2018-08-28 03:41:00,403.053197659
2018-08-28 03:42:00,403.053197659
2018-08-28 03:43:00,403.053197659
2018-08-28 03:44:00,403.053197659
2018-08-28 03:45:00,392.041392878
2018-08-28 03:46:00,403.053197659
2018-08-28 03:47:00,403.053197659
2018-08-28 03:48:00,403.053197659
2018-08-28 03:49:00,403.053197659
2018-08-28 03:50:00,392.041392878
2018-08-28 03:51:00,392.041392878
2018-08-28 03:52:00,392.041392878
2018-08-28 03:53:00,392.041392878
2018-08-28 03:54:00,392.041392878
2018-08-28 03:55:00,403.053197659
2018-08-28 03:56:00,403.053197659
2018-08-28 03:57:00,403.053197659
2018-08-28 03:58:00,414.06500244
2018-08-28 03:59:00,414.06500244
2018-08-28 04:00:00,414.06500244
2018-08-28 04:01:00,425.076807221
2018-08-28 04:02:00,425.076807221
2018-08-28 04:03:00,425.076807221
2018-08-28 04:04:00,425.076807221
2018-08-28 04:05:00,425.076807221
2018-08-28 04:06:00,425.076807221
2018-08-28 04:07:00,425.076807221
2018-08-28 04:08:00,425.076807221
2018-08-28 04:09:00,425.076807221
2018-08-28 04:10:00,425.076807221
2018-08-28 04:11:00,425.076807221
2018-08-28 04:12:00,425.076807221
2018-08-28 04:13:00,425.076807221
2018-08-28 04:14:00,425.076807221
2018-08-28 04:15:00,425.076807221
2018-08-28 04:16:00,447.100416784
2018-08-28 04:17:00,447.100416784
2018-08-28 04:18:00,447.100416784
2018-08-28 04:19:00,436.088612003
2018-08-28 04:20:00,447.100416784
2018-08-28 04:21:00,436.088612003
2018-08-28 04:22:00,436.088612003
2018-08-28 04:23:00,436.088612003
2018-08-28 04:24:00,436.088612003
2018-08-28 04:25:00,436.088612003
2018-08-28 04:26:00,436.088612003
2018-08-28 04:27:00,436.088612003
2018-08-28 04:28:00,436.088612003
2018-08-28 04:29:00,436.088612003
2018-08-28 04:30:00,436.088612003
2018-08-28 04:31:00,436.088612003
2018-08-28 04:32:00,436.088612003
2018-08-28 04:33:00,436.088612003
2018-08-28 04:34:00,436.088612003
2018-08-28 04:35:00,436.088612003
2018-08-28 04:36:00,436.088612003
2018-08-28 04:37:00,436.088612003
2018-08-28 04:38:00,436.088612003
2018-08-28 04:39:00,425.076807221
2018-08-28 04:40:00,436.088612003
2018-08-28 04:41:00,436.088612003
2018-08-28 04:42:00,436.088612003
2018-08-28 04:43:00,436.088612003
2018-08-28 04:44:00,436.088612003
2018-08-28 04:45:00,436.088612003
2018-08-28 04:46:00,425.076807221
2018-08-28 04:47:00,425.076807221
2018-08-28 04:48:00,425.076807221
2018-08-28 04:49:00,436.088612003
2018-08-28 04:50:00,425.076807221
2018-08-28 04:51:00,425.076807221
2018-08-28 04:52:00,425.076807221
2018-08-28 04:53:00,425.076807221
2018-08-28 04:54:00,425.076807221
2018-08-28 04:55:00,425.076807221
2018-08-28 04:56:00,425.076807221
2018-08-28 04:57:00,425.076807221
2018-08-28 04:58:00,425.076807221
2018-08-28 04:59:00,425.076807221
2018-08-28 05:00:00,425.076807221
2018-08-28 05:01:00,425.076807221
2018-08-28 05:02:00,425.076807221
2018-08-28 05:03:00,425.076807221
2018-08-28 05:04:00,425.076807221
2018-08-28 05:05:00,425.076807221
2018-08-28 05:06:00,425.076807221
2018-08-28 05:07:00,425.076807221
2018-08-28 05:08:00,425.076807221
2018-08-28 05:09:00,425.076807221
2018-08-28 05:10:00,425.076807221
2018-08-28 05:11:00,425.076807221
2018-08-28 05:12:00,425.076807221
2018-08-28 05:13:00,425.076807221
2018-08-28 05:14:00,425.076807221
2018-08-28 05:15:00,425.076807221
2018-08-28 05:16:00,414.06500244
2018-08-28 05:17:00,414.06500244
2018-08-28 05:18:00,414.06500244
2018-08-28 05:19:00,414.06500244
2018-08-28 05:20:00,414.06500244
2018-08-28 05:21:00,403.053197659
2018-08-28 05:22:00,403.053197659
2018-08-28 05:23:00,403.053197659
2018-08-28 05:24:00,403.053197659
2018-08-28 05:25:00,403.053197659
2018-08-28 05:26:00,403.053197659
2018-08-28 05:27:00,403.053197659
2018-08-28 05:28:00,403.053197659
2018-08-28 05:29:00,403.053197659
2018-08-28 05:30:00,403.053197659
2018-08-28 05:31:00,403.053197659
2018-08-28 05:32:00,403.053197659
2018-08-28 05:33:00,414.06500244
2018-08-28 05:34:00,414.06500244
2018-08-28 05:35:00,414.06500244
2018-08-28 05:36:00,414.06500244
2018-08-28 05:37:00,414.06500244
2018-08-28 05:38:00,414.06500244
2018-08-28 05:39:00,414.06500244
2018-08-28 05:40:00,403.053197659
2018-08-28 05:41:00,403.053197659
2018-08-28 05:42:00,403.053197659
2018-08-28 05:43:00,414.06500244
2018-08-28 05:44:00,403.053197659
2018-08-28 05:45:00,403.053197659
2018-08-28 05:46:00,403.053197659
2018-08-28 05:47:00,381.029588096
2018-08-28 05:48:00,381.029588096
2018-08-28 05:49:00,381.029588096
2018-08-28 05:50:00,381.029588096
2018-08-28 05:51:00,381.029588096
2018-08-28 05:52:00,381.029588096
2018-08-28 05:53:00,392.041392878
2018-08-28 05:54:00,392.041392878
2018-08-28 05:55:00,392.041392878
2018-08-28 05:56:00,392.041392878
2018-08-28 05:57:00,392.041392878
2018-08-28 05:58:00,392.041392878
2018-08-28 05:59:00,381.029588096
2018-08-28 06:00:00,381.029588096
2018-08-28 06:01:00,381.029588096
2018-08-28 06:02:00,381.029588096
2018-08-28 06:03:00,381.029588096
2018-08-28 06:04:00,381.029588096
2018-08-28 06:05:00,381.029588096
2018-08-28 06:06:00,381.029588096
