,L_GREEN
2018-08-15 09:19:00,928.872704748
2018-08-15 09:20:00,928.872704748
2018-08-15 09:21:00,928.872704748
2018-08-15 09:22:00,928.872704748
2018-08-15 09:23:00,928.872704748
2018-08-15 09:24:00,928.872704748
2018-08-15 09:25:00,928.872704748
2018-08-15 09:26:00,928.872704748
2018-08-15 09:27:00,928.872704748
2018-08-15 09:28:00,937.565294023
2018-08-15 09:29:00,946.257883298
2018-08-15 09:30:00,946.257883298
2018-08-15 09:31:00,937.565294023
2018-08-15 09:32:00,937.565294023
2018-08-15 09:33:00,946.257883298
2018-08-15 09:34:00,946.257883298
2018-08-15 09:35:00,946.257883298
2018-08-15 09:36:00,946.257883298
2018-08-15 09:37:00,946.257883298
2018-08-15 09:38:00,946.257883298
2018-08-15 09:39:00,937.565294023
2018-08-15 09:40:00,937.565294023
2018-08-15 09:41:00,946.257883298
2018-08-15 09:42:00,954.950472573
2018-08-15 09:43:00,937.565294023
2018-08-15 09:44:00,954.950472573
2018-08-15 09:45:00,963.643061848
2018-08-15 09:46:00,954.950472573
2018-08-15 09:47:00,954.950472573
2018-08-15 09:48:00,963.643061848
2018-08-15 09:49:00,963.643061848
2018-08-15 09:50:00,981.028240398
2018-08-15 09:51:00,981.028240398
2018-08-15 09:52:00,981.028240398
2018-08-15 09:53:00,981.028240398
2018-08-15 09:54:00,981.028240398
2018-08-15 09:55:00,989.720829673
2018-08-15 09:56:00,989.720829673
2018-08-15 09:57:00,998.413418948
2018-08-15 09:58:00,1015.7985975
2018-08-15 09:59:00,989.720829673
2018-08-15 10:00:00,989.720829673
2018-08-15 10:01:00,989.720829673
2018-08-15 10:02:00,1007.10600822
2018-08-15 10:03:00,1007.10600822
2018-08-15 10:04:00,998.413418948
2018-08-15 10:05:00,998.413418948
2018-08-15 10:06:00,998.413418948
2018-08-15 10:07:00,998.413418948
2018-08-15 10:08:00,998.413418948
2018-08-15 10:09:00,981.028240398
2018-08-15 10:10:00,972.335651123
2018-08-15 10:11:00,972.335651123
2018-08-15 10:12:00,981.028240398
2018-08-15 10:13:00,989.720829673
2018-08-15 10:14:00,981.028240398
2018-08-15 10:15:00,972.335651123
2018-08-15 10:16:00,981.028240398
2018-08-15 10:17:00,981.028240398
2018-08-15 10:18:00,972.335651123
2018-08-15 10:19:00,972.335651123
2018-08-15 10:20:00,972.335651123
2018-08-15 10:21:00,972.335651123
2018-08-15 10:22:00,972.335651123
2018-08-15 10:23:00,972.335651123
2018-08-15 10:24:00,972.335651123
2018-08-15 10:25:00,963.643061848
2018-08-15 10:26:00,954.950472573
2018-08-15 10:27:00,963.643061848
2018-08-15 10:28:00,963.643061848
2018-08-15 10:29:00,972.335651123
2018-08-15 10:30:00,981.028240398
2018-08-15 10:31:00,963.643061848
2018-08-15 10:32:00,963.643061848
2018-08-15 10:33:00,963.643061848
2018-08-15 10:34:00,963.643061848
2018-08-15 10:35:00,954.950472573
2018-08-15 10:36:00,963.643061848
2018-08-15 10:37:00,954.950472573
2018-08-15 10:38:00,954.950472573
2018-08-15 10:39:00,954.950472573
2018-08-15 10:40:00,954.950472573
2018-08-15 10:41:00,954.950472573
2018-08-15 10:42:00,946.257883298
2018-08-15 10:43:00,954.950472573
2018-08-15 10:44:00,954.950472573
2018-08-15 10:45:00,954.950472573
2018-08-15 10:46:00,963.643061848
2018-08-15 10:47:00,963.643061848
2018-08-15 10:48:00,954.950472573
2018-08-15 10:49:00,954.950472573
2018-08-15 10:50:00,937.565294023
2018-08-15 10:51:00,937.565294023
2018-08-15 10:52:00,946.257883298
2018-08-15 10:53:00,946.257883298
2018-08-15 10:54:00,946.257883298
2018-08-15 10:55:00,946.257883298
2018-08-15 10:56:00,946.257883298
2018-08-15 10:57:00,946.257883298
2018-08-15 10:58:00,954.950472573
2018-08-15 10:59:00,954.950472573
2018-08-15 11:00:00,946.257883298
2018-08-15 11:01:00,946.257883298
2018-08-15 11:02:00,946.257883298
2018-08-15 11:03:00,946.257883298
2018-08-15 11:04:00,946.257883298
2018-08-15 11:05:00,946.257883298
2018-08-15 11:06:00,963.643061848
2018-08-15 11:07:00,963.643061848
2018-08-15 11:08:00,954.950472573
2018-08-15 11:09:00,954.950472573
2018-08-15 11:10:00,954.950472573
2018-08-15 11:11:00,954.950472573
2018-08-15 11:12:00,946.257883298
2018-08-15 11:13:00,946.257883298
2018-08-15 11:14:00,946.257883298
2018-08-15 11:15:00,946.257883298
2018-08-15 11:16:00,946.257883298
2018-08-15 11:17:00,946.257883298
2018-08-15 11:18:00,946.257883298
2018-08-15 11:19:00,946.257883298
2018-08-15 11:20:00,946.257883298
2018-08-15 11:21:00,946.257883298
2018-08-15 11:22:00,946.257883298
2018-08-15 11:23:00,946.257883298
2018-08-15 11:24:00,946.257883298
2018-08-15 11:25:00,937.565294023
2018-08-15 11:26:00,954.950472573
2018-08-15 11:27:00,937.565294023
2018-08-15 11:28:00,946.257883298
2018-08-15 11:29:00,946.257883298
2018-08-15 11:30:00,937.565294023
2018-08-15 11:31:00,928.872704748
2018-08-15 11:32:00,928.872704748
2018-08-15 11:33:00,928.872704748
2018-08-15 11:34:00,937.565294023
2018-08-15 11:35:00,928.872704748
2018-08-15 11:36:00,928.872704748
2018-08-15 11:37:00,928.872704748
2018-08-15 11:38:00,946.257883298
2018-08-15 11:39:00,946.257883298
2018-08-15 11:40:00,946.257883298
2018-08-15 11:41:00,954.950472573
2018-08-15 11:42:00,954.950472573
2018-08-15 11:43:00,954.950472573
2018-08-15 11:44:00,954.950472573
2018-08-15 11:45:00,954.950472573
2018-08-15 11:46:00,954.950472573
2018-08-15 11:47:00,954.950472573
2018-08-15 11:48:00,946.257883298
2018-08-15 11:49:00,946.257883298
2018-08-15 11:50:00,946.257883298
2018-08-15 11:51:00,946.257883298
2018-08-15 11:52:00,928.872704748
2018-08-15 11:53:00,937.565294023
2018-08-15 11:54:00,946.257883298
2018-08-15 11:55:00,937.565294023
2018-08-15 11:56:00,928.872704748
2018-08-15 11:57:00,937.565294023
2018-08-15 11:58:00,920.180115473
2018-08-15 11:59:00,920.180115473
2018-08-16 01:29:00,1259.19040179
2018-08-16 01:30:00,868.023884416
2018-08-16 01:31:00,868.023884416
2018-08-16 01:32:00,859.331295141
2018-08-16 01:33:00,859.331295141
2018-08-16 01:34:00,841.946116591
2018-08-16 01:35:00,841.946116591
2018-08-16 01:36:00,841.946116591
2018-08-16 01:37:00,841.946116591
2018-08-16 01:38:00,841.946116591
2018-08-16 01:39:00,841.946116591
2018-08-16 01:40:00,841.946116591
2018-08-16 01:41:00,841.946116591
2018-08-16 01:42:00,850.638705866
2018-08-16 01:43:00,841.946116591
2018-08-16 01:44:00,833.253527316
2018-08-16 01:45:00,833.253527316
2018-08-16 01:46:00,833.253527316
2018-08-16 01:47:00,850.638705866
2018-08-16 01:48:00,850.638705866
2018-08-16 01:49:00,833.253527316
2018-08-16 01:50:00,807.175759491
2018-08-16 01:51:00,798.483170216
2018-08-16 01:52:00,798.483170216
2018-08-16 01:53:00,798.483170216
2018-08-16 01:54:00,772.405402391
2018-08-16 01:55:00,781.097991666
2018-08-16 01:56:00,781.097991666
2018-08-16 01:57:00,772.405402391
2018-08-16 01:58:00,772.405402391
2018-08-16 01:59:00,772.405402391
2018-08-16 02:00:00,824.560938041
2018-08-16 02:01:00,833.253527316
2018-08-16 02:02:00,815.868348766
2018-08-16 02:03:00,815.868348766
2018-08-16 02:04:00,815.868348766
2018-08-16 02:05:00,841.946116591
2018-08-16 02:06:00,850.638705866
2018-08-16 02:07:00,859.331295141
2018-08-16 02:08:00,859.331295141
2018-08-16 02:09:00,859.331295141
2018-08-16 02:10:00,850.638705866
2018-08-16 02:11:00,850.638705866
2018-08-16 02:12:00,833.253527316
2018-08-16 02:13:00,850.638705866
2018-08-16 02:14:00,850.638705866
2018-08-16 02:15:00,850.638705866
2018-08-16 02:16:00,841.946116591
2018-08-16 02:17:00,850.638705866
2018-08-16 02:18:00,824.560938041
2018-08-16 02:19:00,807.175759491
2018-08-16 02:20:00,815.868348766
2018-08-16 02:21:00,815.868348766
2018-08-16 02:22:00,815.868348766
2018-08-16 02:23:00,815.868348766
2018-08-16 02:24:00,815.868348766
2018-08-16 02:25:00,824.560938041
2018-08-16 02:26:00,824.560938041
2018-08-16 02:27:00,824.560938041
2018-08-16 02:28:00,833.253527316
2018-08-16 02:29:00,824.560938041
2018-08-16 02:30:00,833.253527316
2018-08-16 02:31:00,833.253527316
2018-08-16 02:32:00,833.253527316
2018-08-16 02:33:00,841.946116591
2018-08-16 02:34:00,859.331295141
2018-08-16 02:35:00,850.638705866
2018-08-16 02:36:00,841.946116591
2018-08-16 02:37:00,850.638705866
2018-08-16 02:38:00,850.638705866
2018-08-16 02:39:00,841.946116591
2018-08-16 02:40:00,841.946116591
2018-08-16 02:41:00,841.946116591
2018-08-16 02:42:00,841.946116591
2018-08-16 02:43:00,833.253527316
2018-08-16 02:44:00,833.253527316
2018-08-16 02:45:00,833.253527316
2018-08-16 02:46:00,841.946116591
2018-08-16 02:47:00,841.946116591
2018-08-16 02:48:00,850.638705866
2018-08-16 02:49:00,850.638705866
2018-08-16 02:50:00,859.331295141
2018-08-16 02:51:00,868.023884416
2018-08-16 02:52:00,859.331295141
2018-08-16 02:53:00,868.023884416
2018-08-16 02:54:00,868.023884416
2018-08-16 02:55:00,868.023884416
2018-08-16 02:56:00,868.023884416
2018-08-16 02:57:00,876.716473691
2018-08-16 02:58:00,868.023884416
2018-08-16 02:59:00,868.023884416
2018-08-16 03:00:00,868.023884416
2018-08-16 03:01:00,885.409062966
2018-08-16 03:02:00,885.409062966
2018-08-16 03:03:00,885.409062966
2018-08-16 03:04:00,868.023884416
2018-08-16 03:05:00,885.409062966
2018-08-16 03:06:00,868.023884416
2018-08-16 03:07:00,868.023884416
2018-08-16 03:08:00,868.023884416
2018-08-16 03:09:00,868.023884416
2018-08-16 03:10:00,876.716473691
2018-08-16 03:11:00,876.716473691
2018-08-16 03:12:00,876.716473691
2018-08-16 03:13:00,876.716473691
2018-08-16 03:14:00,876.716473691
2018-08-16 03:15:00,876.716473691
2018-08-16 03:16:00,876.716473691
2018-08-16 03:17:00,868.023884416
2018-08-16 03:18:00,876.716473691
2018-08-16 03:19:00,876.716473691
2018-08-16 03:20:00,894.101652241
2018-08-16 03:21:00,894.101652241
2018-08-16 03:22:00,894.101652241
2018-08-16 03:23:00,876.716473691
2018-08-16 03:24:00,885.409062966
2018-08-16 03:25:00,885.409062966
2018-08-16 03:26:00,885.409062966
2018-08-16 03:27:00,885.409062966
2018-08-16 03:28:00,902.794241516
2018-08-16 03:29:00,885.409062966
2018-08-16 03:30:00,824.560938041
2018-08-16 03:31:00,824.560938041
2018-08-16 03:32:00,833.253527316
2018-08-16 03:33:00,833.253527316
2018-08-16 03:34:00,824.560938041
2018-08-16 03:35:00,824.560938041
2018-08-16 03:36:00,807.175759491
2018-08-16 03:37:00,798.483170216
2018-08-16 03:38:00,807.175759491
2018-08-16 03:39:00,815.868348766
2018-08-16 03:40:00,807.175759491
2018-08-16 03:41:00,798.483170216
2018-08-16 03:42:00,798.483170216
2018-08-16 03:43:00,807.175759491
2018-08-16 03:44:00,807.175759491
2018-08-16 03:45:00,815.868348766
2018-08-16 03:46:00,824.560938041
2018-08-16 03:47:00,824.560938041
2018-08-16 03:48:00,824.560938041
2018-08-16 03:49:00,824.560938041
2018-08-16 03:50:00,841.946116591
2018-08-16 03:51:00,833.253527316
2018-08-16 03:52:00,833.253527316
2018-08-16 03:53:00,833.253527316
2018-08-16 03:54:00,833.253527316
2018-08-16 03:55:00,833.253527316
2018-08-16 03:56:00,833.253527316
2018-08-16 03:57:00,833.253527316
2018-08-16 03:58:00,833.253527316
2018-08-16 03:59:00,833.253527316
2018-08-16 04:00:00,850.638705866
2018-08-16 04:01:00,841.946116591
2018-08-16 04:02:00,841.946116591
2018-08-16 04:03:00,841.946116591
2018-08-16 04:04:00,841.946116591
2018-08-16 04:05:00,841.946116591
2018-08-16 04:06:00,841.946116591
2018-08-16 04:07:00,841.946116591
2018-08-16 04:08:00,841.946116591
2018-08-16 04:09:00,841.946116591
2018-08-16 04:10:00,850.638705866
2018-08-16 04:11:00,841.946116591
2018-08-16 04:12:00,850.638705866
2018-08-16 04:13:00,841.946116591
2018-08-16 04:14:00,841.946116591
2018-08-16 04:15:00,841.946116591
2018-08-16 04:16:00,841.946116591
2018-08-16 04:17:00,841.946116591
2018-08-16 04:18:00,841.946116591
2018-08-16 04:19:00,841.946116591
2018-08-16 04:20:00,841.946116591
2018-08-16 04:21:00,868.023884416
2018-08-16 04:22:00,859.331295141
2018-08-16 04:23:00,859.331295141
2018-08-16 04:24:00,859.331295141
2018-08-16 04:25:00,859.331295141
2018-08-16 04:26:00,868.023884416
2018-08-16 04:27:00,868.023884416
2018-08-16 04:28:00,868.023884416
2018-08-16 04:29:00,868.023884416
2018-08-16 04:30:00,876.716473691
2018-08-16 04:31:00,876.716473691
2018-08-16 04:32:00,868.023884416
2018-08-16 04:33:00,868.023884416
2018-08-16 04:34:00,868.023884416
2018-08-16 04:35:00,859.331295141
2018-08-16 04:36:00,868.023884416
2018-08-16 04:37:00,859.331295141
2018-08-16 04:38:00,850.638705866
2018-08-16 04:39:00,850.638705866
2018-08-16 04:40:00,850.638705866
2018-08-16 04:41:00,859.331295141
2018-08-16 04:42:00,859.331295141
2018-08-16 04:43:00,868.023884416
2018-08-16 04:44:00,868.023884416
2018-08-16 04:45:00,876.716473691
2018-08-16 04:46:00,868.023884416
2018-08-16 04:47:00,885.409062966
2018-08-16 04:48:00,885.409062966
2018-08-16 04:49:00,885.409062966
2018-08-16 04:50:00,885.409062966
2018-08-16 04:51:00,885.409062966
2018-08-16 04:52:00,885.409062966
2018-08-16 04:53:00,885.409062966
2018-08-16 04:54:00,885.409062966
2018-08-16 04:55:00,885.409062966
2018-08-16 04:56:00,876.716473691
2018-08-16 04:57:00,876.716473691
2018-08-16 04:58:00,868.023884416
2018-08-16 04:59:00,868.023884416
2018-08-16 05:00:00,868.023884416
2018-08-16 05:01:00,868.023884416
2018-08-16 05:02:00,868.023884416
2018-08-16 05:03:00,868.023884416
2018-08-16 05:04:00,859.331295141
2018-08-16 05:05:00,868.023884416
2018-08-16 05:06:00,850.638705866
2018-08-16 05:07:00,868.023884416
2018-08-16 05:08:00,868.023884416
2018-08-16 05:09:00,868.023884416
2018-08-16 05:10:00,868.023884416
2018-08-16 05:11:00,868.023884416
2018-08-16 05:12:00,868.023884416
2018-08-16 05:13:00,868.023884416
2018-08-16 05:14:00,859.331295141
2018-08-16 05:15:00,859.331295141
2018-08-16 05:16:00,859.331295141
2018-08-16 05:17:00,850.638705866
2018-08-16 05:18:00,868.023884416
2018-08-16 05:19:00,868.023884416
2018-08-16 05:20:00,859.331295141
2018-08-16 05:21:00,859.331295141
2018-08-16 05:22:00,859.331295141
2018-08-16 05:23:00,859.331295141
2018-08-16 05:24:00,859.331295141
2018-08-16 05:25:00,859.331295141
2018-08-16 05:26:00,859.331295141
2018-08-16 05:27:00,868.023884416
2018-08-16 05:28:00,868.023884416
2018-08-16 05:29:00,859.331295141
2018-08-16 05:30:00,868.023884416
2018-08-16 05:31:00,868.023884416
2018-08-16 05:32:00,850.638705866
2018-08-16 05:33:00,850.638705866
2018-08-16 05:34:00,859.331295141
2018-08-16 05:35:00,850.638705866
2018-08-16 05:36:00,850.638705866
2018-08-16 05:37:00,841.946116591
2018-08-16 05:38:00,859.331295141
2018-08-16 05:39:00,850.638705866
2018-08-16 05:40:00,850.638705866
2018-08-16 05:41:00,850.638705866
2018-08-16 05:42:00,850.638705866
2018-08-16 05:43:00,850.638705866
2018-08-16 05:44:00,850.638705866
2018-08-16 05:45:00,850.638705866
2018-08-16 05:46:00,850.638705866
2018-08-16 05:47:00,850.638705866
2018-08-16 05:48:00,850.638705866
2018-08-16 05:49:00,841.946116591
2018-08-16 05:50:00,841.946116591
2018-08-16 05:51:00,833.253527316
2018-08-16 05:52:00,833.253527316
2018-08-16 05:53:00,833.253527316
2018-08-16 05:54:00,824.560938041
2018-08-16 05:55:00,815.868348766
2018-08-16 05:56:00,815.868348766
2018-08-16 05:57:00,815.868348766
2018-08-16 05:58:00,815.868348766
2018-08-16 05:59:00,798.483170216
2018-08-16 06:00:00,807.175759491
2018-08-16 06:01:00,798.483170216
2018-08-16 06:02:00,798.483170216
2018-08-16 06:03:00,798.483170216
2018-08-16 06:04:00,798.483170216
2018-08-16 06:05:00,789.790580941
2018-08-16 06:06:00,772.405402391
2018-08-16 06:07:00,772.405402391
2018-08-16 06:08:00,763.712813116
2018-08-16 06:09:00,772.405402391
2018-08-16 06:10:00,781.097991666
2018-08-16 06:11:00,781.097991666
2018-08-16 06:12:00,781.097991666
2018-08-16 06:13:00,781.097991666
2018-08-16 06:14:00,781.097991666
2018-08-16 06:15:00,781.097991666
2018-08-16 06:16:00,781.097991666
2018-08-16 06:17:00,781.097991666
2018-08-16 06:18:00,781.097991666
2018-08-16 06:19:00,781.097991666
2018-08-16 06:20:00,789.790580941
2018-08-16 06:21:00,789.790580941
2018-08-16 06:22:00,798.483170216
2018-08-16 06:23:00,798.483170216
2018-08-16 06:24:00,798.483170216
2018-08-16 06:25:00,798.483170216
2018-08-16 06:26:00,798.483170216
2018-08-16 06:27:00,807.175759491
2018-08-16 06:28:00,815.868348766
2018-08-16 06:29:00,815.868348766
2018-08-16 06:30:00,815.868348766
2018-08-16 06:31:00,815.868348766
2018-08-16 06:32:00,833.253527316
2018-08-16 06:33:00,833.253527316
2018-08-16 06:34:00,824.560938041
2018-08-16 06:35:00,833.253527316
2018-08-16 06:36:00,824.560938041
2018-08-16 06:37:00,824.560938041
2018-08-16 06:38:00,824.560938041
2018-08-16 06:39:00,824.560938041
2018-08-16 06:40:00,824.560938041
2018-08-16 06:41:00,841.946116591
2018-08-16 06:42:00,841.946116591
2018-08-16 06:43:00,841.946116591
2018-08-16 06:44:00,841.946116591
2018-08-16 06:45:00,841.946116591
2018-08-16 06:46:00,841.946116591
2018-08-16 06:47:00,833.253527316
2018-08-16 06:48:00,833.253527316
2018-08-16 06:49:00,841.946116591
2018-08-16 06:50:00,841.946116591
2018-08-16 06:51:00,850.638705866
2018-08-16 06:52:00,841.946116591
2018-08-16 06:53:00,841.946116591
2018-08-16 06:54:00,841.946116591
2018-08-16 06:55:00,850.638705866
2018-08-16 06:56:00,850.638705866
2018-08-16 06:57:00,868.023884416
2018-08-16 06:58:00,868.023884416
2018-08-16 06:59:00,859.331295141
2018-08-16 07:00:00,859.331295141
2018-08-16 07:01:00,859.331295141
2018-08-16 07:02:00,850.638705866
2018-08-16 07:03:00,850.638705866
2018-08-16 07:04:00,850.638705866
2018-08-16 07:05:00,850.638705866
2018-08-16 07:06:00,850.638705866
2018-08-16 07:07:00,850.638705866
2018-08-16 07:08:00,850.638705866
2018-08-16 07:09:00,850.638705866
2018-08-16 07:10:00,850.638705866
2018-08-16 07:11:00,841.946116591
2018-08-16 07:12:00,850.638705866
2018-08-16 07:13:00,859.331295141
2018-08-16 07:14:00,859.331295141
2018-08-16 07:15:00,859.331295141
2018-08-16 07:16:00,850.638705866
2018-08-16 07:17:00,859.331295141
2018-08-16 07:18:00,859.331295141
2018-08-16 07:19:00,859.331295141
2018-08-16 07:20:00,859.331295141
2018-08-16 07:21:00,859.331295141
2018-08-16 07:22:00,859.331295141
2018-08-16 07:23:00,859.331295141
2018-08-16 07:24:00,859.331295141
2018-08-16 07:25:00,859.331295141
2018-08-16 07:26:00,859.331295141
2018-08-16 07:27:00,850.638705866
2018-08-16 07:28:00,859.331295141
2018-08-16 07:29:00,859.331295141
2018-08-16 07:30:00,868.023884416
2018-08-16 07:31:00,876.716473691
2018-08-16 07:32:00,876.716473691
2018-08-16 07:33:00,876.716473691
2018-08-16 07:34:00,876.716473691
2018-08-16 07:35:00,876.716473691
2018-08-16 07:36:00,876.716473691
2018-08-16 07:37:00,876.716473691
2018-08-16 07:38:00,876.716473691
2018-08-16 07:39:00,876.716473691
2018-08-16 07:40:00,876.716473691
2018-08-16 07:41:00,859.331295141
2018-08-16 07:42:00,850.638705866
2018-08-16 07:43:00,850.638705866
2018-08-16 07:44:00,868.023884416
2018-08-16 07:45:00,868.023884416
2018-08-16 07:46:00,868.023884416
2018-08-16 07:47:00,868.023884416
2018-08-16 07:48:00,868.023884416
2018-08-16 07:49:00,868.023884416
2018-08-16 07:50:00,868.023884416
2018-08-16 07:51:00,885.409062966
2018-08-16 07:52:00,876.716473691
2018-08-16 07:53:00,876.716473691
2018-08-16 07:54:00,868.023884416
2018-08-16 07:55:00,868.023884416
2018-08-16 07:56:00,868.023884416
2018-08-16 07:57:00,868.023884416
2018-08-16 07:58:00,885.409062966
2018-08-16 07:59:00,868.023884416
2018-08-16 08:00:00,850.638705866
2018-08-16 08:01:00,850.638705866
2018-08-16 08:02:00,868.023884416
2018-08-16 08:03:00,868.023884416
2018-08-16 08:04:00,868.023884416
2018-08-16 08:05:00,868.023884416
2018-08-16 08:06:00,876.716473691
2018-08-16 08:07:00,885.409062966
2018-08-16 08:08:00,876.716473691
2018-08-16 08:09:00,868.023884416
2018-08-16 08:10:00,868.023884416
2018-08-16 08:11:00,868.023884416
2018-08-16 08:12:00,885.409062966
2018-08-16 08:13:00,885.409062966
2018-08-16 08:14:00,868.023884416
2018-08-16 08:15:00,868.023884416
2018-08-16 08:16:00,868.023884416
2018-08-16 08:17:00,868.023884416
2018-08-16 08:18:00,868.023884416
2018-08-16 08:19:00,859.331295141
2018-08-16 08:20:00,868.023884416
2018-08-16 08:21:00,868.023884416
2018-08-16 08:22:00,868.023884416
2018-08-16 08:23:00,868.023884416
2018-08-16 08:24:00,868.023884416
2018-08-16 08:25:00,885.409062966
2018-08-16 08:26:00,885.409062966
2018-08-16 08:27:00,885.409062966
2018-08-16 08:28:00,894.101652241
2018-08-16 08:29:00,885.409062966
2018-08-16 08:30:00,885.409062966
2018-08-16 08:31:00,885.409062966
2018-08-16 08:32:00,894.101652241
2018-08-16 08:33:00,894.101652241
2018-08-16 08:34:00,894.101652241
2018-08-16 08:35:00,894.101652241
2018-08-16 08:36:00,894.101652241
2018-08-16 08:37:00,902.794241516
2018-08-16 08:38:00,911.486830791
2018-08-16 08:39:00,911.486830791
2018-08-16 08:40:00,911.486830791
2018-08-16 08:41:00,911.486830791
2018-08-16 08:42:00,911.486830791
2018-08-16 08:43:00,911.486830791
2018-08-16 08:44:00,911.486830791
2018-08-16 08:45:00,911.486830791
2018-08-16 08:46:00,902.794241516
2018-08-16 08:47:00,894.101652241
2018-08-16 08:48:00,894.101652241
2018-08-16 08:49:00,894.101652241
2018-08-16 08:50:00,885.409062966
2018-08-16 08:51:00,885.409062966
2018-08-16 08:52:00,868.023884416
2018-08-16 08:53:00,868.023884416
2018-08-16 08:54:00,868.023884416
2018-08-16 08:55:00,868.023884416
2018-08-16 08:56:00,868.023884416
2018-08-16 08:57:00,876.716473691
2018-08-16 08:58:00,876.716473691
2018-08-16 08:59:00,876.716473691
2018-08-16 09:00:00,868.023884416
2018-08-16 09:01:00,885.409062966
2018-08-16 09:02:00,894.101652241
2018-08-16 09:03:00,894.101652241
2018-08-16 09:04:00,894.101652241
2018-08-16 09:05:00,885.409062966
2018-08-16 09:06:00,885.409062966
2018-08-16 09:07:00,876.716473691
2018-08-16 09:08:00,876.716473691
2018-08-16 09:09:00,868.023884416
2018-08-16 09:10:00,876.716473691
2018-08-16 09:11:00,876.716473691
2018-08-16 09:12:00,876.716473691
2018-08-16 09:13:00,876.716473691
2018-08-16 09:14:00,876.716473691
2018-08-16 09:15:00,894.101652241
2018-08-16 09:16:00,894.101652241
2018-08-16 09:17:00,885.409062966
2018-08-16 09:18:00,876.716473691
2018-08-16 09:19:00,876.716473691
2018-08-16 09:20:00,876.716473691
2018-08-16 09:21:00,876.716473691
2018-08-16 09:22:00,876.716473691
2018-08-16 09:23:00,876.716473691
2018-08-16 09:24:00,868.023884416
2018-08-16 09:25:00,868.023884416
2018-08-16 09:26:00,868.023884416
2018-08-16 09:27:00,868.023884416
2018-08-16 09:28:00,868.023884416
2018-08-16 09:29:00,868.023884416
2018-08-16 09:30:00,868.023884416
2018-08-16 09:31:00,868.023884416
2018-08-16 09:32:00,868.023884416
2018-08-16 09:33:00,868.023884416
2018-08-16 09:34:00,868.023884416
2018-08-16 09:35:00,868.023884416
2018-08-16 09:36:00,850.638705866
2018-08-16 09:37:00,850.638705866
2018-08-16 09:38:00,850.638705866
2018-08-16 09:39:00,859.331295141
2018-08-16 09:40:00,876.716473691
2018-08-16 09:41:00,876.716473691
2018-08-16 09:42:00,876.716473691
2018-08-16 09:43:00,876.716473691
2018-08-16 09:44:00,876.716473691
2018-08-16 09:45:00,876.716473691
2018-08-16 09:46:00,859.331295141
2018-08-16 09:47:00,859.331295141
2018-08-16 09:48:00,859.331295141
2018-08-16 09:49:00,859.331295141
2018-08-16 09:50:00,850.638705866
2018-08-16 09:51:00,850.638705866
2018-08-16 09:52:00,868.023884416
2018-08-16 09:53:00,859.331295141
2018-08-16 09:54:00,850.638705866
2018-08-16 09:55:00,850.638705866
2018-08-16 09:56:00,859.331295141
2018-08-16 09:57:00,868.023884416
2018-08-16 09:58:00,868.023884416
2018-08-16 09:59:00,868.023884416
2018-08-16 10:00:00,868.023884416
2018-08-16 10:01:00,850.638705866
2018-08-16 10:02:00,850.638705866
2018-08-16 10:03:00,850.638705866
2018-08-16 10:04:00,859.331295141
2018-08-16 10:05:00,850.638705866
2018-08-16 10:06:00,850.638705866
2018-08-16 10:07:00,833.253527316
2018-08-16 10:08:00,833.253527316
2018-08-16 10:09:00,841.946116591
2018-08-16 10:10:00,850.638705866
2018-08-16 10:11:00,850.638705866
2018-08-16 10:12:00,850.638705866
2018-08-16 10:13:00,850.638705866
2018-08-16 10:14:00,850.638705866
2018-08-16 10:15:00,850.638705866
2018-08-16 10:16:00,841.946116591
2018-08-16 10:17:00,841.946116591
2018-08-16 10:18:00,841.946116591
2018-08-16 10:19:00,841.946116591
2018-08-16 10:20:00,841.946116591
2018-08-16 10:21:00,850.638705866
2018-08-16 10:22:00,841.946116591
2018-08-16 10:23:00,841.946116591
2018-08-16 10:24:00,841.946116591
2018-08-16 10:25:00,833.253527316
2018-08-16 10:26:00,833.253527316
2018-08-16 10:27:00,833.253527316
2018-08-16 10:28:00,833.253527316
2018-08-16 10:29:00,833.253527316
2018-08-16 10:30:00,841.946116591
2018-08-16 10:31:00,850.638705866
2018-08-16 10:32:00,850.638705866
2018-08-16 10:33:00,850.638705866
2018-08-16 10:34:00,850.638705866
2018-08-16 10:35:00,833.253527316
2018-08-16 10:36:00,833.253527316
2018-08-16 10:37:00,833.253527316
2018-08-16 10:38:00,841.946116591
2018-08-16 10:39:00,833.253527316
2018-08-16 10:40:00,833.253527316
2018-08-16 10:41:00,833.253527316
2018-08-16 10:42:00,824.560938041
2018-08-16 10:43:00,833.253527316
2018-08-16 10:44:00,824.560938041
2018-08-16 10:45:00,824.560938041
2018-08-16 10:46:00,833.253527316
2018-08-16 10:47:00,833.253527316
2018-08-16 10:48:00,824.560938041
2018-08-16 10:49:00,824.560938041
2018-08-16 10:50:00,833.253527316
2018-08-16 10:51:00,833.253527316
2018-08-16 10:52:00,833.253527316
2018-08-16 10:53:00,833.253527316
2018-08-16 10:54:00,833.253527316
2018-08-16 10:55:00,824.560938041
2018-08-16 10:56:00,824.560938041
2018-08-16 10:57:00,824.560938041
2018-08-16 10:58:00,824.560938041
2018-08-16 10:59:00,815.868348766
2018-08-16 11:00:00,833.253527316
2018-08-16 11:01:00,807.175759491
2018-08-16 11:02:00,815.868348766
2018-08-16 11:03:00,815.868348766
