,ICECC2
2018-08-20 06:02:00,233888.31035
2018-08-20 06:03:00,233881.06035
2018-08-20 06:04:00,233884.68535
2018-08-20 06:05:00,233888.31035
2018-08-20 06:06:00,233888.31035
2018-08-20 06:07:00,233877.43535
2018-08-20 06:08:00,233881.06035
2018-08-20 06:09:00,233881.06035
2018-08-20 06:10:00,233881.06035
2018-08-20 06:11:00,233881.06035
2018-08-20 06:12:00,233881.06035
2018-08-20 06:13:00,233884.68535
2018-08-20 06:14:00,233873.81035
2018-08-20 06:15:00,233859.31035
2018-08-20 06:16:00,233859.31035
2018-08-20 06:17:00,233862.93535
2018-08-20 06:18:00,233866.56035
2018-08-20 06:19:00,233866.56035
2018-08-20 06:20:00,233866.56035
2018-08-20 06:21:00,233866.56035
2018-08-20 06:22:00,233866.56035
2018-08-20 06:23:00,233866.56035
2018-08-20 06:24:00,233859.31035
2018-08-20 06:25:00,233866.56035
2018-08-20 06:26:00,233859.31035
2018-08-20 06:27:00,233870.18535
2018-08-20 06:28:00,233870.18535
2018-08-20 06:29:00,233866.56035
2018-08-20 06:30:00,233866.56035
2018-08-20 06:31:00,233866.56035
2018-08-20 06:32:00,233866.56035
2018-08-20 06:33:00,233866.56035
2018-08-20 06:34:00,233866.56035
2018-08-20 06:35:00,233881.06035
2018-08-20 06:36:00,233881.06035
2018-08-20 06:37:00,233884.68535
2018-08-20 06:38:00,233888.31035
2018-08-20 06:39:00,233895.56035
2018-08-20 06:40:00,233895.56035
2018-08-20 06:41:00,233895.56035
2018-08-20 06:42:00,233891.93535
2018-08-20 06:43:00,233891.93535
2018-08-20 06:44:00,233895.56035
2018-08-20 06:45:00,233895.56035
2018-08-20 06:46:00,233899.18535
2018-08-20 06:47:00,233899.18535
2018-08-20 06:48:00,233902.81035
2018-08-20 06:49:00,233931.81035
2018-08-20 06:50:00,233935.43535
2018-08-20 06:51:00,233931.81035
2018-08-20 06:52:00,233931.81035
2018-08-20 06:53:00,233931.81035
2018-08-20 06:54:00,233946.31035
2018-08-20 06:55:00,233953.56035
2018-08-20 06:56:00,233953.56035
2018-08-20 06:57:00,233953.56035
2018-08-20 06:58:00,233953.56035
2018-08-20 06:59:00,233953.56035
2018-08-20 07:00:00,233975.31035
2018-08-20 07:01:00,233964.43535
2018-08-20 07:02:00,233978.93535
2018-08-20 07:03:00,233978.93535
2018-08-20 07:04:00,233982.56035
2018-08-20 07:05:00,233975.31035
2018-08-20 07:06:00,233975.31035
2018-08-20 07:07:00,233986.18535
2018-08-20 07:08:00,233989.81035
2018-08-20 07:09:00,233989.81035
2018-08-20 07:10:00,233993.43535
2018-08-20 07:11:00,234044.18535
2018-08-20 07:12:00,234007.93535
2018-08-20 07:13:00,233997.06035
2018-08-20 07:14:00,233993.43535
2018-08-20 07:15:00,234011.56035
2018-08-20 07:16:00,233997.06035
2018-08-20 07:17:00,233986.18535
2018-08-20 07:18:00,233986.18535
2018-08-20 07:19:00,233982.56035
2018-08-20 07:20:00,233975.31035
2018-08-20 07:21:00,234018.81035
2018-08-20 07:22:00,234011.56035
2018-08-20 07:23:00,234033.31035
2018-08-20 07:24:00,234033.31035
2018-08-20 07:25:00,234033.31035
2018-08-20 07:26:00,234033.31035
2018-08-20 07:27:00,234026.06035
2018-08-20 07:28:00,234033.31035
2018-08-20 07:29:00,233960.81035
2018-08-20 07:30:00,233939.06035
2018-08-20 07:31:00,233917.31035
2018-08-20 07:32:00,233910.06035
2018-08-20 07:33:00,233895.56035
2018-08-20 07:34:00,233895.56035
2018-08-20 07:35:00,233895.56035
2018-08-20 07:36:00,233877.43535
2018-08-20 07:37:00,233881.06035
2018-08-20 07:38:00,233881.06035
2018-08-20 07:39:00,233881.06035
2018-08-20 07:40:00,233873.81035
2018-08-20 07:41:00,233873.81035
2018-08-20 07:42:00,233866.56035
2018-08-20 07:43:00,233873.81035
2018-08-20 07:44:00,233873.81035
2018-08-20 07:45:00,233873.81035
2018-08-20 07:46:00,233873.81035
2018-08-20 07:47:00,233866.56035
2018-08-20 07:48:00,233873.81035
2018-08-20 07:49:00,233873.81035
2018-08-20 07:50:00,233881.06035
2018-08-20 07:51:00,233881.06035
2018-08-20 07:52:00,233873.81035
2018-08-20 07:53:00,233870.18535
2018-08-20 07:54:00,233870.18535
2018-08-20 07:55:00,233859.31035
2018-08-20 07:56:00,233866.56035
2018-08-20 07:57:00,233866.56035
2018-08-20 07:58:00,233866.56035
2018-08-20 07:59:00,233859.31035
2018-08-20 08:00:00,233844.81035
2018-08-20 08:01:00,233859.31035
2018-08-20 08:02:00,233852.06035
2018-08-20 08:03:00,233859.31035
2018-08-20 08:04:00,233859.31035
2018-08-20 08:05:00,233852.06035
2018-08-20 08:06:00,233852.06035
2018-08-20 08:07:00,233852.06035
2018-08-20 08:08:00,233852.06035
2018-08-20 08:09:00,233859.31035
2018-08-20 08:10:00,233859.31035
2018-08-20 08:11:00,233859.31035
2018-08-20 08:12:00,233859.31035
2018-08-20 08:13:00,233837.56035
2018-08-20 08:14:00,233837.56035
2018-08-20 08:15:00,233844.81035
2018-08-20 08:16:00,233844.81035
2018-08-20 08:17:00,233844.81035
2018-08-20 08:18:00,233833.93535
2018-08-20 08:19:00,233859.31035
2018-08-20 08:20:00,233859.31035
2018-08-20 08:21:00,233859.31035
2018-08-20 08:22:00,233859.31035
2018-08-20 08:23:00,233859.31035
2018-08-20 08:24:00,233852.06035
2018-08-20 08:25:00,233848.43535
2018-08-20 08:26:00,233852.06035
2018-08-20 08:27:00,233844.81035
2018-08-20 08:28:00,233844.81035
2018-08-20 08:29:00,233844.81035
2018-08-20 08:30:00,233837.56035
2018-08-20 08:31:00,233837.56035
2018-08-20 08:32:00,233837.56035
2018-08-20 08:33:00,233837.56035
2018-08-20 08:34:00,233837.56035
2018-08-20 08:35:00,233848.43535
2018-08-20 08:36:00,233837.56035
2018-08-20 08:37:00,233833.93535
2018-08-20 08:38:00,233833.93535
2018-08-20 08:39:00,233837.56035
2018-08-20 08:40:00,233837.56035
2018-08-20 08:41:00,233844.81035
2018-08-20 08:42:00,233833.93535
2018-08-20 08:43:00,233833.93535
2018-08-20 08:44:00,233833.93535
2018-08-20 08:45:00,233833.93535
2018-08-20 08:46:00,233841.18535
2018-08-20 08:47:00,233844.81035
2018-08-20 08:48:00,233859.31035
2018-08-20 08:49:00,233859.31035
2018-08-20 08:50:00,233888.31035
2018-08-20 08:51:00,233910.06035
2018-08-20 08:52:00,233924.56035
2018-08-20 08:53:00,233946.31035
2018-08-20 08:54:00,233939.06035
2018-08-20 08:55:00,233942.68535
2018-08-20 08:56:00,233968.06035
2018-08-20 08:57:00,233968.06035
2018-08-20 08:58:00,233960.81035
2018-08-20 08:59:00,233975.31035
2018-08-20 09:00:00,233975.31035
2018-08-20 09:01:00,233968.06035
2018-08-20 09:02:00,233982.56035
2018-08-20 09:03:00,234047.81035
2018-08-20 09:04:00,234040.56035
2018-08-20 09:05:00,234047.81035
2018-08-20 09:06:00,234069.56035
2018-08-20 09:07:00,234080.43535
2018-08-20 09:08:00,234105.81035
2018-08-20 09:09:00,234105.81035
2018-08-20 09:10:00,234127.56035
2018-08-20 09:11:00,234131.18535
2018-08-20 09:12:00,234131.18535
2018-08-20 09:13:00,234138.43535
2018-08-20 09:14:00,234142.06035
2018-08-20 09:15:00,234163.81035
2018-08-20 09:16:00,234171.06035
2018-08-20 09:17:00,234152.93535
2018-08-20 09:18:00,234156.56035
2018-08-20 09:19:00,234163.81035
2018-08-20 09:20:00,234174.68535
2018-08-20 09:21:00,234178.31035
2018-08-20 09:22:00,234203.68535
2018-08-20 09:23:00,234200.06035
2018-08-20 09:24:00,234200.06035
2018-08-20 09:25:00,234261.68535
2018-08-20 09:26:00,234290.68535
2018-08-20 09:27:00,234279.81035
2018-08-20 09:28:00,234243.56035
2018-08-20 09:29:00,234265.31035
2018-08-20 09:30:00,234272.56035
2018-08-20 09:31:00,234287.06035
2018-08-20 09:32:00,234290.68535
2018-08-20 09:33:00,234283.43535
2018-08-20 09:34:00,234279.81035
2018-08-20 09:35:00,234301.56035
2018-08-20 09:36:00,234417.56035
2018-08-20 09:37:00,234395.81035
2018-08-20 09:38:00,234395.81035
2018-08-20 09:39:00,234388.56035
2018-08-20 09:40:00,234403.06035
2018-08-20 09:41:00,234359.56035
2018-08-20 09:42:00,234359.56035
2018-08-20 09:43:00,234341.43535
2018-08-20 09:44:00,234355.93535
2018-08-20 09:45:00,234359.56035
2018-08-20 09:46:00,234359.56035
2018-08-20 09:47:00,234330.56035
2018-08-20 09:48:00,234345.06035
2018-08-20 09:49:00,234337.81035
2018-08-20 09:50:00,234366.81035
2018-08-20 09:51:00,234359.56035
2018-08-20 09:52:00,234366.81035
2018-08-20 09:53:00,234366.81035
2018-08-20 09:54:00,234316.06035
2018-08-20 09:55:00,234323.31035
2018-08-20 09:56:00,234334.18535
2018-08-20 09:57:00,234345.06035
2018-08-20 09:58:00,234352.31035
2018-08-20 09:59:00,234374.06035
2018-08-20 10:00:00,234359.56035
2018-08-20 10:01:00,234388.56035
2018-08-20 10:02:00,234403.06035
2018-08-20 10:03:00,234392.18535
2018-08-20 10:04:00,234374.06035
2018-08-20 10:05:00,234399.43535
2018-08-20 10:06:00,234395.81035
2018-08-20 10:07:00,234381.31035
2018-08-20 10:08:00,234395.81035
2018-08-20 10:09:00,234381.31035
2018-08-20 10:10:00,234374.06035
2018-08-20 10:11:00,234330.56035
2018-08-20 10:12:00,234363.18535
2018-08-20 10:13:00,234341.43535
2018-08-20 10:14:00,234352.31035
2018-08-20 10:15:00,234308.81035
2018-08-20 10:16:00,234287.06035
2018-08-20 10:17:00,234258.06035
2018-08-20 10:18:00,234301.56035
2018-08-20 10:19:00,234265.31035
2018-08-20 10:20:00,234279.81035
2018-08-20 10:21:00,234294.31035
2018-08-20 10:22:00,234294.31035
2018-08-20 10:23:00,234287.06035
2018-08-20 10:24:00,234279.81035
2018-08-20 10:25:00,234276.18535
2018-08-20 10:26:00,234250.81035
2018-08-20 10:27:00,234258.06035
2018-08-20 10:28:00,234250.81035
2018-08-20 10:29:00,234229.06035
2018-08-20 10:30:00,234200.06035
2018-08-20 10:31:00,234229.06035
2018-08-20 10:32:00,234210.93535
2018-08-20 10:33:00,234207.31035
2018-08-20 10:34:00,234214.56035
2018-08-20 10:35:00,234214.56035
2018-08-20 10:36:00,234232.68535
2018-08-20 10:37:00,234221.81035
2018-08-20 10:38:00,234221.81035
2018-08-20 10:39:00,234207.31035
2018-08-20 10:40:00,234207.31035
2018-08-20 10:41:00,234207.31035
2018-08-20 10:42:00,234200.06035
2018-08-20 10:43:00,234192.81035
2018-08-20 10:44:00,234221.81035
2018-08-20 10:45:00,234232.68535
2018-08-20 10:46:00,234236.31035
2018-08-20 10:47:00,234218.18535
2018-08-20 10:48:00,234214.56035
2018-08-20 10:49:00,234200.06035
2018-08-20 10:50:00,234207.31035
2018-08-20 10:51:00,234214.56035
2018-08-20 10:52:00,234214.56035
2018-08-20 10:53:00,234236.31035
2018-08-20 10:54:00,234218.18535
2018-08-20 10:55:00,234214.56035
2018-08-20 10:56:00,234214.56035
2018-08-20 10:57:00,234214.56035
2018-08-20 10:58:00,234214.56035
2018-08-20 10:59:00,234214.56035
2018-08-20 11:00:00,234214.56035
2018-08-20 11:01:00,234214.56035
2018-08-20 11:02:00,234214.56035
2018-08-20 11:03:00,234210.93535
2018-08-20 11:04:00,234207.31035
2018-08-20 11:05:00,234207.31035
2018-08-20 11:06:00,234207.31035
2018-08-20 11:07:00,234207.31035
2018-08-20 11:08:00,234207.31035
2018-08-20 11:09:00,234207.31035
2018-08-20 11:10:00,234207.31035
2018-08-20 11:11:00,234207.31035
2018-08-20 11:12:00,234207.31035
2018-08-20 11:13:00,234207.31035
2018-08-20 11:14:00,234207.31035
2018-08-20 11:15:00,234207.31035
2018-08-20 11:16:00,234203.68535
2018-08-20 11:17:00,234207.31035
2018-08-20 11:18:00,234203.68535
2018-08-20 11:19:00,234192.81035
2018-08-20 11:20:00,234192.81035
2018-08-20 11:21:00,234200.06035
2018-08-20 11:22:00,234214.56035
2018-08-20 11:23:00,234214.56035
2018-08-20 11:24:00,234214.56035
2018-08-20 11:25:00,234214.56035
2018-08-20 11:26:00,234214.56035
2018-08-20 11:27:00,234214.56035
2018-08-20 11:28:00,234214.56035
2018-08-20 11:29:00,234214.56035
2018-08-20 11:30:00,234218.18535
2018-08-20 11:31:00,234214.56035
2018-08-20 11:32:00,234210.93535
2018-08-20 11:33:00,234200.06035
2018-08-20 11:34:00,234200.06035
2018-08-20 11:35:00,234203.68535
2018-08-20 11:36:00,234192.81035
2018-08-20 11:37:00,234192.81035
2018-08-20 11:38:00,234196.43535
2018-08-20 11:39:00,234196.43535
2018-08-20 11:40:00,234196.43535
2018-08-20 11:41:00,234203.68535
2018-08-20 11:42:00,234203.68535
2018-08-20 11:43:00,234203.68535
2018-08-20 11:44:00,234210.93535
2018-08-20 11:45:00,234207.31035
2018-08-20 11:46:00,234210.93535
2018-08-20 11:47:00,234210.93535
2018-08-20 11:48:00,234189.18535
2018-08-20 11:49:00,234189.18535
2018-08-20 11:50:00,234178.31035
2018-08-20 11:51:00,234174.68535
2018-08-20 11:52:00,234174.68535
2018-08-20 11:53:00,234178.31035
2018-08-20 11:54:00,234181.93535
2018-08-20 11:55:00,234178.31035
2018-08-20 11:56:00,234171.06035
2018-08-20 11:57:00,234178.31035
2018-08-20 11:58:00,234178.31035
2018-08-20 11:59:00,234189.18535
2018-08-20 12:00:00,234189.18535
2018-08-20 12:01:00,234189.18535
2018-08-20 12:02:00,234192.81035
2018-08-20 12:03:00,234192.81035
2018-08-20 12:04:00,234200.06035
2018-08-20 12:05:00,234200.06035
2018-08-20 12:06:00,234196.43535
2018-08-20 12:07:00,234196.43535
2018-08-20 12:08:00,234196.43535
2018-08-20 12:09:00,234214.56035
2018-08-20 12:10:00,234218.18535
2018-08-20 12:11:00,234210.93535
2018-08-20 12:12:00,234192.81035
2018-08-20 12:13:00,234189.18535
2018-08-20 12:14:00,234189.18535
2018-08-20 12:15:00,234189.18535
2018-08-20 12:16:00,234189.18535
2018-08-20 12:17:00,234185.56035
2018-08-20 12:18:00,234171.06035
2018-08-20 12:19:00,234171.06035
2018-08-20 12:20:00,234171.06035
2018-08-20 12:21:00,234171.06035
2018-08-20 12:22:00,234174.68535
2018-08-20 12:23:00,234174.68535
2018-08-20 12:24:00,234174.68535
2018-08-20 12:25:00,234185.56035
2018-08-20 12:26:00,234181.93535
2018-08-20 12:27:00,234178.31035
2018-08-20 12:28:00,234181.93535
2018-08-20 12:29:00,234171.06035
2018-08-21 03:44:00,234171.06035
2018-08-21 03:45:00,234225.43535
2018-08-21 03:46:00,234236.31035
2018-08-21 03:47:00,234258.06035
2018-08-21 03:48:00,234250.81035
2018-08-21 03:49:00,234247.18535
2018-08-21 03:50:00,234258.06035
2018-08-21 03:51:00,234265.31035
2018-08-21 03:52:00,234272.56035
2018-08-21 03:53:00,234272.56035
2018-08-21 03:54:00,234272.56035
2018-08-21 03:55:00,234225.43535
2018-08-21 03:56:00,234221.81035
2018-08-21 03:57:00,234229.06035
2018-08-21 03:58:00,234229.06035
2018-08-21 03:59:00,234225.43535
2018-08-21 04:00:00,234210.93535
2018-08-21 04:01:00,234229.06035
2018-08-21 04:02:00,234239.93535
2018-08-21 04:03:00,234239.93535
2018-08-21 04:04:00,234225.43535
2018-08-21 04:05:00,234229.06035
2018-08-21 04:06:00,234243.56035
2018-08-21 04:07:00,234247.18535
2018-08-21 04:08:00,234265.31035
2018-08-21 04:09:00,234272.56035
2018-08-21 04:10:00,234250.81035
2018-08-21 04:11:00,234258.06035
2018-08-21 04:12:00,234265.31035
2018-08-21 04:13:00,234254.43535
2018-08-21 04:14:00,234254.43535
2018-08-21 04:15:00,234254.43535
2018-08-21 04:16:00,234239.93535
2018-08-21 04:17:00,234236.31035
2018-08-21 04:18:00,234239.93535
2018-08-21 04:19:00,234229.06035
2018-08-21 04:20:00,234236.31035
2018-08-21 04:21:00,234236.31035
2018-08-21 04:22:00,234232.68535
2018-08-21 04:23:00,234236.31035
2018-08-21 04:24:00,234229.06035
2018-08-21 04:25:00,234229.06035
2018-08-21 04:26:00,234229.06035
2018-08-21 04:27:00,234225.43535
2018-08-21 04:28:00,234225.43535
2018-08-21 04:29:00,234225.43535
2018-08-21 04:30:00,234229.06035
2018-08-21 04:31:00,234225.43535
2018-08-21 04:32:00,234221.81035
2018-08-21 04:33:00,234243.56035
2018-08-21 04:34:00,234254.43535
2018-08-21 04:35:00,234254.43535
2018-08-21 04:36:00,234247.18535
2018-08-21 04:37:00,234239.93535
2018-08-21 04:38:00,234236.31035
2018-08-21 04:39:00,234250.81035
2018-08-21 04:40:00,234243.56035
2018-08-21 04:41:00,234239.93535
2018-08-21 04:42:00,234258.06035
2018-08-21 04:43:00,234258.06035
2018-08-21 04:44:00,234258.06035
2018-08-21 04:45:00,234258.06035
2018-08-21 04:46:00,234258.06035
2018-08-21 04:47:00,234268.93535
2018-08-21 04:48:00,234265.31035
2018-08-21 04:49:00,234261.68535
2018-08-21 04:50:00,234261.68535
2018-08-21 04:51:00,234279.81035
2018-08-21 04:52:00,234276.18535
2018-08-21 04:53:00,234287.06035
2018-08-21 04:54:00,234287.06035
2018-08-21 04:55:00,234287.06035
2018-08-21 04:56:00,234294.31035
2018-08-21 04:57:00,234294.31035
2018-08-21 04:58:00,234276.18535
2018-08-21 04:59:00,234268.93535
2018-08-21 05:00:00,234261.68535
2018-08-21 05:01:00,234258.06035
2018-08-21 05:02:00,234247.18535
2018-08-21 05:03:00,234243.56035
2018-08-21 05:04:00,234247.18535
2018-08-21 05:05:00,234236.31035
2018-08-21 05:06:00,234236.31035
2018-08-21 05:07:00,234229.06035
2018-08-21 05:08:00,234236.31035
2018-08-21 05:09:00,234236.31035
2018-08-21 05:10:00,234258.06035
2018-08-21 05:11:00,234258.06035
2018-08-21 05:12:00,234254.43535
2018-08-21 05:13:00,234258.06035
2018-08-21 05:14:00,234265.31035
2018-08-21 05:15:00,234272.56035
2018-08-21 05:16:00,234283.43535
2018-08-21 05:17:00,234287.06035
2018-08-21 05:18:00,234287.06035
2018-08-21 05:19:00,234279.81035
2018-08-21 05:20:00,234279.81035
2018-08-21 05:21:00,234279.81035
2018-08-21 05:22:00,234279.81035
2018-08-21 05:23:00,234279.81035
2018-08-21 05:24:00,234279.81035
2018-08-21 05:25:00,234279.81035
2018-08-21 05:26:00,234294.31035
2018-08-21 05:27:00,234294.31035
2018-08-21 05:28:00,234294.31035
2018-08-21 05:29:00,234294.31035
2018-08-21 05:30:00,234294.31035
2018-08-21 05:31:00,234294.31035
2018-08-21 05:32:00,234294.31035
2018-08-21 05:33:00,234294.31035
2018-08-21 05:34:00,234294.31035
2018-08-21 05:35:00,234301.56035
2018-08-21 05:36:00,234308.81035
2018-08-21 05:37:00,234316.06035
2018-08-21 05:38:00,234312.43535
2018-08-21 05:39:00,234319.68535
2018-08-21 05:40:00,234323.31035
2018-08-21 05:41:00,234334.18535
2018-08-21 05:42:00,234326.93535
2018-08-21 05:43:00,234316.06035
2018-08-21 05:44:00,234323.31035
2018-08-21 05:45:00,234301.56035
2018-08-21 05:46:00,234308.81035
2018-08-21 05:47:00,234308.81035
2018-08-21 05:48:00,234308.81035
2018-08-21 05:49:00,234305.18535
2018-08-21 05:50:00,234305.18535
2018-08-21 05:51:00,234305.18535
2018-08-21 05:52:00,234305.18535
2018-08-21 05:53:00,234305.18535
2018-08-21 05:54:00,234301.56035
2018-08-21 05:55:00,234305.18535
2018-08-21 05:56:00,234305.18535
2018-08-21 05:57:00,234305.18535
2018-08-21 05:58:00,234297.93535
2018-08-21 05:59:00,234305.18535
2018-08-21 06:00:00,234316.06035
2018-08-21 06:01:00,234316.06035
2018-08-21 06:02:00,234319.68535
2018-08-21 06:03:00,234316.06035
2018-08-21 06:04:00,234316.06035
2018-08-21 06:05:00,234316.06035
2018-08-21 06:06:00,234326.93535
2018-08-21 06:07:00,234326.93535
2018-08-21 06:08:00,234323.31035
2018-08-21 06:09:00,234323.31035
2018-08-21 06:10:00,234323.31035
2018-08-21 06:11:00,234308.81035
2018-08-21 06:12:00,234316.06035
2018-08-21 06:13:00,234319.68535
2018-08-21 06:14:00,234316.06035
2018-08-21 06:15:00,234312.43535
2018-08-21 06:16:00,234312.43535
2018-08-21 06:17:00,234312.43535
2018-08-21 06:18:00,234326.93535
2018-08-21 06:19:00,234330.56035
2018-08-21 06:20:00,234334.18535
2018-08-21 06:21:00,234326.93535
2018-08-21 06:22:00,234326.93535
2018-08-21 06:23:00,234330.56035
2018-08-21 06:24:00,234330.56035
2018-08-21 06:25:00,234330.56035
2018-08-21 06:26:00,234330.56035
2018-08-21 06:27:00,234330.56035
2018-08-21 06:28:00,234341.43535
2018-08-21 06:29:00,234341.43535
2018-08-21 06:30:00,234352.31035
2018-08-21 06:31:00,234374.06035
2018-08-21 06:32:00,234374.06035
2018-08-21 06:33:00,234363.18535
2018-08-21 06:34:00,234363.18535
2018-08-21 06:35:00,234359.56035
2018-08-21 06:36:00,234366.81035
2018-08-21 06:37:00,234359.56035
2018-08-21 06:38:00,234345.06035
2018-08-21 06:39:00,234337.81035
2018-08-21 06:40:00,234337.81035
2018-08-21 06:41:00,234337.81035
2018-08-21 06:42:00,234337.81035
2018-08-21 06:43:00,234345.06035
2018-08-21 06:44:00,234330.56035
2018-08-21 06:45:00,234337.81035
2018-08-21 06:46:00,234337.81035
2018-08-21 06:47:00,234323.31035
2018-08-21 06:48:00,234316.06035
2018-08-21 06:49:00,234308.81035
2018-08-21 06:50:00,234323.31035
2018-08-21 06:51:00,234330.56035
2018-08-21 06:52:00,234323.31035
2018-08-21 06:53:00,234334.18535
2018-08-21 06:54:00,234330.56035
2018-08-21 06:55:00,234323.31035
2018-08-21 06:56:00,234323.31035
2018-08-21 06:57:00,234323.31035
2018-08-21 06:58:00,234326.93535
2018-08-21 06:59:00,234334.18535
2018-08-21 07:00:00,234308.81035
2018-08-21 07:01:00,234341.43535
2018-08-21 07:02:00,234316.06035
2018-08-21 07:03:00,234247.18535
2018-08-21 07:04:00,234272.56035
2018-08-21 07:05:00,234261.68535
2018-08-21 07:06:00,234250.81035
2018-08-21 07:07:00,234290.68535
2018-08-21 07:08:00,234261.68535
2018-08-21 07:09:00,234279.81035
2018-08-21 07:10:00,234287.06035
2018-08-21 07:11:00,234323.31035
2018-08-21 07:12:00,234330.56035
2018-08-21 07:13:00,234337.81035
2018-08-21 07:14:00,234352.31035
2018-08-21 07:15:00,234345.06035
2018-08-21 07:16:00,234341.43535
2018-08-21 07:17:00,234352.31035
2018-08-21 07:18:00,234366.81035
2018-08-21 07:19:00,234384.93535
2018-08-21 07:20:00,234374.06035
2018-08-21 07:21:00,234381.31035
2018-08-21 07:22:00,234381.31035
2018-08-21 07:23:00,234403.06035
2018-08-21 07:24:00,234403.06035
2018-08-21 07:25:00,234399.43535
2018-08-21 07:26:00,234403.06035
2018-08-21 07:27:00,234403.06035
2018-08-21 07:28:00,234399.43535
2018-08-21 07:29:00,234374.06035
2018-08-21 07:30:00,234366.81035
2018-08-21 07:31:00,234374.06035
2018-08-21 07:32:00,234392.18535
2018-08-21 07:33:00,234388.56035
2018-08-21 07:34:00,234395.81035
2018-08-21 07:35:00,234388.56035
2018-08-21 07:36:00,234381.31035
2018-08-21 07:37:00,234388.56035
2018-08-21 07:38:00,234381.31035
2018-08-21 07:39:00,234377.68535
2018-08-21 07:40:00,234363.18535
2018-08-21 07:41:00,234359.56035
2018-08-21 07:42:00,234359.56035
2018-08-21 07:43:00,234337.81035
2018-08-21 07:44:00,234330.56035
2018-08-21 07:45:00,234326.93535
2018-08-21 07:46:00,234330.56035
2018-08-21 07:47:00,234308.81035
2018-08-21 07:48:00,234330.56035
2018-08-21 07:49:00,234323.31035
2018-08-21 07:50:00,234348.68535
2018-08-21 07:51:00,234352.31035
2018-08-21 07:52:00,234345.06035
2018-08-21 07:53:00,234326.93535
2018-08-21 07:54:00,234330.56035
2018-08-21 07:55:00,234337.81035
2018-08-21 07:56:00,234348.68535
2018-08-21 07:57:00,234359.56035
2018-08-21 07:58:00,234366.81035
2018-08-21 07:59:00,234305.18535
2018-08-21 08:00:00,234301.56035
2018-08-21 08:01:00,234290.68535
2018-08-21 08:02:00,234250.81035
2018-08-21 08:03:00,234243.56035
2018-08-21 08:04:00,234236.31035
2018-08-21 08:05:00,234116.68535
2018-08-21 08:06:00,234120.31035
2018-08-21 08:07:00,234120.31035
2018-08-21 08:08:00,234134.81035
2018-08-21 08:09:00,234149.31035
2018-08-21 08:10:00,234149.31035
2018-08-21 08:11:00,234145.68535
2018-08-21 08:12:00,234138.43535
2018-08-21 08:13:00,234142.06035
2018-08-21 08:14:00,234134.81035
2018-08-21 08:15:00,234142.06035
2018-08-21 08:16:00,234123.93535
2018-08-21 08:17:00,234127.56035
2018-08-21 08:18:00,234156.56035
2018-08-21 08:19:00,234156.56035
2018-08-21 08:20:00,234127.56035
2018-08-21 08:21:00,234120.31035
2018-08-21 08:22:00,234105.81035
2018-08-21 08:23:00,234120.31035
2018-08-21 08:24:00,234131.18535
2018-08-21 08:25:00,234134.81035
2018-08-21 08:26:00,234120.31035
2018-08-21 08:27:00,234113.06035
2018-08-21 08:28:00,234105.81035
2018-08-21 08:29:00,234120.31035
2018-08-21 08:30:00,234120.31035
2018-08-21 08:31:00,234116.68535
2018-08-21 08:32:00,234138.43535
2018-08-21 08:33:00,234149.31035
2018-08-21 08:34:00,234163.81035
2018-08-21 08:35:00,234185.56035
2018-08-21 08:36:00,234145.68535
2018-08-21 08:37:00,234171.06035
2018-08-21 08:38:00,234160.18535
2018-08-21 08:39:00,234185.56035
2018-08-21 08:40:00,234189.18535
2018-08-21 08:41:00,234185.56035
2018-08-21 08:42:00,234200.06035
2018-08-21 08:43:00,234214.56035
2018-08-21 08:44:00,234221.81035
2018-08-21 08:45:00,234185.56035
2018-08-21 08:46:00,234218.18535
2018-08-21 08:47:00,234229.06035
2018-08-21 08:48:00,234279.81035
2018-08-21 08:49:00,234279.81035
2018-08-21 08:50:00,234316.06035
2018-08-21 08:51:00,234337.81035
2018-08-21 08:52:00,234359.56035
2018-08-21 08:53:00,234366.81035
2018-08-21 08:54:00,234345.06035
2018-08-21 08:55:00,234330.56035
2018-08-21 08:56:00,234337.81035
2018-08-21 08:57:00,234341.43535
2018-08-21 08:58:00,234337.81035
2018-08-21 08:59:00,234337.81035
2018-08-21 09:00:00,234337.81035
2018-08-21 09:01:00,234366.81035
2018-08-21 09:02:00,234381.31035
2018-08-21 09:03:00,234392.18535
2018-08-21 09:04:00,234395.81035
2018-08-21 09:05:00,234403.06035
2018-08-21 09:06:00,234395.81035
2018-08-21 09:07:00,234410.31035
2018-08-21 09:08:00,234453.81035
2018-08-21 09:09:00,234453.81035
2018-08-21 09:10:00,234453.81035
2018-08-21 09:11:00,234461.06035
2018-08-21 09:12:00,234475.56035
2018-08-21 09:13:00,234482.81035
2018-08-21 09:14:00,234482.81035
2018-08-21 09:15:00,234490.06035
2018-08-21 09:16:00,234493.68535
2018-08-21 09:17:00,234504.56035
2018-08-21 09:18:00,234508.18535
2018-08-21 09:19:00,234511.81035
2018-08-21 09:20:00,234511.81035
2018-08-21 09:21:00,234504.56035
2018-08-21 09:22:00,234504.56035
2018-08-21 09:23:00,234511.81035
2018-08-21 09:24:00,234526.31035
2018-08-21 09:25:00,234533.56035
2018-08-21 09:26:00,234533.56035
2018-08-21 09:27:00,234519.06035
2018-08-21 09:28:00,234468.31035
2018-08-21 09:29:00,234482.81035
2018-08-21 09:30:00,234511.81035
2018-08-21 09:31:00,234511.81035
