,OMX
2018-04-16 04:13:00,11529.0474455
2018-04-16 04:14:00,11529.0474455
2018-04-16 04:15:00,11529.0474455
2018-04-16 04:16:00,11538.4682855
2018-04-16 04:17:00,11538.4682855
2018-04-16 04:18:00,11562.0203855
2018-04-16 04:19:00,11557.3099655
2018-04-16 04:20:00,11562.0203855
2018-04-16 04:21:00,11562.0203855
2018-04-16 04:22:00,11557.3099655
2018-04-16 04:23:00,11562.0203855
2018-04-16 04:24:00,11557.3099655
2018-04-16 04:25:00,11562.0203855
2018-04-16 04:26:00,11552.5995455
2018-04-16 04:27:00,11562.0203855
2018-04-16 04:28:00,11557.3099655
2018-04-16 04:29:00,11552.5995455
2018-04-16 04:30:00,11557.3099655
2018-04-16 04:31:00,11557.3099655
2018-04-16 04:32:00,11557.3099655
2018-04-16 04:33:00,11557.3099655
2018-04-16 04:34:00,11562.0203855
2018-04-16 04:35:00,11566.7308055
2018-04-16 04:36:00,11566.7308055
2018-04-16 04:37:00,11571.4412255
2018-04-16 04:38:00,11571.4412255
2018-04-16 04:39:00,11576.1516455
2018-04-16 04:40:00,11576.1516455
2018-04-16 04:41:00,11562.0203855
2018-04-16 04:42:00,11566.7308055
2018-04-16 04:43:00,11571.4412255
2018-04-16 04:44:00,11566.7308055
2018-04-16 04:45:00,11566.7308055
2018-04-16 04:46:00,11566.7308055
2018-04-16 04:47:00,11562.0203855
2018-04-16 04:48:00,11557.3099655
2018-04-16 04:49:00,11552.5995455
2018-04-16 04:50:00,11547.8891255
2018-04-16 04:51:00,11543.1787055
2018-04-16 04:52:00,11547.8891255
2018-04-16 04:53:00,11557.3099655
2018-04-16 04:54:00,11562.0203855
2018-04-16 04:55:00,11557.3099655
2018-04-16 04:56:00,11557.3099655
2018-04-16 04:57:00,11557.3099655
2018-04-16 04:58:00,11557.3099655
2018-04-16 04:59:00,11552.5995455
2018-04-16 05:00:00,11557.3099655
2018-04-16 05:01:00,11557.3099655
2018-04-16 05:02:00,11552.5995455
2018-04-16 05:03:00,11552.5995455
2018-04-16 05:04:00,11547.8891255
2018-04-16 05:05:00,11543.1787055
2018-04-16 05:06:00,11538.4682855
2018-04-16 05:07:00,11533.7578655
2018-04-16 05:08:00,11533.7578655
2018-04-16 05:09:00,11538.4682855
2018-04-16 05:10:00,11533.7578655
2018-04-16 05:11:00,11538.4682855
2018-04-16 05:12:00,11543.1787055
2018-04-16 05:13:00,11552.5995455
2018-04-16 05:14:00,11557.3099655
2018-04-16 05:15:00,11552.5995455
2018-04-16 05:16:00,11543.1787055
2018-04-16 05:17:00,11545.5339155
2018-04-16 05:18:00,11547.8891255
2018-04-16 05:19:00,11552.5995455
2018-04-16 05:20:00,11552.5995455
2018-04-16 05:21:00,11552.5995455
2018-04-16 05:22:00,11552.5995455
2018-04-16 05:23:00,11562.0203855
2018-04-16 05:24:00,11557.3099655
2018-04-16 05:25:00,11557.3099655
2018-04-16 05:26:00,11562.0203855
2018-04-16 05:27:00,11562.0203855
2018-04-16 05:28:00,11562.0203855
2018-04-16 05:29:00,11557.3099655
2018-04-16 05:30:00,11557.3099655
2018-04-16 05:31:00,11557.3099655
2018-04-16 05:32:00,11557.3099655
2018-04-16 05:33:00,11557.3099655
2018-04-16 05:34:00,11552.5995455
2018-04-16 05:35:00,11538.4682855
2018-04-16 05:36:00,11524.3370255
2018-04-16 05:37:00,11529.0474455
2018-04-16 05:38:00,11529.0474455
2018-04-16 05:39:00,11524.3370255
2018-04-16 05:40:00,11510.2057655
2018-04-16 05:41:00,11510.2057655
2018-04-16 05:42:00,11505.4953455
2018-04-16 05:43:00,11514.9161855
2018-04-16 05:44:00,11514.9161855
2018-04-16 05:45:00,11519.6266055
2018-04-16 05:46:00,11519.6266055
2018-04-16 05:47:00,11514.9161855
2018-04-16 05:48:00,11524.3370255
2018-04-16 05:49:00,11519.6266055
2018-04-16 05:50:00,11514.9161855
2018-04-16 05:51:00,11519.6266055
2018-04-16 05:52:00,11524.3370255
2018-04-16 05:53:00,11517.2713955
2018-04-16 05:54:00,11529.0474455
2018-04-16 05:55:00,11529.0474455
2018-04-16 05:56:00,11533.7578655
2018-04-16 05:57:00,11529.0474455
2018-04-16 05:58:00,11533.7578655
2018-04-16 05:59:00,11529.0474455
2018-04-16 06:00:00,11514.9161855
2018-04-16 06:01:00,11514.9161855
2018-04-16 06:02:00,11505.4953455
2018-04-16 06:03:00,11510.2057655
2018-04-16 06:04:00,11505.4953455
2018-04-16 06:05:00,11498.4297155
2018-04-16 06:06:00,11496.0745055
2018-04-16 06:07:00,11496.0745055
2018-04-16 06:08:00,11496.0745055
2018-04-16 06:09:00,11496.0745055
2018-04-16 06:10:00,11507.8505555
2018-04-16 06:11:00,11514.9161855
2018-04-16 06:12:00,11505.4953455
2018-04-16 06:13:00,11510.2057655
2018-04-16 06:14:00,11505.4953455
2018-04-16 06:15:00,11505.4953455
2018-04-16 06:16:00,11500.7849255
2018-04-16 06:17:00,11496.0745055
2018-04-16 06:18:00,11500.7849255
2018-04-16 06:19:00,11500.7849255
2018-04-16 06:20:00,11505.4953455
2018-04-16 06:21:00,11496.0745055
2018-04-16 06:22:00,11496.0745055
2018-04-16 06:23:00,11491.3640855
2018-04-16 06:24:00,11491.3640855
2018-04-16 06:25:00,11500.7849255
2018-04-16 06:26:00,11500.7849255
2018-04-16 06:27:00,11496.0745055
2018-04-16 06:28:00,11500.7849255
2018-04-16 06:29:00,11500.7849255
2018-04-16 06:30:00,11496.0745055
2018-04-16 06:31:00,11500.7849255
2018-04-16 06:32:00,11496.0745055
2018-04-16 06:33:00,11498.4297155
2018-04-16 06:34:00,11500.7849255
2018-04-16 06:35:00,11491.3640855
2018-04-16 06:36:00,11491.3640855
2018-04-16 06:37:00,11486.6536655
2018-04-16 06:38:00,11486.6536655
2018-04-16 06:39:00,11486.6536655
2018-04-16 06:40:00,11481.9432455
2018-04-16 06:41:00,11486.6536655
2018-04-16 06:42:00,11486.6536655
2018-04-16 06:43:00,11486.6536655
2018-04-16 06:44:00,11481.9432455
2018-04-16 06:45:00,11481.9432455
2018-04-16 06:46:00,11491.3640855
2018-04-16 06:47:00,11481.9432455
2018-04-16 06:48:00,11481.9432455
2018-04-16 06:49:00,11486.6536655
2018-04-16 06:50:00,11486.6536655
2018-04-16 06:51:00,11486.6536655
2018-04-16 06:52:00,11481.9432455
2018-04-16 06:53:00,11481.9432455
2018-04-16 06:54:00,11491.3640855
2018-04-16 06:55:00,11486.6536655
2018-04-16 06:56:00,11491.3640855
2018-04-16 06:57:00,11491.3640855
2018-04-16 06:58:00,11491.3640855
2018-04-16 06:59:00,11491.3640855
2018-04-16 07:00:00,11496.0745055
2018-04-16 07:01:00,11496.0745055
2018-04-16 07:02:00,11496.0745055
2018-04-16 07:03:00,11496.0745055
2018-04-16 07:04:00,11500.7849255
2018-04-16 07:05:00,11500.7849255
2018-04-16 07:06:00,11486.6536655
2018-04-16 07:07:00,11496.0745055
2018-04-16 07:08:00,11496.0745055
2018-04-16 07:09:00,11505.4953455
2018-04-16 07:10:00,11505.4953455
2018-04-16 07:11:00,11505.4953455
2018-04-16 07:12:00,11505.4953455
2018-04-16 07:13:00,11510.2057655
2018-04-16 07:14:00,11500.7849255
2018-04-16 07:15:00,11500.7849255
2018-04-16 07:16:00,11510.2057655
2018-04-16 07:17:00,11514.9161855
2018-04-16 07:18:00,11524.3370255
2018-04-16 07:19:00,11519.6266055
2018-04-16 07:20:00,11524.3370255
2018-04-16 07:21:00,11514.9161855
2018-04-16 07:22:00,11524.3370255
2018-04-16 07:23:00,11519.6266055
2018-04-16 07:24:00,11519.6266055
2018-04-16 07:25:00,11519.6266055
2018-04-16 07:26:00,11514.9161855
2018-04-16 07:27:00,11514.9161855
2018-04-16 07:28:00,11510.2057655
2018-04-16 07:29:00,11500.7849255
2018-04-16 07:30:00,11514.9161855
2018-04-16 07:31:00,11510.2057655
2018-04-16 07:32:00,11514.9161855
2018-04-16 07:33:00,11514.9161855
2018-04-16 07:34:00,11514.9161855
2018-04-16 07:35:00,11514.9161855
2018-04-16 07:36:00,11514.9161855
2018-04-16 07:37:00,11519.6266055
2018-04-16 07:38:00,11533.7578655
2018-04-16 07:39:00,11533.7578655
2018-04-16 07:40:00,11533.7578655
2018-04-16 07:41:00,11536.1130755
2018-04-16 07:42:00,11533.7578655
2018-04-16 07:43:00,11538.4682855
2018-04-16 07:44:00,11538.4682855
2018-04-16 07:45:00,11533.7578655
2018-04-16 07:46:00,11538.4682855
2018-04-16 07:47:00,11538.4682855
2018-04-16 07:48:00,11543.1787055
2018-04-16 07:49:00,11543.1787055
2018-04-16 07:50:00,11543.1787055
2018-04-16 07:51:00,11543.1787055
2018-04-16 07:52:00,11543.1787055
2018-04-16 07:53:00,11538.4682855
2018-04-16 07:54:00,11543.1787055
2018-04-16 07:55:00,11547.8891255
2018-04-16 07:56:00,11552.5995455
2018-04-16 07:57:00,11557.3099655
2018-04-16 07:58:00,11552.5995455
2018-04-16 07:59:00,11557.3099655
2018-04-16 08:00:00,11557.3099655
2018-04-16 08:01:00,11562.0203855
2018-04-16 08:02:00,11562.0203855
2018-04-16 08:03:00,11566.7308055
2018-04-16 08:04:00,11576.1516455
2018-04-16 08:05:00,11564.3755955
2018-04-16 08:06:00,11562.0203855
2018-04-16 08:07:00,11547.8891255
2018-04-16 08:08:00,11543.1787055
2018-04-16 08:09:00,11543.1787055
2018-04-16 08:10:00,11543.1787055
2018-04-16 08:11:00,11547.8891255
2018-04-16 08:12:00,11547.8891255
2018-04-16 08:13:00,11552.5995455
2018-04-16 08:14:00,11552.5995455
2018-04-16 08:15:00,11543.1787055
2018-04-16 08:16:00,11547.8891255
2018-04-16 08:17:00,11543.1787055
2018-04-16 08:18:00,11543.1787055
2018-04-16 08:19:00,11552.5995455
2018-04-16 08:20:00,11543.1787055
2018-04-16 08:21:00,11543.1787055
2018-04-16 08:22:00,11547.8891255
2018-04-16 08:23:00,11547.8891255
2018-04-16 08:24:00,11538.4682855
2018-04-16 08:25:00,11533.7578655
2018-04-16 08:26:00,11524.3370255
2018-04-16 08:27:00,11519.6266055
2018-04-16 08:28:00,11524.3370255
2018-04-16 08:29:00,11519.6266055
2018-04-16 08:30:00,11524.3370255
2018-04-16 08:31:00,11524.3370255
2018-04-16 08:32:00,11510.2057655
2018-04-16 08:33:00,11505.4953455
2018-04-16 08:34:00,11500.7849255
2018-04-16 08:35:00,11496.0745055
2018-04-16 08:36:00,11486.6536655
2018-04-16 08:37:00,11477.2328255
2018-04-16 08:38:00,11477.2328255
2018-04-16 08:39:00,11477.2328255
2018-04-16 08:40:00,11474.8776155
2018-04-16 08:41:00,11453.6807255
2018-04-16 08:42:00,11434.8390455
2018-04-16 08:43:00,11448.9703055
2018-04-16 08:44:00,11458.3911455
2018-04-16 08:45:00,11460.7463555
2018-04-16 08:46:00,11467.8119855
2018-04-16 08:47:00,11453.6807255
2018-04-16 08:48:00,11458.3911455
2018-04-16 08:49:00,11458.3911455
2018-04-16 08:50:00,11444.2598855
2018-04-16 08:51:00,11434.8390455
2018-04-16 08:52:00,11425.4182055
2018-04-16 08:53:00,11420.7077855
2018-04-16 08:54:00,11425.4182055
2018-04-16 08:55:00,11411.2869455
2018-04-16 08:56:00,11401.8661055
2018-04-16 08:57:00,11415.9973655
2018-04-16 08:58:00,11406.5765255
2018-04-16 08:59:00,11430.1286255
2018-04-16 09:00:00,11444.2598855
2018-04-16 09:01:00,11434.8390455
2018-04-16 09:02:00,11439.5494655
2018-04-16 09:03:00,11430.1286255
2018-04-16 09:04:00,11434.8390455
2018-04-16 09:05:00,11425.4182055
2018-04-16 09:06:00,11434.8390455
2018-04-16 09:07:00,11434.8390455
2018-04-16 09:08:00,11448.9703055
2018-04-16 09:09:00,11444.2598855
2018-04-16 09:10:00,11453.6807255
2018-04-16 09:11:00,11448.9703055
2018-04-16 09:12:00,11439.5494655
2018-04-16 09:13:00,11444.2598855
2018-04-16 09:14:00,11425.4182055
2018-04-16 09:15:00,11434.8390455
2018-04-16 09:16:00,11420.7077855
2018-04-16 09:17:00,11415.9973655
2018-04-16 09:18:00,11425.4182055
2018-04-16 09:19:00,11430.1286255
2018-04-16 09:20:00,11439.5494655
2018-04-16 09:21:00,11448.9703055
2018-04-16 09:22:00,11448.9703055
2018-04-16 09:23:00,11458.3911455
2018-04-16 09:24:00,11467.8119855
2018-04-16 09:25:00,11463.1015655
2018-04-16 09:26:00,11467.8119855
2018-04-16 09:27:00,11486.6536655
2018-04-16 09:28:00,11491.3640855
2018-04-16 09:29:00,11496.0745055
2018-04-16 09:30:00,11505.4953455
2018-04-16 09:31:00,11496.0745055
2018-04-16 09:32:00,11486.6536655
2018-04-16 09:33:00,11486.6536655
2018-04-16 09:34:00,11486.6536655
2018-04-16 09:35:00,11491.3640855
2018-04-16 09:36:00,11496.0745055
2018-04-16 09:37:00,11496.0745055
2018-04-16 09:38:00,11481.9432455
2018-04-16 09:39:00,11477.2328255
2018-04-16 09:40:00,11477.2328255
2018-04-16 09:41:00,11463.1015655
2018-04-16 09:42:00,11472.5224055
2018-04-16 09:43:00,11472.5224055
2018-04-16 09:44:00,11463.1015655
2018-04-16 09:45:00,11463.1015655
2018-04-16 09:46:00,11444.2598855
2018-04-16 09:47:00,11444.2598855
2018-04-16 09:48:00,11448.9703055
2018-04-16 09:49:00,11434.8390455
2018-04-16 09:50:00,11439.5494655
2018-04-16 09:51:00,11434.8390455
2018-04-16 09:52:00,11425.4182055
2018-04-16 09:53:00,11420.7077855
2018-04-16 09:54:00,11425.4182055
2018-04-16 09:55:00,11425.4182055
2018-04-16 09:56:00,11425.4182055
2018-04-16 09:57:00,11425.4182055
2018-04-16 09:58:00,11430.1286255
2018-04-16 09:59:00,11420.7077855
2018-04-16 10:00:00,11430.1286255
2018-04-16 10:01:00,11430.1286255
2018-04-16 10:02:00,11434.8390455
2018-04-16 10:03:00,11444.2598855
2018-04-16 10:04:00,11430.1286255
2018-04-16 10:05:00,11430.1286255
2018-04-16 10:06:00,11430.1286255
2018-04-16 10:07:00,11434.8390455
2018-04-16 10:08:00,11434.8390455
2018-04-16 10:09:00,11434.8390455
2018-04-16 10:10:00,11425.4182055
2018-04-16 10:11:00,11425.4182055
2018-04-16 10:12:00,11415.9973655
2018-04-16 10:13:00,11406.5765255
2018-04-16 10:14:00,11397.1556855
2018-04-16 10:15:00,11387.7348455
2018-04-16 10:16:00,11394.8004755
2018-04-16 10:17:00,11392.4452655
2018-04-16 10:18:00,11411.2869455
2018-04-16 10:19:00,11425.4182055
2018-04-16 10:20:00,11406.5765255
2018-04-16 10:21:00,11406.5765255
2018-04-16 10:22:00,11401.8661055
2018-04-16 10:23:00,11401.8661055
2018-04-16 10:24:00,11383.0244255
2018-04-17 01:59:00,11503.1401355
2018-04-17 02:00:00,11566.7308055
2018-04-17 02:01:00,11547.8891255
2018-04-17 02:02:00,11538.4682855
2018-04-17 02:03:00,11533.7578655
2018-04-17 02:04:00,11533.7578655
2018-04-17 02:05:00,11543.1787055
2018-04-17 02:06:00,11557.3099655
2018-04-17 02:07:00,11562.0203855
2018-04-17 02:08:00,11566.7308055
2018-04-17 02:09:00,11594.9933255
2018-04-17 02:10:00,11594.9933255
2018-04-17 02:11:00,11594.9933255
2018-04-17 02:12:00,11585.5724855
2018-04-17 02:13:00,11585.5724855
2018-04-17 02:14:00,11594.9933255
2018-04-17 02:15:00,11590.2829055
2018-04-17 02:16:00,11594.9933255
2018-04-17 02:17:00,11583.2172755
2018-04-17 02:18:00,11590.2829055
2018-04-17 02:19:00,11599.7037455
2018-04-17 02:20:00,11594.9933255
2018-04-17 02:21:00,11580.8620655
2018-04-17 02:22:00,11585.5724855
2018-04-17 02:23:00,11594.9933255
2018-04-17 02:24:00,11594.9933255
2018-04-17 02:25:00,11590.2829055
2018-04-17 02:26:00,11604.4141655
2018-04-17 02:27:00,11594.9933255
2018-04-17 02:28:00,11594.9933255
2018-04-17 02:29:00,11594.9933255
2018-04-17 02:30:00,11613.8350055
2018-04-17 02:31:00,11613.8350055
2018-04-17 02:32:00,11623.2558455
2018-04-17 02:33:00,11627.9662655
2018-04-17 02:34:00,11618.5454255
2018-04-17 02:35:00,11637.3871055
2018-04-17 02:36:00,11637.3871055
2018-04-17 02:37:00,11632.6766855
2018-04-17 02:38:00,11632.6766855
2018-04-17 02:39:00,11660.9392055
2018-04-17 02:40:00,11651.5183655
2018-04-17 02:41:00,11651.5183655
2018-04-17 02:42:00,11646.8079455
2018-04-17 02:43:00,11660.9392055
2018-04-17 02:44:00,11679.7808855
2018-04-17 02:45:00,11684.4913055
2018-04-17 02:46:00,11703.3329855
2018-04-17 02:47:00,11698.6225655
2018-04-17 02:48:00,11717.4642455
2018-04-17 02:49:00,11693.9121455
2018-04-17 02:50:00,11693.9121455
2018-04-17 02:51:00,11693.9121455
2018-04-17 02:52:00,11693.9121455
2018-04-17 02:53:00,11684.4913055
2018-04-17 02:54:00,11679.7808855
2018-04-17 02:55:00,11689.2017255
2018-04-17 02:56:00,11689.2017255
2018-04-17 02:57:00,11675.0704655
2018-04-17 02:58:00,11679.7808855
2018-04-17 02:59:00,11689.2017255
2018-04-17 03:00:00,11689.2017255
2018-04-17 03:01:00,11703.3329855
2018-04-17 03:02:00,11708.0434055
2018-04-17 03:03:00,11684.4913055
2018-04-17 03:04:00,11689.2017255
2018-04-17 03:05:00,11684.4913055
2018-04-17 03:06:00,11689.2017255
2018-04-17 03:07:00,11693.9121455
2018-04-17 03:08:00,11689.2017255
2018-04-17 03:09:00,11698.6225655
2018-04-17 03:10:00,11698.6225655
2018-04-17 03:11:00,11679.7808855
2018-04-17 03:12:00,11679.7808855
2018-04-17 03:13:00,11684.4913055
2018-04-17 03:14:00,11684.4913055
2018-04-17 03:15:00,11698.6225655
2018-04-17 03:16:00,11708.0434055
2018-04-17 03:17:00,11712.7538255
2018-04-17 03:18:00,11698.6225655
2018-04-17 03:19:00,11708.0434055
2018-04-17 03:20:00,11708.0434055
2018-04-17 03:21:00,11703.3329855
2018-04-17 03:22:00,11693.9121455
2018-04-17 03:23:00,11693.9121455
2018-04-17 03:24:00,11703.3329855
2018-04-17 03:25:00,11698.6225655
2018-04-17 03:26:00,11703.3329855
2018-04-17 03:27:00,11684.4913055
2018-04-17 03:28:00,11693.9121455
2018-04-17 03:29:00,11693.9121455
2018-04-17 03:30:00,11693.9121455
2018-04-17 03:31:00,11703.3329855
2018-04-17 03:32:00,11684.4913055
2018-04-17 03:33:00,11689.2017255
2018-04-17 03:34:00,11698.6225655
2018-04-17 03:35:00,11698.6225655
2018-04-17 03:36:00,11679.7808855
2018-04-17 03:37:00,11675.0704655
2018-04-17 03:38:00,11684.4913055
2018-04-17 03:39:00,11670.3600455
2018-04-17 03:40:00,11675.0704655
2018-04-17 03:41:00,11679.7808855
2018-04-17 03:42:00,11684.4913055
2018-04-17 03:43:00,11675.0704655
2018-04-17 03:44:00,11684.4913055
2018-04-17 03:45:00,11679.7808855
2018-04-17 03:46:00,11689.2017255
2018-04-17 03:47:00,11689.2017255
2018-04-17 03:48:00,11689.2017255
2018-04-17 03:49:00,11693.9121455
2018-04-17 03:50:00,11693.9121455
2018-04-17 03:51:00,11693.9121455
2018-04-17 03:52:00,11693.9121455
2018-04-17 03:53:00,11693.9121455
2018-04-17 03:54:00,11693.9121455
2018-04-17 03:55:00,11712.7538255
2018-04-17 03:56:00,11708.0434055
2018-04-17 03:57:00,11693.9121455
2018-04-17 03:58:00,11703.3329855
2018-04-17 03:59:00,11700.9777755
2018-04-17 04:00:00,11689.2017255
2018-04-17 04:01:00,11679.7808855
2018-04-17 04:02:00,11665.6496255
2018-04-17 04:03:00,11679.7808855
2018-04-17 04:04:00,11675.0704655
2018-04-17 04:05:00,11684.4913055
2018-04-17 04:06:00,11665.6496255
2018-04-17 04:07:00,11660.9392055
2018-04-17 04:08:00,11665.6496255
2018-04-17 04:09:00,11675.0704655
2018-04-17 04:10:00,11689.2017255
2018-04-17 04:11:00,11689.2017255
2018-04-17 04:12:00,11679.7808855
2018-04-17 04:13:00,11675.0704655
2018-04-17 04:14:00,11670.3600455
2018-04-17 04:15:00,11670.3600455
2018-04-17 04:16:00,11660.9392055
2018-04-17 04:17:00,11665.6496255
2018-04-17 04:18:00,11668.0048355
2018-04-17 04:19:00,11670.3600455
2018-04-17 04:20:00,11670.3600455
2018-04-17 04:21:00,11660.9392055
2018-04-17 04:22:00,11660.9392055
2018-04-17 04:23:00,11675.0704655
2018-04-17 04:24:00,11670.3600455
2018-04-17 04:25:00,11675.0704655
2018-04-17 04:26:00,11684.4913055
2018-04-17 04:27:00,11679.7808855
2018-04-17 04:28:00,11679.7808855
2018-04-17 04:29:00,11684.4913055
2018-04-17 04:30:00,11684.4913055
2018-04-17 04:31:00,11698.6225655
2018-04-17 04:32:00,11679.7808855
2018-04-17 04:33:00,11684.4913055
2018-04-17 04:34:00,11689.2017255
2018-04-17 04:35:00,11698.6225655
2018-04-17 04:36:00,11708.0434055
2018-04-17 04:37:00,11703.3329855
2018-04-17 04:38:00,11693.9121455
2018-04-17 04:39:00,11689.2017255
2018-04-17 04:40:00,11698.6225655
2018-04-17 04:41:00,11684.4913055
2018-04-17 04:42:00,11684.4913055
2018-04-17 04:43:00,11684.4913055
2018-04-17 04:44:00,11684.4913055
2018-04-17 04:45:00,11682.1360955
2018-04-17 04:46:00,11670.3600455
2018-04-17 04:47:00,11665.6496255
2018-04-17 04:48:00,11670.3600455
2018-04-17 04:49:00,11677.4256755
2018-04-17 04:50:00,11684.4913055
2018-04-17 04:51:00,11675.0704655
2018-04-17 04:52:00,11679.7808855
2018-04-17 04:53:00,11675.0704655
2018-04-17 04:54:00,11675.0704655
2018-04-17 04:55:00,11679.7808855
2018-04-17 04:56:00,11684.4913055
2018-04-17 04:57:00,11689.2017255
2018-04-17 04:58:00,11689.2017255
2018-04-17 04:59:00,11679.7808855
2018-04-17 05:00:00,11679.7808855
2018-04-17 05:01:00,11693.9121455
2018-04-17 05:02:00,11693.9121455
2018-04-17 05:03:00,11698.6225655
2018-04-17 05:04:00,11693.9121455
2018-04-17 05:05:00,11693.9121455
2018-04-17 05:06:00,11693.9121455
2018-04-17 05:07:00,11689.2017255
2018-04-17 05:08:00,11698.6225655
2018-04-17 05:09:00,11698.6225655
2018-04-17 05:10:00,11698.6225655
2018-04-17 05:11:00,11698.6225655
2018-04-17 05:12:00,11698.6225655
2018-04-17 05:13:00,11689.2017255
2018-04-17 05:14:00,11684.4913055
2018-04-17 05:15:00,11675.0704655
2018-04-17 05:16:00,11679.7808855
2018-04-17 05:17:00,11675.0704655
2018-04-17 05:18:00,11675.0704655
2018-04-17 05:19:00,11670.3600455
2018-04-17 05:20:00,11675.0704655
2018-04-17 05:21:00,11675.0704655
2018-04-17 05:22:00,11677.4256755
2018-04-17 05:23:00,11675.0704655
2018-04-17 05:24:00,11660.9392055
2018-04-17 05:25:00,11665.6496255
2018-04-17 05:26:00,11656.2287855
2018-04-17 05:27:00,11660.9392055
2018-04-17 05:28:00,11660.9392055
2018-04-17 05:29:00,11663.2944155
2018-04-17 05:30:00,11670.3600455
2018-04-17 05:31:00,11665.6496255
2018-04-17 05:32:00,11670.3600455
2018-04-17 05:33:00,11684.4913055
2018-04-17 05:34:00,11670.3600455
2018-04-17 05:35:00,11665.6496255
2018-04-17 05:36:00,11660.9392055
2018-04-17 05:37:00,11656.2287855
2018-04-17 05:38:00,11660.9392055
2018-04-17 05:39:00,11665.6496255
2018-04-17 05:40:00,11660.9392055
2018-04-17 05:41:00,11665.6496255
2018-04-17 05:42:00,11672.7152555
2018-04-17 05:43:00,11675.0704655
2018-04-17 05:44:00,11672.7152555
2018-04-17 05:45:00,11665.6496255
2018-04-17 05:46:00,11660.9392055
2018-04-17 05:47:00,11665.6496255
2018-04-17 05:48:00,11660.9392055
2018-04-17 05:49:00,11660.9392055
2018-04-17 05:50:00,11665.6496255
2018-04-17 05:51:00,11660.9392055
2018-04-17 05:52:00,11660.9392055
2018-04-17 05:53:00,11670.3600455
2018-04-17 05:54:00,11665.6496255
2018-04-17 05:55:00,11656.2287855
2018-04-17 05:56:00,11649.1631555
2018-04-17 05:57:00,11646.8079455
2018-04-17 05:58:00,11639.7423155
2018-04-17 05:59:00,11627.9662655
2018-04-17 06:00:00,11627.9662655
2018-04-17 06:01:00,11618.5454255
2018-04-17 06:02:00,11623.2558455
2018-04-17 06:03:00,11618.5454255
2018-04-17 06:04:00,11613.8350055
2018-04-17 06:05:00,11618.5454255
2018-04-17 06:06:00,11623.2558455
2018-04-17 06:07:00,11627.9662655
2018-04-17 06:08:00,11623.2558455
2018-04-17 06:09:00,11623.2558455
2018-04-17 06:10:00,11632.6766855
2018-04-17 06:11:00,11618.5454255
2018-04-17 06:12:00,11618.5454255
2018-04-17 06:13:00,11618.5454255
2018-04-17 06:14:00,11618.5454255
2018-04-17 06:15:00,11609.1245855
2018-04-17 06:16:00,11618.5454255
2018-04-17 06:17:00,11627.9662655
2018-04-17 06:18:00,11618.5454255
2018-04-17 06:19:00,11623.2558455
2018-04-17 06:20:00,11623.2558455
2018-04-17 06:21:00,11609.1245855
2018-04-17 06:22:00,11604.4141655
2018-04-17 06:23:00,11613.8350055
2018-04-17 06:24:00,11604.4141655
2018-04-17 06:25:00,11599.7037455
2018-04-17 06:26:00,11602.0589555
2018-04-17 06:27:00,11609.1245855
2018-04-17 06:28:00,11609.1245855
2018-04-17 06:29:00,11613.8350055
2018-04-17 06:30:00,11613.8350055
2018-04-17 06:31:00,11609.1245855
2018-04-17 06:32:00,11613.8350055
2018-04-17 06:33:00,11604.4141655
2018-04-17 06:34:00,11604.4141655
2018-04-17 06:35:00,11613.8350055
2018-04-17 06:36:00,11613.8350055
2018-04-17 06:37:00,11609.1245855
2018-04-17 06:38:00,11604.4141655
2018-04-17 06:39:00,11594.9933255
2018-04-17 06:40:00,11594.9933255
2018-04-17 06:41:00,11599.7037455
2018-04-17 06:42:00,11594.9933255
2018-04-17 06:43:00,11594.9933255
2018-04-17 06:44:00,11590.2829055
2018-04-17 06:45:00,11594.9933255
2018-04-17 06:46:00,11599.7037455
2018-04-17 06:47:00,11594.9933255
2018-04-17 06:48:00,11590.2829055
2018-04-17 06:49:00,11585.5724855
2018-04-17 06:50:00,11599.7037455
2018-04-17 06:51:00,11604.4141655
2018-04-17 06:52:00,11599.7037455
2018-04-17 06:53:00,11599.7037455
2018-04-17 06:54:00,11604.4141655
2018-04-17 06:55:00,11599.7037455
2018-04-17 06:56:00,11604.4141655
2018-04-17 06:57:00,11604.4141655
2018-04-17 06:58:00,11609.1245855
2018-04-17 06:59:00,11609.1245855
2018-04-17 07:00:00,11618.5454255
2018-04-17 07:01:00,11623.2558455
2018-04-17 07:02:00,11613.8350055
2018-04-17 07:03:00,11618.5454255
2018-04-17 07:04:00,11632.6766855
2018-04-17 07:05:00,11642.0975255
2018-04-17 07:06:00,11642.0975255
2018-04-17 07:07:00,11642.0975255
2018-04-17 07:08:00,11642.0975255
2018-04-17 07:09:00,11637.3871055
2018-04-17 07:10:00,11632.6766855
2018-04-17 07:11:00,11637.3871055
2018-04-17 07:12:00,11642.0975255
2018-04-17 07:13:00,11637.3871055
2018-04-17 07:14:00,11642.0975255
2018-04-17 07:15:00,11642.0975255
2018-04-17 07:16:00,11646.8079455
2018-04-17 07:17:00,11646.8079455
2018-04-17 07:18:00,11637.3871055
2018-04-17 07:19:00,11642.0975255
2018-04-17 07:20:00,11642.0975255
2018-04-17 07:21:00,11637.3871055
2018-04-17 07:22:00,11646.8079455
2018-04-17 07:23:00,11637.3871055
2018-04-17 07:24:00,11642.0975255
2018-04-17 07:25:00,11642.0975255
