,MME
2018-07-12 04:21:00,9612.9711815
2018-07-12 04:22:00,9605.7911815
2018-07-12 04:23:00,9601.3036815
2018-07-12 04:24:00,9595.9186815
2018-07-12 04:25:00,9592.3286815
2018-07-12 04:26:00,9603.0986815
2018-07-12 04:27:00,9598.6111815
2018-07-12 04:28:00,9605.7911815
2018-07-12 04:29:00,9600.4061815
2018-07-12 04:30:00,9614.7661815
2018-07-12 04:31:00,9612.9711815
2018-07-12 04:32:00,9612.9711815
2018-07-12 04:33:00,9607.5861815
2018-07-12 04:34:00,9607.5861815
2018-07-12 04:35:00,9606.6886815
2018-07-12 04:36:00,9607.5861815
2018-07-12 04:37:00,9603.9961815
2018-07-12 04:38:00,9602.2011815
2018-07-12 04:39:00,9601.3036815
2018-07-12 04:40:00,9603.9961815
2018-07-12 04:41:00,9598.6111815
2018-07-12 04:42:00,9603.9961815
2018-07-12 04:43:00,9600.4061815
2018-07-12 04:44:00,9601.3036815
2018-07-12 04:45:00,9598.6111815
2018-07-12 04:46:00,9598.6111815
2018-07-12 04:47:00,9597.7136815
2018-07-12 04:48:00,9603.9961815
2018-07-12 04:49:00,9607.5861815
2018-07-12 04:50:00,9605.7911815
2018-07-12 04:51:00,9608.4836815
2018-07-12 04:52:00,9608.4836815
2018-07-12 04:53:00,9609.3811815
2018-07-12 04:54:00,9605.7911815
2018-07-12 04:55:00,9601.3036815
2018-07-12 04:56:00,9601.3036815
2018-07-12 04:57:00,9604.8936815
2018-07-12 04:58:00,9607.5861815
2018-07-12 04:59:00,9610.2786815
2018-07-12 05:00:00,9611.1761815
2018-07-12 05:01:00,9608.4836815
2018-07-12 05:02:00,9610.2786815
2018-07-12 05:03:00,9617.4586815
2018-07-12 05:04:00,9615.6636815
2018-07-12 05:05:00,9611.1761815
2018-07-12 05:06:00,9607.5861815
2018-07-12 05:07:00,9611.1761815
2018-07-12 05:08:00,9611.1761815
2018-07-12 05:09:00,9614.7661815
2018-07-12 05:10:00,9612.9711815
2018-07-12 05:11:00,9609.3811815
2018-07-12 05:12:00,9607.5861815
2018-07-12 05:13:00,9600.4061815
2018-07-12 05:14:00,9594.1236815
2018-07-12 05:15:00,9589.6361815
2018-07-12 05:16:00,9586.0461815
2018-07-12 05:17:00,9599.5086815
2018-07-12 05:18:00,9595.9186815
2018-07-12 05:19:00,9597.7136815
2018-07-12 05:20:00,9606.6886815
2018-07-12 05:21:00,9610.2786815
2018-07-12 05:22:00,9609.3811815
2018-07-12 05:23:00,9619.2536815
2018-07-12 05:24:00,9613.8686815
2018-07-12 05:25:00,9613.8686815
2018-07-12 05:26:00,9613.8686815
2018-07-12 05:27:00,9612.0736815
2018-07-12 05:28:00,9614.7661815
2018-07-12 05:29:00,9619.2536815
2018-07-12 05:30:00,9621.9461815
2018-07-12 05:31:00,9618.3561815
2018-07-12 05:32:00,9624.6386815
2018-07-12 05:33:00,9627.3311815
2018-07-12 05:34:00,9618.3561815
2018-07-12 05:35:00,9620.1511815
2018-07-12 05:36:00,9624.6386815
2018-07-12 05:37:00,9627.3311815
2018-07-12 05:38:00,9629.1261815
2018-07-12 05:39:00,9627.3311815
2018-07-12 05:40:00,9629.1261815
2018-07-12 05:41:00,9630.9211815
2018-07-12 05:42:00,9629.1261815
2018-07-12 05:43:00,9632.7161815
2018-07-12 05:44:00,9636.3061815
2018-07-12 05:45:00,9637.2036815
2018-07-12 05:46:00,9632.7161815
2018-07-12 05:47:00,9638.1011815
2018-07-12 05:48:00,9631.8186815
2018-07-12 05:49:00,9627.3311815
2018-07-12 05:50:00,9637.2036815
2018-07-12 05:51:00,9638.1011815
2018-07-12 05:52:00,9636.3061815
2018-07-12 05:53:00,9647.0761815
2018-07-12 05:54:00,9645.2811815
2018-07-12 05:55:00,9645.2811815
2018-07-12 05:56:00,9643.4861815
2018-07-12 05:57:00,9640.7936815
2018-07-12 05:58:00,9647.9736815
2018-07-12 05:59:00,9646.1786815
2018-07-12 06:00:00,9647.0761815
2018-07-12 06:01:00,9639.8961815
2018-07-12 06:02:00,9648.8711815
2018-07-12 06:03:00,9637.2036815
2018-07-12 06:04:00,9640.7936815
2018-07-12 06:05:00,9643.4861815
2018-07-12 06:06:00,9647.0761815
2018-07-12 06:07:00,9641.6911815
2018-07-12 06:08:00,9641.6911815
2018-07-12 06:09:00,9643.4861815
2018-07-12 06:10:00,9639.8961815
2018-07-12 06:11:00,9642.5886815
2018-07-12 06:12:00,9640.7936815
2018-07-12 06:13:00,9638.9986815
2018-07-12 06:14:00,9638.1011815
2018-07-12 06:15:00,9638.9986815
2018-07-12 06:16:00,9638.1011815
2018-07-12 06:17:00,9636.3061815
2018-07-12 06:18:00,9636.3061815
2018-07-12 06:19:00,9631.8186815
2018-07-12 06:20:00,9636.3061815
2018-07-12 06:21:00,9629.1261815
2018-07-12 06:22:00,9631.8186815
2018-07-12 06:23:00,9632.7161815
2018-07-12 06:24:00,9630.0236815
2018-07-12 06:25:00,9630.9211815
2018-07-12 06:26:00,9630.0236815
2018-07-12 06:27:00,9630.0236815
2018-07-12 06:28:00,9632.7161815
2018-07-12 06:29:00,9630.9211815
2018-07-12 06:30:00,9630.9211815
2018-07-12 06:31:00,9629.1261815
2018-07-12 06:32:00,9625.5361815
2018-07-12 06:33:00,9623.7411815
2018-07-12 06:34:00,9622.8436815
2018-07-12 06:35:00,9626.4336815
2018-07-12 06:36:00,9625.5361815
2018-07-12 06:37:00,9626.4336815
2018-07-12 06:38:00,9624.6386815
2018-07-12 06:39:00,9621.9461815
2018-07-12 06:40:00,9623.7411815
2018-07-12 06:41:00,9624.6386815
2018-07-12 06:42:00,9624.6386815
2018-07-12 06:43:00,9626.4336815
2018-07-12 06:44:00,9629.1261815
2018-07-12 06:45:00,9628.2286815
2018-07-12 06:46:00,9628.2286815
2018-07-12 06:47:00,9628.2286815
2018-07-12 06:48:00,9628.2286815
2018-07-12 06:49:00,9630.9211815
2018-07-12 06:50:00,9635.4086815
2018-07-12 06:51:00,9630.9211815
2018-07-12 06:52:00,9631.8186815
2018-07-12 06:53:00,9635.4086815
2018-07-12 06:54:00,9638.1011815
2018-07-12 06:55:00,9646.1786815
2018-07-12 06:56:00,9644.3836815
2018-07-12 06:57:00,9647.0761815
2018-07-12 06:58:00,9647.0761815
2018-07-12 06:59:00,9646.1786815
2018-07-12 07:00:00,9653.3586815
2018-07-12 07:01:00,9653.3586815
2018-07-12 07:02:00,9656.0511815
2018-07-12 07:03:00,9655.1536815
2018-07-12 07:04:00,9654.2561815
2018-07-12 07:05:00,9648.8711815
2018-07-12 07:06:00,9642.5886815
2018-07-12 07:07:00,9642.5886815
2018-07-12 07:08:00,9639.8961815
2018-07-12 07:09:00,9641.6911815
2018-07-12 07:10:00,9641.6911815
2018-07-12 07:11:00,9639.8961815
2018-07-12 07:12:00,9643.4861815
2018-07-12 07:13:00,9647.0761815
2018-07-12 07:14:00,9647.9736815
2018-07-12 07:15:00,9647.0761815
2018-07-12 07:16:00,9648.8711815
2018-07-12 07:17:00,9647.0761815
2018-07-12 07:18:00,9648.8711815
2018-07-12 07:19:00,9649.7686815
2018-07-12 07:20:00,9652.4611815
2018-07-12 07:21:00,9652.4611815
2018-07-12 07:22:00,9652.4611815
2018-07-12 07:23:00,9648.8711815
2018-07-12 07:24:00,9649.7686815
2018-07-12 07:25:00,9649.7686815
2018-07-12 07:26:00,9651.5636815
2018-07-12 07:27:00,9652.4611815
2018-07-12 07:28:00,9652.4611815
2018-07-12 07:29:00,9657.8461815
2018-07-12 07:30:00,9674.8986815
2018-07-12 07:31:00,9674.8986815
2018-07-12 07:32:00,9676.6936815
2018-07-12 07:33:00,9674.8986815
2018-07-12 07:34:00,9682.0786815
2018-07-12 07:35:00,9686.5661815
2018-07-12 07:36:00,9691.0536815
2018-07-12 07:37:00,9691.0536815
2018-07-12 07:38:00,9693.7461815
2018-07-12 07:39:00,9699.1311815
2018-07-12 07:40:00,9708.1061815
2018-07-12 07:41:00,9702.7211815
2018-07-12 07:42:00,9706.3111815
2018-07-12 07:43:00,9699.1311815
2018-07-12 07:44:00,9702.7211815
2018-07-12 07:45:00,9703.6186815
2018-07-12 07:46:00,9703.6186815
2018-07-12 07:47:00,9705.4136815
2018-07-12 07:48:00,9705.4136815
2018-07-12 07:49:00,9704.5161815
2018-07-12 07:50:00,9702.7211815
2018-07-12 07:51:00,9697.3361815
2018-07-12 07:52:00,9694.6436815
2018-07-12 07:53:00,9697.3361815
2018-07-12 07:54:00,9691.9511815
2018-07-12 07:55:00,9688.3611815
2018-07-12 07:56:00,9691.0536815
2018-07-12 07:57:00,9690.1561815
2018-07-12 07:58:00,9694.6436815
2018-07-12 07:59:00,9693.7461815
2018-07-12 08:00:00,9691.9511815
2018-07-12 08:01:00,9688.3611815
2018-07-12 08:02:00,9690.1561815
2018-07-12 08:03:00,9691.0536815
2018-07-12 08:04:00,9691.0536815
2018-07-12 08:05:00,9687.4636815
2018-07-12 08:06:00,9691.9511815
2018-07-12 08:07:00,9690.1561815
2018-07-12 08:08:00,9689.2586815
2018-07-12 08:09:00,9686.5661815
2018-07-12 08:10:00,9686.5661815
2018-07-12 08:11:00,9678.4886815
2018-07-12 08:12:00,9685.6686815
2018-07-12 08:13:00,9678.4886815
2018-07-12 08:14:00,9682.0786815
2018-07-12 08:15:00,9676.6936815
2018-07-12 08:16:00,9676.6936815
2018-07-12 08:17:00,9667.7186815
2018-07-12 08:18:00,9674.0011815
2018-07-12 08:19:00,9677.5911815
2018-07-12 08:20:00,9675.7961815
2018-07-12 08:21:00,9669.5136815
2018-07-12 08:22:00,9667.7186815
2018-07-12 08:23:00,9665.0261815
2018-07-12 08:24:00,9673.1036815
2018-07-12 08:25:00,9678.4886815
2018-07-12 08:26:00,9677.5911815
2018-07-12 08:27:00,9673.1036815
2018-07-12 08:28:00,9671.3086815
2018-07-12 08:29:00,9671.3086815
2018-07-12 08:30:00,9657.8461815
2018-07-12 08:31:00,9653.3586815
2018-07-12 08:32:00,9647.9736815
2018-07-12 08:33:00,9644.3836815
2018-07-12 08:34:00,9631.8186815
2018-07-12 08:35:00,9626.4336815
2018-07-12 08:36:00,9626.4336815
2018-07-12 08:37:00,9645.2811815
2018-07-12 08:38:00,9639.8961815
2018-07-12 08:39:00,9635.4086815
2018-07-12 08:40:00,9630.9211815
2018-07-12 08:41:00,9621.0486815
2018-07-12 08:42:00,9615.6636815
2018-07-12 08:43:00,9608.4836815
2018-07-12 08:44:00,9613.8686815
2018-07-12 08:45:00,9615.6636815
2018-07-12 08:46:00,9612.0736815
2018-07-12 08:47:00,9606.6886815
2018-07-12 08:48:00,9613.8686815
2018-07-12 08:49:00,9621.0486815
2018-07-12 08:50:00,9630.0236815
2018-07-12 08:51:00,9637.2036815
2018-07-12 08:52:00,9645.2811815
2018-07-12 08:53:00,9649.7686815
2018-07-12 08:54:00,9656.9486815
2018-07-12 08:55:00,9651.5636815
2018-07-12 08:56:00,9661.4361815
2018-07-12 08:57:00,9660.5386815
2018-07-12 08:58:00,9665.9236815
2018-07-12 08:59:00,9658.7436815
2018-07-12 09:00:00,9665.9236815
2018-07-12 09:01:00,9678.4886815
2018-07-12 09:02:00,9683.8736815
2018-07-12 09:03:00,9683.8736815
2018-07-12 09:04:00,9691.0536815
2018-07-12 09:05:00,9689.2586815
2018-07-12 09:06:00,9690.1561815
2018-07-12 09:07:00,9696.4386815
2018-07-12 09:08:00,9683.8736815
2018-07-12 09:09:00,9685.6686815
2018-07-12 09:10:00,9674.8986815
2018-07-12 09:11:00,9677.5911815
2018-07-12 09:12:00,9671.3086815
2018-07-12 09:13:00,9674.0011815
2018-07-12 09:14:00,9667.7186815
2018-07-12 09:15:00,9672.2061815
2018-07-12 09:16:00,9672.2061815
2018-07-12 09:17:00,9674.8986815
2018-07-12 09:18:00,9669.5136815
2018-07-12 09:19:00,9674.8986815
2018-07-12 09:20:00,9676.6936815
2018-07-12 09:21:00,9669.5136815
2018-07-12 09:22:00,9674.8986815
2018-07-12 09:23:00,9669.5136815
2018-07-12 09:24:00,9665.9236815
2018-07-12 09:25:00,9665.9236815
2018-07-12 09:26:00,9673.1036815
2018-07-12 09:27:00,9674.8986815
2018-07-12 09:28:00,9694.6436815
2018-07-12 09:29:00,9690.1561815
2018-07-12 09:30:00,9696.4386815
2018-07-12 09:31:00,9692.8486815
2018-07-12 09:32:00,9689.2586815
2018-07-12 09:33:00,9691.9511815
2018-07-12 09:34:00,9701.8236815
2018-07-12 09:35:00,9709.0036815
2018-07-12 09:36:00,9704.5161815
2018-07-12 09:37:00,9710.7986815
2018-07-12 09:38:00,9698.2336815
2018-07-12 09:39:00,9702.7211815
2018-07-12 09:40:00,9701.8236815
2018-07-12 09:41:00,9698.2336815
2018-07-12 09:42:00,9692.8486815
2018-07-12 09:43:00,9683.8736815
2018-07-12 09:44:00,9674.0011815
2018-07-12 09:45:00,9672.2061815
2018-07-12 09:46:00,9677.5911815
2018-07-12 09:47:00,9676.6936815
2018-07-12 09:48:00,9680.2836815
2018-07-12 09:49:00,9676.6936815
2018-07-12 09:50:00,9678.4886815
2018-07-12 09:51:00,9680.2836815
2018-07-12 09:52:00,9685.6686815
2018-07-12 09:53:00,9684.7711815
2018-07-12 09:54:00,9682.0786815
2018-07-12 09:55:00,9662.3336815
2018-07-12 09:56:00,9673.1036815
2018-07-12 09:57:00,9671.3086815
2018-07-12 09:58:00,9674.8986815
2018-07-12 09:59:00,9671.3086815
2018-07-12 10:00:00,9682.9761815
2018-07-12 10:01:00,9678.4886815
2018-07-12 10:02:00,9676.6936815
2018-07-12 10:03:00,9687.4636815
2018-07-12 10:04:00,9691.0536815
2018-07-12 10:05:00,9691.0536815
2018-07-12 10:06:00,9691.0536815
2018-07-12 10:07:00,9692.8486815
2018-07-12 10:08:00,9694.6436815
2018-07-12 10:09:00,9691.9511815
2018-07-12 10:10:00,9680.2836815
2018-07-12 10:11:00,9685.6686815
2018-07-12 10:12:00,9685.6686815
2018-07-12 10:13:00,9678.4886815
2018-07-12 10:14:00,9676.6936815
2018-07-12 10:15:00,9678.4886815
2018-07-12 10:16:00,9678.4886815
2018-07-12 10:17:00,9673.1036815
2018-07-12 10:18:00,9664.1286815
2018-07-12 10:19:00,9668.6161815
2018-07-12 10:20:00,9671.3086815
2018-07-12 10:21:00,9674.8986815
2018-07-12 10:22:00,9678.4886815
2018-07-12 10:23:00,9682.0786815
2018-07-12 10:24:00,9680.2836815
2018-07-12 10:25:00,9680.2836815
2018-07-12 10:26:00,9689.2586815
2018-07-12 10:27:00,9696.4386815
2018-07-12 10:28:00,9694.6436815
2018-07-12 10:29:00,9694.6436815
2018-07-12 10:30:00,9696.4386815
2018-07-12 10:31:00,9696.4386815
2018-07-12 10:32:00,9698.2336815
2018-07-12 10:33:00,9700.9261815
2018-07-12 10:34:00,9696.4386815
2018-07-12 10:35:00,9676.6936815
2018-07-12 10:36:00,9678.4886815
2018-07-12 10:37:00,9692.8486815
2018-07-12 10:38:00,9694.6436815
2018-07-12 10:39:00,9697.3361815
2018-07-12 10:40:00,9693.7461815
2018-07-12 10:41:00,9698.2336815
2018-07-12 10:42:00,9699.1311815
2018-07-12 10:43:00,9699.1311815
2018-07-12 10:44:00,9704.5161815
2018-07-12 10:45:00,9701.8236815
2018-07-12 10:46:00,9707.2086815
2018-07-12 10:47:00,9709.0036815
2018-07-12 10:48:00,9716.1836815
2018-07-12 10:49:00,9716.1836815
2018-07-12 10:50:00,9717.9786815
2018-07-12 10:51:00,9721.5686815
2018-07-12 10:52:00,9718.8761815
2018-07-12 10:53:00,9714.3886815
2018-07-12 10:54:00,9719.7736815
2018-07-12 10:55:00,9725.1586815
2018-07-12 10:56:00,9723.3636815
2018-07-12 10:57:00,9728.7486815
2018-07-12 10:58:00,9732.3386815
2018-07-12 10:59:00,9732.3386815
2018-07-12 11:00:00,9728.7486815
2018-07-12 11:01:00,9728.7486815
2018-07-12 11:02:00,9726.9536815
2018-07-12 11:03:00,9726.0561815
2018-07-12 11:04:00,9727.8511815
2018-07-12 11:05:00,9726.9536815
2018-07-12 11:06:00,9727.8511815
2018-07-12 11:07:00,9726.9536815
2018-07-12 11:08:00,9726.0561815
2018-07-12 11:09:00,9726.9536815
2018-07-12 11:10:00,9724.2611815
2018-07-12 11:11:00,9725.1586815
2018-07-12 11:12:00,9721.5686815
2018-07-12 11:13:00,9721.5686815
2018-07-12 11:14:00,9719.7736815
2018-07-12 11:15:00,9716.1836815
2018-07-12 11:16:00,9717.9786815
2018-07-12 11:17:00,9716.1836815
2018-07-12 11:18:00,9719.7736815
2018-07-12 11:19:00,9716.1836815
2018-07-12 11:20:00,9714.3886815
2018-07-12 11:21:00,9716.1836815
2018-07-12 11:22:00,9712.5936815
2018-07-12 11:23:00,9705.4136815
2018-07-12 11:24:00,9709.0036815
2018-07-12 11:25:00,9710.7986815
2018-07-12 11:26:00,9714.3886815
2018-07-12 11:27:00,9712.5936815
2018-07-12 11:28:00,9717.0811815
2018-07-12 11:29:00,9717.9786815
2018-07-12 11:30:00,9717.9786815
2018-07-12 11:31:00,9715.2861815
2018-07-12 11:32:00,9720.6711815
2018-07-12 11:33:00,9716.1836815
2018-07-12 11:34:00,9712.5936815
2018-07-12 11:35:00,9716.1836815
2018-07-12 11:36:00,9718.8761815
2018-07-12 11:37:00,9719.7736815
2018-07-12 11:38:00,9720.6711815
2018-07-12 11:39:00,9712.5936815
2018-07-12 11:40:00,9709.0036815
2018-07-12 11:41:00,9686.5661815
2018-07-12 11:42:00,9680.2836815
2018-07-12 11:43:00,9680.2836815
2018-07-12 11:44:00,9680.2836815
2018-07-12 11:45:00,9689.2586815
2018-07-12 11:46:00,9694.6436815
2018-07-12 11:47:00,9694.6436815
2018-07-12 11:48:00,9696.4386815
2018-07-12 11:49:00,9703.6186815
2018-07-12 11:50:00,9705.4136815
2018-07-12 11:51:00,9708.1061815
2018-07-12 11:52:00,9709.0036815
2018-07-12 11:53:00,9714.3886815
2018-07-12 11:54:00,9712.5936815
2018-07-12 11:55:00,9719.7736815
2018-07-12 11:56:00,9714.3886815
2018-07-12 11:57:00,9714.3886815
2018-07-12 11:58:00,9716.1836815
2018-07-12 11:59:00,9711.6961815
2018-07-12 12:00:00,9710.7986815
2018-07-12 12:01:00,9713.4911815
2018-07-12 12:02:00,9721.5686815
2018-07-12 12:03:00,9725.1586815
2018-07-12 12:04:00,9726.9536815
2018-07-12 12:05:00,9730.5436815
2018-07-12 12:06:00,9732.3386815
2018-07-12 12:07:00,9730.5436815
2018-07-12 12:08:00,9723.3636815
2018-07-12 12:09:00,9717.9786815
2018-07-12 12:10:00,9712.5936815
2018-07-12 12:11:00,9714.3886815
2018-07-12 12:12:00,9711.6961815
2018-07-12 12:13:00,9712.5936815
2018-07-12 12:14:00,9712.5936815
2018-07-12 12:15:00,9710.7986815
2018-07-12 12:16:00,9704.5161815
2018-07-12 12:17:00,9711.6961815
2018-07-12 12:18:00,9702.7211815
2018-07-12 12:19:00,9699.1311815
2018-07-12 12:20:00,9693.7461815
2018-07-12 12:21:00,9684.7711815
2018-07-12 12:22:00,9682.9761815
2018-07-12 12:23:00,9690.1561815
2018-07-12 12:24:00,9693.7461815
2018-07-12 12:25:00,9700.0286815
2018-07-12 12:26:00,9703.6186815
2018-07-12 12:27:00,9702.7211815
2018-07-12 12:28:00,9707.2086815
2018-07-12 12:29:00,9712.5936815
2018-07-12 12:30:00,9714.3886815
2018-07-12 12:31:00,9714.3886815
2018-07-12 12:32:00,9705.4136815
2018-07-12 12:33:00,9703.6186815
2018-07-12 12:34:00,9703.6186815
2018-07-12 12:35:00,9705.4136815
2018-07-12 12:36:00,9703.6186815
2018-07-12 12:37:00,9708.1061815
2018-07-12 12:38:00,9709.9011815
2018-07-12 12:39:00,9716.1836815
2018-07-12 12:40:00,9707.2086815
2018-07-12 12:41:00,9705.4136815
2018-07-12 12:42:00,9694.6436815
2018-07-12 12:43:00,9689.2586815
2018-07-12 12:44:00,9682.0786815
2018-07-12 12:45:00,9678.4886815
2018-07-12 12:46:00,9683.8736815
2018-07-12 12:47:00,9676.6936815
2018-07-12 12:48:00,9676.6936815
2018-07-12 12:49:00,9667.7186815
2018-07-12 12:50:00,9655.1536815
2018-07-12 12:51:00,9654.2561815
2018-07-12 12:52:00,9653.3586815
2018-07-12 12:53:00,9655.1536815
2018-07-12 12:54:00,9655.1536815
2018-07-12 12:55:00,9660.5386815
2018-07-12 12:56:00,9662.3336815
2018-07-12 12:57:00,9658.7436815
2018-07-12 12:58:00,9658.7436815
2018-07-12 12:59:00,9660.5386815
2018-07-12 13:00:00,9662.3336815
2018-07-12 13:01:00,9662.3336815
2018-07-12 13:02:00,9656.9486815
2018-07-12 13:03:00,9656.9486815
2018-07-12 13:04:00,9658.7436815
2018-07-12 13:05:00,9663.2311815
2018-07-12 13:06:00,9662.3336815
2018-07-12 13:07:00,9657.8461815
2018-07-12 13:08:00,9659.6411815
2018-07-12 13:09:00,9661.4361815
2018-07-12 13:10:00,9662.3336815
2018-07-12 13:11:00,9664.1286815
2018-07-12 13:12:00,9658.7436815
2018-07-12 13:13:00,9653.3586815
2018-07-12 13:14:00,9649.7686815
2018-07-12 13:15:00,9660.5386815
2018-07-12 13:16:00,9658.7436815
2018-07-12 13:17:00,9658.7436815
2018-07-12 13:18:00,9658.7436815
2018-07-12 13:19:00,9651.5636815
2018-07-12 13:20:00,9655.1536815
2018-07-12 13:21:00,9658.7436815
2018-07-12 13:22:00,9662.3336815
2018-07-12 13:23:00,9666.8211815
2018-07-12 13:24:00,9663.2311815
2018-07-12 13:25:00,9667.7186815
2018-07-12 13:26:00,9668.6161815
2018-07-12 13:27:00,9664.1286815
2018-07-12 13:28:00,9667.7186815
2018-07-12 13:29:00,9669.5136815
2018-07-12 13:30:00,9665.0261815
2018-07-12 13:31:00,9657.8461815
2018-07-12 13:32:00,9658.7436815
2018-07-12 13:33:00,9660.5386815
2018-07-12 13:34:00,9669.5136815
2018-07-12 13:35:00,9667.7186815
2018-07-12 13:36:00,9663.2311815
2018-07-12 13:37:00,9662.3336815
2018-07-12 13:38:00,9667.7186815
2018-07-12 13:39:00,9665.9236815
2018-07-12 13:40:00,9656.9486815
2018-07-12 13:41:00,9664.1286815
2018-07-12 13:42:00,9660.5386815
2018-07-12 13:43:00,9659.6411815
2018-07-12 13:44:00,9655.1536815
2018-07-12 13:45:00,9657.8461815
2018-07-12 13:46:00,9660.5386815
2018-07-12 13:47:00,9662.3336815
2018-07-12 13:48:00,9660.5386815
2018-07-12 13:49:00,9657.8461815
2018-07-12 13:50:00,9664.1286815
2018-07-12 13:51:00,9665.9236815
2018-07-12 13:52:00,9668.6161815
2018-07-12 13:53:00,9669.5136815
2018-07-12 13:54:00,9669.5136815
2018-07-12 13:55:00,9665.9236815
2018-07-12 13:56:00,9665.9236815
2018-07-12 13:57:00,9669.5136815
2018-07-12 13:58:00,9666.8211815
2018-07-12 13:59:00,9669.5136815
2018-07-12 14:00:00,9667.7186815
2018-07-12 14:01:00,9673.1036815
2018-07-12 14:02:00,9675.7961815
2018-07-12 14:03:00,9675.7961815
2018-07-12 14:04:00,9676.6936815
2018-07-12 14:05:00,9682.0786815
2018-07-12 14:06:00,9680.2836815
2018-07-12 14:07:00,9676.6936815
2018-07-12 14:08:00,9676.6936815
2018-07-12 14:09:00,9677.5911815
2018-07-12 14:10:00,9665.9236815
2018-07-12 14:11:00,9665.9236815
2018-07-12 14:12:00,9671.3086815
2018-07-12 14:13:00,9675.7961815
2018-07-12 14:14:00,9680.2836815
2018-07-12 14:15:00,9679.3861815
2018-07-12 14:16:00,9679.3861815
2018-07-12 14:17:00,9685.6686815
2018-07-12 14:18:00,9683.8736815
2018-07-12 14:19:00,9682.0786815
2018-07-12 14:20:00,9680.2836815
2018-07-12 14:21:00,9676.6936815
2018-07-12 14:22:00,9668.6161815
2018-07-12 14:23:00,9664.1286815
2018-07-12 14:24:00,9664.1286815
2018-07-12 14:25:00,9669.5136815
2018-07-12 14:26:00,9676.6936815
2018-07-12 14:27:00,9680.2836815
2018-07-12 14:28:00,9682.0786815
2018-07-12 14:29:00,9684.7711815
2018-07-12 14:30:00,9683.8736815
2018-07-12 14:31:00,9684.7711815
2018-07-12 14:32:00,9688.3611815
2018-07-12 14:33:00,9685.6686815
2018-07-12 14:34:00,9685.6686815
2018-07-12 14:35:00,9685.6686815
2018-07-12 14:36:00,9687.4636815
2018-07-12 14:37:00,9685.6686815
2018-07-12 14:38:00,9684.7711815
2018-07-12 14:39:00,9681.1811815
2018-07-12 14:40:00,9678.4886815
2018-07-12 14:41:00,9682.0786815
2018-07-12 14:42:00,9680.2836815
2018-07-12 14:43:00,9683.8736815
2018-07-12 14:44:00,9681.1811815
2018-07-12 14:45:00,9680.2836815
2018-07-12 14:46:00,9680.2836815
2018-07-12 14:47:00,9682.9761815
2018-07-12 14:48:00,9689.2586815
2018-07-12 14:49:00,9689.2586815
2018-07-12 14:50:00,9687.4636815
2018-07-12 14:51:00,9692.8486815
2018-07-12 14:52:00,9690.1561815
2018-07-12 14:53:00,9694.6436815
2018-07-12 14:54:00,9686.5661815
2018-07-12 14:55:00,9683.8736815
2018-07-12 14:56:00,9685.6686815
2018-07-12 14:57:00,9691.0536815
2018-07-12 14:58:00,9682.0786815
2018-07-12 14:59:00,9695.5411815
2018-07-12 15:00:00,9691.0536815
2018-07-12 15:01:00,9697.3361815
2018-07-12 15:02:00,9690.1561815
2018-07-12 15:03:00,9689.2586815
2018-07-12 15:04:00,9688.3611815
2018-07-12 15:05:00,9685.6686815
2018-07-12 15:06:00,9683.8736815
2018-07-12 15:07:00,9681.1811815
2018-07-12 15:08:00,9684.7711815
2018-07-12 15:09:00,9682.0786815
2018-07-12 15:10:00,9683.8736815
2018-07-12 15:11:00,9684.7711815
2018-07-12 15:12:00,9686.5661815
2018-07-12 15:13:00,9686.5661815
2018-07-12 15:14:00,9689.2586815
2018-07-12 15:15:00,9691.0536815
2018-07-12 15:16:00,9693.7461815
2018-07-12 15:17:00,9693.7461815
2018-07-12 15:18:00,9693.7461815
2018-07-12 15:19:00,9695.5411815
2018-07-12 15:20:00,9695.5411815
2018-07-12 15:21:00,9695.5411815
2018-07-12 15:22:00,9695.5411815
2018-07-12 15:23:00,9695.5411815
2018-07-12 15:24:00,9697.3361815
2018-07-12 15:25:00,9697.3361815
2018-07-12 15:26:00,9698.2336815
2018-07-12 15:27:00,9698.2336815
2018-07-12 15:28:00,9698.2336815
2018-07-12 15:29:00,9698.2336815
2018-07-12 15:30:00,9698.2336815
2018-07-12 15:31:00,9698.2336815
2018-07-12 15:32:00,9697.3361815
2018-07-12 15:33:00,9697.3361815
2018-07-12 15:34:00,9697.3361815
2018-07-12 15:35:00,9694.6436815
2018-07-12 15:36:00,9695.5411815
2018-07-12 15:37:00,9695.5411815
2018-07-12 15:38:00,9695.5411815
2018-07-12 15:39:00,9695.5411815
2018-07-12 15:40:00,9687.4636815
2018-07-12 15:41:00,9684.7711815
2018-07-12 15:42:00,9679.3861815
2018-07-12 15:43:00,9690.1561815
2018-07-12 15:44:00,9690.1561815
2018-07-12 15:45:00,9691.0536815
2018-07-12 15:46:00,9691.9511815
2018-07-12 15:47:00,9691.9511815
2018-07-12 15:48:00,9691.9511815
2018-07-12 15:49:00,9691.9511815
2018-07-12 15:50:00,9684.7711815
2018-07-12 15:51:00,9685.6686815
2018-07-12 15:52:00,9686.5661815
2018-07-12 15:53:00,9686.5661815
2018-07-12 15:54:00,9688.3611815
2018-07-12 15:55:00,9688.3611815
2018-07-12 15:56:00,9688.3611815
2018-07-12 15:57:00,9688.3611815
2018-07-12 15:58:00,9688.3611815
2018-07-12 15:59:00,9681.1811815
