,MX
2018-09-14 09:34:00,25046.8816944
2018-09-14 09:35:00,25052.7016944
2018-09-14 09:36:00,25053.8656944
2018-09-14 09:37:00,25053.8656944
2018-09-14 09:38:00,25060.8496944
2018-09-14 09:39:00,25058.5216944
2018-09-14 09:40:00,25053.8656944
2018-09-14 09:41:00,25058.5216944
2018-09-14 09:42:00,25064.3416944
2018-09-14 09:43:00,25059.6856944
2018-09-14 09:44:00,25053.8656944
2018-09-14 09:45:00,25059.6856944
2018-09-14 09:46:00,25059.6856944
2018-09-14 09:47:00,25056.1936944
2018-09-14 09:48:00,25052.7016944
2018-09-14 09:49:00,25052.7016944
2018-09-14 09:50:00,25046.8816944
2018-09-14 09:51:00,25051.5376944
2018-09-14 09:52:00,25046.8816944
2018-09-14 09:53:00,25050.3736944
2018-09-14 09:54:00,25052.7016944
2018-09-14 09:55:00,25065.5056944
2018-09-14 09:56:00,25062.0136944
2018-09-14 09:57:00,25059.6856944
2018-09-14 09:58:00,25056.1936944
2018-09-14 09:59:00,25058.5216944
2018-09-14 10:00:00,25043.3896944
2018-09-14 10:01:00,25055.0296944
2018-09-14 10:02:00,25059.6856944
2018-09-14 10:03:00,25058.5216944
2018-09-14 10:04:00,25055.0296944
2018-09-14 10:05:00,25060.8496944
2018-09-14 10:06:00,25059.6856944
2018-09-14 10:07:00,25056.1936944
2018-09-14 10:08:00,25055.0296944
2018-09-14 10:09:00,25053.8656944
2018-09-14 10:10:00,25056.1936944
2018-09-14 10:11:00,25049.2096944
2018-09-14 10:12:00,25035.2416944
2018-09-14 10:13:00,25037.5696944
2018-09-14 10:14:00,25041.0616944
2018-09-14 10:15:00,25039.8976944
2018-09-14 10:16:00,25042.2256944
2018-09-14 10:17:00,25046.8816944
2018-09-14 10:18:00,25046.8816944
2018-09-14 10:19:00,25051.5376944
2018-09-14 10:20:00,25046.8816944
2018-09-14 10:21:00,25056.1936944
2018-09-14 10:22:00,25053.8656944
2018-09-14 10:23:00,25042.2256944
2018-09-14 10:24:00,25046.8816944
2018-09-14 10:25:00,25053.8656944
2018-09-14 10:26:00,25051.5376944
2018-09-14 10:27:00,25049.2096944
2018-09-14 10:28:00,25046.8816944
2018-09-14 10:29:00,25049.2096944
2018-09-14 10:30:00,25049.2096944
2018-09-14 10:31:00,25053.8656944
2018-09-14 10:32:00,25044.5536944
2018-09-14 10:33:00,25044.5536944
2018-09-14 10:34:00,25032.9136944
2018-09-14 10:35:00,25032.9136944
2018-09-14 10:36:00,25032.9136944
2018-09-14 10:37:00,25037.5696944
2018-09-14 10:38:00,25037.5696944
2018-09-14 10:39:00,25039.8976944
2018-09-14 10:40:00,25037.5696944
2018-09-14 10:41:00,25039.8976944
2018-09-14 10:42:00,25039.8976944
2018-09-14 10:43:00,25044.5536944
2018-09-14 10:44:00,25045.7176944
2018-09-14 10:45:00,25046.8816944
2018-09-14 10:46:00,25049.2096944
2018-09-14 10:47:00,25049.2096944
2018-09-14 10:48:00,25046.8816944
2018-09-14 10:49:00,25049.2096944
2018-09-14 10:50:00,25049.2096944
2018-09-14 10:51:00,25051.5376944
2018-09-14 10:52:00,25051.5376944
2018-09-14 10:53:00,25049.2096944
2018-09-14 10:54:00,25049.2096944
2018-09-14 10:55:00,25049.2096944
2018-09-14 10:56:00,25049.2096944
2018-09-14 10:57:00,25051.5376944
2018-09-14 10:58:00,25051.5376944
2018-09-14 10:59:00,25049.2096944
2018-09-14 11:00:00,24999.1576944
2018-09-14 11:01:00,25000.3216944
2018-09-14 11:02:00,25007.3056944
2018-09-14 11:03:00,24986.3536944
2018-09-14 11:04:00,24984.0256944
2018-09-14 11:05:00,24977.0416944
2018-09-14 11:06:00,24968.8936944
2018-09-14 11:07:00,24981.6976944
2018-09-14 11:08:00,24989.8456944
2018-09-14 11:09:00,24992.1736944
2018-09-14 11:10:00,24985.1896944
2018-09-14 11:11:00,24978.2056944
2018-09-14 11:12:00,24971.2216944
2018-09-14 11:13:00,24980.5336944
2018-09-14 11:14:00,24980.5336944
2018-09-14 11:15:00,24991.0096944
2018-09-14 11:16:00,24987.5176944
2018-09-14 11:17:00,24974.7136944
2018-09-14 11:18:00,24977.0416944
2018-09-14 11:19:00,24974.7136944
2018-09-14 11:20:00,24981.6976944
2018-09-14 11:21:00,24970.0576944
2018-09-14 11:22:00,24967.7296944
2018-09-14 11:23:00,24956.0896944
2018-09-14 11:24:00,24958.4176944
2018-09-14 11:25:00,24965.4016944
2018-09-14 11:26:00,24971.2216944
2018-09-14 11:27:00,24970.0576944
2018-09-14 11:28:00,24975.8776944
2018-09-14 11:29:00,24970.0576944
2018-09-14 11:30:00,24963.8516593
2018-09-14 11:31:00,24965.1208465
2018-09-14 11:32:00,24958.7749103
2018-09-14 11:33:00,24960.0440975
2018-09-14 11:34:00,24962.582472
2018-09-14 11:35:00,24963.8516593
2018-09-14 11:36:00,24962.582472
2018-09-14 11:37:00,24961.3132848
2018-09-14 11:38:00,24960.0440975
2018-09-14 11:39:00,24961.3132848
2018-09-14 11:40:00,24963.8516593
2018-09-14 11:41:00,24968.9284083
2018-09-14 11:42:00,24966.3900338
2018-09-14 11:43:00,24968.9284083
2018-09-14 11:44:00,24968.9284083
2018-09-14 11:45:00,24968.9284083
2018-09-14 11:46:00,24972.73597
2018-09-14 11:47:00,24968.9284083
2018-09-14 11:48:00,24971.4667828
2018-09-14 11:49:00,24977.812719
2018-09-14 11:50:00,24971.4667828
2018-09-14 11:51:00,24972.73597
2018-09-14 11:52:00,24971.4667828
2018-09-14 11:53:00,24966.3900338
2018-09-14 11:54:00,24966.3900338
2018-09-14 11:55:00,24968.9284083
2018-09-14 11:56:00,24968.9284083
2018-09-14 11:57:00,24970.1975955
2018-09-14 11:58:00,24966.3900338
2018-09-14 11:59:00,24965.1208465
2018-09-14 12:00:00,24960.0440975
2018-09-14 12:01:00,24960.0440975
2018-09-14 12:02:00,24960.0440975
2018-09-14 12:03:00,24960.0440975
2018-09-14 12:04:00,24961.3132848
2018-09-14 12:05:00,24960.0440975
2018-09-14 12:06:00,24956.2365358
2018-09-14 12:07:00,24951.1597868
2018-09-14 12:08:00,24951.1597868
2018-09-14 12:09:00,24946.0830378
2018-09-14 12:10:00,24946.0830378
2018-09-14 12:11:00,24946.0830378
2018-09-14 12:12:00,24946.0830378
2018-09-14 12:13:00,24949.8905995
2018-09-14 12:14:00,24949.8905995
2018-09-14 12:15:00,24948.6214123
2018-09-14 12:16:00,24956.2365358
2018-09-14 12:17:00,24963.8516593
2018-09-14 12:18:00,24961.3132848
2018-09-14 12:19:00,24961.3132848
2018-09-14 12:20:00,24966.3900338
2018-09-14 12:21:00,24966.3900338
2018-09-14 12:22:00,24966.3900338
2018-09-14 12:23:00,24966.3900338
2018-09-14 12:24:00,24966.3900338
2018-09-14 12:25:00,24968.9284083
2018-09-14 12:26:00,24971.4667828
2018-09-14 12:27:00,24974.0051573
2018-09-14 12:28:00,24974.0051573
2018-09-14 12:29:00,24972.73597
2018-09-14 12:30:00,24974.0051573
2018-09-14 12:31:00,24974.0051573
2018-09-14 12:32:00,24975.2743445
2018-09-14 12:33:00,24976.5435318
2018-09-14 12:34:00,24976.5435318
2018-09-14 12:35:00,24976.5435318
2018-09-14 12:36:00,24976.5435318
2018-09-14 12:37:00,24977.812719
2018-09-14 12:38:00,24977.812719
2018-09-14 12:39:00,24977.812719
2018-09-14 12:40:00,24979.0819063
2018-09-14 12:41:00,24981.6202808
2018-09-14 12:42:00,24979.0819063
2018-09-14 12:43:00,24981.6202808
2018-09-14 12:44:00,24979.0819063
2018-09-14 12:45:00,24979.0819063
2018-09-14 12:46:00,24979.0819063
2018-09-14 12:47:00,24979.0819063
2018-09-14 12:48:00,24977.812719
2018-09-14 12:49:00,24979.0819063
2018-09-14 12:50:00,24986.6970298
2018-09-14 12:51:00,24990.5045915
2018-09-14 12:52:00,24994.3121533
2018-09-14 12:53:00,24994.3121533
2018-09-14 12:54:00,24996.8505278
2018-09-14 12:55:00,24995.5813405
2018-09-14 12:56:00,24994.3121533
2018-09-14 12:57:00,24995.5813405
2018-09-14 12:58:00,24995.5813405
2018-09-14 12:59:00,24998.119715
2018-09-14 13:00:00,25000.6580895
2018-09-14 13:01:00,25000.6580895
2018-09-14 13:02:00,25000.6580895
2018-09-14 13:03:00,25000.6580895
2018-09-14 13:04:00,25000.6580895
2018-09-14 13:05:00,24999.3889023
2018-09-14 13:06:00,24999.3889023
2018-09-14 13:07:00,24991.7737788
2018-09-14 13:08:00,24994.3121533
2018-09-14 13:09:00,24998.119715
2018-09-14 13:10:00,24996.8505278
2018-09-14 13:11:00,24991.7737788
2018-09-14 13:12:00,24991.7737788
2018-09-14 13:13:00,24994.3121533
2018-09-14 13:14:00,24994.3121533
2018-09-14 13:15:00,24999.3889023
2018-09-14 13:16:00,25001.9272768
2018-09-14 13:17:00,25001.9272768
2018-09-14 13:18:00,24996.8505278
2018-09-14 13:19:00,24998.119715
2018-09-14 13:20:00,25001.9272768
2018-09-14 13:21:00,25001.9272768
2018-09-14 13:22:00,25007.0040258
2018-09-14 13:23:00,25000.6580895
2018-09-14 13:24:00,25005.7348385
2018-09-14 13:25:00,25004.4656513
2018-09-14 13:26:00,25003.196464
2018-09-14 13:27:00,25001.9272768
2018-09-14 13:28:00,24995.5813405
2018-09-14 13:29:00,25000.6580895
2018-09-14 13:30:00,24995.5813405
2018-09-14 13:31:00,24996.8505278
2018-09-14 13:32:00,24995.5813405
2018-09-14 13:33:00,25000.6580895
2018-09-14 13:34:00,25000.6580895
2018-09-14 13:35:00,25000.6580895
2018-09-14 13:36:00,25001.9272768
2018-09-14 13:37:00,25004.4656513
2018-09-14 13:38:00,25003.196464
2018-09-14 13:39:00,25000.6580895
2018-09-14 13:40:00,25001.9272768
2018-09-14 13:41:00,25000.6580895
2018-09-14 13:42:00,25000.6580895
2018-09-14 13:43:00,25000.6580895
2018-09-14 13:44:00,25000.6580895
2018-09-14 13:45:00,24998.119715
2018-09-14 13:46:00,24998.119715
2018-09-14 13:47:00,25003.196464
2018-09-14 13:48:00,25004.4656513
2018-09-14 13:49:00,25007.0040258
2018-09-14 13:50:00,25009.5424003
2018-09-14 13:51:00,25007.0040258
2018-09-14 13:52:00,25008.273213
2018-09-14 13:53:00,25012.0807748
2018-09-14 13:54:00,25014.6191493
2018-09-14 13:55:00,25013.349962
2018-09-14 13:56:00,25014.6191493
2018-09-14 13:57:00,25015.8883365
2018-09-14 13:58:00,25015.8883365
2018-09-14 13:59:00,25015.8883365
2018-09-14 14:00:00,25015.8883365
2018-09-14 14:01:00,25017.1575238
2018-09-14 14:02:00,25019.6958983
2018-09-14 14:03:00,25019.6958983
2018-09-14 14:04:00,25018.426711
2018-09-14 14:05:00,25017.1575238
2018-09-14 14:06:00,25019.6958983
2018-09-14 14:07:00,25017.1575238
2018-09-14 14:08:00,25017.1575238
2018-09-14 14:09:00,25022.2342728
2018-09-14 14:10:00,25024.7726473
2018-09-14 14:11:00,25024.7726473
2018-09-14 14:12:00,25024.7726473
2018-09-14 14:13:00,25027.3110218
2018-09-14 14:14:00,25024.7726473
2018-09-14 14:15:00,25027.3110218
2018-09-14 14:16:00,25027.3110218
2018-09-14 14:17:00,25023.50346
2018-09-14 14:18:00,25027.3110218
2018-09-14 14:19:00,25027.3110218
2018-09-14 14:20:00,25022.2342728
2018-09-14 14:21:00,25023.50346
2018-09-14 14:22:00,25022.2342728
2018-09-14 14:23:00,25022.2342728
2018-09-14 14:24:00,25022.2342728
2018-09-14 14:25:00,25017.1575238
2018-09-14 14:26:00,25019.6958983
2018-09-14 14:27:00,25017.1575238
2018-09-14 14:28:00,25018.426711
2018-09-14 14:29:00,25017.1575238
2018-09-14 14:30:00,25017.1575238
2018-09-14 14:31:00,25015.8883365
2018-09-14 14:32:00,25019.6958983
2018-09-14 14:33:00,25024.7726473
2018-09-14 14:34:00,25019.6958983
2018-09-14 14:35:00,25026.0418345
2018-09-14 14:36:00,25022.2342728
2018-09-14 14:37:00,25022.2342728
2018-09-14 14:38:00,25022.2342728
2018-09-14 14:39:00,25033.656958
2018-09-14 14:40:00,25029.8493963
2018-09-14 14:41:00,25029.8493963
2018-09-14 14:42:00,25027.3110218
2018-09-14 14:43:00,25027.3110218
2018-09-14 14:44:00,25029.8493963
2018-09-14 14:45:00,25031.1185835
2018-09-14 14:46:00,25034.9261453
2018-09-14 14:47:00,25033.656958
2018-09-14 14:48:00,25036.1953325
2018-09-14 14:49:00,25036.1953325
2018-09-14 14:50:00,25040.0028943
2018-09-14 14:51:00,25040.0028943
2018-09-14 14:52:00,25038.733707
2018-09-14 14:53:00,25034.9261453
2018-09-14 14:54:00,25036.1953325
2018-09-14 14:55:00,25038.733707
2018-09-14 14:56:00,25034.9261453
2018-09-14 14:57:00,25034.9261453
2018-09-14 14:58:00,25027.3110218
2018-09-14 14:59:00,25026.0418345
2018-09-17 00:59:00,24952.428974
2018-09-17 01:00:00,24976.5435318
2018-09-17 01:01:00,24979.0819063
2018-09-17 01:02:00,24977.812719
2018-09-17 01:03:00,24986.6970298
2018-09-17 01:04:00,25000.6580895
2018-09-17 01:05:00,25014.6191493
2018-09-17 01:06:00,25009.5424003
2018-09-17 01:07:00,25009.5424003
2018-09-17 01:08:00,25009.5424003
2018-09-17 01:09:00,25000.6580895
2018-09-17 01:10:00,24996.8505278
2018-09-17 01:11:00,24998.119715
2018-09-17 01:12:00,24999.3889023
2018-09-17 01:13:00,24999.3889023
2018-09-17 01:14:00,24994.3121533
2018-09-17 01:15:00,24986.6970298
2018-09-17 01:16:00,24986.6970298
2018-09-17 01:17:00,24985.4278425
2018-09-17 01:18:00,24976.5435318
2018-09-17 01:19:00,24970.1975955
2018-09-17 01:20:00,24976.5435318
2018-09-17 01:21:00,24976.5435318
2018-09-17 01:22:00,24976.5435318
2018-09-17 01:23:00,24984.1586553
2018-09-17 01:24:00,24979.0819063
2018-09-17 01:25:00,24982.889468
2018-09-17 01:26:00,24984.1586553
2018-09-17 01:27:00,24986.6970298
2018-09-17 01:28:00,24986.6970298
2018-09-17 01:29:00,24989.2354043
2018-09-17 01:30:00,24986.6970298
2018-09-17 01:31:00,24984.1586553
2018-09-17 01:32:00,24974.0051573
2018-09-17 01:33:00,24974.0051573
2018-09-17 01:34:00,24971.4667828
2018-09-17 01:35:00,24974.0051573
2018-09-17 01:36:00,24971.4667828
2018-09-17 01:37:00,24971.4667828
2018-09-17 01:38:00,24976.5435318
2018-09-17 01:39:00,24981.6202808
2018-09-17 01:40:00,24981.6202808
2018-09-17 01:41:00,24981.6202808
2018-09-17 01:42:00,24986.6970298
2018-09-17 01:43:00,24986.6970298
2018-09-17 01:44:00,24985.4278425
2018-09-17 01:45:00,24989.2354043
2018-09-17 01:46:00,24986.6970298
2018-09-17 01:47:00,24989.2354043
2018-09-17 01:48:00,24989.2354043
2018-09-17 01:49:00,24985.4278425
2018-09-17 01:50:00,24989.2354043
2018-09-17 01:51:00,24986.6970298
2018-09-17 01:52:00,24989.2354043
2018-09-17 01:53:00,24989.2354043
2018-09-17 01:54:00,24989.2354043
2018-09-17 01:55:00,24994.3121533
2018-09-17 01:56:00,24994.3121533
2018-09-17 01:57:00,24994.3121533
2018-09-17 01:58:00,24984.1586553
2018-09-17 01:59:00,24981.6202808
2018-09-17 02:00:00,24994.3121533
2018-09-17 02:01:00,24986.6970298
2018-09-17 02:02:00,24961.3132848
2018-09-17 02:03:00,24960.0440975
2018-09-17 02:04:00,24966.3900338
2018-09-17 02:05:00,24966.3900338
2018-09-17 02:06:00,24951.1597868
2018-09-17 02:07:00,24944.8138505
2018-09-17 02:08:00,24947.352225
2018-09-17 02:09:00,24952.428974
2018-09-17 02:10:00,24939.7371015
2018-09-17 02:11:00,24952.428974
2018-09-17 02:12:00,24957.505723
2018-09-17 02:13:00,24966.3900338
2018-09-17 02:14:00,24968.9284083
2018-09-17 02:15:00,24949.8905995
2018-09-17 02:16:00,24976.5435318
2018-09-17 02:17:00,24972.73597
2018-09-17 02:18:00,24981.6202808
2018-09-17 02:19:00,24987.966217
2018-09-17 02:20:00,24989.2354043
2018-09-17 02:21:00,24991.7737788
2018-09-17 02:22:00,25001.9272768
2018-09-17 02:23:00,24996.8505278
2018-09-17 02:24:00,25001.9272768
2018-09-17 02:25:00,24986.6970298
2018-09-17 02:26:00,24991.7737788
2018-09-17 02:27:00,25004.4656513
2018-09-17 02:28:00,24996.8505278
2018-09-17 02:29:00,24979.0819063
2018-09-17 02:30:00,24991.7737788
2018-09-17 02:31:00,24984.1586553
2018-09-17 02:32:00,24984.1586553
2018-09-17 02:33:00,24984.1586553
2018-09-17 02:34:00,24990.5045915
2018-09-17 02:35:00,24991.7737788
2018-09-17 02:36:00,24989.2354043
2018-09-17 02:37:00,24981.6202808
2018-09-17 02:38:00,24979.0819063
2018-09-17 02:39:00,24981.6202808
2018-09-17 02:40:00,24981.6202808
2018-09-17 02:41:00,24977.812719
2018-09-17 02:42:00,24979.0819063
2018-09-17 02:43:00,24979.0819063
2018-09-17 02:44:00,24979.0819063
2018-09-17 02:45:00,24974.0051573
2018-09-17 02:46:00,24986.6970298
2018-09-17 02:47:00,24989.2354043
2018-09-17 02:48:00,24984.1586553
2018-09-17 02:49:00,24984.1586553
2018-09-17 02:50:00,24980.3510935
2018-09-17 02:51:00,24971.4667828
2018-09-17 02:52:00,24963.8516593
2018-09-17 02:53:00,24963.8516593
2018-09-17 02:54:00,24966.3900338
2018-09-17 02:55:00,24968.9284083
2018-09-17 02:56:00,24966.3900338
2018-09-17 02:57:00,24970.1975955
2018-09-17 02:58:00,24962.582472
2018-09-17 02:59:00,24954.9673485
2018-09-17 03:00:00,24938.4679143
2018-09-17 03:01:00,24948.6214123
2018-09-17 03:02:00,24951.1597868
2018-09-17 03:03:00,24925.7760418
2018-09-17 03:04:00,24930.8527908
2018-09-17 03:05:00,24947.352225
2018-09-17 03:06:00,24946.0830378
2018-09-17 03:07:00,24951.1597868
2018-09-17 03:08:00,24957.505723
2018-09-17 03:09:00,24953.6981613
2018-09-17 03:10:00,24949.8905995
2018-09-17 03:11:00,24981.6202808
2018-09-17 03:12:00,25014.6191493
2018-09-17 03:13:00,25019.6958983
2018-09-17 03:14:00,25022.2342728
2018-09-17 03:15:00,25050.1563923
2018-09-17 03:16:00,25040.0028943
2018-09-17 03:17:00,25050.1563923
2018-09-17 03:18:00,25059.040703
2018-09-17 03:19:00,25053.963954
2018-09-17 03:20:00,25053.963954
2018-09-17 03:21:00,25042.5412688
2018-09-17 03:22:00,25037.4645198
2018-09-17 03:23:00,25032.3877708
2018-09-17 03:24:00,25040.0028943
2018-09-17 03:25:00,25034.9261453
2018-09-17 03:26:00,25029.8493963
2018-09-17 03:27:00,25027.3110218
2018-09-17 03:28:00,25034.9261453
2018-09-17 03:29:00,25027.3110218
2018-09-17 03:30:00,25040.0028943
2018-09-17 03:31:00,25032.3877708
2018-09-17 03:32:00,25028.580209
2018-09-17 03:33:00,25026.0418345
2018-09-17 03:34:00,25060.3098903
2018-09-17 03:35:00,25050.1563923
2018-09-17 03:36:00,25055.2331413
2018-09-17 03:37:00,25057.7715158
2018-09-17 03:38:00,25052.6947668
2018-09-17 03:39:00,25051.4255795
2018-09-17 03:40:00,25055.2331413
2018-09-17 03:41:00,25040.0028943
2018-09-17 03:42:00,25038.733707
2018-09-17 03:43:00,25047.6180178
2018-09-17 03:44:00,25045.0796433
2018-09-17 03:45:00,25042.5412688
2018-09-17 03:46:00,25050.1563923
2018-09-17 03:47:00,25046.3488305
2018-09-17 03:48:00,25051.4255795
2018-09-17 03:49:00,25050.1563923
2018-09-17 03:50:00,25045.0796433
2018-09-17 03:51:00,25046.3488305
2018-09-17 03:52:00,25040.0028943
2018-09-17 03:53:00,25033.656958
2018-09-17 03:54:00,25040.0028943
2018-09-17 03:55:00,25036.1953325
2018-09-17 03:56:00,25042.5412688
2018-09-17 03:57:00,25042.5412688
2018-09-17 03:58:00,25052.6947668
2018-09-17 03:59:00,25052.6947668
2018-09-17 04:00:00,25050.1563923
2018-09-17 04:01:00,25048.887205
2018-09-17 04:02:00,25048.887205
2018-09-17 04:03:00,25050.1563923
2018-09-17 04:04:00,25050.1563923
2018-09-17 04:05:00,25047.6180178
2018-09-17 04:06:00,25046.3488305
2018-09-17 04:07:00,25050.1563923
2018-09-17 04:08:00,25040.0028943
2018-09-17 04:09:00,25047.6180178
2018-09-17 04:10:00,25023.50346
2018-09-17 04:11:00,25029.8493963
2018-09-17 04:12:00,25022.2342728
2018-09-17 04:13:00,25014.6191493
2018-09-17 04:14:00,25015.8883365
2018-09-17 04:15:00,24996.8505278
2018-09-17 04:16:00,24996.8505278
2018-09-17 04:17:00,24990.5045915
2018-09-17 04:18:00,24982.889468
2018-09-17 04:19:00,24976.5435318
2018-09-17 04:20:00,24974.0051573
2018-09-17 04:21:00,24966.3900338
2018-09-17 04:22:00,24966.3900338
2018-09-17 04:23:00,24948.6214123
2018-09-17 04:24:00,24934.6603525
2018-09-17 04:25:00,24923.2376673
2018-09-17 04:26:00,24923.2376673
2018-09-17 04:27:00,24923.2376673
2018-09-17 04:28:00,24927.045229
2018-09-17 04:29:00,24925.7760418
2018-09-17 04:30:00,24925.7760418
2018-09-17 04:31:00,24923.2376673
2018-09-17 04:32:00,24920.6992928
2018-09-17 04:33:00,24924.5068545
2018-09-17 04:34:00,24924.5068545
2018-09-17 04:35:00,24928.3144163
2018-09-17 04:36:00,24914.3533565
2018-09-17 04:37:00,24916.891731
2018-09-17 04:38:00,24923.2376673
2018-09-17 04:39:00,24924.5068545
2018-09-17 04:40:00,24920.6992928
2018-09-17 04:41:00,24925.7760418
2018-09-17 04:42:00,24923.2376673
2018-09-17 04:43:00,24920.6992928
2018-09-17 04:44:00,24923.2376673
2018-09-17 04:45:00,24924.5068545
2018-09-17 04:46:00,24942.275476
2018-09-17 04:47:00,24935.9295398
2018-09-17 04:48:00,24933.3911653
2018-09-17 04:49:00,24935.9295398
2018-09-17 04:50:00,24930.8527908
2018-09-17 04:51:00,24942.275476
2018-09-17 04:52:00,24943.5446633
2018-09-17 04:53:00,24944.8138505
2018-09-17 04:54:00,24944.8138505
2018-09-17 04:55:00,24942.275476
2018-09-17 04:56:00,24943.5446633
2018-09-17 04:57:00,24946.0830378
2018-09-17 04:58:00,24948.6214123
2018-09-17 04:59:00,24951.1597868
2018-09-17 05:00:00,24951.1597868
2018-09-17 05:01:00,24947.352225
2018-09-17 05:02:00,24937.198727
2018-09-17 05:03:00,24946.0830378
2018-09-17 05:04:00,24946.0830378
2018-09-17 05:05:00,24941.0062888
2018-09-17 05:06:00,24938.4679143
2018-09-17 05:07:00,24942.275476
2018-09-17 05:08:00,24942.275476
2018-09-17 05:09:00,24942.275476
2018-09-17 05:10:00,24956.2365358
2018-09-17 05:11:00,24956.2365358
2018-09-17 05:12:00,24966.3900338
2018-09-17 05:13:00,24967.659221
2018-09-17 05:14:00,24960.0440975
2018-09-17 05:15:00,24970.1975955
2018-09-17 05:16:00,24962.582472
2018-09-17 05:17:00,24958.7749103
2018-09-17 05:18:00,24948.6214123
2018-09-17 05:19:00,24954.9673485
2018-09-17 05:20:00,24948.6214123
2018-09-17 05:21:00,24941.0062888
2018-09-17 05:22:00,24941.0062888
2018-09-17 05:23:00,24941.0062888
2018-09-17 05:24:00,24956.2365358
2018-09-17 05:25:00,24961.3132848
2018-09-17 05:26:00,24956.2365358
2018-09-17 05:27:00,24958.7749103
2018-09-17 05:28:00,24954.9673485
2018-09-17 05:29:00,24954.9673485
2018-09-17 05:30:00,24954.9673485
2018-09-17 05:31:00,24954.9673485
2018-09-17 05:32:00,24948.6214123
2018-09-17 05:33:00,24953.6981613
2018-09-17 05:34:00,24958.7749103
2018-09-17 05:35:00,24956.2365358
2018-09-17 05:36:00,24956.2365358
2018-09-17 05:37:00,24963.8516593
2018-09-17 05:38:00,24966.3900338
2018-09-17 05:39:00,24961.3132848
2018-09-17 05:40:00,24966.3900338
2018-09-17 05:41:00,24961.3132848
2018-09-17 05:42:00,24957.505723
2018-09-17 05:43:00,24957.505723
2018-09-17 05:44:00,24962.582472
2018-09-17 05:45:00,24974.0051573
2018-09-17 05:46:00,24971.4667828
2018-09-17 05:47:00,24971.4667828
2018-09-17 05:48:00,24960.0440975
2018-09-17 05:49:00,24958.7749103
2018-09-17 05:50:00,24963.8516593
2018-09-17 05:51:00,24971.4667828
2018-09-17 05:52:00,24972.73597
2018-09-17 05:53:00,24970.1975955
2018-09-17 05:54:00,24971.4667828
2018-09-17 05:55:00,24974.0051573
2018-09-17 05:56:00,24976.5435318
2018-09-17 05:57:00,24975.2743445
2018-09-17 05:58:00,24974.0051573
2018-09-17 05:59:00,24972.73597
2018-09-17 06:00:00,24979.0819063
2018-09-17 06:01:00,24984.1586553
2018-09-17 06:02:00,24994.3121533
2018-09-17 06:03:00,25009.5424003
2018-09-17 06:04:00,25010.8115875
2018-09-17 06:05:00,25005.7348385
2018-09-17 06:06:00,25008.273213
2018-09-17 06:07:00,25009.5424003
2018-09-17 06:08:00,25013.349962
2018-09-17 06:09:00,25012.0807748
2018-09-17 06:10:00,25022.2342728
2018-09-17 06:11:00,25022.2342728
2018-09-17 06:12:00,25026.0418345
2018-09-17 06:13:00,25029.8493963
2018-09-17 06:14:00,25028.580209
2018-09-17 06:15:00,25027.3110218
2018-09-17 06:16:00,25027.3110218
2018-09-17 06:17:00,25032.3877708
2018-09-17 06:18:00,25027.3110218
2018-09-17 06:19:00,25027.3110218
2018-09-17 06:20:00,25029.8493963
2018-09-17 06:21:00,25029.8493963
2018-09-17 06:22:00,25028.580209
2018-09-17 06:23:00,25027.3110218
2018-09-17 06:24:00,25022.2342728
2018-09-17 06:25:00,25018.426711
2018-09-17 06:26:00,25024.7726473
2018-09-17 06:27:00,25031.1185835
2018-09-17 06:28:00,25029.8493963
2018-09-17 06:29:00,25037.4645198
2018-09-17 06:30:00,25036.1953325
2018-09-17 06:31:00,25037.4645198
2018-09-17 06:32:00,25031.1185835
2018-09-17 06:33:00,25027.3110218
2018-09-17 06:34:00,25020.9650855
2018-09-17 06:35:00,25022.2342728
2018-09-17 06:36:00,25020.9650855
2018-09-17 06:37:00,25027.3110218
2018-09-17 06:38:00,25026.0418345
2018-09-17 06:39:00,25027.3110218
2018-09-17 06:40:00,25031.1185835
2018-09-17 06:41:00,25027.3110218
2018-09-17 06:42:00,25032.3877708
2018-09-17 06:43:00,25026.0418345
2018-09-17 06:44:00,25027.3110218
2018-09-17 06:45:00,25023.50346
2018-09-17 06:46:00,25024.7726473
2018-09-17 06:47:00,25031.1185835
2018-09-17 06:48:00,25029.8493963
2018-09-17 06:49:00,25032.3877708
2018-09-17 06:50:00,25029.8493963
2018-09-17 06:51:00,25027.3110218
2018-09-17 06:52:00,25024.7726473
2018-09-17 06:53:00,25027.3110218
2018-09-17 06:54:00,25027.3110218
2018-09-17 06:55:00,25031.1185835
2018-09-17 06:56:00,25028.580209
2018-09-17 06:57:00,25027.3110218
2018-09-17 06:58:00,25029.8493963
2018-09-17 06:59:00,25029.8493963
2018-09-17 07:00:00,25031.1185835
2018-09-17 07:01:00,25028.580209
2018-09-17 07:02:00,25024.7726473
2018-09-17 07:03:00,25023.50346
2018-09-17 07:04:00,25013.349962
2018-09-17 07:05:00,25009.5424003
2018-09-17 07:06:00,25014.6191493
2018-09-17 07:07:00,25018.426711
2018-09-17 07:08:00,25017.1575238
2018-09-17 07:09:00,25014.6191493
2018-09-17 07:10:00,25013.349962
2018-09-17 07:11:00,25012.0807748
2018-09-17 07:12:00,25010.8115875
2018-09-17 07:13:00,25009.5424003
2018-09-17 07:14:00,25015.8883365
2018-09-17 07:15:00,25014.6191493
