,ICECT2
2018-08-01 01:13:00,-7069.49144
2018-08-01 01:14:00,-7069.49144
2018-08-01 01:15:00,-7066.01894
2018-08-01 01:16:00,-7062.54644
2018-08-01 01:17:00,-7063.70394
2018-08-01 01:18:00,-7059.07394
2018-08-01 01:19:00,-7057.91644
2018-08-01 01:20:00,-7057.91644
2018-08-01 01:21:00,-7054.44394
2018-08-01 01:22:00,-7027.82144
2018-08-01 01:23:00,-7026.66394
2018-08-01 01:24:00,-7042.86894
2018-08-01 01:25:00,-7042.86894
2018-08-01 01:26:00,-7042.86894
2018-08-01 01:27:00,-7041.71144
2018-08-01 01:28:00,-7060.23144
2018-08-01 01:29:00,-7060.23144
2018-08-01 01:30:00,-7057.91644
2018-08-01 01:31:00,-7054.44394
2018-08-01 01:32:00,-7028.97894
2018-08-01 01:33:00,-7026.66394
2018-08-01 01:34:00,-7026.66394
2018-08-01 01:35:00,-7042.86894
2018-08-01 01:36:00,-7042.86894
2018-08-01 01:37:00,-7042.86894
2018-08-01 01:38:00,-7045.18394
2018-08-01 01:39:00,-7060.23144
2018-08-01 01:40:00,-7061.38894
2018-08-01 01:41:00,-7061.38894
2018-08-01 01:42:00,-7061.38894
2018-08-01 01:43:00,-7061.38894
2018-08-01 01:44:00,-7061.38894
2018-08-01 01:45:00,-7061.38894
2018-08-01 01:46:00,-7061.38894
2018-08-01 01:47:00,-7057.91644
2018-08-01 01:48:00,-7055.60144
2018-08-01 01:49:00,-7047.49894
2018-08-01 01:50:00,-7047.49894
2018-08-01 01:51:00,-7055.60144
2018-08-01 01:52:00,-7057.91644
2018-08-01 01:53:00,-7056.75894
2018-08-01 01:54:00,-7056.75894
2018-08-01 01:55:00,-7056.75894
2018-08-01 01:56:00,-7060.23144
2018-08-01 01:57:00,-7060.23144
2018-08-01 01:58:00,-7060.23144
2018-08-01 01:59:00,-7061.38894
2018-08-01 02:00:00,-7066.01894
2018-08-01 02:01:00,-7067.17644
2018-08-01 02:02:00,-7068.33394
2018-08-01 02:03:00,-7070.64894
2018-08-01 02:04:00,-7071.80644
2018-08-01 02:05:00,-7072.96394
2018-08-01 02:06:00,-7060.23144
2018-08-01 02:07:00,-7061.38894
2018-08-01 02:08:00,-7063.70394
2018-08-01 02:09:00,-7067.17644
2018-08-01 02:10:00,-7070.64894
2018-08-01 02:11:00,-7078.75144
2018-08-01 02:12:00,-7079.90894
2018-08-01 02:13:00,-7081.06644
2018-08-01 02:14:00,-7082.22394
2018-08-01 02:15:00,-7104.21644
2018-08-01 02:16:00,-7081.06644
2018-08-01 02:17:00,-7082.22394
2018-08-01 02:18:00,-7083.38144
2018-08-01 02:19:00,-7082.22394
2018-08-01 02:20:00,-7069.49144
2018-08-01 02:21:00,-7071.80644
2018-08-01 02:22:00,-7072.96394
2018-08-01 02:23:00,-7074.12144
2018-08-01 02:24:00,-7075.27894
2018-08-01 02:25:00,-7082.22394
2018-08-01 02:26:00,-7082.22394
2018-08-01 02:27:00,-7076.43644
2018-08-01 02:28:00,-7077.59394
2018-08-01 02:29:00,-7077.59394
2018-08-01 02:30:00,-7078.75144
2018-08-01 02:31:00,-7062.54644
2018-08-01 02:32:00,-7057.91644
2018-08-01 02:33:00,-7057.91644
2018-08-01 02:34:00,-7057.91644
2018-08-01 02:35:00,-7063.70394
2018-08-01 02:36:00,-7064.86144
2018-08-01 02:37:00,-7066.01894
2018-08-01 02:38:00,-7067.17644
2018-08-01 02:39:00,-7068.33394
2018-08-01 02:40:00,-7069.49144
2018-08-01 02:41:00,-7057.91644
2018-08-01 02:42:00,-7057.91644
2018-08-01 02:43:00,-7057.91644
2018-08-01 02:44:00,-7057.91644
2018-08-01 02:45:00,-7057.91644
2018-08-01 02:46:00,-7062.54644
2018-08-01 02:47:00,-7071.80644
2018-08-01 02:48:00,-7074.12144
2018-08-01 02:49:00,-7077.59394
2018-08-01 02:50:00,-7067.17644
2018-08-01 02:51:00,-7067.17644
2018-08-01 02:52:00,-7055.60144
2018-08-01 02:53:00,-7055.60144
2018-08-01 02:54:00,-7055.60144
2018-08-01 02:55:00,-7055.60144
2018-08-01 02:56:00,-7055.60144
2018-08-01 02:57:00,-7055.60144
2018-08-01 02:58:00,-7056.75894
2018-08-01 02:59:00,-7055.60144
2018-08-01 03:00:00,-7057.91644
2018-08-01 03:01:00,-7057.91644
2018-08-01 03:02:00,-7057.91644
2018-08-01 03:03:00,-7067.17644
2018-08-01 03:04:00,-7067.17644
2018-08-01 03:05:00,-7067.17644
2018-08-01 03:06:00,-7067.17644
2018-08-01 03:07:00,-7067.17644
2018-08-01 03:08:00,-7067.17644
2018-08-01 03:09:00,-7067.17644
2018-08-01 03:10:00,-7061.38894
2018-08-01 03:11:00,-7061.38894
2018-08-01 03:12:00,-7061.38894
2018-08-01 03:13:00,-7061.38894
2018-08-01 03:14:00,-7061.38894
2018-08-01 03:15:00,-7061.38894
2018-08-01 03:16:00,-7061.38894
2018-08-01 03:17:00,-7061.38894
2018-08-01 03:18:00,-7061.38894
2018-08-01 03:19:00,-7061.38894
2018-08-01 03:20:00,-7061.38894
2018-08-01 03:21:00,-7061.38894
2018-08-01 03:22:00,-7061.38894
2018-08-01 03:23:00,-7061.38894
2018-08-01 03:24:00,-7062.54644
2018-08-01 03:25:00,-7063.70394
2018-08-01 03:26:00,-7064.86144
2018-08-01 03:27:00,-7066.01894
2018-08-01 03:28:00,-7067.17644
2018-08-01 03:29:00,-7077.59394
2018-08-01 03:30:00,-7077.59394
2018-08-01 03:31:00,-7079.90894
2018-08-01 03:32:00,-7085.69644
2018-08-01 03:33:00,-7085.69644
2018-08-01 03:34:00,-7085.69644
2018-08-01 03:35:00,-7086.85394
2018-08-01 03:36:00,-7077.59394
2018-08-01 03:37:00,-7077.59394
2018-08-01 03:38:00,-7076.43644
2018-08-01 03:39:00,-7076.43644
2018-08-01 03:40:00,-7078.75144
2018-08-01 03:41:00,-7079.90894
2018-08-01 03:42:00,-7079.90894
2018-08-01 03:43:00,-7079.90894
2018-08-01 03:44:00,-7079.90894
2018-08-01 03:45:00,-7079.90894
2018-08-01 03:46:00,-7085.69644
2018-08-01 03:47:00,-7085.69644
2018-08-01 03:48:00,-7085.69644
2018-08-01 03:49:00,-7085.69644
2018-08-01 03:50:00,-7085.69644
2018-08-01 03:51:00,-7085.69644
2018-08-01 03:52:00,-7086.85394
2018-08-01 03:53:00,-7088.01144
2018-08-01 03:54:00,-7089.16894
2018-08-01 03:55:00,-7091.48394
2018-08-01 03:56:00,-7096.11394
2018-08-01 03:57:00,-7094.95644
2018-08-01 03:58:00,-7094.95644
2018-08-01 03:59:00,-7104.21644
2018-08-01 04:00:00,-7104.21644
2018-08-01 04:01:00,-7104.21644
2018-08-01 04:02:00,-7104.21644
2018-08-01 04:03:00,-7104.21644
2018-08-01 04:04:00,-7104.21644
2018-08-01 04:05:00,-7104.21644
2018-08-01 04:06:00,-7104.21644
2018-08-01 04:07:00,-7120.42144
2018-08-01 04:08:00,-7123.89394
2018-08-01 04:09:00,-7116.94894
2018-08-01 04:10:00,-7116.94894
2018-08-01 04:11:00,-7118.10644
2018-08-01 04:12:00,-7118.10644
2018-08-01 04:13:00,-7118.10644
2018-08-01 04:14:00,-7118.10644
2018-08-01 04:15:00,-7118.10644
2018-08-01 04:16:00,-7118.10644
2018-08-01 04:17:00,-7118.10644
2018-08-01 04:18:00,-7119.26394
2018-08-01 04:19:00,-7112.31894
2018-08-01 04:20:00,-7105.37394
2018-08-01 04:21:00,-7105.37394
2018-08-01 04:22:00,-7105.37394
2018-08-01 04:23:00,-7099.58644
2018-08-01 04:24:00,-7085.69644
2018-08-01 04:25:00,-7085.69644
2018-08-01 04:26:00,-7085.69644
2018-08-01 04:27:00,-7085.69644
2018-08-01 04:28:00,-7085.69644
2018-08-01 04:29:00,-7085.69644
2018-08-01 04:30:00,-7085.69644
2018-08-01 04:31:00,-7085.69644
2018-08-01 04:32:00,-7086.85394
2018-08-01 04:33:00,-7086.85394
2018-08-01 04:34:00,-7086.85394
2018-08-01 04:35:00,-7085.69644
2018-08-01 04:36:00,-7085.69644
2018-08-01 04:37:00,-7085.69644
2018-08-01 04:38:00,-7085.69644
2018-08-01 04:39:00,-7085.69644
2018-08-01 04:40:00,-7085.69644
2018-08-01 04:41:00,-7085.69644
2018-08-01 04:42:00,-7085.69644
2018-08-01 04:43:00,-7085.69644
2018-08-01 04:44:00,-7085.69644
2018-08-01 04:45:00,-7085.69644
2018-08-01 04:46:00,-7086.85394
2018-08-01 04:47:00,-7086.85394
2018-08-01 04:48:00,-7086.85394
2018-08-01 04:49:00,-7086.85394
2018-08-01 04:50:00,-7103.05894
2018-08-01 04:51:00,-7100.74394
2018-08-01 04:52:00,-7097.27144
2018-08-01 04:53:00,-7097.27144
2018-08-01 04:54:00,-7100.74394
2018-08-01 04:55:00,-7100.74394
2018-08-01 04:56:00,-7100.74394
2018-08-01 04:57:00,-7099.58644
2018-08-01 04:58:00,-7099.58644
2018-08-01 04:59:00,-7088.01144
2018-08-01 05:00:00,-7089.16894
2018-08-01 05:01:00,-7089.16894
2018-08-01 05:02:00,-7089.16894
2018-08-01 05:03:00,-7089.16894
2018-08-01 05:04:00,-7086.85394
2018-08-01 05:05:00,-7088.01144
2018-08-01 05:06:00,-7088.01144
2018-08-01 05:07:00,-7088.01144
2018-08-01 05:08:00,-7088.01144
2018-08-01 05:09:00,-7088.01144
2018-08-01 05:10:00,-7088.01144
2018-08-01 05:11:00,-7088.01144
2018-08-01 05:12:00,-7088.01144
2018-08-01 05:13:00,-7088.01144
2018-08-01 05:14:00,-7086.85394
2018-08-01 05:15:00,-7086.85394
2018-08-01 05:16:00,-7085.69644
2018-08-01 05:17:00,-7085.69644
2018-08-01 05:18:00,-7085.69644
2018-08-01 05:19:00,-7096.11394
2018-08-01 05:20:00,-7096.11394
2018-08-01 05:21:00,-7096.11394
2018-08-01 05:22:00,-7096.11394
2018-08-01 05:23:00,-7096.11394
2018-08-01 05:24:00,-7096.11394
2018-08-01 05:25:00,-7096.11394
2018-08-01 05:26:00,-7096.11394
2018-08-01 05:27:00,-7100.74394
2018-08-01 05:28:00,-7088.01144
2018-08-01 05:29:00,-7088.01144
2018-08-01 05:30:00,-7108.84644
2018-08-01 05:31:00,-7108.84644
2018-08-01 05:32:00,-7108.84644
2018-08-01 05:33:00,-7108.84644
2018-08-01 05:34:00,-7107.68894
2018-08-01 05:35:00,-7106.53144
2018-08-01 05:36:00,-7122.73644
2018-08-01 05:37:00,-7122.73644
2018-08-01 05:38:00,-7122.73644
2018-08-01 05:39:00,-7122.73644
2018-08-01 05:40:00,-7119.26394
2018-08-01 05:41:00,-7115.79144
2018-08-01 05:42:00,-7118.10644
2018-08-01 05:43:00,-7118.10644
2018-08-01 05:44:00,-7119.26394
2018-08-01 05:45:00,-7123.89394
2018-08-01 05:46:00,-7133.15394
2018-08-01 05:47:00,-7130.83894
2018-08-01 05:48:00,-7143.57144
2018-08-01 05:49:00,-7143.57144
2018-08-01 05:50:00,-7143.57144
2018-08-01 05:51:00,-7145.88644
2018-08-01 05:52:00,-7142.41394
2018-08-01 05:53:00,-7143.57144
2018-08-01 05:54:00,-7145.88644
2018-08-01 05:55:00,-7160.93394
2018-08-01 05:56:00,-7151.67394
2018-08-01 05:57:00,-7151.67394
2018-08-01 05:58:00,-7151.67394
2018-08-01 05:59:00,-7151.67394
2018-08-01 06:00:00,-7151.67394
2018-08-01 06:01:00,-7151.67394
2018-08-01 06:02:00,-7135.46894
2018-08-01 06:03:00,-7134.31144
2018-08-01 06:04:00,-7134.31144
2018-08-01 06:05:00,-7134.31144
2018-08-01 06:06:00,-7120.42144
2018-08-01 06:07:00,-7118.10644
2018-08-01 06:08:00,-7113.47644
2018-08-01 06:09:00,-7101.90144
2018-08-01 06:10:00,-7091.48394
2018-08-01 06:11:00,-7092.64144
2018-08-01 06:12:00,-7089.16894
2018-08-01 06:13:00,-7090.32644
2018-08-01 06:14:00,-7091.48394
2018-08-01 06:15:00,-7090.32644
2018-08-01 06:16:00,-7091.48394
2018-08-01 06:17:00,-7091.48394
2018-08-01 06:18:00,-7078.75144
2018-08-01 06:19:00,-7078.75144
2018-08-01 06:20:00,-7068.33394
2018-08-01 06:21:00,-7033.60894
2018-08-01 06:22:00,-7041.71144
2018-08-01 06:23:00,-7053.28644
2018-08-01 06:24:00,-7063.70394
2018-08-01 06:25:00,-7075.27894
2018-08-01 06:26:00,-7075.27894
2018-08-01 06:27:00,-7075.27894
2018-08-01 06:28:00,-7075.27894
2018-08-01 06:29:00,-7075.27894
2018-08-01 06:30:00,-7075.27894
2018-08-01 06:31:00,-7075.27894
2018-08-01 06:32:00,-7075.27894
2018-08-01 06:33:00,-7086.85394
2018-08-01 06:34:00,-7088.01144
2018-08-01 06:35:00,-7088.01144
2018-08-01 06:36:00,-7088.01144
2018-08-01 06:37:00,-7088.01144
2018-08-01 06:38:00,-7077.59394
2018-08-01 06:39:00,-7078.75144
2018-08-01 06:40:00,-7078.75144
2018-08-01 06:41:00,-7078.75144
2018-08-01 06:42:00,-7078.75144
2018-08-01 06:43:00,-7078.75144
2018-08-01 06:44:00,-7078.75144
2018-08-01 06:45:00,-7078.75144
2018-08-01 06:46:00,-7078.75144
2018-08-01 06:47:00,-7078.75144
2018-08-01 06:48:00,-7096.11394
2018-08-01 06:49:00,-7100.74394
2018-08-01 06:50:00,-7103.05894
2018-08-01 06:51:00,-7107.68894
2018-08-01 06:52:00,-7113.47644
2018-08-01 06:53:00,-7113.47644
2018-08-01 06:54:00,-7113.47644
2018-08-01 06:55:00,-7113.47644
2018-08-01 06:56:00,-7111.16144
2018-08-01 06:57:00,-7097.27144
2018-08-01 06:58:00,-7097.27144
2018-08-01 06:59:00,-7097.27144
2018-08-01 07:00:00,-7112.31894
2018-08-01 07:01:00,-7120.42144
2018-08-01 07:02:00,-7121.57894
2018-08-01 07:03:00,-7101.90144
2018-08-01 07:04:00,-7091.48394
2018-08-01 07:05:00,-7105.37394
2018-08-01 07:06:00,-7106.53144
2018-08-01 07:07:00,-7123.89394
2018-08-01 07:08:00,-7123.89394
2018-08-01 07:09:00,-7123.89394
2018-08-01 07:10:00,-7094.95644
2018-08-01 07:11:00,-7079.90894
2018-08-01 07:12:00,-7079.90894
2018-08-01 07:13:00,-7079.90894
2018-08-01 07:14:00,-7079.90894
2018-08-01 07:15:00,-7076.43644
2018-08-01 07:16:00,-7086.85394
2018-08-01 07:17:00,-7092.64144
2018-08-01 07:18:00,-7075.27894
2018-08-01 07:19:00,-7060.23144
2018-08-01 07:20:00,-7062.54644
2018-08-01 07:21:00,-7063.70394
2018-08-01 07:22:00,-7063.70394
2018-08-01 07:23:00,-7063.70394
2018-08-01 07:24:00,-7064.86144
2018-08-01 07:25:00,-7064.86144
2018-08-01 07:26:00,-7064.86144
2018-08-01 07:27:00,-7063.70394
2018-08-01 07:28:00,-7066.01894
2018-08-01 07:29:00,-7048.65644
2018-08-01 07:30:00,-7056.75894
2018-08-01 07:31:00,-7030.13644
2018-08-01 07:32:00,-7035.92394
2018-08-01 07:33:00,-7042.86894
2018-08-01 07:34:00,-7040.55394
2018-08-01 07:35:00,-7032.45144
2018-08-01 07:36:00,-7033.60894
2018-08-01 07:37:00,-7023.19144
2018-08-01 07:38:00,-7012.77394
2018-08-01 07:39:00,-7026.66394
2018-08-01 07:40:00,-7027.82144
2018-08-01 07:41:00,-7028.97894
2018-08-01 07:42:00,-7026.66394
2018-08-01 07:43:00,-7017.40394
2018-08-01 07:44:00,-7018.56144
2018-08-01 07:45:00,-7009.30144
2018-08-01 07:46:00,-7006.98644
2018-08-01 07:47:00,-6997.72644
2018-08-01 07:48:00,-6996.56894
2018-08-01 07:49:00,-6994.25394
2018-08-01 07:50:00,-6982.67894
2018-08-01 07:51:00,-6965.31644
2018-08-01 07:52:00,-6951.42644
2018-08-01 07:53:00,-6953.74144
2018-08-01 07:54:00,-6953.74144
2018-08-01 07:55:00,-6954.89894
2018-08-01 07:56:00,-6958.37144
2018-08-01 07:57:00,-6967.63144
2018-08-01 07:58:00,-6974.57644
2018-08-01 07:59:00,-6956.05644
2018-08-01 08:00:00,-6959.52894
2018-08-01 08:01:00,-6961.84394
2018-08-01 08:02:00,-6976.89144
2018-08-01 08:03:00,-6993.09644
2018-08-01 08:04:00,-6981.52144
2018-08-01 08:05:00,-6986.15144
2018-08-01 08:06:00,-6974.57644
2018-08-01 08:07:00,-6980.36394
2018-08-01 08:08:00,-6987.30894
2018-08-01 08:09:00,-6986.15144
2018-08-01 08:10:00,-7006.98644
2018-08-01 08:11:00,-7004.67144
2018-08-01 08:12:00,-6987.30894
2018-08-01 08:13:00,-6988.46644
2018-08-01 08:14:00,-6986.15144
2018-08-01 08:15:00,-6988.46644
2018-08-01 08:16:00,-6988.46644
2018-08-01 08:17:00,-6967.63144
2018-08-01 08:18:00,-6967.63144
2018-08-01 08:19:00,-6966.47394
2018-08-01 08:20:00,-6961.84394
2018-08-01 08:21:00,-6963.00144
2018-08-01 08:22:00,-6965.31644
2018-08-01 08:23:00,-6964.15894
2018-08-01 08:24:00,-6964.15894
2018-08-01 08:25:00,-6964.15894
2018-08-01 08:26:00,-6980.36394
2018-08-01 08:27:00,-6991.93894
2018-08-01 08:28:00,-6989.62394
2018-08-01 08:29:00,-6989.62394
2018-08-01 08:30:00,-6975.73394
2018-08-01 08:31:00,-6956.05644
2018-08-01 08:32:00,-6968.78894
2018-08-01 08:33:00,-6960.68644
2018-08-01 08:34:00,-6950.26894
2018-08-01 08:35:00,-6960.68644
2018-08-01 08:36:00,-6963.00144
2018-08-01 08:37:00,-6974.57644
2018-08-01 08:38:00,-6974.57644
2018-08-01 08:39:00,-6959.52894
2018-08-01 08:40:00,-6971.10394
2018-08-01 08:41:00,-6971.10394
2018-08-01 08:42:00,-6980.36394
2018-08-01 08:43:00,-6982.67894
2018-08-01 08:44:00,-6956.05644
2018-08-01 08:45:00,-6950.26894
2018-08-01 08:46:00,-6950.26894
2018-08-01 08:47:00,-6964.15894
2018-08-01 08:48:00,-6950.26894
2018-08-01 08:49:00,-6931.74894
2018-08-01 08:50:00,-6919.01644
2018-08-01 08:51:00,-6881.97644
2018-08-01 08:52:00,-6871.55894
2018-08-01 08:53:00,-6876.18894
2018-08-01 08:54:00,-6885.44894
2018-08-01 08:55:00,-6881.97644
2018-08-01 08:56:00,-6863.45644
2018-08-01 08:57:00,-6870.40144
2018-08-01 08:58:00,-6872.71644
2018-08-01 08:59:00,-6887.76394
2018-08-01 09:00:00,-6869.24394
2018-08-01 09:01:00,-6877.34644
2018-08-01 09:02:00,-6877.34644
2018-08-01 09:03:00,-6870.40144
2018-08-01 09:04:00,-6868.08644
2018-08-01 09:05:00,-6872.71644
2018-08-01 09:06:00,-6884.29144
2018-08-01 09:07:00,-6881.97644
2018-08-01 09:08:00,-6883.13394
2018-08-01 09:09:00,-6878.50394
2018-08-01 09:10:00,-6895.86644
2018-08-01 09:11:00,-6894.70894
2018-08-01 09:12:00,-6897.02394
2018-08-01 09:13:00,-6910.91394
2018-08-01 09:14:00,-6923.64644
2018-08-01 09:15:00,-6908.59894
2018-08-01 09:16:00,-6928.27644
2018-08-01 09:17:00,-6922.48894
2018-08-01 09:18:00,-6912.07144
2018-08-01 09:19:00,-6931.74894
2018-08-01 09:20:00,-6916.70144
2018-08-01 09:21:00,-6897.02394
2018-08-01 09:22:00,-6908.59894
2018-08-01 09:23:00,-6895.86644
2018-08-01 09:24:00,-6893.55144
2018-08-01 09:25:00,-6888.92144
2018-08-01 09:26:00,-6905.12644
2018-08-01 09:27:00,-6925.96144
2018-08-01 09:28:00,-6900.49644
2018-08-01 09:29:00,-6907.44144
2018-08-01 09:30:00,-6883.13394
2018-08-01 09:31:00,-6887.76394
2018-08-01 09:32:00,-6886.60644
2018-08-01 09:33:00,-6886.60644
2018-08-01 09:34:00,-6888.92144
2018-08-01 09:35:00,-6877.34644
2018-08-01 09:36:00,-6880.81894
2018-08-01 09:37:00,-6881.97644
2018-08-01 09:38:00,-6883.13394
2018-08-01 09:39:00,-6888.92144
2018-08-01 09:40:00,-6888.92144
2018-08-01 09:41:00,-6909.75644
2018-08-01 09:42:00,-6919.01644
2018-08-01 09:43:00,-6972.26144
2018-08-01 09:44:00,-6953.74144
2018-08-01 09:45:00,-6971.10394
2018-08-01 09:46:00,-6973.41894
2018-08-01 09:47:00,-6996.56894
2018-08-01 09:48:00,-7023.19144
2018-08-01 09:49:00,-7028.97894
2018-08-01 09:50:00,-7052.12894
2018-08-01 09:51:00,-7028.97894
2018-08-01 09:52:00,-7025.50644
2018-08-01 09:53:00,-7017.40394
2018-08-01 09:54:00,-7027.82144
2018-08-01 09:55:00,-6998.88394
2018-08-01 09:56:00,-7031.29394
2018-08-01 09:57:00,-7042.86894
2018-08-01 09:58:00,-7027.82144
2018-08-01 09:59:00,-7037.08144
2018-08-01 10:00:00,-7026.66394
2018-08-01 10:01:00,-7033.60894
2018-08-01 10:02:00,-7027.82144
2018-08-01 10:03:00,-7047.49894
2018-08-01 10:04:00,-7030.13644
2018-08-01 10:05:00,-7030.13644
2018-08-01 10:06:00,-7037.08144
2018-08-01 10:07:00,-7023.19144
2018-08-01 10:08:00,-7013.93144
2018-08-01 10:09:00,-7024.34894
2018-08-01 10:10:00,-7013.93144
2018-08-01 10:11:00,-7023.19144
2018-08-01 10:12:00,-7024.34894
2018-08-01 10:13:00,-7010.45894
2018-08-01 10:14:00,-7010.45894
2018-08-01 10:15:00,-6984.99394
2018-08-01 10:16:00,-6989.62394
2018-08-01 10:17:00,-7001.19894
2018-08-01 10:18:00,-7013.93144
2018-08-01 10:19:00,-7005.82894
2018-08-01 10:20:00,-7022.03394
2018-08-01 10:21:00,-7027.82144
2018-08-01 10:22:00,-7035.92394
2018-08-01 10:23:00,-7048.65644
2018-08-01 10:24:00,-7038.23894
2018-08-01 10:25:00,-7041.71144
2018-08-01 10:26:00,-7026.66394
2018-08-01 10:27:00,-7035.92394
2018-08-01 10:28:00,-7035.92394
2018-08-01 10:29:00,-7028.97894
2018-08-01 10:30:00,-7019.71894
2018-08-01 10:31:00,-7031.29394
2018-08-01 10:32:00,-7023.19144
2018-08-01 10:33:00,-7025.50644
2018-08-01 10:34:00,-7044.02644
2018-08-01 10:35:00,-7031.29394
2018-08-01 10:36:00,-7040.55394
2018-08-01 10:37:00,-7052.12894
2018-08-01 10:38:00,-7064.86144
2018-08-01 10:39:00,-7079.90894
2018-08-01 10:40:00,-7077.59394
2018-08-01 10:41:00,-7060.23144
2018-08-01 10:42:00,-7067.17644
2018-08-01 10:43:00,-7047.49894
2018-08-01 10:44:00,-7032.45144
2018-08-01 10:45:00,-7042.86894
2018-08-01 10:46:00,-7044.02644
2018-08-01 10:47:00,-7062.54644
2018-08-01 10:48:00,-7054.44394
2018-08-01 10:49:00,-7069.49144
2018-08-01 10:50:00,-7044.02644
2018-08-01 10:51:00,-7047.49894
2018-08-01 10:52:00,-7046.34144
2018-08-01 10:53:00,-7031.29394
2018-08-01 10:54:00,-7035.92394
2018-08-01 10:55:00,-7041.71144
2018-08-01 10:56:00,-7037.08144
2018-08-01 10:57:00,-7039.39644
2018-08-01 10:58:00,-7045.18394
2018-08-01 10:59:00,-7039.39644
2018-08-01 11:00:00,-7040.55394
2018-08-01 11:01:00,-7042.86894
2018-08-01 11:02:00,-7049.81394
2018-08-01 11:03:00,-7048.65644
2018-08-01 11:04:00,-7047.49894
2018-08-01 11:05:00,-7067.17644
2018-08-01 11:06:00,-7062.54644
2018-08-01 11:07:00,-7068.33394
2018-08-01 11:08:00,-7056.75894
2018-08-01 11:09:00,-7055.60144
2018-08-01 11:10:00,-7052.12894
2018-08-01 11:11:00,-7053.28644
2018-08-01 11:12:00,-7056.75894
2018-08-01 11:13:00,-7069.49144
2018-08-01 11:14:00,-7067.17644
2018-08-01 11:15:00,-7057.91644
2018-08-01 11:16:00,-7062.54644
2018-08-01 11:17:00,-7072.96394
2018-08-01 11:18:00,-7062.54644
2018-08-01 11:19:00,-7057.91644
2018-08-01 11:20:00,-7071.80644
2018-08-01 11:21:00,-7067.17644
2018-08-01 11:22:00,-7059.07394
2018-08-01 11:23:00,-7061.38894
2018-08-01 11:24:00,-7060.23144
2018-08-01 11:25:00,-7050.97144
2018-08-01 11:26:00,-7055.60144
2018-08-01 11:27:00,-7060.23144
2018-08-01 11:28:00,-7042.86894
2018-08-01 11:29:00,-7040.55394
2018-08-01 11:30:00,-7018.56144
2018-08-01 11:31:00,-7020.87644
2018-08-01 11:32:00,-7016.24644
2018-08-01 11:33:00,-7010.45894
2018-08-01 11:34:00,-7013.93144
2018-08-01 11:35:00,-7013.93144
2018-08-01 11:36:00,-7010.45894
2018-08-01 11:37:00,-7019.71894
2018-08-01 11:38:00,-7012.77394
2018-08-01 11:39:00,-7012.77394
2018-08-01 11:40:00,-7016.24644
2018-08-01 11:41:00,-7020.87644
2018-08-01 11:42:00,-7024.34894
2018-08-01 11:43:00,-7019.71894
2018-08-01 11:44:00,-7023.19144
2018-08-01 11:45:00,-7033.60894
2018-08-01 11:46:00,-7020.87644
2018-08-01 11:47:00,-7013.93144
2018-08-01 11:48:00,-7003.51394
2018-08-01 11:49:00,-6994.25394
2018-08-01 11:50:00,-7002.35644
2018-08-01 11:51:00,-7004.67144
2018-08-01 11:52:00,-7002.35644
2018-08-01 11:53:00,-7010.45894
2018-08-01 11:54:00,-7011.61644
2018-08-01 11:55:00,-7013.93144
2018-08-01 11:56:00,-7019.71894
2018-08-01 11:57:00,-7013.93144
2018-08-01 11:58:00,-6987.30894
2018-08-01 11:59:00,-6993.09644
2018-08-01 12:00:00,-6984.99394
2018-08-01 12:01:00,-6972.26144
2018-08-01 12:02:00,-6974.57644
2018-08-01 12:03:00,-6975.73394
2018-08-01 12:04:00,-6968.78894
2018-08-01 12:05:00,-6973.41894
2018-08-01 12:06:00,-6978.04894
2018-08-01 12:07:00,-6987.30894
2018-08-01 12:08:00,-6987.30894
2018-08-01 12:09:00,-6987.30894
2018-08-01 12:10:00,-6987.30894
2018-08-01 12:11:00,-6997.72644
2018-08-01 12:12:00,-6993.09644
2018-08-01 12:13:00,-6994.25394
2018-08-01 12:14:00,-7003.51394
2018-08-01 12:15:00,-6994.25394
2018-08-01 12:16:00,-7010.45894
2018-08-01 12:17:00,-7010.45894
2018-08-01 12:18:00,-7015.08894
2018-08-01 12:19:00,-7031.29394
2018-08-01 12:20:00,-7023.19144
2018-08-01 12:21:00,-7033.60894
2018-08-01 12:22:00,-7052.12894
2018-08-01 12:23:00,-7040.55394
2018-08-01 12:24:00,-7033.60894
2018-08-01 12:25:00,-7033.60894
2018-08-01 12:26:00,-7028.97894
2018-08-01 12:27:00,-7026.66394
2018-08-01 12:28:00,-7026.66394
2018-08-01 12:29:00,-7028.97894
2018-08-01 12:30:00,-7050.97144
2018-08-01 12:31:00,-7062.54644
2018-08-01 12:32:00,-7052.12894
2018-08-01 12:33:00,-7038.23894
2018-08-01 12:34:00,-7035.92394
2018-08-01 12:35:00,-7070.64894
2018-08-01 12:36:00,-7066.01894
2018-08-01 12:37:00,-7049.81394
2018-08-01 12:38:00,-7066.01894
2018-08-01 12:39:00,-7074.12144
2018-08-01 12:40:00,-7068.33394
2018-08-01 12:41:00,-7071.80644
2018-08-01 12:42:00,-7060.23144
2018-08-01 12:43:00,-7070.64894
2018-08-01 12:44:00,-7067.17644
2018-08-01 12:45:00,-7072.96394
2018-08-01 12:46:00,-7107.68894
2018-08-01 12:47:00,-7107.68894
2018-08-01 12:48:00,-7115.79144
2018-08-01 12:49:00,-7204.91894
2018-08-01 12:50:00,-7178.29644
2018-08-01 12:51:00,-7186.39894
