,ESB
2018-08-16 05:13:00,-181.08508628
2018-08-16 05:14:00,-181.08508628
2018-08-16 05:15:00,-181.08508628
2018-08-16 05:16:00,-164.91648628
2018-08-16 05:17:00,-164.91648628
2018-08-16 05:18:00,-164.91648628
2018-08-16 05:19:00,-173.00078628
2018-08-16 05:20:00,-181.08508628
2018-08-16 05:21:00,-181.08508628
2018-08-16 05:22:00,-181.08508628
2018-08-16 05:23:00,-181.08508628
2018-08-16 05:24:00,-197.25368628
2018-08-16 05:25:00,-197.25368628
2018-08-16 05:26:00,-197.25368628
2018-08-16 05:27:00,-197.25368628
2018-08-16 05:28:00,-197.25368628
2018-08-16 05:29:00,-197.25368628
2018-08-16 05:30:00,-181.08508628
2018-08-16 05:31:00,-181.08508628
2018-08-16 05:32:00,-181.08508628
2018-08-16 05:33:00,-197.25368628
2018-08-16 05:34:00,-197.25368628
2018-08-16 05:35:00,-181.08508628
2018-08-16 05:36:00,-164.91648628
2018-08-16 05:37:00,-164.91648628
2018-08-16 05:38:00,-148.74788628
2018-08-16 05:39:00,-148.74788628
2018-08-16 05:40:00,-148.74788628
2018-08-16 05:41:00,-148.74788628
2018-08-16 05:42:00,-148.74788628
2018-08-16 05:43:00,-148.74788628
2018-08-16 05:44:00,-148.74788628
2018-08-16 05:45:00,-148.74788628
2018-08-16 05:46:00,-148.74788628
2018-08-16 05:47:00,-164.91648628
2018-08-16 05:48:00,-164.91648628
2018-08-16 05:49:00,-164.91648628
2018-08-16 05:50:00,-148.74788628
2018-08-16 05:51:00,-148.74788628
2018-08-16 05:52:00,-148.74788628
2018-08-16 05:53:00,-148.74788628
2018-08-16 05:54:00,-148.74788628
2018-08-16 05:55:00,-148.74788628
2018-08-16 05:56:00,-148.74788628
2018-08-16 05:57:00,-148.74788628
2018-08-16 05:58:00,-148.74788628
2018-08-16 05:59:00,-132.57928628
2018-08-16 06:00:00,-148.74788628
2018-08-16 06:01:00,-148.74788628
2018-08-16 06:02:00,-148.74788628
2018-08-16 06:03:00,-148.74788628
2018-08-16 06:04:00,-148.74788628
2018-08-16 06:05:00,-148.74788628
2018-08-16 06:06:00,-132.57928628
2018-08-16 06:07:00,-140.66358628
2018-08-16 06:08:00,-148.74788628
2018-08-16 06:09:00,-164.91648628
2018-08-16 06:10:00,-164.91648628
2018-08-16 06:11:00,-164.91648628
2018-08-16 06:12:00,-164.91648628
2018-08-16 06:13:00,-181.08508628
2018-08-16 06:14:00,-181.08508628
2018-08-16 06:15:00,-181.08508628
2018-08-16 06:16:00,-181.08508628
2018-08-16 06:17:00,-181.08508628
2018-08-16 06:18:00,-181.08508628
2018-08-16 06:19:00,-181.08508628
2018-08-16 06:20:00,-181.08508628
2018-08-16 06:21:00,-181.08508628
2018-08-16 06:22:00,-181.08508628
2018-08-16 06:23:00,-181.08508628
2018-08-16 06:24:00,-181.08508628
2018-08-16 06:25:00,-181.08508628
2018-08-16 06:26:00,-181.08508628
2018-08-16 06:27:00,-181.08508628
2018-08-16 06:28:00,-197.25368628
2018-08-16 06:29:00,-181.08508628
2018-08-16 06:30:00,-181.08508628
2018-08-16 06:31:00,-197.25368628
2018-08-16 06:32:00,-197.25368628
2018-08-16 06:33:00,-197.25368628
2018-08-16 06:34:00,-197.25368628
2018-08-16 06:35:00,-197.25368628
2018-08-16 06:36:00,-197.25368628
2018-08-16 06:37:00,-197.25368628
2018-08-16 06:38:00,-213.42228628
2018-08-16 06:39:00,-213.42228628
2018-08-16 06:40:00,-213.42228628
2018-08-16 06:41:00,-229.59088628
2018-08-16 06:42:00,-213.42228628
2018-08-16 06:43:00,-229.59088628
2018-08-16 06:44:00,-213.42228628
2018-08-16 06:45:00,-213.42228628
2018-08-16 06:46:00,-213.42228628
2018-08-16 06:47:00,-213.42228628
2018-08-16 06:48:00,-213.42228628
2018-08-16 06:49:00,-213.42228628
2018-08-16 06:50:00,-213.42228628
2018-08-16 06:51:00,-205.33798628
2018-08-16 06:52:00,-213.42228628
2018-08-16 06:53:00,-197.25368628
2018-08-16 06:54:00,-197.25368628
2018-08-16 06:55:00,-197.25368628
2018-08-16 06:56:00,-197.25368628
2018-08-16 06:57:00,-205.33798628
2018-08-16 06:58:00,-213.42228628
2018-08-16 06:59:00,-213.42228628
2018-08-16 07:00:00,-197.25368628
2018-08-16 07:01:00,-197.25368628
2018-08-16 07:02:00,-197.25368628
2018-08-16 07:03:00,-197.25368628
2018-08-16 07:04:00,-197.25368628
2018-08-16 07:05:00,-213.42228628
2018-08-16 07:06:00,-213.42228628
2018-08-16 07:07:00,-213.42228628
2018-08-16 07:08:00,-213.42228628
2018-08-16 07:09:00,-213.42228628
2018-08-16 07:10:00,-213.42228628
2018-08-16 07:11:00,-213.42228628
2018-08-16 07:12:00,-213.42228628
2018-08-16 07:13:00,-213.42228628
2018-08-16 07:14:00,-213.42228628
2018-08-16 07:15:00,-213.42228628
2018-08-16 07:16:00,-197.25368628
2018-08-16 07:17:00,-197.25368628
2018-08-16 07:18:00,-197.25368628
2018-08-16 07:19:00,-213.42228628
2018-08-16 07:20:00,-205.33798628
2018-08-16 07:21:00,-213.42228628
2018-08-16 07:22:00,-213.42228628
2018-08-16 07:23:00,-213.42228628
2018-08-16 07:24:00,-213.42228628
2018-08-16 07:25:00,-213.42228628
2018-08-16 07:26:00,-205.33798628
2018-08-16 07:27:00,-197.25368628
2018-08-16 07:28:00,-197.25368628
2018-08-16 07:29:00,-189.16938628
2018-08-16 07:30:00,-189.16938628
2018-08-16 07:31:00,-197.25368628
2018-08-16 07:32:00,-197.25368628
2018-08-16 07:33:00,-197.25368628
2018-08-16 07:34:00,-181.08508628
2018-08-16 07:35:00,-181.08508628
2018-08-16 07:36:00,-164.91648628
2018-08-16 07:37:00,-164.91648628
2018-08-16 07:38:00,-181.08508628
2018-08-16 07:39:00,-164.91648628
2018-08-16 07:40:00,-164.91648628
2018-08-16 07:41:00,-164.91648628
2018-08-16 07:42:00,-164.91648628
2018-08-16 07:43:00,-148.74788628
2018-08-16 07:44:00,-164.91648628
2018-08-16 07:45:00,-164.91648628
2018-08-16 07:46:00,-164.91648628
2018-08-16 07:47:00,-164.91648628
2018-08-16 07:48:00,-181.08508628
2018-08-16 07:49:00,-181.08508628
2018-08-16 07:50:00,-181.08508628
2018-08-16 07:51:00,-181.08508628
2018-08-16 07:52:00,-181.08508628
2018-08-16 07:53:00,-181.08508628
2018-08-16 07:54:00,-164.91648628
2018-08-16 07:55:00,-164.91648628
2018-08-16 07:56:00,-181.08508628
2018-08-16 07:57:00,-181.08508628
2018-08-16 07:58:00,-181.08508628
2018-08-16 07:59:00,-181.08508628
2018-08-16 08:00:00,-181.08508628
2018-08-16 08:01:00,-164.91648628
2018-08-16 08:02:00,-164.91648628
2018-08-16 08:03:00,-164.91648628
2018-08-16 08:04:00,-164.91648628
2018-08-16 08:05:00,-164.91648628
2018-08-16 08:06:00,-164.91648628
2018-08-16 08:07:00,-164.91648628
2018-08-16 08:08:00,-164.91648628
2018-08-16 08:09:00,-148.74788628
2018-08-16 08:10:00,-148.74788628
2018-08-16 08:11:00,-148.74788628
2018-08-16 08:12:00,-148.74788628
2018-08-16 08:13:00,-164.91648628
2018-08-16 08:14:00,-148.74788628
2018-08-16 08:15:00,-148.74788628
2018-08-16 08:16:00,-132.57928628
2018-08-16 08:17:00,-148.74788628
2018-08-16 08:18:00,-148.74788628
2018-08-16 08:19:00,-132.57928628
2018-08-16 08:20:00,-132.57928628
2018-08-16 08:21:00,-132.57928628
2018-08-16 08:22:00,-148.74788628
2018-08-16 08:23:00,-148.74788628
2018-08-16 08:24:00,-164.91648628
2018-08-16 08:25:00,-164.91648628
2018-08-16 08:26:00,-181.08508628
2018-08-16 08:27:00,-164.91648628
2018-08-16 08:28:00,-164.91648628
2018-08-16 08:29:00,-164.91648628
2018-08-16 08:30:00,-181.08508628
2018-08-16 08:31:00,-164.91648628
2018-08-16 08:32:00,-164.91648628
2018-08-16 08:33:00,-164.91648628
2018-08-16 08:34:00,-164.91648628
2018-08-16 08:35:00,-181.08508628
2018-08-16 08:36:00,-181.08508628
2018-08-16 08:37:00,-197.25368628
2018-08-16 08:38:00,-197.25368628
2018-08-16 08:39:00,-181.08508628
2018-08-16 08:40:00,-181.08508628
2018-08-16 08:41:00,-164.91648628
2018-08-16 08:42:00,-164.91648628
2018-08-16 08:43:00,-164.91648628
2018-08-16 08:44:00,-164.91648628
2018-08-16 08:45:00,-164.91648628
2018-08-16 08:46:00,-164.91648628
2018-08-16 08:47:00,-164.91648628
2018-08-16 08:48:00,-164.91648628
2018-08-16 08:49:00,-164.91648628
2018-08-16 08:50:00,-164.91648628
2018-08-16 08:51:00,-148.74788628
2018-08-16 08:52:00,-148.74788628
2018-08-16 08:53:00,-148.74788628
2018-08-16 08:54:00,-164.91648628
2018-08-16 08:55:00,-148.74788628
2018-08-16 08:56:00,-164.91648628
2018-08-16 08:57:00,-164.91648628
2018-08-16 08:58:00,-164.91648628
2018-08-16 08:59:00,-181.08508628
2018-08-16 09:00:00,-181.08508628
2018-08-16 09:01:00,-181.08508628
2018-08-16 09:02:00,-197.25368628
2018-08-16 09:03:00,-197.25368628
2018-08-16 09:04:00,-197.25368628
2018-08-16 09:05:00,-197.25368628
2018-08-16 09:06:00,-197.25368628
2018-08-16 09:07:00,-197.25368628
2018-08-16 09:08:00,-197.25368628
2018-08-16 09:09:00,-197.25368628
2018-08-16 09:10:00,-197.25368628
2018-08-16 09:11:00,-197.25368628
2018-08-16 09:12:00,-213.42228628
2018-08-16 09:13:00,-213.42228628
2018-08-16 09:14:00,-213.42228628
2018-08-16 09:15:00,-229.59088628
2018-08-16 09:16:00,-229.59088628
2018-08-16 09:17:00,-213.42228628
2018-08-16 09:18:00,-213.42228628
2018-08-16 09:19:00,-213.42228628
2018-08-16 09:20:00,-205.33798628
2018-08-16 09:21:00,-205.33798628
2018-08-16 09:22:00,-213.42228628
2018-08-16 09:23:00,-213.42228628
2018-08-16 09:24:00,-213.42228628
2018-08-16 09:25:00,-213.42228628
2018-08-16 09:26:00,-213.42228628
2018-08-16 09:27:00,-229.59088628
2018-08-16 09:28:00,-221.50658628
2018-08-16 09:29:00,-213.42228628
2018-08-16 09:30:00,-213.42228628
2018-08-16 09:31:00,-197.25368628
2018-08-16 09:32:00,-213.42228628
2018-08-16 09:33:00,-213.42228628
2018-08-16 09:34:00,-197.25368628
2018-08-16 09:35:00,-197.25368628
2018-08-16 09:36:00,-197.25368628
2018-08-16 09:37:00,-181.08508628
2018-08-16 09:38:00,-181.08508628
2018-08-16 09:39:00,-181.08508628
2018-08-16 09:40:00,-181.08508628
2018-08-16 09:41:00,-181.08508628
2018-08-16 09:42:00,-181.08508628
2018-08-16 09:43:00,-181.08508628
2018-08-16 09:44:00,-181.08508628
2018-08-16 09:45:00,-181.08508628
2018-08-16 09:46:00,-181.08508628
2018-08-16 09:47:00,-181.08508628
2018-08-16 09:48:00,-164.91648628
2018-08-16 09:49:00,-164.91648628
2018-08-16 09:50:00,-164.91648628
2018-08-16 09:51:00,-164.91648628
2018-08-16 09:52:00,-148.74788628
2018-08-16 09:53:00,-148.74788628
2018-08-16 09:54:00,-148.74788628
2018-08-16 09:55:00,-164.91648628
2018-08-16 09:56:00,-164.91648628
2018-08-16 09:57:00,-164.91648628
2018-08-16 09:58:00,-164.91648628
2018-08-16 09:59:00,-164.91648628
2018-08-16 10:00:00,-164.91648628
2018-08-16 10:01:00,-164.91648628
2018-08-16 10:02:00,-164.91648628
2018-08-16 10:03:00,-181.08508628
2018-08-16 10:04:00,-181.08508628
2018-08-16 10:05:00,-181.08508628
2018-08-16 10:06:00,-181.08508628
2018-08-16 10:07:00,-197.25368628
2018-08-16 10:08:00,-197.25368628
2018-08-16 10:09:00,-197.25368628
2018-08-16 10:10:00,-197.25368628
2018-08-16 10:11:00,-181.08508628
2018-08-16 10:12:00,-181.08508628
2018-08-16 10:13:00,-164.91648628
2018-08-16 10:14:00,-181.08508628
2018-08-16 10:15:00,-164.91648628
2018-08-16 10:16:00,-181.08508628
2018-08-16 10:17:00,-181.08508628
2018-08-16 10:18:00,-181.08508628
2018-08-16 10:19:00,-181.08508628
2018-08-16 10:20:00,-181.08508628
2018-08-16 10:21:00,-181.08508628
2018-08-16 10:22:00,-181.08508628
2018-08-16 10:23:00,-181.08508628
2018-08-16 10:24:00,-197.25368628
2018-08-16 10:25:00,-181.08508628
2018-08-16 10:26:00,-197.25368628
2018-08-16 10:27:00,-197.25368628
2018-08-16 10:28:00,-197.25368628
2018-08-16 10:29:00,-197.25368628
2018-08-16 10:30:00,-213.42228628
2018-08-16 10:31:00,-213.42228628
2018-08-16 10:32:00,-213.42228628
2018-08-16 10:33:00,-245.75948628
2018-08-16 10:34:00,-245.75948628
2018-08-16 10:35:00,-229.59088628
2018-08-16 10:36:00,-229.59088628
2018-08-16 10:37:00,-229.59088628
2018-08-16 10:38:00,-245.75948628
2018-08-16 10:39:00,-245.75948628
2018-08-16 10:40:00,-245.75948628
2018-08-16 10:41:00,-245.75948628
2018-08-16 10:42:00,-245.75948628
2018-08-16 10:43:00,-245.75948628
2018-08-16 10:44:00,-245.75948628
2018-08-16 10:45:00,-229.59088628
2018-08-16 10:46:00,-237.67518628
2018-08-16 10:47:00,-229.59088628
2018-08-16 10:48:00,-229.59088628
2018-08-16 10:49:00,-213.42228628
2018-08-16 10:50:00,-213.42228628
2018-08-16 10:51:00,-205.33798628
2018-08-16 10:52:00,-213.42228628
2018-08-16 10:53:00,-205.33798628
2018-08-16 10:54:00,-205.33798628
2018-08-16 10:55:00,-205.33798628
2018-08-16 10:56:00,-213.42228628
2018-08-16 10:57:00,-213.42228628
2018-08-16 10:58:00,-213.42228628
2018-08-16 10:59:00,-221.50658628
2018-08-16 11:00:00,-213.42228628
2018-08-16 11:01:00,-213.42228628
2018-08-16 11:02:00,-213.42228628
2018-08-16 11:03:00,-205.33798628
2018-08-16 11:04:00,-205.33798628
2018-08-16 11:05:00,-197.25368628
2018-08-16 11:06:00,-197.25368628
2018-08-16 11:07:00,-189.16938628
2018-08-16 11:08:00,-181.08508628
2018-08-16 11:09:00,-181.08508628
2018-08-16 11:10:00,-181.08508628
2018-08-16 11:11:00,-181.08508628
2018-08-16 11:12:00,-181.08508628
2018-08-16 11:13:00,-164.91648628
2018-08-16 11:14:00,-164.91648628
2018-08-16 11:15:00,-164.91648628
2018-08-16 11:16:00,-164.91648628
2018-08-16 11:17:00,-181.08508628
2018-08-16 11:18:00,-164.91648628
2018-08-16 11:19:00,-164.91648628
2018-08-16 11:20:00,-164.91648628
2018-08-16 11:21:00,-164.91648628
2018-08-16 11:22:00,-173.00078628
2018-08-16 11:23:00,-181.08508628
2018-08-16 11:24:00,-197.25368628
2018-08-16 11:25:00,-181.08508628
2018-08-16 11:26:00,-181.08508628
2018-08-16 11:27:00,-181.08508628
2018-08-16 11:28:00,-181.08508628
2018-08-16 11:29:00,-197.25368628
2018-08-16 11:30:00,-197.25368628
2018-08-16 11:31:00,-197.25368628
2018-08-16 11:32:00,-213.42228628
2018-08-16 11:33:00,-213.42228628
2018-08-16 11:34:00,-213.42228628
2018-08-16 11:35:00,-213.42228628
2018-08-16 11:36:00,-221.50658628
2018-08-16 11:37:00,-229.59088628
2018-08-16 11:38:00,-213.42228628
2018-08-16 11:39:00,-213.42228628
2018-08-16 11:40:00,-221.50658628
2018-08-16 11:41:00,-229.59088628
2018-08-16 11:42:00,-253.84378628
2018-08-16 11:43:00,-253.84378628
2018-08-16 11:44:00,-253.84378628
2018-08-16 11:45:00,-245.75948628
2018-08-16 11:46:00,-245.75948628
2018-08-16 11:47:00,-245.75948628
2018-08-16 11:48:00,-245.75948628
2018-08-16 11:49:00,-245.75948628
2018-08-16 11:50:00,-245.75948628
2018-08-16 11:51:00,-245.75948628
2018-08-16 11:52:00,-245.75948628
2018-08-16 11:53:00,-229.59088628
2018-08-16 11:54:00,-229.59088628
2018-08-16 11:55:00,-221.50658628
2018-08-16 11:56:00,-213.42228628
2018-08-16 11:57:00,-221.50658628
2018-08-16 11:58:00,-221.50658628
2018-08-16 11:59:00,-213.42228628
2018-08-16 12:00:00,-213.42228628
2018-08-16 12:01:00,-213.42228628
2018-08-16 12:02:00,-213.42228628
2018-08-16 12:03:00,-213.42228628
2018-08-16 12:04:00,-213.42228628
2018-08-16 12:05:00,-213.42228628
2018-08-16 12:06:00,-213.42228628
2018-08-16 12:07:00,-213.42228628
2018-08-16 12:08:00,-213.42228628
2018-08-16 12:09:00,-229.59088628
2018-08-16 12:10:00,-221.50658628
2018-08-16 12:11:00,-221.50658628
2018-08-16 12:12:00,-221.50658628
2018-08-16 12:13:00,-221.50658628
2018-08-16 12:14:00,-221.50658628
2018-08-16 12:15:00,-229.59088628
2018-08-16 12:16:00,-229.59088628
2018-08-16 12:17:00,-229.59088628
2018-08-16 12:18:00,-229.59088628
2018-08-16 12:19:00,-229.59088628
2018-08-16 12:20:00,-229.59088628
2018-08-16 12:21:00,-229.59088628
2018-08-16 12:22:00,-229.59088628
2018-08-16 12:23:00,-221.50658628
2018-08-16 12:24:00,-213.42228628
2018-08-16 12:25:00,-213.42228628
2018-08-16 12:26:00,-213.42228628
2018-08-16 12:27:00,-229.59088628
2018-08-16 12:28:00,-229.59088628
2018-08-16 12:29:00,-229.59088628
2018-08-16 12:30:00,-229.59088628
2018-08-16 12:31:00,-229.59088628
2018-08-16 12:32:00,-237.67518628
2018-08-16 12:33:00,-237.67518628
2018-08-16 12:34:00,-237.67518628
2018-08-16 12:35:00,-229.59088628
2018-08-16 12:36:00,-213.42228628
2018-08-16 12:37:00,-213.42228628
2018-08-16 12:38:00,-213.42228628
2018-08-16 12:39:00,-213.42228628
2018-08-16 12:40:00,-221.50658628
2018-08-16 12:41:00,-213.42228628
2018-08-16 12:42:00,-213.42228628
2018-08-16 12:43:00,-213.42228628
2018-08-16 12:44:00,-229.59088628
2018-08-16 12:45:00,-229.59088628
2018-08-16 12:46:00,-229.59088628
2018-08-16 12:47:00,-229.59088628
2018-08-16 12:48:00,-229.59088628
2018-08-16 12:49:00,-229.59088628
2018-08-16 12:50:00,-229.59088628
2018-08-16 12:51:00,-229.59088628
2018-08-16 12:52:00,-229.59088628
2018-08-16 12:53:00,-229.59088628
2018-08-16 12:54:00,-229.59088628
2018-08-16 12:55:00,-229.59088628
2018-08-16 12:56:00,-229.59088628
2018-08-16 12:57:00,-221.50658628
2018-08-16 12:58:00,-221.50658628
2018-08-16 12:59:00,-221.50658628
2018-08-16 13:00:00,-229.59088628
2018-08-16 13:01:00,-229.59088628
2018-08-16 13:02:00,-229.59088628
2018-08-16 13:03:00,-229.59088628
2018-08-16 13:04:00,-229.59088628
2018-08-16 13:05:00,-229.59088628
2018-08-16 13:06:00,-237.67518628
2018-08-16 13:07:00,-237.67518628
2018-08-16 13:08:00,-237.67518628
2018-08-16 13:09:00,-229.59088628
2018-08-16 13:10:00,-229.59088628
2018-08-16 13:11:00,-229.59088628
2018-08-16 13:12:00,-229.59088628
2018-08-16 13:13:00,-237.67518628
2018-08-16 13:14:00,-229.59088628
2018-08-16 13:15:00,-237.67518628
2018-08-16 13:16:00,-237.67518628
2018-08-16 13:17:00,-237.67518628
2018-08-16 13:18:00,-237.67518628
2018-08-16 13:19:00,-237.67518628
2018-08-16 13:20:00,-237.67518628
2018-08-16 13:21:00,-237.67518628
2018-08-16 13:22:00,-237.67518628
2018-08-16 13:23:00,-237.67518628
2018-08-16 13:24:00,-229.59088628
2018-08-16 13:25:00,-237.67518628
2018-08-16 13:26:00,-237.67518628
2018-08-16 13:27:00,-237.67518628
2018-08-16 13:28:00,-245.75948628
2018-08-16 13:29:00,-245.75948628
2018-08-16 13:30:00,-245.75948628
2018-08-16 13:31:00,-245.75948628
2018-08-16 13:32:00,-245.75948628
2018-08-16 13:33:00,-253.84378628
2018-08-16 13:34:00,-253.84378628
2018-08-16 13:35:00,-245.75948628
2018-08-16 13:36:00,-245.75948628
2018-08-16 13:37:00,-245.75948628
2018-08-16 13:38:00,-245.75948628
2018-08-16 13:39:00,-245.75948628
2018-08-16 13:40:00,-245.75948628
2018-08-16 13:41:00,-245.75948628
2018-08-16 13:42:00,-253.84378628
2018-08-16 13:43:00,-253.84378628
2018-08-16 13:44:00,-245.75948628
2018-08-16 13:45:00,-253.84378628
2018-08-16 13:46:00,-245.75948628
2018-08-16 13:47:00,-245.75948628
2018-08-16 13:48:00,-253.84378628
2018-08-16 13:49:00,-245.75948628
2018-08-16 13:50:00,-245.75948628
2018-08-16 13:51:00,-245.75948628
2018-08-16 13:52:00,-245.75948628
2018-08-16 13:53:00,-245.75948628
2018-08-16 13:54:00,-245.75948628
2018-08-16 13:55:00,-245.75948628
2018-08-16 13:56:00,-245.75948628
2018-08-16 13:57:00,-245.75948628
2018-08-16 13:58:00,-253.84378628
2018-08-16 13:59:00,-253.84378628
2018-08-16 14:00:00,-261.92808628
2018-08-16 14:01:00,-253.84378628
2018-08-16 14:02:00,-253.84378628
2018-08-16 14:03:00,-253.84378628
2018-08-16 14:04:00,-253.84378628
2018-08-16 14:05:00,-253.84378628
2018-08-16 14:06:00,-253.84378628
2018-08-16 14:07:00,-253.84378628
2018-08-16 14:08:00,-253.84378628
2018-08-16 14:09:00,-253.84378628
2018-08-16 14:10:00,-261.92808628
2018-08-16 14:11:00,-261.92808628
2018-08-16 14:12:00,-261.92808628
2018-08-16 14:13:00,-261.92808628
2018-08-16 14:14:00,-261.92808628
2018-08-16 14:15:00,-261.92808628
2018-08-16 14:16:00,-261.92808628
2018-08-16 14:17:00,-261.92808628
2018-08-16 14:18:00,-261.92808628
2018-08-16 14:19:00,-261.92808628
2018-08-16 14:20:00,-261.92808628
2018-08-16 14:21:00,-261.92808628
2018-08-16 14:22:00,-261.92808628
2018-08-16 14:23:00,-261.92808628
2018-08-16 14:24:00,-253.84378628
2018-08-16 14:25:00,-253.84378628
2018-08-16 14:26:00,-245.75948628
2018-08-16 14:27:00,-245.75948628
2018-08-16 14:28:00,-245.75948628
2018-08-16 14:29:00,-245.75948628
2018-08-16 14:30:00,-253.84378628
2018-08-16 14:31:00,-253.84378628
2018-08-16 14:32:00,-253.84378628
2018-08-16 14:33:00,-253.84378628
2018-08-16 14:34:00,-245.75948628
2018-08-16 14:35:00,-245.75948628
2018-08-16 14:36:00,-253.84378628
2018-08-16 14:37:00,-253.84378628
2018-08-16 14:38:00,-261.92808628
2018-08-16 14:39:00,-261.92808628
2018-08-16 14:40:00,-261.92808628
2018-08-16 14:41:00,-261.92808628
2018-08-16 14:42:00,-261.92808628
2018-08-16 14:43:00,-261.92808628
2018-08-16 14:44:00,-261.92808628
2018-08-16 14:45:00,-261.92808628
2018-08-16 14:46:00,-261.92808628
2018-08-16 14:47:00,-261.92808628
2018-08-16 14:48:00,-270.01238628
2018-08-16 14:49:00,-261.92808628
2018-08-16 14:50:00,-270.01238628
2018-08-16 14:51:00,-270.01238628
2018-08-16 14:52:00,-270.01238628
2018-08-16 14:53:00,-270.01238628
2018-08-16 14:54:00,-270.01238628
2018-08-16 14:55:00,-270.01238628
2018-08-16 14:56:00,-270.01238628
2018-08-16 14:57:00,-270.01238628
2018-08-16 14:58:00,-270.01238628
2018-08-16 14:59:00,-253.84378628
2018-08-17 01:04:00,-261.92808628
2018-08-17 01:05:00,-229.59088628
2018-08-17 01:06:00,-229.59088628
2018-08-17 01:07:00,-229.59088628
2018-08-17 01:08:00,-229.59088628
2018-08-17 01:09:00,-221.50658628
2018-08-17 01:10:00,-221.50658628
2018-08-17 01:11:00,-197.25368628
2018-08-17 01:12:00,-181.08508628
2018-08-17 01:13:00,-189.16938628
2018-08-17 01:14:00,-189.16938628
2018-08-17 01:15:00,-213.42228628
2018-08-17 01:16:00,-205.33798628
2018-08-17 01:17:00,-197.25368628
2018-08-17 01:18:00,-197.25368628
2018-08-17 01:19:00,-197.25368628
2018-08-17 01:20:00,-197.25368628
2018-08-17 01:21:00,-197.25368628
2018-08-17 01:22:00,-197.25368628
2018-08-17 01:23:00,-197.25368628
2018-08-17 01:24:00,-197.25368628
2018-08-17 01:25:00,-181.08508628
2018-08-17 01:26:00,-181.08508628
2018-08-17 01:27:00,-189.16938628
2018-08-17 01:28:00,-189.16938628
2018-08-17 01:29:00,-197.25368628
2018-08-17 01:30:00,-181.08508628
2018-08-17 01:31:00,-189.16938628
2018-08-17 01:32:00,-189.16938628
2018-08-17 01:33:00,-197.25368628
2018-08-17 01:34:00,-205.33798628
2018-08-17 01:35:00,-205.33798628
2018-08-17 01:36:00,-197.25368628
2018-08-17 01:37:00,-197.25368628
2018-08-17 01:38:00,-197.25368628
2018-08-17 01:39:00,-197.25368628
2018-08-17 01:40:00,-205.33798628
2018-08-17 01:41:00,-205.33798628
2018-08-17 01:42:00,-205.33798628
2018-08-17 01:43:00,-205.33798628
2018-08-17 01:44:00,-205.33798628
2018-08-17 01:45:00,-213.42228628
2018-08-17 01:46:00,-229.59088628
2018-08-17 01:47:00,-221.50658628
2018-08-17 01:48:00,-221.50658628
2018-08-17 01:49:00,-221.50658628
2018-08-17 01:50:00,-221.50658628
2018-08-17 01:51:00,-213.42228628
2018-08-17 01:52:00,-221.50658628
2018-08-17 01:53:00,-213.42228628
2018-08-17 01:54:00,-213.42228628
2018-08-17 01:55:00,-213.42228628
2018-08-17 01:56:00,-213.42228628
2018-08-17 01:57:00,-213.42228628
2018-08-17 01:58:00,-213.42228628
2018-08-17 01:59:00,-229.59088628
2018-08-17 02:00:00,-229.59088628
2018-08-17 02:01:00,-261.92808628
2018-08-17 02:02:00,-253.84378628
2018-08-17 02:03:00,-245.75948628
2018-08-17 02:04:00,-245.75948628
2018-08-17 02:05:00,-261.92808628
2018-08-17 02:06:00,-245.75948628
2018-08-17 02:07:00,-261.92808628
2018-08-17 02:08:00,-261.92808628
2018-08-17 02:09:00,-278.09668628
2018-08-17 02:10:00,-278.09668628
2018-08-17 02:11:00,-294.26528628
2018-08-17 02:12:00,-286.18098628
2018-08-17 02:13:00,-278.09668628
2018-08-17 02:14:00,-261.92808628
2018-08-17 02:15:00,-278.09668628
2018-08-17 02:16:00,-261.92808628
2018-08-17 02:17:00,-261.92808628
2018-08-17 02:18:00,-261.92808628
2018-08-17 02:19:00,-261.92808628
2018-08-17 02:20:00,-261.92808628
2018-08-17 02:21:00,-245.75948628
2018-08-17 02:22:00,-245.75948628
2018-08-17 02:23:00,-245.75948628
2018-08-17 02:24:00,-245.75948628
2018-08-17 02:25:00,-261.92808628
2018-08-17 02:26:00,-261.92808628
2018-08-17 02:27:00,-261.92808628
2018-08-17 02:28:00,-245.75948628
2018-08-17 02:29:00,-261.92808628
2018-08-17 02:30:00,-245.75948628
2018-08-17 02:31:00,-270.01238628
2018-08-17 02:32:00,-294.26528628
2018-08-17 02:33:00,-294.26528628
2018-08-17 02:34:00,-294.26528628
2018-08-17 02:35:00,-310.43388628
2018-08-17 02:36:00,-326.60248628
2018-08-17 02:37:00,-310.43388628
2018-08-17 02:38:00,-326.60248628
2018-08-17 02:39:00,-310.43388628
2018-08-17 02:40:00,-310.43388628
2018-08-17 02:41:00,-326.60248628
2018-08-17 02:42:00,-342.77108628
2018-08-17 02:43:00,-342.77108628
2018-08-17 02:44:00,-342.77108628
2018-08-17 02:45:00,-342.77108628
2018-08-17 02:46:00,-326.60248628
2018-08-17 02:47:00,-342.77108628
2018-08-17 02:48:00,-326.60248628
2018-08-17 02:49:00,-326.60248628
2018-08-17 02:50:00,-326.60248628
2018-08-17 02:51:00,-326.60248628
2018-08-17 02:52:00,-326.60248628
2018-08-17 02:53:00,-310.43388628
2018-08-17 02:54:00,-310.43388628
2018-08-17 02:55:00,-326.60248628
