,XBT
2018-08-29 14:56:00,-500.41252962
2018-08-29 14:57:00,-500.41252962
2018-08-29 14:58:00,-502.50752962
2018-08-29 14:59:00,-506.69752962
2018-08-29 15:00:00,-510.88752962
2018-08-29 15:01:00,-498.31752962
2018-08-29 15:02:00,-502.50752962
2018-08-29 15:03:00,-498.31752962
2018-08-29 15:04:00,-502.50752962
2018-08-29 15:05:00,-496.22252962
2018-08-29 15:06:00,-494.12752962
2018-08-29 15:07:00,-494.12752962
2018-08-29 15:08:00,-489.93752962
2018-08-29 15:09:00,-487.84252962
2018-08-29 15:10:00,-489.93752962
2018-08-29 15:11:00,-494.12752962
2018-08-29 15:12:00,-494.12752962
2018-08-29 15:13:00,-494.12752962
2018-08-29 15:14:00,-494.12752962
2018-08-29 15:29:00,-498.31752962
2018-08-29 15:30:00,-498.31752962
2018-08-29 15:31:00,-498.31752962
2018-08-29 15:32:00,-496.22252962
2018-08-29 15:33:00,-494.12752962
2018-08-29 15:34:00,-494.12752962
2018-08-29 15:35:00,-494.12752962
2018-08-29 15:36:00,-492.03252962
2018-08-29 15:37:00,-489.93752962
2018-08-29 15:38:00,-481.55752962
2018-08-29 15:39:00,-479.46252962
2018-08-29 15:40:00,-477.36752962
2018-08-29 15:41:00,-477.36752962
2018-08-29 15:42:00,-477.36752962
2018-08-29 15:43:00,-481.55752962
2018-08-29 15:44:00,-479.46252962
2018-08-29 15:45:00,-481.55752962
2018-08-29 15:46:00,-481.55752962
2018-08-29 15:47:00,-481.55752962
2018-08-29 15:48:00,-477.36752962
2018-08-29 15:49:00,-475.27252962
2018-08-29 15:50:00,-468.98752962
2018-08-29 15:51:00,-471.08252962
2018-08-29 15:52:00,-475.27252962
2018-08-29 15:53:00,-473.17752962
2018-08-29 15:54:00,-471.08252962
2018-08-29 15:55:00,-471.08252962
2018-08-29 15:56:00,-473.17752962
2018-08-29 15:57:00,-475.27252962
2018-08-29 15:58:00,-477.36752962
2018-08-29 15:59:00,-450.13252962
2018-08-29 16:59:00,-454.32252962
2018-08-29 17:00:00,-464.79752962
2018-08-29 17:01:00,-466.89252962
2018-08-29 17:02:00,-456.41752962
2018-08-29 17:03:00,-460.60752962
2018-08-29 17:04:00,-462.70252962
2018-08-29 17:05:00,-460.60752962
2018-08-29 17:06:00,-464.79752962
2018-08-29 17:07:00,-471.08252962
2018-08-29 17:08:00,-464.79752962
2018-08-29 17:09:00,-464.79752962
2018-08-29 17:10:00,-462.70252962
2018-08-29 17:11:00,-464.79752962
2018-08-29 17:12:00,-464.79752962
2018-08-29 17:13:00,-464.79752962
2018-08-29 17:14:00,-468.98752962
2018-08-29 17:15:00,-473.17752962
2018-08-29 17:16:00,-473.17752962
2018-08-29 17:17:00,-473.17752962
2018-08-29 17:18:00,-473.17752962
2018-08-29 17:19:00,-464.79752962
2018-08-29 17:20:00,-468.98752962
2018-08-29 17:21:00,-468.98752962
2018-08-29 17:22:00,-468.98752962
2018-08-29 17:23:00,-466.89252962
2018-08-29 17:24:00,-460.60752962
2018-08-29 17:25:00,-460.60752962
2018-08-29 17:26:00,-460.60752962
2018-08-29 17:27:00,-460.60752962
2018-08-29 17:28:00,-462.70252962
2018-08-29 17:29:00,-464.79752962
2018-08-29 17:30:00,-462.70252962
2018-08-29 17:31:00,-464.79752962
2018-08-29 17:32:00,-464.79752962
2018-08-29 17:33:00,-464.79752962
2018-08-29 17:34:00,-460.60752962
2018-08-29 17:35:00,-460.60752962
2018-08-29 17:36:00,-464.79752962
2018-08-29 17:37:00,-464.79752962
2018-08-29 17:38:00,-464.79752962
2018-08-29 17:39:00,-464.79752962
2018-08-29 17:40:00,-464.79752962
2018-08-29 17:41:00,-464.79752962
2018-08-29 17:42:00,-464.79752962
2018-08-29 17:43:00,-464.79752962
2018-08-29 17:44:00,-464.79752962
2018-08-29 17:45:00,-464.79752962
2018-08-29 17:46:00,-464.79752962
2018-08-29 17:47:00,-464.79752962
2018-08-29 17:48:00,-464.79752962
2018-08-29 17:49:00,-464.79752962
2018-08-29 17:50:00,-466.89252962
2018-08-29 17:51:00,-464.79752962
2018-08-29 17:52:00,-464.79752962
2018-08-29 17:53:00,-460.60752962
2018-08-29 17:54:00,-460.60752962
2018-08-29 17:55:00,-456.41752962
2018-08-29 17:56:00,-456.41752962
2018-08-29 17:57:00,-456.41752962
2018-08-29 17:58:00,-460.60752962
2018-08-29 17:59:00,-460.60752962
2018-08-29 18:00:00,-460.60752962
2018-08-29 18:01:00,-460.60752962
2018-08-29 18:02:00,-460.60752962
2018-08-29 18:03:00,-460.60752962
2018-08-29 18:04:00,-464.79752962
2018-08-29 18:05:00,-464.79752962
2018-08-29 18:06:00,-468.98752962
2018-08-29 18:07:00,-468.98752962
2018-08-29 18:08:00,-464.79752962
2018-08-29 18:09:00,-468.98752962
2018-08-29 18:10:00,-468.98752962
2018-08-29 18:11:00,-468.98752962
2018-08-29 18:12:00,-468.98752962
2018-08-29 18:13:00,-468.98752962
2018-08-29 18:14:00,-473.17752962
2018-08-29 18:15:00,-473.17752962
2018-08-29 18:16:00,-479.46252962
2018-08-29 18:17:00,-477.36752962
2018-08-29 18:18:00,-481.55752962
2018-08-29 18:19:00,-477.36752962
2018-08-29 18:20:00,-477.36752962
2018-08-29 18:21:00,-477.36752962
2018-08-29 18:22:00,-473.17752962
2018-08-29 18:23:00,-473.17752962
2018-08-29 18:24:00,-477.36752962
2018-08-29 18:25:00,-481.55752962
2018-08-29 18:26:00,-481.55752962
2018-08-29 18:27:00,-485.74752962
2018-08-29 18:28:00,-477.36752962
2018-08-29 18:29:00,-477.36752962
2018-08-29 18:30:00,-473.17752962
2018-08-29 18:31:00,-468.98752962
2018-08-29 18:32:00,-468.98752962
2018-08-29 18:33:00,-468.98752962
2018-08-29 18:34:00,-473.17752962
2018-08-29 18:35:00,-477.36752962
2018-08-29 18:36:00,-477.36752962
2018-08-29 18:37:00,-477.36752962
2018-08-29 18:38:00,-473.17752962
2018-08-29 18:39:00,-473.17752962
2018-08-29 18:40:00,-473.17752962
2018-08-29 18:41:00,-473.17752962
2018-08-29 18:42:00,-473.17752962
2018-08-29 18:43:00,-473.17752962
2018-08-29 18:44:00,-473.17752962
2018-08-29 18:45:00,-473.17752962
2018-08-29 18:46:00,-477.36752962
2018-08-29 18:47:00,-481.55752962
2018-08-29 18:48:00,-481.55752962
2018-08-29 18:49:00,-481.55752962
2018-08-29 18:50:00,-477.36752962
2018-08-29 18:51:00,-475.27252962
2018-08-29 18:52:00,-477.36752962
2018-08-29 18:53:00,-477.36752962
2018-08-29 18:54:00,-477.36752962
2018-08-29 18:55:00,-481.55752962
2018-08-29 18:56:00,-481.55752962
2018-08-29 18:57:00,-479.46252962
2018-08-29 18:58:00,-475.27252962
2018-08-29 18:59:00,-477.36752962
2018-08-29 19:00:00,-479.46252962
2018-08-29 19:01:00,-479.46252962
2018-08-29 19:02:00,-479.46252962
2018-08-29 19:03:00,-473.17752962
2018-08-29 19:04:00,-477.36752962
2018-08-29 19:05:00,-477.36752962
2018-08-29 19:06:00,-477.36752962
2018-08-29 19:07:00,-477.36752962
2018-08-29 19:08:00,-475.27252962
2018-08-29 19:09:00,-477.36752962
2018-08-29 19:10:00,-481.55752962
2018-08-29 19:11:00,-483.65252962
2018-08-29 19:12:00,-481.55752962
2018-08-29 19:13:00,-481.55752962
2018-08-29 19:14:00,-481.55752962
2018-08-29 19:15:00,-481.55752962
2018-08-29 19:16:00,-477.36752962
2018-08-29 19:17:00,-477.36752962
2018-08-29 19:18:00,-477.36752962
2018-08-29 19:19:00,-477.36752962
2018-08-29 19:20:00,-477.36752962
2018-08-29 19:21:00,-477.36752962
2018-08-29 19:22:00,-477.36752962
2018-08-29 19:23:00,-477.36752962
2018-08-29 19:24:00,-477.36752962
2018-08-29 19:25:00,-477.36752962
2018-08-29 19:26:00,-473.17752962
2018-08-29 19:27:00,-475.27252962
2018-08-29 19:28:00,-473.17752962
2018-08-29 19:29:00,-466.89252962
2018-08-29 19:30:00,-464.79752962
2018-08-29 19:31:00,-464.79752962
2018-08-29 19:32:00,-464.79752962
2018-08-29 19:33:00,-464.79752962
2018-08-29 19:34:00,-464.79752962
2018-08-29 19:35:00,-460.60752962
2018-08-29 19:36:00,-462.70252962
2018-08-29 19:37:00,-460.60752962
2018-08-29 19:38:00,-460.60752962
2018-08-29 19:39:00,-462.70252962
2018-08-29 19:40:00,-460.60752962
2018-08-29 19:41:00,-460.60752962
2018-08-29 19:42:00,-462.70252962
2018-08-29 19:43:00,-462.70252962
2018-08-29 19:44:00,-462.70252962
2018-08-29 19:45:00,-464.79752962
2018-08-29 19:46:00,-464.79752962
2018-08-29 19:47:00,-464.79752962
2018-08-29 19:48:00,-464.79752962
2018-08-29 19:49:00,-464.79752962
2018-08-29 19:50:00,-464.79752962
2018-08-29 19:51:00,-466.89252962
2018-08-29 19:52:00,-468.98752962
2018-08-29 19:53:00,-468.98752962
2018-08-29 19:54:00,-464.79752962
2018-08-29 19:55:00,-466.89252962
2018-08-29 19:56:00,-464.79752962
2018-08-29 19:57:00,-464.79752962
2018-08-29 19:58:00,-464.79752962
2018-08-29 19:59:00,-464.79752962
2018-08-29 20:00:00,-464.79752962
2018-08-29 20:01:00,-464.79752962
2018-08-29 20:02:00,-468.98752962
2018-08-29 20:03:00,-468.98752962
2018-08-29 20:04:00,-468.98752962
2018-08-29 20:05:00,-468.98752962
2018-08-29 20:06:00,-466.89252962
2018-08-29 20:07:00,-466.89252962
2018-08-29 20:08:00,-468.98752962
2018-08-29 20:09:00,-468.98752962
2018-08-29 20:10:00,-468.98752962
2018-08-29 20:11:00,-471.08252962
2018-08-29 20:12:00,-473.17752962
2018-08-29 20:13:00,-473.17752962
2018-08-29 20:14:00,-477.36752962
2018-08-29 20:15:00,-477.36752962
2018-08-29 20:16:00,-473.17752962
2018-08-29 20:17:00,-477.36752962
2018-08-29 20:18:00,-477.36752962
2018-08-29 20:19:00,-477.36752962
2018-08-29 20:20:00,-477.36752962
2018-08-29 20:21:00,-473.17752962
2018-08-29 20:22:00,-473.17752962
2018-08-29 20:23:00,-473.17752962
2018-08-29 20:24:00,-473.17752962
2018-08-29 20:25:00,-473.17752962
2018-08-29 20:26:00,-473.17752962
2018-08-29 20:27:00,-479.46252962
2018-08-29 20:28:00,-479.46252962
2018-08-29 20:29:00,-483.65252962
2018-08-29 20:30:00,-481.55752962
2018-08-29 20:31:00,-481.55752962
2018-08-29 20:32:00,-481.55752962
2018-08-29 20:33:00,-481.55752962
2018-08-29 20:34:00,-479.46252962
2018-08-29 20:35:00,-477.36752962
2018-08-29 20:36:00,-477.36752962
2018-08-29 20:37:00,-477.36752962
2018-08-29 20:38:00,-477.36752962
2018-08-29 20:39:00,-477.36752962
2018-08-29 20:40:00,-477.36752962
2018-08-29 20:41:00,-477.36752962
2018-08-29 20:42:00,-477.36752962
2018-08-29 20:43:00,-477.36752962
2018-08-29 20:44:00,-479.46252962
2018-08-29 20:45:00,-477.36752962
2018-08-29 20:46:00,-477.36752962
2018-08-29 20:47:00,-477.36752962
2018-08-29 20:48:00,-477.36752962
2018-08-29 20:49:00,-477.36752962
2018-08-29 20:50:00,-477.36752962
2018-08-29 20:51:00,-473.17752962
2018-08-29 20:52:00,-473.17752962
2018-08-29 20:53:00,-473.17752962
2018-08-29 20:54:00,-473.17752962
2018-08-29 20:55:00,-473.17752962
2018-08-29 20:56:00,-473.17752962
2018-08-29 20:57:00,-473.17752962
2018-08-29 20:58:00,-473.17752962
2018-08-29 20:59:00,-471.08252962
2018-08-29 21:00:00,-468.98752962
2018-08-29 21:01:00,-473.17752962
2018-08-29 21:02:00,-477.36752962
2018-08-29 21:03:00,-473.17752962
2018-08-29 21:04:00,-473.17752962
2018-08-29 21:05:00,-473.17752962
2018-08-29 21:06:00,-475.27252962
2018-08-29 21:07:00,-473.17752962
2018-08-29 21:08:00,-473.17752962
2018-08-29 21:09:00,-475.27252962
2018-08-29 21:10:00,-473.17752962
2018-08-29 21:11:00,-475.27252962
2018-08-29 21:12:00,-473.17752962
2018-08-29 21:13:00,-473.17752962
2018-08-29 21:14:00,-473.17752962
2018-08-29 21:15:00,-477.36752962
2018-08-29 21:16:00,-477.36752962
2018-08-29 21:17:00,-477.36752962
2018-08-29 21:18:00,-477.36752962
2018-08-29 21:19:00,-477.36752962
2018-08-29 21:20:00,-477.36752962
2018-08-29 21:21:00,-477.36752962
2018-08-29 21:22:00,-477.36752962
2018-08-29 21:23:00,-477.36752962
2018-08-29 21:24:00,-481.55752962
2018-08-29 21:25:00,-481.55752962
2018-08-29 21:26:00,-481.55752962
2018-08-29 21:27:00,-485.74752962
2018-08-29 21:28:00,-485.74752962
2018-08-29 21:29:00,-485.74752962
2018-08-29 21:30:00,-485.74752962
2018-08-29 21:31:00,-485.74752962
2018-08-29 21:32:00,-489.93752962
2018-08-29 21:33:00,-498.31752962
2018-08-29 21:34:00,-500.41252962
2018-08-29 21:35:00,-498.31752962
2018-08-29 21:36:00,-502.50752962
2018-08-29 21:37:00,-536.02752962
2018-08-29 21:38:00,-519.26752962
2018-08-29 21:39:00,-508.79252962
2018-08-29 21:40:00,-502.50752962
2018-08-29 21:41:00,-502.50752962
2018-08-29 21:42:00,-506.69752962
2018-08-29 21:43:00,-502.50752962
2018-08-29 21:44:00,-502.50752962
2018-08-29 21:45:00,-506.69752962
2018-08-29 21:46:00,-510.88752962
2018-08-29 21:47:00,-510.88752962
2018-08-29 21:48:00,-502.50752962
2018-08-29 21:49:00,-500.41252962
2018-08-29 21:50:00,-508.79252962
2018-08-29 21:51:00,-510.88752962
2018-08-29 21:52:00,-508.79252962
2018-08-29 21:53:00,-510.88752962
2018-08-29 21:54:00,-502.50752962
2018-08-29 21:55:00,-502.50752962
2018-08-29 21:56:00,-502.50752962
2018-08-29 21:57:00,-502.50752962
2018-08-29 21:58:00,-502.50752962
2018-08-29 21:59:00,-502.50752962
2018-08-29 22:00:00,-506.69752962
2018-08-29 22:01:00,-510.88752962
2018-08-29 22:02:00,-510.88752962
2018-08-29 22:03:00,-510.88752962
2018-08-29 22:04:00,-512.98252962
2018-08-29 22:05:00,-519.26752962
2018-08-29 22:06:00,-515.07752962
2018-08-29 22:07:00,-510.88752962
2018-08-29 22:08:00,-510.88752962
2018-08-29 22:09:00,-506.69752962
2018-08-29 22:10:00,-502.50752962
2018-08-29 22:11:00,-500.41252962
2018-08-29 22:12:00,-502.50752962
2018-08-29 22:13:00,-502.50752962
2018-08-29 22:14:00,-498.31752962
2018-08-29 22:15:00,-498.31752962
2018-08-29 22:16:00,-498.31752962
2018-08-29 22:17:00,-498.31752962
2018-08-29 22:18:00,-498.31752962
2018-08-29 22:19:00,-498.31752962
2018-08-29 22:20:00,-496.22252962
2018-08-29 22:21:00,-494.12752962
2018-08-29 22:22:00,-494.12752962
2018-08-29 22:23:00,-494.12752962
2018-08-29 22:24:00,-494.12752962
2018-08-29 22:25:00,-494.12752962
2018-08-29 22:26:00,-494.12752962
2018-08-29 22:27:00,-498.31752962
2018-08-29 22:28:00,-500.41252962
2018-08-29 22:29:00,-502.50752962
2018-08-29 22:30:00,-502.50752962
2018-08-29 22:31:00,-504.60252962
2018-08-29 22:32:00,-498.31752962
2018-08-29 22:33:00,-494.12752962
2018-08-29 22:34:00,-494.12752962
2018-08-29 22:35:00,-494.12752962
2018-08-29 22:36:00,-494.12752962
2018-08-29 22:37:00,-494.12752962
2018-08-29 22:38:00,-498.31752962
2018-08-29 22:39:00,-496.22252962
2018-08-29 22:40:00,-498.31752962
2018-08-29 22:41:00,-500.41252962
2018-08-29 22:42:00,-498.31752962
2018-08-29 22:43:00,-498.31752962
2018-08-29 22:44:00,-494.12752962
2018-08-29 22:45:00,-494.12752962
2018-08-29 22:46:00,-494.12752962
2018-08-29 22:47:00,-494.12752962
2018-08-29 22:48:00,-494.12752962
2018-08-29 22:49:00,-494.12752962
2018-08-29 22:50:00,-492.03252962
2018-08-29 22:51:00,-494.12752962
2018-08-29 22:52:00,-489.93752962
2018-08-29 22:53:00,-489.93752962
2018-08-29 22:54:00,-494.12752962
2018-08-29 22:55:00,-487.84252962
2018-08-29 22:56:00,-489.93752962
2018-08-29 22:57:00,-489.93752962
2018-08-29 22:58:00,-489.93752962
2018-08-29 22:59:00,-489.93752962
2018-08-29 23:00:00,-489.93752962
2018-08-29 23:01:00,-489.93752962
2018-08-29 23:02:00,-489.93752962
2018-08-29 23:03:00,-489.93752962
2018-08-29 23:04:00,-489.93752962
2018-08-29 23:05:00,-489.93752962
2018-08-29 23:06:00,-489.93752962
2018-08-29 23:07:00,-489.93752962
2018-08-29 23:08:00,-489.93752962
2018-08-29 23:09:00,-489.93752962
2018-08-29 23:10:00,-489.93752962
2018-08-29 23:11:00,-489.93752962
2018-08-29 23:12:00,-489.93752962
2018-08-29 23:13:00,-489.93752962
2018-08-29 23:14:00,-489.93752962
2018-08-29 23:15:00,-489.93752962
2018-08-29 23:16:00,-494.12752962
2018-08-29 23:17:00,-494.12752962
2018-08-29 23:18:00,-498.31752962
2018-08-29 23:19:00,-500.41252962
2018-08-29 23:20:00,-500.41252962
2018-08-29 23:21:00,-498.31752962
2018-08-29 23:22:00,-494.12752962
2018-08-29 23:23:00,-498.31752962
2018-08-29 23:24:00,-498.31752962
2018-08-29 23:25:00,-496.22252962
2018-08-29 23:26:00,-496.22252962
2018-08-29 23:27:00,-498.31752962
2018-08-29 23:28:00,-498.31752962
2018-08-29 23:29:00,-498.31752962
2018-08-29 23:30:00,-498.31752962
2018-08-29 23:31:00,-502.50752962
2018-08-29 23:32:00,-500.41252962
2018-08-29 23:33:00,-500.41252962
2018-08-29 23:34:00,-502.50752962
2018-08-29 23:35:00,-502.50752962
2018-08-29 23:36:00,-502.50752962
2018-08-29 23:37:00,-506.69752962
2018-08-29 23:38:00,-510.88752962
2018-08-29 23:39:00,-510.88752962
2018-08-29 23:40:00,-508.79252962
2018-08-29 23:41:00,-508.79252962
2018-08-29 23:42:00,-510.88752962
2018-08-29 23:43:00,-519.26752962
2018-08-29 23:44:00,-510.88752962
2018-08-29 23:45:00,-510.88752962
2018-08-29 23:46:00,-508.79252962
2018-08-29 23:47:00,-502.50752962
2018-08-29 23:48:00,-506.69752962
2018-08-29 23:49:00,-506.69752962
2018-08-29 23:50:00,-506.69752962
2018-08-29 23:51:00,-506.69752962
2018-08-29 23:52:00,-504.60252962
2018-08-29 23:53:00,-500.41252962
2018-08-29 23:54:00,-502.50752962
2018-08-29 23:55:00,-502.50752962
2018-08-29 23:56:00,-489.93752962
2018-08-29 23:57:00,-494.12752962
2018-08-29 23:58:00,-489.93752962
2018-08-29 23:59:00,-489.93752962
2018-08-30 00:00:00,-494.12752962
2018-08-30 00:01:00,-494.12752962
2018-08-30 00:02:00,-494.12752962
2018-08-30 00:03:00,-494.12752962
2018-08-30 00:04:00,-498.31752962
2018-08-30 00:05:00,-500.41252962
2018-08-30 00:06:00,-502.50752962
2018-08-30 00:07:00,-502.50752962
2018-08-30 00:08:00,-500.41252962
2018-08-30 00:09:00,-498.31752962
2018-08-30 00:10:00,-500.41252962
2018-08-30 00:11:00,-500.41252962
2018-08-30 00:12:00,-500.41252962
2018-08-30 00:13:00,-502.50752962
2018-08-30 00:14:00,-502.50752962
2018-08-30 00:15:00,-502.50752962
2018-08-30 00:16:00,-506.69752962
2018-08-30 00:17:00,-506.69752962
2018-08-30 00:18:00,-506.69752962
2018-08-30 00:19:00,-506.69752962
2018-08-30 00:20:00,-506.69752962
2018-08-30 00:21:00,-502.50752962
2018-08-30 00:22:00,-502.50752962
2018-08-30 00:23:00,-502.50752962
2018-08-30 00:24:00,-506.69752962
2018-08-30 00:25:00,-510.88752962
2018-08-30 00:26:00,-510.88752962
2018-08-30 00:27:00,-515.07752962
2018-08-30 00:28:00,-510.88752962
2018-08-30 00:29:00,-515.07752962
2018-08-30 00:30:00,-519.26752962
2018-08-30 00:31:00,-523.45752962
2018-08-30 00:32:00,-527.64752962
2018-08-30 00:33:00,-525.55252962
2018-08-30 00:34:00,-523.45752962
2018-08-30 00:35:00,-519.26752962
2018-08-30 00:36:00,-512.98252962
2018-08-30 00:37:00,-515.07752962
2018-08-30 00:38:00,-515.07752962
2018-08-30 00:39:00,-519.26752962
2018-08-30 00:40:00,-519.26752962
2018-08-30 00:41:00,-515.07752962
2018-08-30 00:42:00,-519.26752962
2018-08-30 00:43:00,-519.26752962
2018-08-30 00:44:00,-527.64752962
2018-08-30 00:45:00,-529.74252962
2018-08-30 00:46:00,-523.45752962
2018-08-30 00:47:00,-521.36252962
2018-08-30 00:48:00,-519.26752962
2018-08-30 00:49:00,-523.45752962
2018-08-30 00:50:00,-529.74252962
2018-08-30 00:51:00,-529.74252962
2018-08-30 00:52:00,-533.93252962
2018-08-30 00:53:00,-527.64752962
2018-08-30 00:54:00,-527.64752962
2018-08-30 00:55:00,-527.64752962
2018-08-30 00:56:00,-527.64752962
2018-08-30 00:57:00,-536.02752962
2018-08-30 00:58:00,-531.83752962
2018-08-30 00:59:00,-531.83752962
2018-08-30 01:00:00,-556.97752962
2018-08-30 01:01:00,-548.59752962
2018-08-30 01:02:00,-540.21752962
2018-08-30 01:03:00,-540.21752962
2018-08-30 01:04:00,-536.02752962
2018-08-30 01:05:00,-531.83752962
2018-08-30 01:06:00,-527.64752962
2018-08-30 01:07:00,-531.83752962
2018-08-30 01:08:00,-523.45752962
2018-08-30 01:09:00,-523.45752962
2018-08-30 01:10:00,-523.45752962
2018-08-30 01:11:00,-523.45752962
2018-08-30 01:12:00,-523.45752962
2018-08-30 01:13:00,-523.45752962
2018-08-30 01:14:00,-523.45752962
2018-08-30 01:15:00,-531.83752962
2018-08-30 01:16:00,-529.74252962
2018-08-30 01:17:00,-521.36252962
2018-08-30 01:18:00,-521.36252962
2018-08-30 01:19:00,-510.88752962
2018-08-30 01:20:00,-515.07752962
2018-08-30 01:21:00,-515.07752962
2018-08-30 01:22:00,-515.07752962
2018-08-30 01:23:00,-519.26752962
2018-08-30 01:24:00,-515.07752962
2018-08-30 01:25:00,-515.07752962
2018-08-30 01:26:00,-515.07752962
