,ICEKC
2018-09-04 10:33:00,-6312.0741975
2018-09-04 10:34:00,-6312.0741975
2018-09-04 10:35:00,-6317.3429475
2018-09-04 10:36:00,-6322.6116975
2018-09-04 10:37:00,-6319.9773225
2018-09-04 10:38:00,-6314.7085725
2018-09-04 10:39:00,-6330.5148225
2018-09-04 10:40:00,-6327.8804475
2018-09-04 10:41:00,-6327.8804475
2018-09-04 10:42:00,-6322.6116975
2018-09-04 10:43:00,-6312.0741975
2018-09-04 10:44:00,-6301.5366975
2018-09-04 10:45:00,-6301.5366975
2018-09-04 10:46:00,-6301.5366975
2018-09-04 10:47:00,-6296.2679475
2018-09-04 10:48:00,-6296.2679475
2018-09-04 10:49:00,-6314.7085725
2018-09-04 10:50:00,-6314.7085725
2018-09-04 10:51:00,-6333.1491975
2018-09-04 10:52:00,-6322.6116975
2018-09-04 10:53:00,-6322.6116975
2018-09-04 10:54:00,-6333.1491975
2018-09-04 10:55:00,-6327.8804475
2018-09-04 10:56:00,-6327.8804475
2018-09-04 10:57:00,-6327.8804475
2018-09-04 10:58:00,-6354.2241975
2018-09-04 10:59:00,-6354.2241975
2018-09-04 11:00:00,-6338.4179475
2018-09-04 11:01:00,-6338.4179475
2018-09-04 11:02:00,-6343.6866975
2018-09-04 11:03:00,-6354.2241975
2018-09-04 11:04:00,-6354.2241975
2018-09-04 11:05:00,-6351.5898225
2018-09-04 11:06:00,-6348.9554475
2018-09-04 11:07:00,-6370.0304475
2018-09-04 11:08:00,-6375.2991975
2018-09-04 11:09:00,-6380.5679475
2018-09-04 11:10:00,-6375.2991975
2018-09-04 11:11:00,-6380.5679475
2018-09-04 11:12:00,-6375.2991975
2018-09-04 11:13:00,-6375.2991975
2018-09-04 11:14:00,-6375.2991975
2018-09-04 11:15:00,-6375.2991975
2018-09-04 11:16:00,-6375.2991975
2018-09-04 11:17:00,-6375.2991975
2018-09-04 11:18:00,-6375.2991975
2018-09-04 11:19:00,-6375.2991975
2018-09-04 11:20:00,-6375.2991975
2018-09-04 11:21:00,-6375.2991975
2018-09-04 11:22:00,-6364.7616975
2018-09-04 11:23:00,-6333.1491975
2018-09-04 11:24:00,-6335.7835725
2018-09-04 11:25:00,-6341.0523225
2018-09-04 11:26:00,-6359.4929475
2018-09-04 11:27:00,-6359.4929475
2018-09-04 11:28:00,-6354.2241975
2018-09-04 11:29:00,-6354.2241975
2018-09-04 11:30:00,-6343.6866975
2018-09-04 11:31:00,-6343.6866975
2018-09-04 11:32:00,-6343.6866975
2018-09-04 11:33:00,-6343.6866975
2018-09-04 11:34:00,-6343.6866975
2018-09-04 11:35:00,-6343.6866975
2018-09-04 11:36:00,-6348.9554475
2018-09-04 11:37:00,-6348.9554475
2018-09-04 11:38:00,-6343.6866975
2018-09-04 11:39:00,-6343.6866975
2018-09-04 11:40:00,-6354.2241975
2018-09-04 11:41:00,-6346.3210725
2018-09-04 11:42:00,-6343.6866975
2018-09-04 11:43:00,-6348.9554475
2018-09-04 11:44:00,-6348.9554475
2018-09-04 11:45:00,-6348.9554475
2018-09-04 11:46:00,-6354.2241975
2018-09-04 11:47:00,-6354.2241975
2018-09-04 11:48:00,-6354.2241975
2018-09-04 11:49:00,-6359.4929475
2018-09-04 11:50:00,-6359.4929475
2018-09-04 11:51:00,-6354.2241975
2018-09-04 11:52:00,-6354.2241975
2018-09-04 11:53:00,-6351.5898225
2018-09-04 11:54:00,-6346.3210725
2018-09-04 11:55:00,-6343.6866975
2018-09-04 11:56:00,-6343.6866975
2018-09-04 11:57:00,-6348.9554475
2018-09-04 11:58:00,-6356.8585725
2018-09-04 11:59:00,-6343.6866975
2018-09-04 12:00:00,-6338.4179475
2018-09-04 12:01:00,-6338.4179475
2018-09-04 12:02:00,-6333.1491975
2018-09-04 12:03:00,-6333.1491975
2018-09-04 12:04:00,-6348.9554475
2018-09-04 12:05:00,-6348.9554475
2018-09-04 12:06:00,-6351.5898225
2018-09-04 12:07:00,-6354.2241975
2018-09-04 12:08:00,-6343.6866975
2018-09-04 12:09:00,-6333.1491975
2018-09-04 12:10:00,-6322.6116975
2018-09-04 12:11:00,-6317.3429475
2018-09-04 12:12:00,-6312.0741975
2018-09-04 12:13:00,-6317.3429475
2018-09-04 12:14:00,-6330.5148225
2018-09-04 12:15:00,-6333.1491975
2018-09-04 12:16:00,-6335.7835725
2018-09-04 12:17:00,-6333.1491975
2018-09-04 12:18:00,-6333.1491975
2018-09-04 12:19:00,-6338.4179475
2018-09-04 12:20:00,-6333.1491975
2018-09-04 12:21:00,-6333.1491975
2018-09-04 12:22:00,-6290.9991975
2018-09-04 12:23:00,-6306.8054475
2018-09-04 12:24:00,-6317.3429475
2018-09-04 12:25:00,-6301.5366975
2018-09-04 12:26:00,-6306.8054475
2018-09-04 12:27:00,-6314.7085725
2018-09-04 12:28:00,-6317.3429475
2018-09-04 12:29:00,-6314.7085725
2018-09-05 03:14:00,-6312.0741975
2018-09-05 03:15:00,-6296.2679475
2018-09-05 03:16:00,-6301.5366975
2018-09-05 03:17:00,-6301.5366975
2018-09-05 03:18:00,-6306.8054475
2018-09-05 03:19:00,-6306.8054475
2018-09-05 03:20:00,-6306.8054475
2018-09-05 03:21:00,-6306.8054475
2018-09-05 03:22:00,-6296.2679475
2018-09-05 03:23:00,-6298.9023225
2018-09-05 03:24:00,-6296.2679475
2018-09-05 03:25:00,-6290.9991975
2018-09-05 03:26:00,-6296.2679475
2018-09-05 03:27:00,-6296.2679475
2018-09-05 03:28:00,-6280.4616975
2018-09-05 03:29:00,-6280.4616975
2018-09-05 03:30:00,-6259.3866975
2018-09-05 03:31:00,-6222.5054475
2018-09-05 03:32:00,-6222.5054475
2018-09-05 03:33:00,-6225.1398225
2018-09-05 03:34:00,-6206.6991975
2018-09-05 03:35:00,-6201.4304475
2018-09-05 03:36:00,-6211.9679475
2018-09-05 03:37:00,-6201.4304475
2018-09-05 03:38:00,-6180.3554475
2018-09-05 03:39:00,-6196.1616975
2018-09-05 03:40:00,-6190.8929475
2018-09-05 03:41:00,-6196.1616975
2018-09-05 03:42:00,-6206.6991975
2018-09-05 03:43:00,-6201.4304475
2018-09-05 03:44:00,-6206.6991975
2018-09-05 03:45:00,-6206.6991975
2018-09-05 03:46:00,-6211.9679475
2018-09-05 03:47:00,-6225.1398225
2018-09-05 03:48:00,-6222.5054475
2018-09-05 03:49:00,-6214.6023225
2018-09-05 03:50:00,-6211.9679475
2018-09-05 03:51:00,-6217.2366975
2018-09-05 03:52:00,-6222.5054475
2018-09-05 03:53:00,-6225.1398225
2018-09-05 03:54:00,-6227.7741975
2018-09-05 03:55:00,-6230.4085725
2018-09-05 03:56:00,-6217.2366975
2018-09-05 03:57:00,-6211.9679475
2018-09-05 03:58:00,-6214.6023225
2018-09-05 03:59:00,-6217.2366975
2018-09-05 04:00:00,-6225.1398225
2018-09-05 04:01:00,-6222.5054475
2018-09-05 04:02:00,-6227.7741975
2018-09-05 04:03:00,-6230.4085725
2018-09-05 04:04:00,-6230.4085725
2018-09-05 04:05:00,-6227.7741975
2018-09-05 04:06:00,-6217.2366975
2018-09-05 04:07:00,-6217.2366975
2018-09-05 04:08:00,-6211.9679475
2018-09-05 04:09:00,-6211.9679475
2018-09-05 04:10:00,-6222.5054475
2018-09-05 04:11:00,-6227.7741975
2018-09-05 04:12:00,-6227.7741975
2018-09-05 04:13:00,-6227.7741975
2018-09-05 04:14:00,-6227.7741975
2018-09-05 04:15:00,-6227.7741975
2018-09-05 04:16:00,-6198.7960725
2018-09-05 04:17:00,-6201.4304475
2018-09-05 04:18:00,-6201.4304475
2018-09-05 04:19:00,-6201.4304475
2018-09-05 04:20:00,-6196.1616975
2018-09-05 04:21:00,-6196.1616975
2018-09-05 04:22:00,-6196.1616975
2018-09-05 04:23:00,-6196.1616975
2018-09-05 04:24:00,-6198.7960725
2018-09-05 04:25:00,-6201.4304475
2018-09-05 04:26:00,-6214.6023225
2018-09-05 04:27:00,-6217.2366975
2018-09-05 04:28:00,-6227.7741975
2018-09-05 04:29:00,-6233.0429475
2018-09-05 04:30:00,-6233.0429475
2018-09-05 04:31:00,-6227.7741975
2018-09-05 04:32:00,-6227.7741975
2018-09-05 04:33:00,-6227.7741975
2018-09-05 04:34:00,-6217.2366975
2018-09-05 04:35:00,-6211.9679475
2018-09-05 04:36:00,-6219.8710725
2018-09-05 04:37:00,-6233.0429475
2018-09-05 04:38:00,-6238.3116975
2018-09-05 04:39:00,-6233.0429475
2018-09-05 04:40:00,-6233.0429475
2018-09-05 04:41:00,-6240.9460725
2018-09-05 04:42:00,-6238.3116975
2018-09-05 04:43:00,-6238.3116975
2018-09-05 04:44:00,-6233.0429475
2018-09-05 04:45:00,-6235.6773225
2018-09-05 04:46:00,-6233.0429475
2018-09-05 04:47:00,-6233.0429475
2018-09-05 04:48:00,-6233.0429475
2018-09-05 04:49:00,-6235.6773225
2018-09-05 04:50:00,-6235.6773225
2018-09-05 04:51:00,-6235.6773225
2018-09-05 04:52:00,-6235.6773225
2018-09-05 04:53:00,-6238.3116975
2018-09-05 04:54:00,-6243.5804475
2018-09-05 04:55:00,-6246.2148225
2018-09-05 04:56:00,-6243.5804475
2018-09-05 04:57:00,-6240.9460725
2018-09-05 04:58:00,-6238.3116975
2018-09-05 04:59:00,-6240.9460725
2018-09-05 05:00:00,-6238.3116975
2018-09-05 05:01:00,-6233.0429475
2018-09-05 05:02:00,-6238.3116975
2018-09-05 05:03:00,-6238.3116975
2018-09-05 05:04:00,-6238.3116975
2018-09-05 05:05:00,-6246.2148225
2018-09-05 05:06:00,-6248.8491975
2018-09-05 05:07:00,-6248.8491975
2018-09-05 05:08:00,-6254.1179475
2018-09-05 05:09:00,-6259.3866975
2018-09-05 05:10:00,-6256.7523225
2018-09-05 05:11:00,-6251.4835725
2018-09-05 05:12:00,-6248.8491975
2018-09-05 05:13:00,-6243.5804475
2018-09-05 05:14:00,-6238.3116975
2018-09-05 05:15:00,-6233.0429475
2018-09-05 05:16:00,-6238.3116975
2018-09-05 05:17:00,-6238.3116975
2018-09-05 05:18:00,-6238.3116975
2018-09-05 05:19:00,-6238.3116975
2018-09-05 05:20:00,-6238.3116975
2018-09-05 05:21:00,-6240.9460725
2018-09-05 05:22:00,-6238.3116975
2018-09-05 05:23:00,-6238.3116975
2018-09-05 05:24:00,-6238.3116975
2018-09-05 05:25:00,-6238.3116975
2018-09-05 05:26:00,-6233.0429475
2018-09-05 05:27:00,-6235.6773225
2018-09-05 05:28:00,-6238.3116975
2018-09-05 05:29:00,-6240.9460725
2018-09-05 05:30:00,-6243.5804475
2018-09-05 05:31:00,-6238.3116975
2018-09-05 05:32:00,-6240.9460725
2018-09-05 05:33:00,-6240.9460725
2018-09-05 05:34:00,-6240.9460725
2018-09-05 05:35:00,-6248.8491975
2018-09-05 05:36:00,-6248.8491975
2018-09-05 05:37:00,-6254.1179475
2018-09-05 05:38:00,-6251.4835725
2018-09-05 05:39:00,-6254.1179475
2018-09-05 05:40:00,-6254.1179475
2018-09-05 05:41:00,-6248.8491975
2018-09-05 05:42:00,-6248.8491975
2018-09-05 05:43:00,-6251.4835725
2018-09-05 05:44:00,-6259.3866975
2018-09-05 05:45:00,-6259.3866975
2018-09-05 05:46:00,-6264.6554475
2018-09-05 05:47:00,-6269.9241975
2018-09-05 05:48:00,-6262.0210725
2018-09-05 05:49:00,-6259.3866975
2018-09-05 05:50:00,-6254.1179475
2018-09-05 05:51:00,-6248.8491975
2018-09-05 05:52:00,-6246.2148225
2018-09-05 05:53:00,-6251.4835725
2018-09-05 05:54:00,-6251.4835725
2018-09-05 05:55:00,-6251.4835725
2018-09-05 05:56:00,-6248.8491975
2018-09-05 05:57:00,-6248.8491975
2018-09-05 05:58:00,-6248.8491975
2018-09-05 05:59:00,-6238.3116975
2018-09-05 06:00:00,-6233.0429475
2018-09-05 06:01:00,-6233.0429475
2018-09-05 06:02:00,-6238.3116975
2018-09-05 06:03:00,-6233.0429475
2018-09-05 06:04:00,-6233.0429475
2018-09-05 06:05:00,-6233.0429475
2018-09-05 06:06:00,-6238.3116975
2018-09-05 06:07:00,-6233.0429475
2018-09-05 06:08:00,-6233.0429475
2018-09-05 06:09:00,-6233.0429475
2018-09-05 06:10:00,-6230.4085725
2018-09-05 06:11:00,-6233.0429475
2018-09-05 06:12:00,-6238.3116975
2018-09-05 06:13:00,-6238.3116975
2018-09-05 06:14:00,-6233.0429475
2018-09-05 06:15:00,-6235.6773225
2018-09-05 06:16:00,-6233.0429475
2018-09-05 06:17:00,-6233.0429475
2018-09-05 06:18:00,-6233.0429475
2018-09-05 06:19:00,-6243.5804475
2018-09-05 06:20:00,-6243.5804475
2018-09-05 06:21:00,-6243.5804475
2018-09-05 06:22:00,-6246.2148225
2018-09-05 06:23:00,-6246.2148225
2018-09-05 06:24:00,-6248.8491975
2018-09-05 06:25:00,-6248.8491975
2018-09-05 06:26:00,-6248.8491975
2018-09-05 06:27:00,-6238.3116975
2018-09-05 06:28:00,-6243.5804475
2018-09-05 06:29:00,-6238.3116975
2018-09-05 06:30:00,-6235.6773225
2018-09-05 06:31:00,-6238.3116975
2018-09-05 06:32:00,-6238.3116975
2018-09-05 06:33:00,-6233.0429475
2018-09-05 06:34:00,-6233.0429475
2018-09-05 06:35:00,-6238.3116975
2018-09-05 06:36:00,-6233.0429475
2018-09-05 06:37:00,-6233.0429475
2018-09-05 06:38:00,-6243.5804475
2018-09-05 06:39:00,-6243.5804475
2018-09-05 06:40:00,-6243.5804475
2018-09-05 06:41:00,-6248.8491975
2018-09-05 06:42:00,-6248.8491975
2018-09-05 06:43:00,-6254.1179475
2018-09-05 06:44:00,-6246.2148225
2018-09-05 06:45:00,-6238.3116975
2018-09-05 06:46:00,-6238.3116975
2018-09-05 06:47:00,-6251.4835725
2018-09-05 06:48:00,-6251.4835725
2018-09-05 06:49:00,-6248.8491975
2018-09-05 06:50:00,-6262.0210725
2018-09-05 06:51:00,-6259.3866975
2018-09-05 06:52:00,-6259.3866975
2018-09-05 06:53:00,-6256.7523225
2018-09-05 06:54:00,-6248.8491975
2018-09-05 06:55:00,-6238.3116975
2018-09-05 06:56:00,-6233.0429475
2018-09-05 06:57:00,-6227.7741975
2018-09-05 06:58:00,-6227.7741975
2018-09-05 06:59:00,-6217.2366975
2018-09-05 07:00:00,-6211.9679475
2018-09-05 07:01:00,-6233.0429475
2018-09-05 07:02:00,-6243.5804475
2018-09-05 07:03:00,-6264.6554475
2018-09-05 07:04:00,-6269.9241975
2018-09-05 07:05:00,-6275.1929475
2018-09-05 07:06:00,-6280.4616975
2018-09-05 07:07:00,-6275.1929475
2018-09-05 07:08:00,-6269.9241975
2018-09-05 07:09:00,-6269.9241975
2018-09-05 07:10:00,-6280.4616975
2018-09-05 07:11:00,-6275.1929475
2018-09-05 07:12:00,-6296.2679475
2018-09-05 07:13:00,-6269.9241975
2018-09-05 07:14:00,-6269.9241975
2018-09-05 07:15:00,-6285.7304475
2018-09-05 07:16:00,-6296.2679475
2018-09-05 07:17:00,-6275.1929475
2018-09-05 07:18:00,-6275.1929475
2018-09-05 07:19:00,-6259.3866975
2018-09-05 07:20:00,-6254.1179475
2018-09-05 07:21:00,-6254.1179475
2018-09-05 07:22:00,-6248.8491975
2018-09-05 07:23:00,-6254.1179475
2018-09-05 07:24:00,-6275.1929475
2018-09-05 07:25:00,-6269.9241975
2018-09-05 07:26:00,-6275.1929475
2018-09-05 07:27:00,-6280.4616975
2018-09-05 07:28:00,-6290.9991975
2018-09-05 07:29:00,-6275.1929475
2018-09-05 07:30:00,-6254.1179475
2018-09-05 07:31:00,-6269.9241975
2018-09-05 07:32:00,-6238.3116975
2018-09-05 07:33:00,-6248.8491975
2018-09-05 07:34:00,-6243.5804475
2018-09-05 07:35:00,-6251.4835725
2018-09-05 07:36:00,-6243.5804475
2018-09-05 07:37:00,-6235.6773225
2018-09-05 07:38:00,-6238.3116975
2018-09-05 07:39:00,-6238.3116975
2018-09-05 07:40:00,-6227.7741975
2018-09-05 07:41:00,-6222.5054475
2018-09-05 07:42:00,-6217.2366975
2018-09-05 07:43:00,-6227.7741975
2018-09-05 07:44:00,-6219.8710725
2018-09-05 07:45:00,-6217.2366975
2018-09-05 07:46:00,-6233.0429475
2018-09-05 07:47:00,-6227.7741975
2018-09-05 07:48:00,-6238.3116975
2018-09-05 07:49:00,-6227.7741975
2018-09-05 07:50:00,-6238.3116975
2018-09-05 07:51:00,-6251.4835725
2018-09-05 07:52:00,-6233.0429475
2018-09-05 07:53:00,-6227.7741975
2018-09-05 07:54:00,-6219.8710725
2018-09-05 07:55:00,-6217.2366975
2018-09-05 07:56:00,-6214.6023225
2018-09-05 07:57:00,-6222.5054475
2018-09-05 07:58:00,-6233.0429475
2018-09-05 07:59:00,-6233.0429475
2018-09-05 08:00:00,-6211.9679475
2018-09-05 08:01:00,-6217.2366975
2018-09-05 08:02:00,-6217.2366975
2018-09-05 08:03:00,-6211.9679475
2018-09-05 08:04:00,-6211.9679475
2018-09-05 08:05:00,-6211.9679475
2018-09-05 08:06:00,-6211.9679475
2018-09-05 08:07:00,-6201.4304475
2018-09-05 08:08:00,-6196.1616975
2018-09-05 08:09:00,-6206.6991975
2018-09-05 08:10:00,-6190.8929475
2018-09-05 08:11:00,-6185.6241975
2018-09-05 08:12:00,-6185.6241975
2018-09-05 08:13:00,-6180.3554475
2018-09-05 08:14:00,-6201.4304475
2018-09-05 08:15:00,-6185.6241975
2018-09-05 08:16:00,-6190.8929475
2018-09-05 08:17:00,-6159.2804475
2018-09-05 08:18:00,-6156.6460725
2018-09-05 08:19:00,-6143.4741975
2018-09-05 08:20:00,-6164.5491975
2018-09-05 08:21:00,-6169.8179475
2018-09-05 08:22:00,-6180.3554475
2018-09-05 08:23:00,-6180.3554475
2018-09-05 08:24:00,-6196.1616975
2018-09-05 08:25:00,-6190.8929475
2018-09-05 08:26:00,-6196.1616975
2018-09-05 08:27:00,-6198.7960725
2018-09-05 08:28:00,-6198.7960725
2018-09-05 08:29:00,-6206.6991975
2018-09-05 08:30:00,-6209.3335725
2018-09-05 08:31:00,-6211.9679475
2018-09-05 08:32:00,-6211.9679475
2018-09-05 08:33:00,-6206.6991975
2018-09-05 08:34:00,-6227.7741975
2018-09-05 08:35:00,-6211.9679475
2018-09-05 08:36:00,-6214.6023225
2018-09-05 08:37:00,-6196.1616975
2018-09-05 08:38:00,-6190.8929475
2018-09-05 08:39:00,-6196.1616975
2018-09-05 08:40:00,-6188.2585725
2018-09-05 08:41:00,-6196.1616975
2018-09-05 08:42:00,-6219.8710725
2018-09-05 08:43:00,-6217.2366975
2018-09-05 08:44:00,-6211.9679475
2018-09-05 08:45:00,-6201.4304475
2018-09-05 08:46:00,-6201.4304475
2018-09-05 08:47:00,-6198.7960725
2018-09-05 08:48:00,-6185.6241975
2018-09-05 08:49:00,-6201.4304475
2018-09-05 08:50:00,-6206.6991975
2018-09-05 08:51:00,-6217.2366975
2018-09-05 08:52:00,-6201.4304475
2018-09-05 08:53:00,-6204.0648225
2018-09-05 08:54:00,-6217.2366975
2018-09-05 08:55:00,-6217.2366975
2018-09-05 08:56:00,-6211.9679475
2018-09-05 08:57:00,-6222.5054475
2018-09-05 08:58:00,-6219.8710725
2018-09-05 08:59:00,-6211.9679475
2018-09-05 09:00:00,-6201.4304475
2018-09-05 09:01:00,-6190.8929475
2018-09-05 09:02:00,-6206.6991975
2018-09-05 09:03:00,-6211.9679475
2018-09-05 09:04:00,-6201.4304475
2018-09-05 09:05:00,-6190.8929475
2018-09-05 09:06:00,-6175.0866975
2018-09-05 09:07:00,-6180.3554475
2018-09-05 09:08:00,-6175.0866975
2018-09-05 09:09:00,-6180.3554475
2018-09-05 09:10:00,-6180.3554475
2018-09-05 09:11:00,-6182.9898225
2018-09-05 09:12:00,-6196.1616975
2018-09-05 09:13:00,-6196.1616975
2018-09-05 09:14:00,-6201.4304475
2018-09-05 09:15:00,-6204.0648225
2018-09-05 09:16:00,-6190.8929475
2018-09-05 09:17:00,-6190.8929475
2018-09-05 09:18:00,-6185.6241975
2018-09-05 09:19:00,-6182.9898225
2018-09-05 09:20:00,-6180.3554475
2018-09-05 09:21:00,-6185.6241975
2018-09-05 09:22:00,-6196.1616975
2018-09-05 09:23:00,-6188.2585725
2018-09-05 09:24:00,-6182.9898225
2018-09-05 09:25:00,-6177.7210725
2018-09-05 09:26:00,-6180.3554475
2018-09-05 09:27:00,-6180.3554475
2018-09-05 09:28:00,-6175.0866975
2018-09-05 09:29:00,-6175.0866975
2018-09-05 09:30:00,-6159.2804475
2018-09-05 09:31:00,-6156.6460725
2018-09-05 09:32:00,-6154.0116975
2018-09-05 09:33:00,-6130.3023225
2018-09-05 09:34:00,-6132.9366975
2018-09-05 09:35:00,-6138.2054475
2018-09-05 09:36:00,-6154.0116975
2018-09-05 09:37:00,-6164.5491975
2018-09-05 09:38:00,-6154.0116975
2018-09-05 09:39:00,-6154.0116975
2018-09-05 09:40:00,-6159.2804475
2018-09-05 09:41:00,-6154.0116975
2018-09-05 09:42:00,-6138.2054475
2018-09-05 09:43:00,-6148.7429475
2018-09-05 09:44:00,-6138.2054475
2018-09-05 09:45:00,-6138.2054475
2018-09-05 09:46:00,-6138.2054475
2018-09-05 09:47:00,-6127.6679475
2018-09-05 09:48:00,-6138.2054475
2018-09-05 09:49:00,-6143.4741975
2018-09-05 09:50:00,-6132.9366975
2018-09-05 09:51:00,-6132.9366975
2018-09-05 09:52:00,-6132.9366975
2018-09-05 09:53:00,-6148.7429475
2018-09-05 09:54:00,-6143.4741975
2018-09-05 09:55:00,-6148.7429475
2018-09-05 09:56:00,-6148.7429475
2018-09-05 09:57:00,-6138.2054475
2018-09-05 09:58:00,-6138.2054475
2018-09-05 09:59:00,-6132.9366975
2018-09-05 10:00:00,-6132.9366975
2018-09-05 10:01:00,-6127.6679475
2018-09-05 10:02:00,-6127.6679475
2018-09-05 10:03:00,-6122.3991975
2018-09-05 10:04:00,-6127.6679475
2018-09-05 10:05:00,-6122.3991975
2018-09-05 10:06:00,-6127.6679475
2018-09-05 10:07:00,-6122.3991975
2018-09-05 10:08:00,-6117.1304475
2018-09-05 10:09:00,-6117.1304475
2018-09-05 10:10:00,-6122.3991975
2018-09-05 10:11:00,-6135.5710725
2018-09-05 10:12:00,-6132.9366975
2018-09-05 10:13:00,-6132.9366975
2018-09-05 10:14:00,-6138.2054475
2018-09-05 10:15:00,-6138.2054475
2018-09-05 10:16:00,-6138.2054475
2018-09-05 10:17:00,-6135.5710725
2018-09-05 10:18:00,-6127.6679475
2018-09-05 10:19:00,-6122.3991975
2018-09-05 10:20:00,-6127.6679475
2018-09-05 10:21:00,-6127.6679475
2018-09-05 10:22:00,-6130.3023225
2018-09-05 10:23:00,-6146.1085725
2018-09-05 10:24:00,-6164.5491975
2018-09-05 10:25:00,-6180.3554475
2018-09-05 10:26:00,-6185.6241975
2018-09-05 10:27:00,-6177.7210725
2018-09-05 10:28:00,-6180.3554475
2018-09-05 10:29:00,-6169.8179475
2018-09-05 10:30:00,-6159.2804475
2018-09-05 10:31:00,-6159.2804475
2018-09-05 10:32:00,-6148.7429475
2018-09-05 10:33:00,-6148.7429475
2018-09-05 10:34:00,-6148.7429475
2018-09-05 10:35:00,-6148.7429475
2018-09-05 10:36:00,-6140.8398225
2018-09-05 10:37:00,-6148.7429475
2018-09-05 10:38:00,-6148.7429475
2018-09-05 10:39:00,-6143.4741975
2018-09-05 10:40:00,-6138.2054475
2018-09-05 10:41:00,-6132.9366975
2018-09-05 10:42:00,-6132.9366975
2018-09-05 10:43:00,-6132.9366975
2018-09-05 10:44:00,-6132.9366975
2018-09-05 10:45:00,-6132.9366975
2018-09-05 10:46:00,-6132.9366975
2018-09-05 10:47:00,-6138.2054475
2018-09-05 10:48:00,-6140.8398225
2018-09-05 10:49:00,-6146.1085725
2018-09-05 10:50:00,-6143.4741975
2018-09-05 10:51:00,-6132.9366975
2018-09-05 10:52:00,-6135.5710725
2018-09-05 10:53:00,-6138.2054475
2018-09-05 10:54:00,-6143.4741975
2018-09-05 10:55:00,-6154.0116975
2018-09-05 10:56:00,-6164.5491975
2018-09-05 10:57:00,-6169.8179475
2018-09-05 10:58:00,-6169.8179475
2018-09-05 10:59:00,-6175.0866975
2018-09-05 11:00:00,-6159.2804475
2018-09-05 11:01:00,-6159.2804475
2018-09-05 11:02:00,-6159.2804475
2018-09-05 11:03:00,-6154.0116975
2018-09-05 11:04:00,-6148.7429475
2018-09-05 11:05:00,-6154.0116975
2018-09-05 11:06:00,-6164.5491975
2018-09-05 11:07:00,-6164.5491975
2018-09-05 11:08:00,-6169.8179475
2018-09-05 11:09:00,-6169.8179475
2018-09-05 11:10:00,-6169.8179475
2018-09-05 11:11:00,-6159.2804475
2018-09-05 11:12:00,-6169.8179475
2018-09-05 11:13:00,-6159.2804475
2018-09-05 11:14:00,-6154.0116975
2018-09-05 11:15:00,-6159.2804475
2018-09-05 11:16:00,-6154.0116975
2018-09-05 11:17:00,-6154.0116975
2018-09-05 11:18:00,-6154.0116975
2018-09-05 11:19:00,-6154.0116975
2018-09-05 11:20:00,-6143.4741975
2018-09-05 11:21:00,-6138.2054475
2018-09-05 11:22:00,-6138.2054475
2018-09-05 11:23:00,-6148.7429475
2018-09-05 11:24:00,-6151.3773225
2018-09-05 11:25:00,-6148.7429475
2018-09-05 11:26:00,-6148.7429475
2018-09-05 11:27:00,-6146.1085725
2018-09-05 11:28:00,-6148.7429475
2018-09-05 11:29:00,-6138.2054475
2018-09-05 11:30:00,-6138.2054475
2018-09-05 11:31:00,-6138.2054475
2018-09-05 11:32:00,-6138.2054475
2018-09-05 11:33:00,-6127.6679475
2018-09-05 11:34:00,-6117.1304475
2018-09-05 11:35:00,-6114.4960725
2018-09-05 11:36:00,-6111.8616975
2018-09-05 11:37:00,-6106.5929475
2018-09-05 11:38:00,-6080.2491975
2018-09-05 11:39:00,-6080.2491975
2018-09-05 11:40:00,-6074.9804475
2018-09-05 11:41:00,-6080.2491975
2018-09-05 11:42:00,-6085.5179475
2018-09-05 11:43:00,-6096.0554475
2018-09-05 11:44:00,-6101.3241975
2018-09-05 11:45:00,-6101.3241975
2018-09-05 11:46:00,-6106.5929475
2018-09-05 11:47:00,-6101.3241975
2018-09-05 11:48:00,-6103.9585725
2018-09-05 11:49:00,-6101.3241975
2018-09-05 11:50:00,-6101.3241975
2018-09-05 11:51:00,-6111.8616975
2018-09-05 11:52:00,-6111.8616975
2018-09-05 11:53:00,-6109.2273225
2018-09-05 11:54:00,-6117.1304475
2018-09-05 11:55:00,-6117.1304475
2018-09-05 11:56:00,-6117.1304475
2018-09-05 11:57:00,-6117.1304475
2018-09-05 11:58:00,-6122.3991975
2018-09-05 11:59:00,-6127.6679475
2018-09-05 12:00:00,-6101.3241975
2018-09-05 12:01:00,-6101.3241975
2018-09-05 12:02:00,-6096.0554475
2018-09-05 12:03:00,-6096.0554475
2018-09-05 12:04:00,-6096.0554475
2018-09-05 12:05:00,-6096.0554475
2018-09-05 12:06:00,-6096.0554475
2018-09-05 12:07:00,-6096.0554475
2018-09-05 12:08:00,-6106.5929475
2018-09-05 12:09:00,-6101.3241975
2018-09-05 12:10:00,-6096.0554475
2018-09-05 12:11:00,-6096.0554475
2018-09-05 12:12:00,-6096.0554475
2018-09-05 12:13:00,-6096.0554475
2018-09-05 12:14:00,-6096.0554475
2018-09-05 12:15:00,-6080.2491975
2018-09-05 12:16:00,-6074.9804475
2018-09-05 12:17:00,-6080.2491975
2018-09-05 12:18:00,-6090.7866975
2018-09-05 12:19:00,-6085.5179475
2018-09-05 12:20:00,-6080.2491975
2018-09-05 12:21:00,-6085.5179475
2018-09-05 12:22:00,-6080.2491975
