,BTS
2018-08-14 05:27:00,21449.0676994
2018-08-14 05:28:00,21452.8846439
2018-08-14 05:29:00,21460.5185329
2018-08-14 05:30:00,21460.5185329
2018-08-14 05:31:00,21452.8846439
2018-08-14 05:32:00,21475.7863109
2018-08-14 05:33:00,21468.1524219
2018-08-14 05:34:00,21468.1524219
2018-08-14 05:35:00,21475.7863109
2018-08-14 05:36:00,21475.7863109
2018-08-14 05:37:00,21468.1524219
2018-08-14 05:38:00,21468.1524219
2018-08-14 05:39:00,21460.5185329
2018-08-14 05:40:00,21460.5185329
2018-08-14 05:41:00,21460.5185329
2018-08-14 05:42:00,21460.5185329
2018-08-14 05:43:00,21464.3354774
2018-08-14 05:44:00,21460.5185329
2018-08-14 05:45:00,21460.5185329
2018-08-14 05:46:00,21464.3354774
2018-08-14 05:47:00,21468.1524219
2018-08-14 05:48:00,21460.5185329
2018-08-14 05:49:00,21422.3490879
2018-08-14 05:50:00,21437.6168659
2018-08-14 05:51:00,21460.5185329
2018-08-14 05:52:00,21456.7015884
2018-08-14 05:53:00,21449.0676994
2018-08-14 05:54:00,21441.4338104
2018-08-14 05:55:00,21445.2507549
2018-08-14 05:56:00,21437.6168659
2018-08-14 05:57:00,21437.6168659
2018-08-14 05:58:00,21437.6168659
2018-08-14 05:59:00,21437.6168659
2018-08-14 06:00:00,21449.0676994
2018-08-14 06:01:00,21445.2507549
2018-08-14 06:02:00,21449.0676994
2018-08-14 06:03:00,21445.2507549
2018-08-14 06:04:00,21449.0676994
2018-08-14 06:05:00,21449.0676994
2018-08-14 06:06:00,21445.2507549
2018-08-14 06:07:00,21437.6168659
2018-08-14 06:08:00,21437.6168659
2018-08-14 06:09:00,21445.2507549
2018-08-14 06:10:00,21445.2507549
2018-08-14 06:11:00,21441.4338104
2018-08-14 06:12:00,21437.6168659
2018-08-14 06:13:00,21429.9829769
2018-08-14 06:14:00,21445.2507549
2018-08-14 06:15:00,21456.7015884
2018-08-14 06:16:00,21460.5185329
2018-08-14 06:17:00,21460.5185329
2018-08-14 06:18:00,21460.5185329
2018-08-14 06:19:00,21460.5185329
2018-08-14 06:20:00,21460.5185329
2018-08-14 06:21:00,21460.5185329
2018-08-14 06:22:00,21506.3218669
2018-08-14 06:23:00,21491.0540889
2018-08-14 06:24:00,21498.6879779
2018-08-14 06:25:00,21498.6879779
2018-08-14 06:26:00,21498.6879779
2018-08-14 06:27:00,21498.6879779
2018-08-14 06:28:00,21498.6879779
2018-08-14 06:29:00,21498.6879779
2018-08-14 06:30:00,21498.6879779
2018-08-14 06:31:00,21498.6879779
2018-08-14 06:32:00,21498.6879779
2018-08-14 06:33:00,21502.5049224
2018-08-14 06:34:00,21502.5049224
2018-08-14 06:35:00,21498.6879779
2018-08-14 06:36:00,21513.9557559
2018-08-14 06:37:00,21498.6879779
2018-08-14 06:38:00,21506.3218669
2018-08-14 06:39:00,21513.9557559
2018-08-14 06:40:00,21513.9557559
2018-08-14 06:41:00,21517.7727004
2018-08-14 06:42:00,21513.9557559
2018-08-14 06:43:00,21517.7727004
2018-08-14 06:44:00,21513.9557559
2018-08-14 06:45:00,21513.9557559
2018-08-14 06:46:00,21513.9557559
2018-08-14 06:47:00,21513.9557559
2018-08-14 06:48:00,21513.9557559
2018-08-14 06:49:00,21521.5896449
2018-08-14 06:50:00,21521.5896449
2018-08-14 06:51:00,21513.9557559
2018-08-14 06:52:00,21513.9557559
2018-08-14 06:53:00,21513.9557559
2018-08-14 06:54:00,21513.9557559
2018-08-14 06:55:00,21521.5896449
2018-08-14 06:56:00,21521.5896449
2018-08-14 06:57:00,21513.9557559
2018-08-14 06:58:00,21513.9557559
2018-08-14 06:59:00,21529.2235339
2018-08-14 07:00:00,21536.8574229
2018-08-14 07:01:00,21536.8574229
2018-08-14 07:02:00,21559.7590899
2018-08-14 07:03:00,21544.4913119
2018-08-14 07:04:00,21544.4913119
2018-08-14 07:05:00,21559.7590899
2018-08-14 07:06:00,21559.7590899
2018-08-14 07:07:00,21552.1252009
2018-08-14 07:08:00,21529.2235339
2018-08-14 07:09:00,21529.2235339
2018-08-14 07:10:00,21529.2235339
2018-08-14 07:11:00,21529.2235339
2018-08-14 07:12:00,21529.2235339
2018-08-14 07:13:00,21529.2235339
2018-08-14 07:14:00,21529.2235339
2018-08-14 07:15:00,21536.8574229
2018-08-14 07:16:00,21544.4913119
2018-08-14 07:17:00,21536.8574229
2018-08-14 07:18:00,21536.8574229
2018-08-14 07:19:00,21540.6743674
2018-08-14 07:20:00,21540.6743674
2018-08-14 07:21:00,21544.4913119
2018-08-14 07:22:00,21544.4913119
2018-08-14 07:23:00,21544.4913119
2018-08-14 07:24:00,21544.4913119
2018-08-14 07:25:00,21544.4913119
2018-08-14 07:26:00,21559.7590899
2018-08-14 07:27:00,21582.6607569
2018-08-14 07:28:00,21594.1115904
2018-08-14 07:29:00,21578.8438124
2018-08-14 07:30:00,21575.0268679
2018-08-14 07:31:00,21582.6607569
2018-08-14 07:32:00,21571.2099234
2018-08-14 07:33:00,21571.2099234
2018-08-14 07:34:00,21563.5760344
2018-08-14 07:35:00,21563.5760344
2018-08-14 07:36:00,21559.7590899
2018-08-14 07:37:00,21559.7590899
2018-08-14 07:38:00,21567.3929789
2018-08-14 07:39:00,21567.3929789
2018-08-14 07:40:00,21582.6607569
2018-08-14 07:41:00,21582.6607569
2018-08-14 07:42:00,21586.4777014
2018-08-14 07:43:00,21582.6607569
2018-08-14 07:44:00,21582.6607569
2018-08-14 07:45:00,21582.6607569
2018-08-14 07:46:00,21575.0268679
2018-08-14 07:47:00,21575.0268679
2018-08-14 07:48:00,21567.3929789
2018-08-14 07:49:00,21559.7590899
2018-08-14 07:50:00,21559.7590899
2018-08-14 07:51:00,21567.3929789
2018-08-14 07:52:00,21559.7590899
2018-08-14 07:53:00,21544.4913119
2018-08-14 07:54:00,21544.4913119
2018-08-14 07:55:00,21552.1252009
2018-08-14 07:56:00,21544.4913119
2018-08-14 07:57:00,21544.4913119
2018-08-14 07:58:00,21544.4913119
2018-08-14 07:59:00,21544.4913119
2018-08-14 08:00:00,21552.1252009
2018-08-14 08:01:00,21552.1252009
2018-08-14 08:02:00,21552.1252009
2018-08-14 08:03:00,21552.1252009
2018-08-14 08:04:00,21552.1252009
2018-08-14 08:05:00,21552.1252009
2018-08-14 08:06:00,21552.1252009
2018-08-14 08:07:00,21544.4913119
2018-08-14 08:08:00,21548.3082564
2018-08-14 08:09:00,21552.1252009
2018-08-14 08:10:00,21544.4913119
2018-08-14 08:11:00,21544.4913119
2018-08-14 08:12:00,21544.4913119
2018-08-14 08:13:00,21544.4913119
2018-08-14 08:14:00,21536.8574229
2018-08-14 08:15:00,21540.6743674
2018-08-14 08:16:00,21540.6743674
2018-08-14 08:17:00,21540.6743674
2018-08-14 08:18:00,21536.8574229
2018-08-14 08:19:00,21544.4913119
2018-08-14 08:20:00,21544.4913119
2018-08-14 08:21:00,21544.4913119
2018-08-14 08:22:00,21544.4913119
2018-08-14 08:23:00,21536.8574229
2018-08-14 08:24:00,21529.2235339
2018-08-14 08:25:00,21529.2235339
2018-08-14 08:26:00,21536.8574229
2018-08-14 08:27:00,21540.6743674
2018-08-14 08:28:00,21540.6743674
2018-08-14 08:29:00,21536.8574229
2018-08-14 08:30:00,21536.8574229
2018-08-14 08:31:00,21536.8574229
2018-08-14 08:32:00,21540.6743674
2018-08-14 08:33:00,21536.8574229
2018-08-14 08:34:00,21544.4913119
2018-08-14 08:35:00,21544.4913119
2018-08-14 08:36:00,21536.8574229
2018-08-14 08:37:00,21533.0404784
2018-08-14 08:38:00,21529.2235339
2018-08-14 08:39:00,21533.0404784
2018-08-14 08:40:00,21536.8574229
2018-08-14 08:41:00,21536.8574229
2018-08-14 08:42:00,21536.8574229
2018-08-14 08:43:00,21536.8574229
2018-08-14 08:44:00,21536.8574229
2018-08-14 08:45:00,21536.8574229
2018-08-14 08:46:00,21536.8574229
2018-08-14 08:47:00,21536.8574229
2018-08-14 08:48:00,21536.8574229
2018-08-14 08:49:00,21536.8574229
2018-08-14 08:50:00,21536.8574229
2018-08-14 08:51:00,21529.2235339
2018-08-14 08:52:00,21536.8574229
2018-08-14 08:53:00,21536.8574229
2018-08-14 08:54:00,21544.4913119
2018-08-14 08:55:00,21544.4913119
2018-08-14 08:56:00,21544.4913119
2018-08-14 08:57:00,21544.4913119
2018-08-14 08:58:00,21544.4913119
2018-08-14 08:59:00,21552.1252009
2018-08-14 09:00:00,21552.1252009
2018-08-14 09:01:00,21552.1252009
2018-08-14 09:02:00,21544.4913119
2018-08-14 09:03:00,21544.4913119
2018-08-14 09:04:00,21536.8574229
2018-08-14 09:05:00,21536.8574229
2018-08-14 09:06:00,21544.4913119
2018-08-14 09:07:00,21544.4913119
2018-08-14 09:08:00,21544.4913119
2018-08-14 09:09:00,21536.8574229
2018-08-14 09:10:00,21536.8574229
2018-08-14 09:11:00,21536.8574229
2018-08-14 09:12:00,21536.8574229
2018-08-14 09:13:00,21544.4913119
2018-08-14 09:14:00,21552.1252009
2018-08-14 09:15:00,21544.4913119
2018-08-14 09:16:00,21552.1252009
2018-08-14 09:17:00,21552.1252009
2018-08-14 09:18:00,21559.7590899
2018-08-14 09:19:00,21575.0268679
2018-08-14 09:20:00,21590.2946459
2018-08-14 09:21:00,21590.2946459
2018-08-14 09:22:00,21590.2946459
2018-08-14 09:23:00,21575.0268679
2018-08-14 09:24:00,21582.6607569
2018-08-14 09:25:00,21582.6607569
2018-08-14 09:26:00,21590.2946459
2018-08-14 09:27:00,21586.4777014
2018-08-14 09:28:00,21590.2946459
2018-08-14 09:29:00,21597.9285349
2018-08-14 09:30:00,21590.2946459
2018-08-14 09:31:00,21582.6607569
2018-08-14 09:32:00,21597.9285349
2018-08-14 09:33:00,21590.2946459
2018-08-14 09:34:00,21597.9285349
2018-08-14 09:35:00,21597.9285349
2018-08-14 09:36:00,21597.9285349
2018-08-14 09:37:00,21597.9285349
2018-08-14 09:38:00,21597.9285349
2018-08-14 09:39:00,21597.9285349
2018-08-14 09:40:00,21597.9285349
2018-08-14 09:41:00,21597.9285349
2018-08-14 09:42:00,21605.5624239
2018-08-14 09:43:00,21605.5624239
2018-08-14 09:44:00,21605.5624239
2018-08-14 09:45:00,21605.5624239
2018-08-14 09:46:00,21605.5624239
2018-08-14 09:47:00,21597.9285349
2018-08-14 09:48:00,21605.5624239
2018-08-14 09:49:00,21605.5624239
2018-08-14 09:50:00,21613.1963129
2018-08-14 09:51:00,21605.5624239
2018-08-14 09:52:00,21605.5624239
2018-08-14 09:53:00,21597.9285349
2018-08-14 09:54:00,21597.9285349
2018-08-14 09:55:00,21590.2946459
2018-08-14 09:56:00,21590.2946459
2018-08-14 09:57:00,21582.6607569
2018-08-14 09:58:00,21582.6607569
2018-08-14 09:59:00,21582.6607569
2018-08-14 10:00:00,21582.6607569
2018-08-14 10:01:00,21582.6607569
2018-08-14 10:02:00,21590.2946459
2018-08-14 10:03:00,21582.6607569
2018-08-14 10:04:00,21582.6607569
2018-08-14 10:05:00,21590.2946459
2018-08-14 10:06:00,21582.6607569
2018-08-14 10:07:00,21575.0268679
2018-08-14 10:08:00,21575.0268679
2018-08-14 10:09:00,21578.8438124
2018-08-14 10:10:00,21578.8438124
2018-08-14 10:11:00,21575.0268679
2018-08-14 10:12:00,21567.3929789
2018-08-14 10:13:00,21567.3929789
2018-08-14 10:14:00,21559.7590899
2018-08-14 10:15:00,21559.7590899
2018-08-14 10:16:00,21559.7590899
2018-08-14 10:17:00,21563.5760344
2018-08-14 10:18:00,21559.7590899
2018-08-14 10:19:00,21544.4913119
2018-08-14 10:20:00,21544.4913119
2018-08-14 10:21:00,21544.4913119
2018-08-14 10:22:00,21544.4913119
2018-08-14 10:23:00,21536.8574229
2018-08-14 10:24:00,21552.1252009
2018-08-14 10:25:00,21559.7590899
2018-08-14 10:26:00,21567.3929789
2018-08-14 10:27:00,21559.7590899
2018-08-14 10:28:00,21559.7590899
2018-08-14 10:29:00,21559.7590899
2018-08-14 10:30:00,21567.3929789
2018-08-14 10:31:00,21575.0268679
2018-08-14 10:32:00,21571.2099234
2018-08-14 10:33:00,21575.0268679
2018-08-14 10:34:00,21575.0268679
2018-08-14 10:35:00,21575.0268679
2018-08-14 10:36:00,21575.0268679
2018-08-14 10:37:00,21575.0268679
2018-08-14 10:38:00,21567.3929789
2018-08-14 10:39:00,21567.3929789
2018-08-14 10:40:00,21567.3929789
2018-08-14 10:41:00,21567.3929789
2018-08-14 10:42:00,21567.3929789
2018-08-14 10:43:00,21567.3929789
2018-08-14 10:44:00,21567.3929789
2018-08-14 10:45:00,21567.3929789
2018-08-14 10:46:00,21567.3929789
2018-08-14 10:47:00,21567.3929789
2018-08-14 10:48:00,21567.3929789
2018-08-14 10:49:00,21575.0268679
2018-08-14 10:50:00,21575.0268679
2018-08-14 10:51:00,21575.0268679
2018-08-14 10:52:00,21575.0268679
2018-08-14 10:53:00,21575.0268679
2018-08-14 10:54:00,21578.8438124
2018-08-14 10:55:00,21578.8438124
2018-08-14 10:56:00,21578.8438124
2018-08-14 10:57:00,21578.8438124
2018-08-14 10:58:00,21578.8438124
2018-08-14 10:59:00,21575.0268679
2018-08-14 11:00:00,21578.8438124
2018-08-14 11:01:00,21575.0268679
2018-08-14 11:02:00,21575.0268679
2018-08-14 11:03:00,21575.0268679
2018-08-14 11:04:00,21575.0268679
2018-08-14 11:05:00,21575.0268679
2018-08-14 11:06:00,21575.0268679
2018-08-14 11:07:00,21567.3929789
2018-08-14 11:08:00,21567.3929789
2018-08-14 11:09:00,21567.3929789
2018-08-14 11:10:00,21571.2099234
2018-08-14 11:11:00,21571.2099234
2018-08-14 11:12:00,21571.2099234
2018-08-14 11:13:00,21567.3929789
2018-08-14 11:14:00,21567.3929789
2018-08-14 11:15:00,21567.3929789
2018-08-14 11:16:00,21567.3929789
2018-08-14 11:17:00,21567.3929789
2018-08-14 11:18:00,21567.3929789
2018-08-14 11:19:00,21567.3929789
2018-08-14 11:20:00,21567.3929789
2018-08-14 11:21:00,21567.3929789
2018-08-14 11:22:00,21567.3929789
2018-08-14 11:23:00,21567.3929789
2018-08-14 11:24:00,21567.3929789
2018-08-14 11:25:00,21567.3929789
2018-08-14 11:26:00,21567.3929789
2018-08-14 11:27:00,21567.3929789
2018-08-14 11:28:00,21567.3929789
2018-08-14 11:29:00,21567.3929789
2018-08-14 11:30:00,21567.3929789
2018-08-14 11:31:00,21567.3929789
2018-08-14 11:32:00,21567.3929789
2018-08-14 11:33:00,21567.3929789
2018-08-14 11:34:00,21567.3929789
2018-08-14 11:35:00,21567.3929789
2018-08-14 11:36:00,21567.3929789
2018-08-14 11:37:00,21567.3929789
2018-08-14 11:38:00,21567.3929789
2018-08-14 11:39:00,21559.7590899
2018-08-14 11:40:00,21559.7590899
2018-08-14 11:41:00,21552.1252009
2018-08-14 11:42:00,21552.1252009
2018-08-14 11:43:00,21552.1252009
2018-08-14 11:44:00,21544.4913119
2018-08-14 11:45:00,21536.8574229
2018-08-14 11:46:00,21529.2235339
2018-08-14 11:47:00,21529.2235339
2018-08-14 11:48:00,21529.2235339
2018-08-14 11:49:00,21521.5896449
2018-08-14 11:50:00,21521.5896449
2018-08-14 11:51:00,21521.5896449
2018-08-14 11:52:00,21533.0404784
2018-08-14 11:53:00,21533.0404784
2018-08-14 11:54:00,21533.0404784
2018-08-14 11:55:00,21533.0404784
2018-08-14 11:56:00,21533.0404784
2018-08-14 11:57:00,21540.6743674
2018-08-14 11:58:00,21536.8574229
2018-08-14 11:59:00,21533.0404784
2018-08-15 01:00:00,21533.0404784
2018-08-15 01:01:00,21475.7863109
2018-08-15 01:02:00,21502.5049224
2018-08-15 01:03:00,21506.3218669
2018-08-15 01:04:00,21506.3218669
2018-08-15 01:05:00,21494.8710334
2018-08-15 01:06:00,21494.8710334
2018-08-15 01:07:00,21513.9557559
2018-08-15 01:08:00,21513.9557559
2018-08-15 01:09:00,21529.2235339
2018-08-15 01:10:00,21525.4065894
2018-08-15 01:11:00,21517.7727004
2018-08-15 01:12:00,21517.7727004
2018-08-15 01:13:00,21513.9557559
2018-08-15 01:14:00,21506.3218669
2018-08-15 01:15:00,21506.3218669
2018-08-15 01:16:00,21517.7727004
2018-08-15 01:17:00,21513.9557559
2018-08-15 01:18:00,21510.1388114
2018-08-15 01:19:00,21525.4065894
2018-08-15 01:20:00,21525.4065894
2018-08-15 01:21:00,21525.4065894
2018-08-15 01:22:00,21525.4065894
2018-08-15 01:23:00,21525.4065894
2018-08-15 01:24:00,21525.4065894
2018-08-15 01:25:00,21521.5896449
2018-08-15 01:26:00,21525.4065894
2018-08-15 01:27:00,21525.4065894
2018-08-15 01:28:00,21525.4065894
2018-08-15 01:29:00,21525.4065894
2018-08-15 01:30:00,21529.2235339
2018-08-15 01:31:00,21548.3082564
2018-08-15 01:32:00,21552.1252009
2018-08-15 01:33:00,21540.6743674
2018-08-15 01:34:00,21540.6743674
2018-08-15 01:35:00,21540.6743674
2018-08-15 01:36:00,21540.6743674
2018-08-15 01:37:00,21525.4065894
2018-08-15 01:38:00,21544.4913119
2018-08-15 01:39:00,21540.6743674
2018-08-15 01:40:00,21525.4065894
2018-08-15 01:41:00,21521.5896449
2018-08-15 01:42:00,21525.4065894
2018-08-15 01:43:00,21536.8574229
2018-08-15 01:44:00,21529.2235339
2018-08-15 01:45:00,21529.2235339
2018-08-15 01:46:00,21536.8574229
2018-08-15 01:47:00,21533.0404784
2018-08-15 01:48:00,21540.6743674
2018-08-15 01:49:00,21540.6743674
2018-08-15 01:50:00,21540.6743674
2018-08-15 01:51:00,21544.4913119
2018-08-15 01:52:00,21544.4913119
2018-08-15 01:53:00,21540.6743674
2018-08-15 01:54:00,21540.6743674
2018-08-15 01:55:00,21540.6743674
2018-08-15 01:56:00,21540.6743674
2018-08-15 01:57:00,21540.6743674
2018-08-15 01:58:00,21540.6743674
2018-08-15 01:59:00,21533.0404784
2018-08-15 02:00:00,21540.6743674
2018-08-15 02:01:00,21544.4913119
2018-08-15 02:02:00,21555.9421454
2018-08-15 02:03:00,21555.9421454
2018-08-15 02:04:00,21548.3082564
2018-08-15 02:05:00,21540.6743674
2018-08-15 02:06:00,21552.1252009
2018-08-15 02:07:00,21555.9421454
2018-08-15 02:08:00,21555.9421454
2018-08-15 02:09:00,21559.7590899
2018-08-15 02:10:00,21582.6607569
2018-08-15 02:11:00,21578.8438124
2018-08-15 02:12:00,21559.7590899
2018-08-15 02:13:00,21559.7590899
2018-08-15 02:14:00,21555.9421454
2018-08-15 02:15:00,21575.0268679
2018-08-15 02:16:00,21605.5624239
2018-08-15 02:17:00,21639.9149244
2018-08-15 02:18:00,21628.4640909
2018-08-15 02:19:00,21628.4640909
2018-08-15 02:20:00,21628.4640909
2018-08-15 02:21:00,21628.4640909
2018-08-15 02:22:00,21628.4640909
2018-08-15 02:23:00,21643.7318689
2018-08-15 02:24:00,21647.5488134
2018-08-15 02:25:00,21651.3657579
2018-08-15 02:26:00,21643.7318689
2018-08-15 02:27:00,21651.3657579
2018-08-15 02:28:00,21643.7318689
2018-08-15 02:29:00,21628.4640909
2018-08-15 02:30:00,21628.4640909
2018-08-15 02:31:00,21639.9149244
2018-08-15 02:32:00,21636.0979799
2018-08-15 02:33:00,21632.2810354
2018-08-15 02:34:00,21632.2810354
2018-08-15 02:35:00,21632.2810354
2018-08-15 02:36:00,21632.2810354
2018-08-15 02:37:00,21628.4640909
2018-08-15 02:38:00,21632.2810354
2018-08-15 02:39:00,21639.9149244
2018-08-15 02:40:00,21647.5488134
2018-08-15 02:41:00,21647.5488134
2018-08-15 02:42:00,21647.5488134
2018-08-15 02:43:00,21647.5488134
2018-08-15 02:44:00,21647.5488134
2018-08-15 02:45:00,21662.8165914
2018-08-15 02:46:00,21666.6335359
2018-08-15 02:47:00,21662.8165914
2018-08-15 02:48:00,21674.2674249
2018-08-15 02:49:00,21666.6335359
2018-08-15 02:50:00,21666.6335359
2018-08-15 02:51:00,21651.3657579
2018-08-15 02:52:00,21651.3657579
2018-08-15 02:53:00,21651.3657579
2018-08-15 02:54:00,21651.3657579
2018-08-15 02:55:00,21658.9996469
2018-08-15 02:56:00,21658.9996469
2018-08-15 02:57:00,21651.3657579
2018-08-15 02:58:00,21651.3657579
2018-08-15 02:59:00,21628.4640909
2018-08-15 03:00:00,21628.4640909
2018-08-15 03:01:00,21636.0979799
2018-08-15 03:02:00,21636.0979799
2018-08-15 03:03:00,21620.8302019
2018-08-15 03:04:00,21624.6471464
2018-08-15 03:05:00,21601.7454794
2018-08-15 03:06:00,21582.6607569
2018-08-15 03:07:00,21609.3793684
2018-08-15 03:08:00,21601.7454794
2018-08-15 03:09:00,21624.6471464
2018-08-15 03:10:00,21617.0132574
2018-08-15 03:11:00,21628.4640909
2018-08-15 03:12:00,21636.0979799
2018-08-15 03:13:00,21643.7318689
2018-08-15 03:14:00,21643.7318689
2018-08-15 03:15:00,21636.0979799
2018-08-15 03:16:00,21639.9149244
2018-08-15 03:17:00,21639.9149244
2018-08-15 03:18:00,21647.5488134
2018-08-15 03:19:00,21666.6335359
2018-08-15 03:20:00,21681.9013139
2018-08-15 03:21:00,21678.0843694
2018-08-15 03:22:00,21666.6335359
2018-08-15 03:23:00,21666.6335359
2018-08-15 03:24:00,21666.6335359
2018-08-15 03:25:00,21678.0843694
2018-08-15 03:26:00,21678.0843694
2018-08-15 03:27:00,21678.0843694
2018-08-15 03:28:00,21678.0843694
2018-08-15 03:29:00,21678.0843694
2018-08-15 03:30:00,21678.0843694
2018-08-15 03:31:00,21681.9013139
2018-08-15 03:32:00,21678.0843694
2018-08-15 03:33:00,21681.9013139
2018-08-15 03:34:00,21681.9013139
2018-08-15 03:35:00,21666.6335359
2018-08-15 03:36:00,21647.5488134
2018-08-15 03:37:00,21643.7318689
2018-08-15 03:38:00,21643.7318689
2018-08-15 03:39:00,21632.2810354
2018-08-15 03:40:00,21639.9149244
2018-08-15 03:41:00,21643.7318689
2018-08-15 03:42:00,21651.3657579
2018-08-15 03:43:00,21658.9996469
2018-08-15 03:44:00,21636.0979799
2018-08-15 03:45:00,21643.7318689
2018-08-15 03:46:00,21674.2674249
2018-08-15 03:47:00,21658.9996469
2018-08-15 03:48:00,21670.4504804
2018-08-15 03:49:00,21670.4504804
2018-08-15 03:50:00,21666.6335359
2018-08-15 03:51:00,21658.9996469
2018-08-15 03:52:00,21670.4504804
2018-08-15 03:53:00,21666.6335359
2018-08-15 03:54:00,21651.3657579
2018-08-15 03:55:00,21651.3657579
2018-08-15 03:56:00,21639.9149244
2018-08-15 03:57:00,21643.7318689
2018-08-15 03:58:00,21643.7318689
2018-08-15 03:59:00,21655.1827024
2018-08-15 04:00:00,21651.3657579
2018-08-15 04:01:00,21647.5488134
2018-08-15 04:02:00,21658.9996469
2018-08-15 04:03:00,21670.4504804
2018-08-15 04:04:00,21666.6335359
2018-08-15 04:05:00,21655.1827024
2018-08-15 04:06:00,21662.8165914
2018-08-15 04:07:00,21670.4504804
2018-08-15 04:08:00,21666.6335359
2018-08-15 04:09:00,21662.8165914
2018-08-15 04:10:00,21666.6335359
2018-08-15 04:11:00,21658.9996469
2018-08-15 04:12:00,21647.5488134
2018-08-15 04:13:00,21651.3657579
2018-08-15 04:14:00,21666.6335359
2018-08-15 04:15:00,21658.9996469
2018-08-15 04:16:00,21674.2674249
2018-08-15 04:17:00,21666.6335359
2018-08-15 04:18:00,21678.0843694
2018-08-15 04:19:00,21689.5352029
2018-08-15 04:20:00,21697.1690919
2018-08-15 04:21:00,21681.9013139
2018-08-15 04:22:00,21685.7182584
2018-08-15 04:23:00,21685.7182584
2018-08-15 04:24:00,21685.7182584
2018-08-15 04:25:00,21681.9013139
2018-08-15 04:26:00,21681.9013139
2018-08-15 04:27:00,21681.9013139
2018-08-15 04:28:00,21681.9013139
2018-08-15 04:29:00,21681.9013139
2018-08-15 04:30:00,21681.9013139
2018-08-15 04:31:00,21685.7182584
2018-08-15 04:32:00,21685.7182584
2018-08-15 04:33:00,21681.9013139
2018-08-15 04:34:00,21674.2674249
2018-08-15 04:35:00,21678.0843694
2018-08-15 04:36:00,21678.0843694
2018-08-15 04:37:00,21685.7182584
2018-08-15 04:38:00,21685.7182584
2018-08-15 04:39:00,21685.7182584
2018-08-15 04:40:00,21681.9013139
2018-08-15 04:41:00,21681.9013139
2018-08-15 04:42:00,21681.9013139
2018-08-15 04:43:00,21678.0843694
2018-08-15 04:44:00,21678.0843694
2018-08-15 04:45:00,21674.2674249
2018-08-15 04:46:00,21681.9013139
2018-08-15 04:47:00,21678.0843694
2018-08-15 04:48:00,21674.2674249
2018-08-15 04:49:00,21681.9013139
2018-08-15 04:50:00,21678.0843694
2018-08-15 04:51:00,21681.9013139
2018-08-15 04:52:00,21681.9013139
2018-08-15 04:53:00,21678.0843694
2018-08-15 04:54:00,21678.0843694
2018-08-15 04:55:00,21678.0843694
2018-08-15 04:56:00,21678.0843694
2018-08-15 04:57:00,21678.0843694
2018-08-15 04:58:00,21678.0843694
2018-08-15 04:59:00,21674.2674249
2018-08-15 05:00:00,21678.0843694
2018-08-15 05:01:00,21674.2674249
2018-08-15 05:02:00,21674.2674249
2018-08-15 05:03:00,21666.6335359
2018-08-15 05:04:00,21658.9996469
2018-08-15 05:05:00,21655.1827024
2018-08-15 05:06:00,21655.1827024
2018-08-15 05:07:00,21655.1827024
2018-08-15 05:08:00,21647.5488134
2018-08-15 05:09:00,21655.1827024
2018-08-15 05:10:00,21655.1827024
2018-08-15 05:11:00,21658.9996469
2018-08-15 05:12:00,21658.9996469
2018-08-15 05:13:00,21658.9996469
2018-08-15 05:14:00,21658.9996469
2018-08-15 05:15:00,21658.9996469
2018-08-15 05:16:00,21658.9996469
2018-08-15 05:17:00,21651.3657579
2018-08-15 05:18:00,21647.5488134
2018-08-15 05:19:00,21658.9996469
2018-08-15 05:20:00,21658.9996469
2018-08-15 05:21:00,21651.3657579
2018-08-15 05:22:00,21651.3657579
2018-08-15 05:23:00,21651.3657579
2018-08-15 05:24:00,21651.3657579
2018-08-15 05:25:00,21651.3657579
2018-08-15 05:26:00,21651.3657579
2018-08-15 05:27:00,21651.3657579
2018-08-15 05:28:00,21651.3657579
2018-08-15 05:29:00,21651.3657579
2018-08-15 05:30:00,21651.3657579
2018-08-15 05:31:00,21651.3657579
2018-08-15 05:32:00,21636.0979799
2018-08-15 05:33:00,21628.4640909
2018-08-15 05:34:00,21636.0979799
2018-08-15 05:35:00,21636.0979799
2018-08-15 05:36:00,21636.0979799
2018-08-15 05:37:00,21639.9149244
2018-08-15 05:38:00,21636.0979799
2018-08-15 05:39:00,21628.4640909
2018-08-15 05:40:00,21628.4640909
2018-08-15 05:41:00,21628.4640909
2018-08-15 05:42:00,21613.1963129
2018-08-15 05:43:00,21605.5624239
2018-08-15 05:44:00,21605.5624239
2018-08-15 05:45:00,21605.5624239
2018-08-15 05:46:00,21609.3793684
2018-08-15 05:47:00,21613.1963129
2018-08-15 05:48:00,21613.1963129
2018-08-15 05:49:00,21597.9285349
2018-08-15 05:50:00,21597.9285349
2018-08-15 05:51:00,21590.2946459
2018-08-15 05:52:00,21594.1115904
2018-08-15 05:53:00,21590.2946459
2018-08-15 05:54:00,21586.4777014
2018-08-15 05:55:00,21582.6607569
2018-08-15 05:56:00,21571.2099234
2018-08-15 05:57:00,21575.0268679
2018-08-15 05:58:00,21578.8438124
2018-08-15 05:59:00,21582.6607569
2018-08-15 06:00:00,21582.6607569
2018-08-15 06:01:00,21578.8438124
2018-08-15 06:02:00,21578.8438124
2018-08-15 06:03:00,21582.6607569
2018-08-15 06:04:00,21590.2946459
2018-08-15 06:05:00,21582.6607569
