,CL9
2018-06-25 04:47:00,90261.1602
2018-06-25 04:48:00,90255.9402
2018-06-25 04:49:00,90254.2002
2018-06-25 04:50:00,90255.9402
2018-06-25 04:51:00,90261.1602
2018-06-25 04:52:00,90261.1602
2018-06-25 04:53:00,90261.1602
2018-06-25 04:54:00,90264.6402
2018-06-25 04:55:00,90259.4202
2018-06-25 04:56:00,90255.9402
2018-06-25 04:57:00,90255.9402
2018-06-25 04:58:00,90259.4202
2018-06-25 04:59:00,90259.4202
2018-06-25 05:00:00,90238.5402
2018-06-25 05:01:00,90257.6802
2018-06-25 05:02:00,90240.2802
2018-06-25 05:03:00,90243.7602
2018-06-25 05:04:00,90242.0202
2018-06-25 05:05:00,90245.5002
2018-06-25 05:06:00,90247.2402
2018-06-25 05:07:00,90262.9002
2018-06-25 05:08:00,90261.1602
2018-06-25 05:09:00,90254.2002
2018-06-25 05:10:00,90247.2402
2018-06-25 05:11:00,90247.2402
2018-06-25 05:12:00,90248.9802
2018-06-25 05:13:00,90240.2802
2018-06-25 05:14:00,90222.8802
2018-06-25 05:15:00,90215.9202
2018-06-25 05:16:00,90214.1802
2018-06-25 05:17:00,90214.1802
2018-06-25 05:18:00,90217.6602
2018-06-25 05:19:00,90224.6202
2018-06-25 05:20:00,90228.1002
2018-06-25 05:21:00,90229.8402
2018-06-25 05:22:00,90217.6602
2018-06-25 05:23:00,90215.9202
2018-06-25 05:24:00,90224.6202
2018-06-25 05:25:00,90214.1802
2018-06-25 05:26:00,90203.7402
2018-06-25 05:27:00,90193.3002
2018-06-25 05:28:00,90198.5202
2018-06-25 05:29:00,90193.3002
2018-06-25 05:30:00,90196.7802
2018-06-25 05:31:00,90193.3002
2018-06-25 05:32:00,90196.7802
2018-06-25 05:33:00,90196.7802
2018-06-25 05:34:00,90189.8202
2018-06-25 05:35:00,90193.3002
2018-06-25 05:36:00,90175.9002
2018-06-25 05:37:00,90161.9802
2018-06-25 05:38:00,90172.4202
2018-06-25 05:39:00,90167.2002
2018-06-25 05:40:00,90170.6802
2018-06-25 05:41:00,90186.3402
2018-06-25 05:42:00,90189.8202
2018-06-25 05:43:00,90186.3402
2018-06-25 05:44:00,90184.6002
2018-06-25 05:45:00,90172.4202
2018-06-25 05:46:00,90174.1602
2018-06-25 05:47:00,90188.0802
2018-06-25 05:48:00,90182.8602
2018-06-25 05:49:00,90181.1202
2018-06-25 05:50:00,90177.6402
2018-06-25 05:51:00,90174.1602
2018-06-25 05:52:00,90182.8602
2018-06-25 05:53:00,90186.3402
2018-06-25 05:54:00,90182.8602
2018-06-25 05:55:00,90167.2002
2018-06-25 05:56:00,90167.2002
2018-06-25 05:57:00,90158.5002
2018-06-25 05:58:00,90155.0202
2018-06-25 05:59:00,90151.5402
2018-06-25 06:00:00,90161.9802
2018-06-25 06:01:00,90184.6002
2018-06-25 06:02:00,90177.6402
2018-06-25 06:03:00,90177.6402
2018-06-25 06:04:00,90179.3802
2018-06-25 06:05:00,90165.4602
2018-06-25 06:06:00,90172.4202
2018-06-25 06:07:00,90188.0802
2018-06-25 06:08:00,90250.7202
2018-06-25 06:09:00,90266.3802
2018-06-25 06:10:00,90247.2402
2018-06-25 06:11:00,90248.9802
2018-06-25 06:12:00,90255.9402
2018-06-25 06:13:00,90254.2002
2018-06-25 06:14:00,90254.2002
2018-06-25 06:15:00,90255.9402
2018-06-25 06:16:00,90254.2002
2018-06-25 06:17:00,90243.7602
2018-06-25 06:18:00,90243.7602
2018-06-25 06:19:00,90226.3602
2018-06-25 06:20:00,90250.7202
2018-06-25 06:21:00,90250.7202
2018-06-25 06:22:00,90254.2002
2018-06-25 06:23:00,90273.3402
2018-06-25 06:24:00,90262.9002
2018-06-25 06:25:00,90255.9402
2018-06-25 06:26:00,90261.1602
2018-06-25 06:27:00,90255.9402
2018-06-25 06:28:00,90248.9802
2018-06-25 06:29:00,90255.9402
2018-06-25 06:30:00,90259.4202
2018-06-25 06:31:00,90252.4602
2018-06-25 06:32:00,90243.7602
2018-06-25 06:33:00,90250.7202
2018-06-25 06:34:00,90242.0202
2018-06-25 06:35:00,90233.3202
2018-06-25 06:36:00,90229.8402
2018-06-25 06:37:00,90235.0602
2018-06-25 06:38:00,90238.5402
2018-06-25 06:39:00,90242.0202
2018-06-25 06:40:00,90238.5402
2018-06-25 06:41:00,90233.3202
2018-06-25 06:42:00,90238.5402
2018-06-25 06:43:00,90248.9802
2018-06-25 06:44:00,90243.7602
2018-06-25 06:45:00,90243.7602
2018-06-25 06:46:00,90243.7602
2018-06-25 06:47:00,90245.5002
2018-06-25 06:48:00,90252.4602
2018-06-25 06:49:00,90275.0802
2018-06-25 06:50:00,90275.0802
2018-06-25 06:51:00,90278.5602
2018-06-25 06:52:00,90282.0402
2018-06-25 06:53:00,90280.3002
2018-06-25 06:54:00,90271.6002
2018-06-25 06:55:00,90271.6002
2018-06-25 06:56:00,90276.8202
2018-06-25 06:57:00,90275.0802
2018-06-25 06:58:00,90275.0802
2018-06-25 06:59:00,90271.6002
2018-06-25 07:00:00,90264.6402
2018-06-25 07:01:00,90289.0002
2018-06-25 07:02:00,90275.0802
2018-06-25 07:03:00,90280.3002
2018-06-25 07:04:00,90269.8602
2018-06-25 07:05:00,90283.7802
2018-06-25 07:06:00,90287.2602
2018-06-25 07:07:00,90289.0002
2018-06-25 07:08:00,90289.0002
2018-06-25 07:09:00,90290.7402
2018-06-25 07:10:00,90302.9202
2018-06-25 07:11:00,90311.6202
2018-06-25 07:12:00,90309.8802
2018-06-25 07:13:00,90306.4002
2018-06-25 07:14:00,90304.6602
2018-06-25 07:15:00,90292.4802
2018-06-25 07:16:00,90280.3002
2018-06-25 07:17:00,90269.8602
2018-06-25 07:18:00,90287.2602
2018-06-25 07:19:00,90285.5202
2018-06-25 07:20:00,90295.9602
2018-06-25 07:21:00,90290.7402
2018-06-25 07:22:00,90280.3002
2018-06-25 07:23:00,90266.3802
2018-06-25 07:24:00,90262.9002
2018-06-25 07:25:00,90273.3402
2018-06-25 07:26:00,90264.6402
2018-06-25 07:27:00,90261.1602
2018-06-25 07:28:00,90252.4602
2018-06-25 07:29:00,90248.9802
2018-06-25 07:30:00,90252.4602
2018-06-25 07:31:00,90255.9402
2018-06-25 07:32:00,90264.6402
2018-06-25 07:33:00,90268.1202
2018-06-25 07:34:00,90264.6402
2018-06-25 07:35:00,90255.9402
2018-06-25 07:36:00,90242.0202
2018-06-25 07:37:00,90236.8002
2018-06-25 07:38:00,90238.5402
2018-06-25 07:39:00,90228.1002
2018-06-25 07:40:00,90222.8802
2018-06-25 07:41:00,90235.0602
2018-06-25 07:42:00,90236.8002
2018-06-25 07:43:00,90226.3602
2018-06-25 07:44:00,90243.7602
2018-06-25 07:45:00,90236.8002
2018-06-25 07:46:00,90233.3202
2018-06-25 07:47:00,90229.8402
2018-06-25 07:48:00,90214.1802
2018-06-25 07:49:00,90208.9602
2018-06-25 07:50:00,90212.4402
2018-06-25 07:51:00,90184.6002
2018-06-25 07:52:00,90193.3002
2018-06-25 07:53:00,90196.7802
2018-06-25 07:54:00,90207.2202
2018-06-25 07:55:00,90193.3002
2018-06-25 07:56:00,90182.8602
2018-06-25 07:57:00,90182.8602
2018-06-25 07:58:00,90200.2602
2018-06-25 07:59:00,90193.3002
2018-06-25 08:00:00,90198.5202
2018-06-25 08:01:00,90202.0002
2018-06-25 08:02:00,90212.4402
2018-06-25 08:03:00,90219.4002
2018-06-25 08:04:00,90217.6602
2018-06-25 08:05:00,90221.1402
2018-06-25 08:06:00,90226.3602
2018-06-25 08:07:00,90238.5402
2018-06-25 08:08:00,90228.1002
2018-06-25 08:09:00,90238.5402
2018-06-25 08:10:00,90248.9802
2018-06-25 08:11:00,90238.5402
2018-06-25 08:12:00,90238.5402
2018-06-25 08:13:00,90248.9802
2018-06-25 08:14:00,90203.7402
2018-06-25 08:15:00,90189.8202
2018-06-25 08:16:00,90182.8602
2018-06-25 08:17:00,90179.3802
2018-06-25 08:18:00,90151.5402
2018-06-25 08:19:00,90151.5402
2018-06-25 08:20:00,90137.6202
2018-06-25 08:21:00,90134.1402
2018-06-25 08:22:00,90139.3602
2018-06-25 08:23:00,90134.1402
2018-06-25 08:24:00,90144.5802
2018-06-25 08:25:00,90163.7202
2018-06-25 08:26:00,90160.2402
2018-06-25 08:27:00,90146.3202
2018-06-25 08:28:00,90160.2402
2018-06-25 08:29:00,90155.0202
2018-06-25 08:30:00,90151.5402
2018-06-25 08:31:00,90158.5002
2018-06-25 08:32:00,90151.5402
2018-06-25 08:33:00,90174.1602
2018-06-25 08:34:00,90179.3802
2018-06-25 08:35:00,90175.9002
2018-06-25 08:36:00,90182.8602
2018-06-25 08:37:00,90179.3802
2018-06-25 08:38:00,90167.2002
2018-06-25 08:39:00,90170.6802
2018-06-25 08:40:00,90188.0802
2018-06-25 08:41:00,90177.6402
2018-06-25 08:42:00,90181.1202
2018-06-25 08:43:00,90193.3002
2018-06-25 08:44:00,90189.8202
2018-06-25 08:45:00,90168.9402
2018-06-25 08:46:00,90186.3402
2018-06-25 08:47:00,90184.6002
2018-06-25 08:48:00,90181.1202
2018-06-25 08:49:00,90193.3002
2018-06-25 08:50:00,90202.0002
2018-06-25 08:51:00,90202.0002
2018-06-25 08:52:00,90181.1202
2018-06-25 08:53:00,90189.8202
2018-06-25 08:54:00,90168.9402
2018-06-25 08:55:00,90186.3402
2018-06-25 08:56:00,90205.4802
2018-06-25 08:57:00,90193.3002
2018-06-25 08:58:00,90184.6002
2018-06-25 08:59:00,90174.1602
2018-06-25 09:00:00,90167.2002
2018-06-25 09:01:00,90168.9402
2018-06-25 09:02:00,90156.7602
2018-06-25 09:03:00,90158.5002
2018-06-25 09:04:00,90161.9802
2018-06-25 09:05:00,90144.5802
2018-06-25 09:06:00,90168.9402
2018-06-25 09:07:00,90165.4602
2018-06-25 09:08:00,90163.7202
2018-06-25 09:09:00,90158.5002
2018-06-25 09:10:00,90165.4602
2018-06-25 09:11:00,90163.7202
2018-06-25 09:12:00,90168.9402
2018-06-25 09:13:00,90165.4602
2018-06-25 09:14:00,90156.7602
2018-06-25 09:15:00,90193.3002
2018-06-25 09:16:00,90200.2602
2018-06-25 09:17:00,90189.8202
2018-06-25 09:18:00,90177.6402
2018-06-25 09:19:00,90175.9002
2018-06-25 09:20:00,90155.0202
2018-06-25 09:21:00,90156.7602
2018-06-25 09:22:00,90161.9802
2018-06-25 09:23:00,90161.9802
2018-06-25 09:24:00,90158.5002
2018-06-25 09:25:00,90151.5402
2018-06-25 09:26:00,90151.5402
2018-06-25 09:27:00,90153.2802
2018-06-25 09:28:00,90163.7202
2018-06-25 09:29:00,90165.4602
2018-06-25 09:30:00,90142.8402
2018-06-25 09:31:00,90153.2802
2018-06-25 09:32:00,90165.4602
2018-06-25 09:33:00,90158.5002
2018-06-25 09:34:00,90167.2002
2018-06-25 09:35:00,90174.1602
2018-06-25 09:36:00,90170.6802
2018-06-25 09:37:00,90167.2002
2018-06-25 09:38:00,90174.1602
2018-06-25 09:39:00,90161.9802
2018-06-25 09:40:00,90158.5002
2018-06-25 09:41:00,90146.3202
2018-06-25 09:42:00,90188.0802
2018-06-25 09:43:00,90193.3002
2018-06-25 09:44:00,90215.9202
2018-06-25 09:45:00,90221.1402
2018-06-25 09:46:00,90221.1402
2018-06-25 09:47:00,90236.8002
2018-06-25 09:48:00,90243.7602
2018-06-25 09:49:00,90247.2402
2018-06-25 09:50:00,90242.0202
2018-06-25 09:51:00,90252.4602
2018-06-25 09:52:00,90259.4202
2018-06-25 09:53:00,90236.8002
2018-06-25 09:54:00,90259.4202
2018-06-25 09:55:00,90280.3002
2018-06-25 09:56:00,90297.7002
2018-06-25 09:57:00,90275.0802
2018-06-25 09:58:00,90261.1602
2018-06-25 09:59:00,90275.0802
2018-06-25 10:00:00,90285.5202
2018-06-25 10:01:00,90289.0002
2018-06-25 10:02:00,90285.5202
2018-06-25 10:03:00,90290.7402
2018-06-25 10:04:00,90285.5202
2018-06-25 10:05:00,90302.9202
2018-06-25 10:06:00,90301.1802
2018-06-25 10:07:00,90301.1802
2018-06-25 10:08:00,90308.1402
2018-06-25 10:09:00,90301.1802
2018-06-25 10:10:00,90329.0202
2018-06-25 10:11:00,90318.5802
2018-06-25 10:12:00,90320.3202
2018-06-25 10:13:00,90316.8402
2018-06-25 10:14:00,90304.6602
2018-06-25 10:15:00,90313.3602
2018-06-25 10:16:00,90292.4802
2018-06-25 10:17:00,90290.7402
2018-06-25 10:18:00,90301.1802
2018-06-25 10:19:00,90295.9602
2018-06-25 10:20:00,90282.0402
2018-06-25 10:21:00,90278.5602
2018-06-25 10:22:00,90283.7802
2018-06-25 10:23:00,90285.5202
2018-06-25 10:24:00,90269.8602
2018-06-25 10:25:00,90306.4002
2018-06-25 10:26:00,90299.4402
2018-06-25 10:27:00,90264.6402
2018-06-25 10:28:00,90301.1802
2018-06-25 10:29:00,90325.5402
2018-06-25 10:30:00,90308.1402
2018-06-25 10:31:00,90341.2002
2018-06-25 10:32:00,90320.3202
2018-06-25 10:33:00,90346.4202
2018-06-25 10:34:00,90353.3802
2018-06-25 10:35:00,90332.5002
2018-06-25 10:36:00,90294.2202
2018-06-25 10:37:00,90275.0802
2018-06-25 10:38:00,90280.3002
2018-06-25 10:39:00,90289.0002
2018-06-25 10:40:00,90309.8802
2018-06-25 10:41:00,90341.2002
2018-06-25 10:42:00,90327.2802
2018-06-25 10:43:00,90325.5402
2018-06-25 10:44:00,90322.0602
2018-06-25 10:45:00,90332.5002
2018-06-25 10:46:00,90325.5402
2018-06-25 10:47:00,90330.7602
2018-06-25 10:48:00,90325.5402
2018-06-25 10:49:00,90318.5802
2018-06-25 10:50:00,90318.5802
2018-06-25 10:51:00,90309.8802
2018-06-25 10:52:00,90311.6202
2018-06-25 10:53:00,90313.3602
2018-06-25 10:54:00,90311.6202
2018-06-25 10:55:00,90323.8002
2018-06-25 10:56:00,90330.7602
2018-06-25 10:57:00,90337.7202
2018-06-25 10:58:00,90330.7602
2018-06-25 10:59:00,90341.2002
2018-06-25 11:00:00,90337.7202
2018-06-25 11:01:00,90335.9802
2018-06-25 11:02:00,90344.6802
2018-06-25 11:03:00,90349.9002
2018-06-25 11:04:00,90344.6802
2018-06-25 11:05:00,90356.8602
2018-06-25 11:06:00,90346.4202
2018-06-25 11:07:00,90339.4602
2018-06-25 11:08:00,90341.2002
2018-06-25 11:09:00,90330.7602
2018-06-25 11:10:00,90327.2802
2018-06-25 11:11:00,90329.0202
2018-06-25 11:12:00,90313.3602
2018-06-25 11:13:00,90316.8402
2018-06-25 11:14:00,90311.6202
2018-06-25 11:15:00,90302.9202
2018-06-25 11:16:00,90308.1402
2018-06-25 11:17:00,90297.7002
2018-06-25 11:18:00,90302.9202
2018-06-25 11:19:00,90304.6602
2018-06-25 11:20:00,90301.1802
2018-06-25 11:21:00,90294.2202
2018-06-25 11:22:00,90309.8802
2018-06-25 11:23:00,90318.5802
2018-06-25 11:24:00,90315.1002
2018-06-25 11:25:00,90315.1002
2018-06-25 11:26:00,90316.8402
2018-06-25 11:27:00,90327.2802
2018-06-25 11:28:00,90315.1002
2018-06-25 11:29:00,90322.0602
2018-06-25 11:30:00,90327.2802
2018-06-25 11:31:00,90316.8402
2018-06-25 11:32:00,90318.5802
2018-06-25 11:33:00,90322.0602
2018-06-25 11:34:00,90322.0602
2018-06-25 11:35:00,90315.1002
2018-06-25 11:36:00,90315.1002
2018-06-25 11:37:00,90313.3602
2018-06-25 11:38:00,90318.5802
2018-06-25 11:39:00,90315.1002
2018-06-25 11:40:00,90335.9802
2018-06-25 11:41:00,90334.2402
2018-06-25 11:42:00,90323.8002
2018-06-25 11:43:00,90329.0202
2018-06-25 11:44:00,90322.0602
2018-06-25 11:45:00,90323.8002
2018-06-25 11:46:00,90318.5802
2018-06-25 11:47:00,90316.8402
2018-06-25 11:48:00,90318.5802
2018-06-25 11:49:00,90322.0602
2018-06-25 11:50:00,90323.8002
2018-06-25 11:51:00,90329.0202
2018-06-25 11:52:00,90341.2002
2018-06-25 11:53:00,90329.0202
2018-06-25 11:54:00,90329.0202
2018-06-25 11:55:00,90325.5402
2018-06-25 11:56:00,90332.5002
2018-06-25 11:57:00,90322.0602
2018-06-25 11:58:00,90323.8002
2018-06-25 11:59:00,90318.5802
2018-06-25 12:00:00,90316.8402
2018-06-25 12:01:00,90311.6202
2018-06-25 12:02:00,90313.3602
2018-06-25 12:03:00,90309.8802
2018-06-25 12:04:00,90313.3602
2018-06-25 12:05:00,90322.0602
2018-06-25 12:06:00,90322.0602
2018-06-25 12:07:00,90327.2802
2018-06-25 12:08:00,90323.8002
2018-06-25 12:09:00,90325.5402
2018-06-25 12:10:00,90325.5402
2018-06-25 12:11:00,90327.2802
2018-06-25 12:12:00,90339.4602
2018-06-25 12:13:00,90330.7602
2018-06-25 12:14:00,90325.5402
2018-06-25 12:15:00,90311.6202
2018-06-25 12:16:00,90306.4002
2018-06-25 12:17:00,90292.4802
2018-06-25 12:18:00,90282.0402
2018-06-25 12:19:00,90285.5202
2018-06-25 12:20:00,90289.0002
2018-06-25 12:21:00,90304.6602
2018-06-25 12:22:00,90320.3202
2018-06-25 12:23:00,90327.2802
2018-06-25 12:24:00,90325.5402
2018-06-25 12:25:00,90334.2402
2018-06-25 12:26:00,90329.0202
2018-06-25 12:27:00,90342.9402
2018-06-25 12:28:00,90349.9002
2018-06-25 12:29:00,90360.3402
2018-06-25 12:30:00,90358.6002
2018-06-25 12:31:00,90358.6002
2018-06-25 12:32:00,90365.5602
2018-06-25 12:33:00,90370.7802
2018-06-25 12:34:00,90360.3402
2018-06-25 12:35:00,90353.3802
2018-06-25 12:36:00,90355.1202
2018-06-25 12:37:00,90356.8602
2018-06-25 12:38:00,90365.5602
2018-06-25 12:39:00,90365.5602
2018-06-25 12:40:00,90367.3002
2018-06-25 12:41:00,90381.2202
2018-06-25 12:42:00,90379.4802
2018-06-25 12:43:00,90384.7002
2018-06-25 12:44:00,90382.9602
2018-06-25 12:45:00,90388.1802
2018-06-25 12:46:00,90370.7802
2018-06-25 12:47:00,90367.3002
2018-06-25 12:48:00,90372.5202
2018-06-25 12:49:00,90370.7802
2018-06-25 12:50:00,90362.0802
2018-06-25 12:51:00,90370.7802
2018-06-25 12:52:00,90363.8202
2018-06-25 12:53:00,90356.8602
2018-06-25 12:54:00,90351.6402
2018-06-25 12:55:00,90358.6002
2018-06-25 12:56:00,90360.3402
2018-06-25 12:57:00,90367.3002
2018-06-25 12:58:00,90365.5602
2018-06-25 12:59:00,90363.8202
2018-06-25 13:00:00,90372.5202
2018-06-25 13:01:00,90388.1802
2018-06-25 13:02:00,90386.4402
2018-06-25 13:03:00,90386.4402
2018-06-25 13:04:00,90386.4402
2018-06-25 13:05:00,90388.1802
2018-06-25 13:06:00,90391.6602
2018-06-25 13:07:00,90402.1002
2018-06-25 13:08:00,90416.0202
2018-06-25 13:09:00,90410.8002
2018-06-25 13:10:00,90410.8002
2018-06-25 13:11:00,90407.3202
2018-06-25 13:12:00,90429.9402
2018-06-25 13:13:00,90417.7602
2018-06-25 13:14:00,90416.0202
2018-06-25 13:15:00,90424.7202
2018-06-25 13:16:00,90416.0202
2018-06-25 13:17:00,90421.2402
2018-06-25 13:18:00,90410.8002
2018-06-25 13:19:00,90412.5402
2018-06-25 13:20:00,90412.5402
2018-06-25 13:21:00,90421.2402
2018-06-25 13:22:00,90421.2402
2018-06-25 13:23:00,90412.5402
2018-06-25 13:24:00,90419.5002
2018-06-25 13:25:00,90398.6202
2018-06-25 13:26:00,90410.8002
2018-06-25 13:27:00,90369.0402
2018-06-25 13:28:00,90341.2002
2018-06-25 13:29:00,90363.8202
2018-06-25 13:30:00,90349.9002
2018-06-25 13:31:00,90358.6002
2018-06-25 13:32:00,90367.3002
2018-06-25 13:33:00,90365.5602
2018-06-25 13:34:00,90349.9002
2018-06-25 13:35:00,90356.8602
2018-06-25 13:36:00,90358.6002
2018-06-25 13:37:00,90339.4602
2018-06-25 13:38:00,90341.2002
2018-06-25 13:39:00,90335.9802
2018-06-25 13:40:00,90335.9802
2018-06-25 13:41:00,90335.9802
2018-06-25 13:42:00,90325.5402
2018-06-25 13:43:00,90320.3202
2018-06-25 13:44:00,90322.0602
2018-06-25 13:45:00,90325.5402
2018-06-25 13:46:00,90329.0202
2018-06-25 13:47:00,90323.8002
2018-06-25 13:48:00,90323.8002
2018-06-25 13:49:00,90330.7602
2018-06-25 13:50:00,90332.5002
2018-06-25 13:51:00,90332.5002
2018-06-25 13:52:00,90332.5002
2018-06-25 13:53:00,90344.6802
2018-06-25 13:54:00,90344.6802
2018-06-25 13:55:00,90342.9402
2018-06-25 13:56:00,90342.9402
2018-06-25 13:57:00,90344.6802
2018-06-25 13:58:00,90346.4202
2018-06-25 13:59:00,90342.9402
2018-06-25 14:00:00,90346.4202
2018-06-25 14:01:00,90339.4602
2018-06-25 14:02:00,90323.8002
2018-06-25 14:03:00,90322.0602
2018-06-25 14:04:00,90320.3202
2018-06-25 14:05:00,90320.3202
2018-06-25 14:06:00,90320.3202
2018-06-25 14:07:00,90318.5802
2018-06-25 14:08:00,90315.1002
2018-06-25 14:09:00,90313.3602
2018-06-25 14:10:00,90318.5802
2018-06-25 14:11:00,90315.1002
2018-06-25 14:12:00,90311.6202
2018-06-25 14:13:00,90311.6202
2018-06-25 14:14:00,90304.6602
2018-06-25 14:15:00,90308.1402
2018-06-25 14:16:00,90313.3602
2018-06-25 14:17:00,90304.6602
2018-06-25 14:18:00,90304.6602
2018-06-25 14:19:00,90313.3602
2018-06-25 14:20:00,90315.1002
2018-06-25 14:21:00,90315.1002
2018-06-25 14:22:00,90315.1002
2018-06-25 14:23:00,90306.4002
2018-06-25 14:24:00,90309.8802
2018-06-25 14:25:00,90311.6202
2018-06-25 14:26:00,90311.6202
2018-06-25 14:27:00,90308.1402
2018-06-25 14:28:00,90304.6602
2018-06-25 14:29:00,90304.6602
2018-06-25 14:30:00,90302.9202
2018-06-25 14:31:00,90301.1802
2018-06-25 14:32:00,90301.1802
2018-06-25 14:33:00,90309.8802
2018-06-25 14:34:00,90309.8802
2018-06-25 14:35:00,90311.6202
2018-06-25 14:36:00,90308.1402
2018-06-25 14:37:00,90318.5802
2018-06-25 14:38:00,90323.8002
2018-06-25 14:39:00,90334.2402
2018-06-25 14:40:00,90342.9402
2018-06-25 14:41:00,90346.4202
2018-06-25 14:42:00,90355.1202
2018-06-25 14:43:00,90353.3802
2018-06-25 14:44:00,90351.6402
2018-06-25 14:45:00,90353.3802
2018-06-25 14:46:00,90341.2002
2018-06-25 14:47:00,90349.9002
2018-06-25 14:48:00,90358.6002
2018-06-25 14:49:00,90379.4802
2018-06-25 14:50:00,90400.3602
2018-06-25 14:51:00,90388.1802
2018-06-25 14:52:00,90386.4402
2018-06-25 14:53:00,90398.6202
2018-06-25 14:54:00,90409.0602
2018-06-25 14:55:00,90409.0602
2018-06-25 14:56:00,90410.8002
2018-06-25 14:57:00,90414.2802
2018-06-25 14:58:00,90422.9802
2018-06-25 14:59:00,90417.7602
2018-06-25 15:00:00,90412.5402
2018-06-25 15:01:00,90400.3602
2018-06-25 15:02:00,90403.8402
2018-06-25 15:03:00,90416.0202
2018-06-25 15:04:00,90410.8002
2018-06-25 15:05:00,90412.5402
2018-06-25 15:06:00,90417.7602
2018-06-25 15:07:00,90426.4602
2018-06-25 15:08:00,90421.2402
2018-06-25 15:09:00,90428.2002
2018-06-25 15:10:00,90447.3402
2018-06-25 15:11:00,90452.5602
2018-06-25 15:12:00,90452.5602
2018-06-25 15:13:00,90449.0802
2018-06-25 15:14:00,90454.3002
2018-06-25 15:15:00,90449.0802
2018-06-25 15:16:00,90449.0802
2018-06-25 15:17:00,90449.0802
2018-06-25 15:18:00,90447.3402
2018-06-25 15:19:00,90449.0802
2018-06-25 15:20:00,90450.8202
2018-06-25 15:21:00,90445.6002
2018-06-25 15:22:00,90449.0802
2018-06-25 15:23:00,90450.8202
2018-06-25 15:24:00,90450.8202
2018-06-25 15:25:00,90450.8202
2018-06-25 15:26:00,90445.6002
2018-06-25 15:27:00,90449.0802
2018-06-25 15:28:00,90440.3802
2018-06-25 15:29:00,90429.9402
2018-06-25 15:30:00,90436.9002
2018-06-25 15:31:00,90436.9002
2018-06-25 15:32:00,90440.3802
2018-06-25 15:33:00,90443.8602
2018-06-25 15:34:00,90445.6002
2018-06-25 15:35:00,90435.1602
2018-06-25 15:36:00,90435.1602
2018-06-25 15:37:00,90431.6802
2018-06-25 15:38:00,90431.6802
2018-06-25 15:39:00,90422.9802
2018-06-25 15:40:00,90424.7202
2018-06-25 15:41:00,90424.7202
2018-06-25 15:42:00,90426.4602
2018-06-25 15:43:00,90428.2002
2018-06-25 15:44:00,90422.9802
2018-06-25 15:45:00,90435.1602
2018-06-25 15:46:00,90435.1602
2018-06-25 15:47:00,90436.9002
2018-06-25 15:48:00,90429.9402
2018-06-25 15:49:00,90436.9002
2018-06-25 15:50:00,90431.6802
2018-06-25 15:51:00,90428.2002
2018-06-25 15:52:00,90428.2002
2018-06-25 15:53:00,90428.2002
2018-06-25 15:54:00,90428.2002
2018-06-25 15:55:00,90428.2002
2018-06-25 15:56:00,90433.4202
2018-06-25 15:57:00,90429.9402
2018-06-25 15:58:00,90426.4602
2018-06-25 15:59:00,90416.0202
2018-06-25 16:59:00,90224.6202
2018-06-25 17:00:00,90429.9402
2018-06-25 17:01:00,90442.1202
2018-06-25 17:02:00,90431.6802
2018-06-25 17:03:00,90412.5402
2018-06-25 17:04:00,90410.8002
2018-06-25 17:05:00,90412.5402
2018-06-25 17:06:00,90417.7602
2018-06-25 17:07:00,90417.7602
2018-06-25 17:08:00,90419.5002
2018-06-25 17:09:00,90431.6802
2018-06-25 17:10:00,90426.4602
2018-06-25 17:11:00,90428.2002
2018-06-25 17:12:00,90422.9802
2018-06-25 17:13:00,90424.7202
2018-06-25 17:14:00,90431.6802
2018-06-25 17:15:00,90417.7602
2018-06-25 17:16:00,90428.2002
2018-06-25 17:17:00,90422.9802
2018-06-25 17:18:00,90428.2002
2018-06-25 17:19:00,90422.9802
2018-06-25 17:20:00,90428.2002
2018-06-25 17:21:00,90428.2002
2018-06-25 17:22:00,90417.7602
2018-06-25 17:23:00,90417.7602
2018-06-25 17:24:00,90421.2402
2018-06-25 17:25:00,90416.0202
2018-06-25 17:26:00,90421.2402
2018-06-25 17:27:00,90421.2402
2018-06-25 17:28:00,90414.2802
2018-06-25 17:29:00,90416.0202
2018-06-25 17:30:00,90416.0202
2018-06-25 17:31:00,90414.2802
2018-06-25 17:32:00,90419.5002
2018-06-25 17:33:00,90412.5402
2018-06-25 17:34:00,90416.0202
2018-06-25 17:35:00,90414.2802
2018-06-25 17:36:00,90416.0202
2018-06-25 17:37:00,90417.7602
2018-06-25 17:38:00,90426.4602
2018-06-25 17:39:00,90426.4602
2018-06-25 17:40:00,90429.9402
2018-06-25 17:41:00,90429.9402
2018-06-25 17:42:00,90429.9402
2018-06-25 17:43:00,90428.2002
2018-06-25 17:44:00,90428.2002
2018-06-25 17:45:00,90426.4602
2018-06-25 17:46:00,90428.2002
2018-06-25 17:47:00,90428.2002
2018-06-25 17:48:00,90428.2002
2018-06-25 17:49:00,90422.9802
2018-06-25 17:50:00,90421.2402
2018-06-25 17:51:00,90422.9802
2018-06-25 17:52:00,90422.9802
2018-06-25 17:53:00,90422.9802
2018-06-25 17:54:00,90421.2402
2018-06-25 17:55:00,90421.2402
2018-06-25 17:56:00,90422.9802
2018-06-25 17:57:00,90422.9802
2018-06-25 17:58:00,90422.9802
2018-06-25 17:59:00,90433.4202
2018-06-25 18:00:00,90429.9402
2018-06-25 18:01:00,90440.3802
