,NQ
2018-09-10 03:40:00,38553.6930792
2018-09-10 03:41:00,38549.9355792
2018-09-10 03:42:00,38552.4405792
2018-09-10 03:43:00,38555.3630792
2018-09-10 03:44:00,38554.1105792
2018-09-10 03:45:00,38564.1305792
2018-09-10 03:46:00,38564.9655792
2018-09-10 03:47:00,38566.6355792
2018-09-10 03:48:00,38573.3155792
2018-09-10 03:49:00,38573.3155792
2018-09-10 03:50:00,38580.8305792
2018-09-10 03:51:00,38579.1605792
2018-09-10 03:52:00,38578.3255792
2018-09-10 03:53:00,38578.3255792
2018-09-10 03:54:00,38579.1605792
2018-09-10 03:55:00,38575.8205792
2018-09-10 03:56:00,38577.4905792
2018-09-10 03:57:00,38582.5005792
2018-09-10 03:58:00,38579.1605792
2018-09-10 03:59:00,38579.9955792
2018-09-10 04:00:00,38576.6555792
2018-09-10 04:01:00,38572.4805792
2018-09-10 04:02:00,38574.9855792
2018-09-10 04:03:00,38572.4805792
2018-09-10 04:04:00,38572.0630792
2018-09-10 04:05:00,38572.4805792
2018-09-10 04:06:00,38572.4805792
2018-09-10 04:07:00,38572.8980792
2018-09-10 04:08:00,38571.6455792
2018-09-10 04:09:00,38571.6455792
2018-09-10 04:10:00,38569.9755792
2018-09-10 04:11:00,38574.1505792
2018-09-10 04:12:00,38575.8205792
2018-09-10 04:13:00,38578.3255792
2018-09-10 04:14:00,38574.9855792
2018-09-10 04:15:00,38570.8105792
2018-09-10 04:16:00,38570.8105792
2018-09-10 04:17:00,38569.9755792
2018-09-10 04:18:00,38575.8205792
2018-09-10 04:19:00,38577.0730792
2018-09-10 04:20:00,38581.6655792
2018-09-10 04:21:00,38576.6555792
2018-09-10 04:22:00,38571.6455792
2018-09-10 04:23:00,38571.6455792
2018-09-10 04:24:00,38574.1505792
2018-09-10 04:25:00,38569.9755792
2018-09-10 04:26:00,38574.5680792
2018-09-10 04:27:00,38578.7430792
2018-09-10 04:28:00,38578.3255792
2018-09-10 04:29:00,38583.3355792
2018-09-10 04:30:00,38576.6555792
2018-09-10 04:31:00,38577.0730792
2018-09-10 04:32:00,38576.6555792
2018-09-10 04:33:00,38574.9855792
2018-09-10 04:34:00,38573.3155792
2018-09-10 04:35:00,38573.3155792
2018-09-10 04:36:00,38573.3155792
2018-09-10 04:37:00,38570.8105792
2018-09-10 04:38:00,38571.6455792
2018-09-10 04:39:00,38565.8005792
2018-09-10 04:40:00,38572.0630792
2018-09-10 04:41:00,38572.4805792
2018-09-10 04:42:00,38571.2280792
2018-09-10 04:43:00,38573.7330792
2018-09-10 04:44:00,38576.2380792
2018-09-10 04:45:00,38571.6455792
2018-09-10 04:46:00,38569.1405792
2018-09-10 04:47:00,38575.4030792
2018-09-10 04:48:00,38577.4905792
2018-09-10 04:49:00,38576.6555792
2018-09-10 04:50:00,38574.9855792
2018-09-10 04:51:00,38574.9855792
2018-09-10 04:52:00,38569.1405792
2018-09-10 04:53:00,38569.9755792
2018-09-10 04:54:00,38572.0630792
2018-09-10 04:55:00,38570.8105792
2018-09-10 04:56:00,38571.6455792
2018-09-10 04:57:00,38569.1405792
2018-09-10 04:58:00,38569.9755792
2018-09-10 04:59:00,38569.1405792
2018-09-10 05:00:00,38569.1405792
2018-09-10 05:01:00,38568.3055792
2018-09-10 05:02:00,38564.9655792
2018-09-10 05:03:00,38564.9655792
2018-09-10 05:04:00,38564.9655792
2018-09-10 05:05:00,38569.9755792
2018-09-10 05:06:00,38570.8105792
2018-09-10 05:07:00,38573.3155792
2018-09-10 05:08:00,38575.8205792
2018-09-10 05:09:00,38574.9855792
2018-09-10 05:10:00,38575.4030792
2018-09-10 05:11:00,38583.3355792
2018-09-10 05:12:00,38587.0930792
2018-09-10 05:13:00,38585.8405792
2018-09-10 05:14:00,38584.1705792
2018-09-10 05:15:00,38582.9180792
2018-09-10 05:16:00,38580.8305792
2018-09-10 05:17:00,38578.3255792
2018-09-10 05:18:00,38576.6555792
2018-09-10 05:19:00,38579.1605792
2018-09-10 05:20:00,38577.9080792
2018-09-10 05:21:00,38575.8205792
2018-09-10 05:22:00,38577.0730792
2018-09-10 05:23:00,38575.8205792
2018-09-10 05:24:00,38574.9855792
2018-09-10 05:25:00,38578.3255792
2018-09-10 05:26:00,38573.3155792
2018-09-10 05:27:00,38574.9855792
2018-09-10 05:28:00,38576.6555792
2018-09-10 05:29:00,38577.4905792
2018-09-10 05:30:00,38577.9080792
2018-09-10 05:31:00,38579.1605792
2018-09-10 05:32:00,38578.3255792
2018-09-10 05:33:00,38578.7430792
2018-09-10 05:34:00,38576.6555792
2018-09-10 05:35:00,38585.0055792
2018-09-10 05:36:00,38582.5005792
2018-09-10 05:37:00,38586.6755792
2018-09-10 05:38:00,38585.0055792
2018-09-10 05:39:00,38585.8405792
2018-09-10 05:40:00,38584.1705792
2018-09-10 05:41:00,38584.1705792
2018-09-10 05:42:00,38585.8405792
2018-09-10 05:43:00,38585.8405792
2018-09-10 05:44:00,38585.0055792
2018-09-10 05:45:00,38585.8405792
2018-09-10 05:46:00,38579.9955792
2018-09-10 05:47:00,38578.7430792
2018-09-10 05:48:00,38577.4905792
2018-09-10 05:49:00,38579.1605792
2018-09-10 05:50:00,38581.2480792
2018-09-10 05:51:00,38581.6655792
2018-09-10 05:52:00,38587.5105792
2018-09-10 05:53:00,38586.6755792
2018-09-10 05:54:00,38590.8505792
2018-09-10 05:55:00,38592.5205792
2018-09-10 05:56:00,38595.0255792
2018-09-10 05:57:00,38596.6955792
2018-09-10 05:58:00,38595.0255792
2018-09-10 05:59:00,38596.6955792
2018-09-10 06:00:00,38588.7630792
2018-09-10 06:01:00,38590.0155792
2018-09-10 06:02:00,38589.5980792
2018-09-10 06:03:00,38586.6755792
2018-09-10 06:04:00,38585.4230792
2018-09-10 06:05:00,38585.4230792
2018-09-10 06:06:00,38583.3355792
2018-09-10 06:07:00,38582.9180792
2018-09-10 06:08:00,38587.9280792
2018-09-10 06:09:00,38590.8505792
2018-09-10 06:10:00,38589.1805792
2018-09-10 06:11:00,38591.6855792
2018-09-10 06:12:00,38592.1030792
2018-09-10 06:13:00,38592.1030792
2018-09-10 06:14:00,38589.1805792
2018-09-10 06:15:00,38588.3455792
2018-09-10 06:16:00,38585.0055792
2018-09-10 06:17:00,38586.6755792
2018-09-10 06:18:00,38585.8405792
2018-09-10 06:19:00,38589.1805792
2018-09-10 06:20:00,38587.5105792
2018-09-10 06:21:00,38587.0930792
2018-09-10 06:22:00,38587.9280792
2018-09-10 06:23:00,38590.0155792
2018-09-10 06:24:00,38588.7630792
2018-09-10 06:25:00,38590.0155792
2018-09-10 06:26:00,38586.2580792
2018-09-10 06:27:00,38587.5105792
2018-09-10 06:28:00,38590.8505792
2018-09-10 06:29:00,38587.0930792
2018-09-10 06:30:00,38578.3255792
2018-09-10 06:31:00,38581.2480792
2018-09-10 06:32:00,38581.6655792
2018-09-10 06:33:00,38584.1705792
2018-09-10 06:34:00,38579.9955792
2018-09-10 06:35:00,38582.5005792
2018-09-10 06:36:00,38579.9955792
2018-09-10 06:37:00,38574.9855792
2018-09-10 06:38:00,38574.1505792
2018-09-10 06:39:00,38575.8205792
2018-09-10 06:40:00,38573.7330792
2018-09-10 06:41:00,38577.9080792
2018-09-10 06:42:00,38574.9855792
2018-09-10 06:43:00,38570.8105792
2018-09-10 06:44:00,38569.9755792
2018-09-10 06:45:00,38574.1505792
2018-09-10 06:46:00,38574.5680792
2018-09-10 06:47:00,38573.3155792
2018-09-10 06:48:00,38573.3155792
2018-09-10 06:49:00,38574.1505792
2018-09-10 06:50:00,38574.1505792
2018-09-10 06:51:00,38575.8205792
2018-09-10 06:52:00,38575.4030792
2018-09-10 06:53:00,38576.6555792
2018-09-10 06:54:00,38576.6555792
2018-09-10 06:55:00,38579.9955792
2018-09-10 06:56:00,38579.1605792
2018-09-10 06:57:00,38576.6555792
2018-09-10 06:58:00,38579.9955792
2018-09-10 06:59:00,38581.2480792
2018-09-10 07:00:00,38578.3255792
2018-09-10 07:01:00,38580.4130792
2018-09-10 07:02:00,38584.5880792
2018-09-10 07:03:00,38585.8405792
2018-09-10 07:04:00,38585.0055792
2018-09-10 07:05:00,38585.8405792
2018-09-10 07:06:00,38589.1805792
2018-09-10 07:07:00,38585.0055792
2018-09-10 07:08:00,38585.0055792
2018-09-10 07:09:00,38585.0055792
2018-09-10 07:10:00,38579.9955792
2018-09-10 07:11:00,38582.5005792
2018-09-10 07:12:00,38580.4130792
2018-09-10 07:13:00,38579.1605792
2018-09-10 07:14:00,38579.1605792
2018-09-10 07:15:00,38579.1605792
2018-09-10 07:16:00,38574.1505792
2018-09-10 07:17:00,38573.3155792
2018-09-10 07:18:00,38569.9755792
2018-09-10 07:19:00,38571.6455792
2018-09-10 07:20:00,38573.3155792
2018-09-10 07:21:00,38570.8105792
2018-09-10 07:22:00,38573.3155792
2018-09-10 07:23:00,38577.0730792
2018-09-10 07:24:00,38575.8205792
2018-09-10 07:25:00,38576.6555792
2018-09-10 07:26:00,38574.9855792
2018-09-10 07:27:00,38576.6555792
2018-09-10 07:28:00,38575.4030792
2018-09-10 07:29:00,38578.3255792
2018-09-10 07:30:00,38579.1605792
2018-09-10 07:31:00,38576.6555792
2018-09-10 07:32:00,38574.9855792
2018-09-10 07:33:00,38572.4805792
2018-09-10 07:34:00,38574.1505792
2018-09-10 07:35:00,38570.8105792
2018-09-10 07:36:00,38567.4705792
2018-09-10 07:37:00,38566.6355792
2018-09-10 07:38:00,38569.5580792
2018-09-10 07:39:00,38567.4705792
2018-09-10 07:40:00,38565.3830792
2018-09-10 07:41:00,38565.8005792
2018-09-10 07:42:00,38565.3830792
2018-09-10 07:43:00,38558.2855792
2018-09-10 07:44:00,38560.7905792
2018-09-10 07:45:00,38562.8780792
2018-09-10 07:46:00,38564.1305792
2018-09-10 07:47:00,38559.1205792
2018-09-10 07:48:00,38559.9555792
2018-09-10 07:49:00,38561.6255792
2018-09-10 07:50:00,38559.1205792
2018-09-10 07:51:00,38558.2855792
2018-09-10 07:52:00,38563.2955792
2018-09-10 07:53:00,38567.4705792
2018-09-10 07:54:00,38568.3055792
2018-09-10 07:55:00,38567.4705792
2018-09-10 07:56:00,38574.9855792
2018-09-10 07:57:00,38577.4905792
2018-09-10 07:58:00,38576.6555792
2018-09-10 07:59:00,38582.5005792
2018-09-10 08:00:00,38582.0830792
2018-09-10 08:01:00,38579.9955792
2018-09-10 08:02:00,38579.9955792
2018-09-10 08:03:00,38579.1605792
2018-09-10 08:04:00,38578.3255792
2018-09-10 08:05:00,38580.8305792
2018-09-10 08:06:00,38579.1605792
2018-09-10 08:07:00,38578.7430792
2018-09-10 08:08:00,38575.8205792
2018-09-10 08:09:00,38581.6655792
2018-09-10 08:10:00,38583.3355792
2018-09-10 08:11:00,38579.1605792
2018-09-10 08:12:00,38579.9955792
2018-09-10 08:13:00,38577.4905792
2018-09-10 08:14:00,38577.0730792
2018-09-10 08:15:00,38575.8205792
2018-09-10 08:16:00,38568.7230792
2018-09-10 08:17:00,38569.1405792
2018-09-10 08:18:00,38567.8880792
2018-09-10 08:19:00,38569.1405792
2018-09-10 08:20:00,38567.4705792
2018-09-10 08:21:00,38567.4705792
2018-09-10 08:22:00,38567.4705792
2018-09-10 08:23:00,38562.4605792
2018-09-10 08:24:00,38557.4505792
2018-09-10 08:25:00,38548.6830792
2018-09-10 08:26:00,38550.7705792
2018-09-10 08:27:00,38551.6055792
2018-09-10 08:28:00,38555.7805792
2018-09-10 08:29:00,38556.6155792
2018-09-10 08:30:00,38567.4705792
2018-09-10 08:31:00,38520.7105792
2018-09-10 08:32:00,38500.2530792
2018-09-10 08:33:00,38492.3205792
2018-09-10 08:34:00,38499.0005792
2018-09-10 08:35:00,38489.8155792
2018-09-10 08:36:00,38452.2405792
2018-09-10 08:37:00,38458.0855792
2018-09-10 08:38:00,38473.5330792
2018-09-10 08:39:00,38469.3580792
2018-09-10 08:40:00,38475.6205792
2018-09-10 08:41:00,38500.6705792
2018-09-10 08:42:00,38499.0005792
2018-09-10 08:43:00,38503.1755792
2018-09-10 08:44:00,38479.7955792
2018-09-10 08:45:00,38469.7755792
2018-09-10 08:46:00,38463.5130792
2018-09-10 08:47:00,38434.7055792
2018-09-10 08:48:00,38452.2405792
2018-09-10 08:49:00,38480.6305792
2018-09-10 08:50:00,38463.9305792
2018-09-10 08:51:00,38458.0855792
2018-09-10 08:52:00,38442.6380792
2018-09-10 08:53:00,38446.3955792
2018-09-10 08:54:00,38465.6005792
2018-09-10 08:55:00,38465.6005792
2018-09-10 08:56:00,38445.5605792
2018-09-10 08:57:00,38459.7555792
2018-09-10 08:58:00,38476.8730792
2018-09-10 08:59:00,38462.2605792
2018-09-10 09:00:00,38446.3955792
2018-09-10 09:01:00,38454.7455792
2018-09-10 09:02:00,38449.7355792
2018-09-10 09:03:00,38428.0255792
2018-09-10 09:04:00,38431.3655792
2018-09-10 09:05:00,38411.3255792
2018-09-10 09:06:00,38423.0155792
2018-09-10 09:07:00,38418.4230792
2018-09-10 09:08:00,38426.3555792
2018-09-10 09:09:00,38417.1705792
2018-09-10 09:10:00,38401.3055792
2018-09-10 09:11:00,38401.7230792
2018-09-10 09:12:00,38388.7805792
2018-09-10 09:13:00,38380.4305792
2018-09-10 09:14:00,38387.9455792
2018-09-10 09:15:00,38385.4405792
2018-09-10 09:16:00,38381.2655792
2018-09-10 09:17:00,38377.9255792
2018-09-10 09:18:00,38403.3930792
2018-09-10 09:19:00,38416.7530792
2018-09-10 09:20:00,38433.0355792
2018-09-10 09:21:00,38435.1230792
2018-09-10 09:22:00,38434.7055792
2018-09-10 09:23:00,38426.7730792
2018-09-10 09:24:00,38412.1605792
2018-09-10 09:25:00,38395.4605792
2018-09-10 09:26:00,38401.7230792
2018-09-10 09:27:00,38389.6155792
2018-09-10 09:28:00,38404.2280792
2018-09-10 09:29:00,38414.2480792
2018-09-10 09:30:00,38424.6855792
2018-09-10 09:31:00,38416.3355792
2018-09-10 09:32:00,38397.9655792
2018-09-10 09:33:00,38429.6955792
2018-09-10 09:34:00,38431.3655792
2018-09-10 09:35:00,38420.5105792
2018-09-10 09:36:00,38426.3555792
2018-09-10 09:37:00,38434.7055792
2018-09-10 09:38:00,38450.5705792
2018-09-10 09:39:00,38445.1430792
2018-09-10 09:40:00,38443.0555792
2018-09-10 09:41:00,38449.7355792
2018-09-10 09:42:00,38448.0655792
2018-09-10 09:43:00,38448.9005792
2018-09-10 09:44:00,38448.9005792
2018-09-10 09:45:00,38451.4055792
2018-09-10 09:46:00,38430.5305792
2018-09-10 09:47:00,38438.0455792
2018-09-10 09:48:00,38430.5305792
2018-09-10 09:49:00,38447.2305792
2018-09-10 09:50:00,38449.7355792
2018-09-10 09:51:00,38455.1630792
2018-09-10 09:52:00,38463.0955792
2018-09-10 09:53:00,38461.4255792
2018-09-10 09:54:00,38458.9205792
2018-09-10 09:55:00,38440.5505792
2018-09-10 09:56:00,38450.1530792
2018-09-10 09:57:00,38438.4630792
2018-09-10 09:58:00,38432.2005792
2018-09-10 09:59:00,38425.9380792
2018-09-10 10:00:00,38397.9655792
2018-09-10 10:01:00,38400.8880792
2018-09-10 10:02:00,38397.1305792
2018-09-10 10:03:00,38409.6555792
2018-09-10 10:04:00,38418.8405792
2018-09-10 10:05:00,38416.3355792
2018-09-10 10:06:00,38426.7730792
2018-09-10 10:07:00,38431.3655792
2018-09-10 10:08:00,38455.1630792
2018-09-10 10:09:00,38461.4255792
2018-09-10 10:10:00,38467.2705792
2018-09-10 10:11:00,38483.9705792
2018-09-10 10:12:00,38493.1555792
2018-09-10 10:13:00,38487.7280792
2018-09-10 10:14:00,38477.2905792
2018-09-10 10:15:00,38476.4555792
2018-09-10 10:16:00,38474.7855792
2018-09-10 10:17:00,38479.7955792
2018-09-10 10:18:00,38480.6305792
2018-09-10 10:19:00,38487.3105792
2018-09-10 10:20:00,38483.1355792
2018-09-10 10:21:00,38482.3005792
2018-09-10 10:22:00,38497.3305792
2018-09-10 10:23:00,38504.0105792
2018-09-10 10:24:00,38508.6030792
2018-09-10 10:25:00,38490.6505792
2018-09-10 10:26:00,38505.6805792
2018-09-10 10:27:00,38506.5155792
2018-09-10 10:28:00,38499.8355792
2018-09-10 10:29:00,38506.5155792
2018-09-10 10:30:00,38499.0005792
2018-09-10 10:31:00,38498.5830792
2018-09-10 10:32:00,38494.8255792
2018-09-10 10:33:00,38488.9805792
2018-09-10 10:34:00,38485.6405792
2018-09-10 10:35:00,38474.7855792
2018-09-10 10:36:00,38480.6305792
2018-09-10 10:37:00,38476.4555792
2018-09-10 10:38:00,38473.1155792
2018-09-10 10:39:00,38473.1155792
2018-09-10 10:40:00,38488.9805792
2018-09-10 10:41:00,38473.9505792
2018-09-10 10:42:00,38485.6405792
2018-09-10 10:43:00,38483.1355792
2018-09-10 10:44:00,38488.1455792
2018-09-10 10:45:00,38499.8355792
2018-09-10 10:46:00,38486.0580792
2018-09-10 10:47:00,38480.6305792
2018-09-10 10:48:00,38489.3980792
2018-09-10 10:49:00,38497.3305792
2018-09-10 10:50:00,38503.5930792
2018-09-10 10:51:00,38509.0205792
2018-09-10 10:52:00,38510.2730792
2018-09-10 10:53:00,38509.8555792
2018-09-10 10:54:00,38503.1755792
2018-09-10 10:55:00,38494.8255792
2018-09-10 10:56:00,38499.0005792
2018-09-10 10:57:00,38489.8155792
2018-09-10 10:58:00,38501.5055792
2018-09-10 10:59:00,38504.0105792
2018-09-10 11:00:00,38488.1455792
2018-09-10 11:01:00,38479.7955792
2018-09-10 11:02:00,38472.2805792
2018-09-10 11:03:00,38465.6005792
2018-09-10 11:04:00,38471.4455792
2018-09-10 11:05:00,38459.7555792
2018-09-10 11:06:00,38468.1055792
2018-09-10 11:07:00,38473.9505792
2018-09-10 11:08:00,38475.2030792
2018-09-10 11:09:00,38478.1255792
2018-09-10 11:10:00,38469.3580792
2018-09-10 11:11:00,38478.1255792
2018-09-10 11:12:00,38469.3580792
2018-09-10 11:13:00,38477.2905792
2018-09-10 11:14:00,38476.4555792
2018-09-10 11:15:00,38471.4455792
2018-09-10 11:16:00,38485.6405792
2018-09-10 11:17:00,38473.9505792
2018-09-10 11:18:00,38473.1155792
2018-09-10 11:19:00,38450.5705792
2018-09-10 11:20:00,38437.2105792
2018-09-10 11:21:00,38439.7155792
2018-09-10 11:22:00,38442.6380792
2018-09-10 11:23:00,38449.7355792
2018-09-10 11:24:00,38449.7355792
2018-09-10 11:25:00,38455.5805792
2018-09-10 11:26:00,38452.2405792
2018-09-10 11:27:00,38458.9205792
2018-09-10 11:28:00,38451.8230792
2018-09-10 11:29:00,38448.9005792
2018-09-10 11:30:00,38452.2405792
2018-09-10 11:31:00,38449.7355792
2018-09-10 11:32:00,38454.3280792
2018-09-10 11:33:00,38463.9305792
2018-09-10 11:34:00,38478.9605792
2018-09-10 11:35:00,38471.8630792
2018-09-10 11:36:00,38466.0180792
2018-09-10 11:37:00,38453.9105792
2018-09-10 11:38:00,38454.7455792
2018-09-10 11:39:00,38445.5605792
2018-09-10 11:40:00,38440.1330792
2018-09-10 11:41:00,38441.3855792
2018-09-10 11:42:00,38456.4155792
2018-09-10 11:43:00,38453.9105792
2018-09-10 11:44:00,38458.5030792
2018-09-10 11:45:00,38465.6005792
2018-09-10 11:46:00,38455.5805792
2018-09-10 11:47:00,38453.9105792
2018-09-10 11:48:00,38456.4155792
2018-09-10 11:49:00,38454.7455792
2018-09-10 11:50:00,38447.2305792
2018-09-10 11:51:00,38447.6480792
2018-09-10 11:52:00,38442.2205792
2018-09-10 11:53:00,38455.5805792
2018-09-10 11:54:00,38450.1530792
2018-09-10 11:55:00,38453.0755792
2018-09-10 11:56:00,38456.4155792
2018-09-10 11:57:00,38449.3180792
2018-09-10 11:58:00,38452.2405792
2018-09-10 11:59:00,38454.3280792
2018-09-10 12:00:00,38453.4930792
2018-09-10 12:01:00,38453.0755792
2018-09-10 12:02:00,38444.7255792
2018-09-10 12:03:00,38440.5505792
2018-09-10 12:04:00,38455.5805792
2018-09-10 12:05:00,38458.5030792
2018-09-10 12:06:00,38455.5805792
2018-09-10 12:07:00,38457.6680792
2018-09-10 12:08:00,38453.9105792
2018-09-10 12:09:00,38450.5705792
2018-09-10 12:10:00,38458.0855792
2018-09-10 12:11:00,38466.0180792
2018-09-10 12:12:00,38467.2705792
2018-09-10 12:13:00,38475.6205792
2018-09-10 12:14:00,38473.1155792
2018-09-10 12:15:00,38471.4455792
2018-09-10 12:16:00,38474.7855792
2018-09-10 12:17:00,38468.9405792
2018-09-10 12:18:00,38472.2805792
2018-09-10 12:19:00,38472.6980792
2018-09-10 12:20:00,38478.9605792
2018-09-10 12:21:00,38483.9705792
2018-09-10 12:22:00,38494.8255792
2018-09-10 12:23:00,38485.6405792
2018-09-10 12:24:00,38485.2230792
2018-09-10 12:25:00,38482.3005792
2018-09-10 12:26:00,38485.6405792
2018-09-10 12:27:00,38484.8055792
2018-09-10 12:28:00,38488.9805792
2018-09-10 12:29:00,38488.9805792
2018-09-10 12:30:00,38490.6505792
2018-09-10 12:31:00,38485.6405792
2018-09-10 12:32:00,38488.9805792
2018-09-10 12:33:00,38485.6405792
2018-09-10 12:34:00,38477.2905792
2018-09-10 12:35:00,38476.4555792
2018-09-10 12:36:00,38481.4655792
2018-09-10 12:37:00,38482.3005792
2018-09-10 12:38:00,38479.7955792
2018-09-10 12:39:00,38478.9605792
2018-09-10 12:40:00,38481.4655792
2018-09-10 12:41:00,38485.6405792
2018-09-10 12:42:00,38486.4755792
2018-09-10 12:43:00,38484.3880792
2018-09-10 12:44:00,38483.9705792
2018-09-10 12:45:00,38476.4555792
2018-09-10 12:46:00,38467.2705792
2018-09-10 12:47:00,38466.4355792
2018-09-10 12:48:00,38466.8530792
2018-09-10 12:49:00,38473.1155792
2018-09-10 12:50:00,38473.1155792
2018-09-10 12:51:00,38477.2905792
2018-09-10 12:52:00,38475.6205792
2018-09-10 12:53:00,38473.1155792
2018-09-10 12:54:00,38478.1255792
2018-09-10 12:55:00,38482.3005792
2018-09-10 12:56:00,38482.3005792
2018-09-10 12:57:00,38487.3105792
2018-09-10 12:58:00,38489.8155792
2018-09-10 12:59:00,38490.6505792
2018-09-10 13:00:00,38483.9705792
2018-09-10 13:01:00,38482.3005792
2018-09-10 13:02:00,38491.4855792
2018-09-10 13:03:00,38502.3405792
2018-09-10 13:04:00,38499.0005792
2018-09-10 13:05:00,38498.1655792
2018-09-10 13:06:00,38488.1455792
2018-09-10 13:07:00,38484.8055792
2018-09-10 13:08:00,38487.3105792
2018-09-10 13:09:00,38485.6405792
2018-09-10 13:10:00,38481.8830792
2018-09-10 13:11:00,38482.3005792
2018-09-10 13:12:00,38481.0480792
2018-09-10 13:13:00,38486.4755792
2018-09-10 13:14:00,38482.7180792
2018-09-10 13:15:00,38490.6505792
2018-09-10 13:16:00,38488.1455792
2018-09-10 13:17:00,38484.8055792
2018-09-10 13:18:00,38492.3205792
2018-09-10 13:19:00,38485.6405792
2018-09-10 13:20:00,38480.6305792
2018-09-10 13:21:00,38475.6205792
2018-09-10 13:22:00,38479.7955792
2018-09-10 13:23:00,38483.9705792
2018-09-10 13:24:00,38480.6305792
2018-09-10 13:25:00,38487.7280792
2018-09-10 13:26:00,38483.9705792
2018-09-10 13:27:00,38496.0780792
2018-09-10 13:28:00,38488.9805792
2018-09-10 13:29:00,38491.4855792
2018-09-10 13:30:00,38493.1555792
2018-09-10 13:31:00,38484.8055792
2018-09-10 13:32:00,38488.1455792
2018-09-10 13:33:00,38491.4855792
2018-09-10 13:34:00,38484.8055792
2018-09-10 13:35:00,38493.9905792
2018-09-10 13:36:00,38492.3205792
2018-09-10 13:37:00,38494.8255792
2018-09-10 13:38:00,38495.6605792
2018-09-10 13:39:00,38497.7480792
2018-09-10 13:40:00,38498.1655792
2018-09-10 13:41:00,38494.8255792
2018-09-10 13:42:00,38491.0680792
2018-09-10 13:43:00,38497.3305792
2018-09-10 13:44:00,38499.8355792
2018-09-10 13:45:00,38495.2430792
2018-09-10 13:46:00,38493.9905792
2018-09-10 13:47:00,38493.9905792
2018-09-10 13:48:00,38495.6605792
2018-09-10 13:49:00,38497.3305792
2018-09-10 13:50:00,38494.8255792
2018-09-10 13:51:00,38490.6505792
2018-09-10 13:52:00,38491.4855792
2018-09-10 13:53:00,38488.9805792
2018-09-10 13:54:00,38487.3105792
2018-09-10 13:55:00,38483.1355792
2018-09-10 13:56:00,38485.6405792
2018-09-10 13:57:00,38483.9705792
2018-09-10 13:58:00,38484.8055792
2018-09-10 13:59:00,38498.1655792
2018-09-10 14:00:00,38500.6705792
2018-09-10 14:01:00,38502.3405792
2018-09-10 14:02:00,38504.8455792
2018-09-10 14:03:00,38499.0005792
2018-09-10 14:04:00,38504.0105792
2018-09-10 14:05:00,38512.3605792
2018-09-10 14:06:00,38513.1955792
2018-09-10 14:07:00,38516.5355792
2018-09-10 14:08:00,38511.5255792
2018-09-10 14:09:00,38514.0305792
2018-09-10 14:10:00,38514.8655792
2018-09-10 14:11:00,38520.7105792
2018-09-10 14:12:00,38516.5355792
2018-09-10 14:13:00,38513.1955792
2018-09-10 14:14:00,38512.3605792
2018-09-10 14:15:00,38510.2730792
2018-09-10 14:16:00,38505.6805792
2018-09-10 14:17:00,38508.1855792
2018-09-10 14:18:00,38510.6905792
2018-09-10 14:19:00,38511.5255792
2018-09-10 14:20:00,38506.5155792
2018-09-10 14:21:00,38504.8455792
2018-09-10 14:22:00,38509.0205792
2018-09-10 14:23:00,38505.6805792
2018-09-10 14:24:00,38509.8555792
2018-09-10 14:25:00,38507.3505792
2018-09-10 14:26:00,38504.0105792
2018-09-10 14:27:00,38509.8555792
2018-09-10 14:28:00,38508.1855792
2018-09-10 14:29:00,38502.3405792
2018-09-10 14:30:00,38500.6705792
2018-09-10 14:31:00,38500.6705792
2018-09-10 14:32:00,38504.0105792
2018-09-10 14:33:00,38498.1655792
2018-09-10 14:34:00,38492.3205792
2018-09-10 14:35:00,38496.4955792
2018-09-10 14:36:00,38495.6605792
2018-09-10 14:37:00,38494.8255792
2018-09-10 14:38:00,38493.1555792
2018-09-10 14:39:00,38492.3205792
2018-09-10 14:40:00,38489.8155792
2018-09-10 14:41:00,38492.7380792
2018-09-10 14:42:00,38488.9805792
2018-09-10 14:43:00,38498.1655792
2018-09-10 14:44:00,38500.6705792
2018-09-10 14:45:00,38506.9330792
2018-09-10 14:46:00,38509.0205792
2018-09-10 14:47:00,38511.5255792
2018-09-10 14:48:00,38509.0205792
2018-09-10 14:49:00,38503.1755792
2018-09-10 14:50:00,38480.6305792
2018-09-10 14:51:00,38475.6205792
2018-09-10 14:52:00,38480.6305792
2018-09-10 14:53:00,38477.2905792
2018-09-10 14:54:00,38479.7955792
2018-09-10 14:55:00,38479.7955792
2018-09-10 14:56:00,38483.9705792
2018-09-10 14:57:00,38495.6605792
2018-09-10 14:58:00,38499.8355792
2018-09-10 14:59:00,38503.1755792
2018-09-10 15:00:00,38502.3405792
2018-09-10 15:01:00,38508.1855792
2018-09-10 15:02:00,38509.0205792
2018-09-10 15:03:00,38507.3505792
2018-09-10 15:04:00,38511.9430792
2018-09-10 15:05:00,38513.1955792
2018-09-10 15:06:00,38516.5355792
2018-09-10 15:07:00,38517.3705792
2018-09-10 15:08:00,38514.4480792
2018-09-10 15:09:00,38515.7005792
2018-09-10 15:10:00,38516.5355792
2018-09-10 15:11:00,38519.0405792
2018-09-10 15:12:00,38519.8755792
2018-09-10 15:13:00,38519.8755792
2018-09-10 15:14:00,38521.9630792
2018-09-10 15:29:00,38520.2930792
2018-09-10 15:30:00,38522.3805792
2018-09-10 15:31:00,38520.2930792
2018-09-10 15:32:00,38520.2930792
