,SXF
2018-04-23 14:57:00,15173.4301299
2018-04-23 14:58:00,15185.0920059
2018-04-23 14:59:00,15194.8102359
2018-04-23 15:00:00,15196.7538819
2018-04-23 15:01:00,15204.5284659
2018-04-23 15:02:00,15208.4157579
2018-04-23 15:03:00,15204.5284659
2018-04-23 15:04:00,15200.6411739
2018-04-23 15:05:00,15200.6411739
2018-04-23 15:06:00,15200.6411739
2018-04-23 15:07:00,15200.6411739
2018-04-23 15:08:00,15196.7538819
2018-04-23 15:09:00,15200.6411739
2018-04-23 15:10:00,15204.5284659
2018-04-23 15:11:00,15208.4157579
2018-04-23 15:12:00,15202.5848199
2018-04-23 15:13:00,15202.5848199
2018-04-23 15:14:00,15208.4157579
2018-04-24 04:59:00,15272.5560759
2018-04-24 05:00:00,15280.3306599
2018-04-24 05:01:00,15326.9781639
2018-04-24 05:02:00,15319.2035799
2018-04-24 05:03:00,15344.4709779
2018-04-24 05:04:00,15332.8091019
2018-04-24 05:05:00,15334.7527479
2018-04-24 05:06:00,15332.8091019
2018-04-24 05:07:00,15332.8091019
2018-04-24 05:08:00,15332.8091019
2018-04-24 05:09:00,15336.6963939
2018-04-24 05:10:00,15338.6400399
2018-04-24 05:11:00,15338.6400399
2018-04-24 05:12:00,15334.7527479
2018-04-24 05:13:00,15336.6963939
2018-04-24 05:14:00,15328.9218099
2018-04-24 05:15:00,15323.0908719
2018-04-24 05:16:00,15325.0345179
2018-04-24 05:17:00,15323.0908719
2018-04-24 05:18:00,15321.1472259
2018-04-24 05:19:00,15326.9781639
2018-04-24 05:20:00,15344.4709779
2018-04-24 05:21:00,15348.3582699
2018-04-24 05:22:00,15346.4146239
2018-04-24 05:23:00,15346.4146239
2018-04-24 05:24:00,15336.6963939
2018-04-24 05:25:00,15340.5836859
2018-04-24 05:26:00,15346.4146239
2018-04-24 05:27:00,15346.4146239
2018-04-24 05:28:00,15344.4709779
2018-04-24 05:29:00,15346.4146239
2018-04-24 05:30:00,15340.5836859
2018-04-24 05:31:00,15340.5836859
2018-04-24 05:32:00,15336.6963939
2018-04-24 05:33:00,15340.5836859
2018-04-24 05:34:00,15334.7527479
2018-04-24 05:35:00,15332.8091019
2018-04-24 05:36:00,15332.8091019
2018-04-24 05:37:00,15330.8654559
2018-04-24 05:38:00,15330.8654559
2018-04-24 05:39:00,15330.8654559
2018-04-24 05:40:00,15328.9218099
2018-04-24 05:41:00,15328.9218099
2018-04-24 05:42:00,15326.9781639
2018-04-24 05:43:00,15325.0345179
2018-04-24 05:44:00,15325.0345179
2018-04-24 05:45:00,15334.7527479
2018-04-24 05:46:00,15334.7527479
2018-04-24 05:47:00,15332.8091019
2018-04-24 05:48:00,15328.9218099
2018-04-24 05:49:00,15326.9781639
2018-04-24 05:50:00,15323.0908719
2018-04-24 05:51:00,15323.0908719
2018-04-24 05:52:00,15326.9781639
2018-04-24 05:53:00,15326.9781639
2018-04-24 05:54:00,15325.0345179
2018-04-24 05:55:00,15326.9781639
2018-04-24 05:56:00,15326.9781639
2018-04-24 05:57:00,15328.9218099
2018-04-24 05:58:00,15328.9218099
2018-04-24 05:59:00,15328.9218099
2018-04-24 06:00:00,15326.9781639
2018-04-24 06:01:00,15326.9781639
2018-04-24 06:02:00,15330.8654559
2018-04-24 06:03:00,15326.9781639
2018-04-24 06:04:00,15326.9781639
2018-04-24 06:05:00,15326.9781639
2018-04-24 06:06:00,15326.9781639
2018-04-24 06:07:00,15326.9781639
2018-04-24 06:08:00,15326.9781639
2018-04-24 06:09:00,15326.9781639
2018-04-24 06:10:00,15326.9781639
2018-04-24 06:11:00,15326.9781639
2018-04-24 06:12:00,15326.9781639
2018-04-24 06:13:00,15326.9781639
2018-04-24 06:14:00,15326.9781639
2018-04-24 06:15:00,15328.9218099
2018-04-24 06:16:00,15328.9218099
2018-04-24 06:17:00,15326.9781639
2018-04-24 06:18:00,15326.9781639
2018-04-24 06:19:00,15334.7527479
2018-04-24 06:20:00,15334.7527479
2018-04-24 06:21:00,15332.8091019
2018-04-24 06:22:00,15332.8091019
2018-04-24 06:23:00,15334.7527479
2018-04-24 06:24:00,15334.7527479
2018-04-24 06:25:00,15338.6400399
2018-04-24 06:26:00,15338.6400399
2018-04-24 06:27:00,15334.7527479
2018-04-24 06:28:00,15334.7527479
2018-04-24 06:29:00,15334.7527479
2018-04-24 06:30:00,15338.6400399
2018-04-24 06:31:00,15338.6400399
2018-04-24 06:32:00,15334.7527479
2018-04-24 06:33:00,15346.4146239
2018-04-24 06:34:00,15350.3019159
2018-04-24 06:35:00,15354.1892079
2018-04-24 06:36:00,15367.7947299
2018-04-24 06:37:00,15375.5693139
2018-04-24 06:38:00,15373.6256679
2018-04-24 06:39:00,15373.6256679
2018-04-24 06:40:00,15373.6256679
2018-04-24 06:41:00,15373.6256679
2018-04-24 06:42:00,15375.5693139
2018-04-24 06:43:00,15371.6820219
2018-04-24 06:44:00,15365.8510839
2018-04-24 06:45:00,15360.0201459
2018-04-24 06:46:00,15358.0764999
2018-04-24 06:47:00,15361.9637919
2018-04-24 06:48:00,15361.9637919
2018-04-24 06:49:00,15360.0201459
2018-04-24 06:50:00,15356.1328539
2018-04-24 06:51:00,15350.3019159
2018-04-24 06:52:00,15346.4146239
2018-04-24 06:53:00,15346.4146239
2018-04-24 06:54:00,15350.3019159
2018-04-24 06:55:00,15342.5273319
2018-04-24 06:56:00,15344.4709779
2018-04-24 06:57:00,15334.7527479
2018-04-24 06:58:00,15338.6400399
2018-04-24 06:59:00,15338.6400399
2018-04-24 07:00:00,15342.5273319
2018-04-24 07:01:00,15346.4146239
2018-04-24 07:02:00,15338.6400399
2018-04-24 07:03:00,15334.7527479
2018-04-24 07:04:00,15350.3019159
2018-04-24 07:05:00,15354.1892079
2018-04-24 07:06:00,15358.0764999
2018-04-24 07:07:00,15360.0201459
2018-04-24 07:08:00,15365.8510839
2018-04-24 07:09:00,15369.7383759
2018-04-24 07:10:00,15369.7383759
2018-04-24 07:11:00,15367.7947299
2018-04-24 07:12:00,15369.7383759
2018-04-24 07:13:00,15371.6820219
2018-04-24 07:14:00,15369.7383759
2018-04-24 07:15:00,15367.7947299
2018-04-24 07:16:00,15373.6256679
2018-04-24 07:17:00,15369.7383759
2018-04-24 07:18:00,15373.6256679
2018-04-24 07:19:00,15377.5129599
2018-04-24 07:20:00,15373.6256679
2018-04-24 07:21:00,15371.6820219
2018-04-24 07:22:00,15373.6256679
2018-04-24 07:23:00,15365.8510839
2018-04-24 07:24:00,15369.7383759
2018-04-24 07:25:00,15369.7383759
2018-04-24 07:26:00,15371.6820219
2018-04-24 07:27:00,15363.9074379
2018-04-24 07:28:00,15361.9637919
2018-04-24 07:29:00,15358.0764999
2018-04-24 07:30:00,15358.0764999
2018-04-24 07:31:00,15358.0764999
2018-04-24 07:32:00,15358.0764999
2018-04-24 07:33:00,15356.1328539
2018-04-24 07:34:00,15358.0764999
2018-04-24 07:35:00,15352.2455619
2018-04-24 07:36:00,15352.2455619
2018-04-24 07:37:00,15348.3582699
2018-04-24 07:38:00,15346.4146239
2018-04-24 07:39:00,15358.0764999
2018-04-24 07:40:00,15356.1328539
2018-04-24 07:41:00,15346.4146239
2018-04-24 07:42:00,15350.3019159
2018-04-24 07:43:00,15346.4146239
2018-04-24 07:44:00,15356.1328539
2018-04-24 07:45:00,15346.4146239
2018-04-24 07:46:00,15340.5836859
2018-04-24 07:47:00,15334.7527479
2018-04-24 07:48:00,15334.7527479
2018-04-24 07:49:00,15336.6963939
2018-04-24 07:50:00,15334.7527479
2018-04-24 07:51:00,15330.8654559
2018-04-24 07:52:00,15336.6963939
2018-04-24 07:53:00,15334.7527479
2018-04-24 07:54:00,15334.7527479
2018-04-24 07:55:00,15326.9781639
2018-04-24 07:56:00,15330.8654559
2018-04-24 07:57:00,15334.7527479
2018-04-24 07:58:00,15334.7527479
2018-04-24 07:59:00,15342.5273319
2018-04-24 08:00:00,15334.7527479
2018-04-24 08:01:00,15338.6400399
2018-04-24 08:02:00,15338.6400399
2018-04-24 08:03:00,15330.8654559
2018-04-24 08:04:00,15323.0908719
2018-04-24 08:05:00,15325.0345179
2018-04-24 08:06:00,15323.0908719
2018-04-24 08:07:00,15323.0908719
2018-04-24 08:08:00,15323.0908719
2018-04-24 08:09:00,15323.0908719
2018-04-24 08:10:00,15323.0908719
2018-04-24 08:11:00,15334.7527479
2018-04-24 08:12:00,15336.6963939
2018-04-24 08:13:00,15326.9781639
2018-04-24 08:14:00,15330.8654559
2018-04-24 08:29:00,15338.6400399
2018-04-24 08:30:00,15284.2179519
2018-04-24 08:31:00,15280.3306599
2018-04-24 08:32:00,15286.1615979
2018-04-24 08:33:00,15272.5560759
2018-04-24 08:34:00,15253.1196159
2018-04-24 08:35:00,15223.9649259
2018-04-24 08:36:00,15218.1339879
2018-04-24 08:37:00,15222.0212799
2018-04-24 08:38:00,15227.8522179
2018-04-24 08:39:00,15212.3030499
2018-04-24 08:40:00,15188.9792979
2018-04-24 08:41:00,15200.6411739
2018-04-24 08:42:00,15218.1339879
2018-04-24 08:43:00,15196.7538819
2018-04-24 08:44:00,15220.0776339
2018-04-24 08:45:00,15241.4577399
2018-04-24 08:46:00,15255.0632619
2018-04-24 08:47:00,15243.4013859
2018-04-24 08:48:00,15245.3450319
2018-04-24 08:49:00,15223.9649259
2018-04-24 08:50:00,15204.5284659
2018-04-24 08:51:00,15204.5284659
2018-04-24 08:52:00,15200.6411739
2018-04-24 08:53:00,15181.2047139
2018-04-24 08:54:00,15177.3174219
2018-04-24 08:55:00,15192.8665899
2018-04-24 08:56:00,15212.3030499
2018-04-24 08:57:00,15208.4157579
2018-04-24 08:58:00,15208.4157579
2018-04-24 08:59:00,15214.2466959
2018-04-24 09:00:00,15206.4721119
2018-04-24 09:01:00,15208.4157579
2018-04-24 09:02:00,15231.7395099
2018-04-24 09:03:00,15247.2886779
2018-04-24 09:04:00,15262.8378459
2018-04-24 09:05:00,15255.0632619
2018-04-24 09:06:00,15243.4013859
2018-04-24 09:07:00,15258.9505539
2018-04-24 09:08:00,15266.7251379
2018-04-24 09:09:00,15270.6124299
2018-04-24 09:10:00,15258.9505539
2018-04-24 09:11:00,15264.7814919
2018-04-24 09:12:00,15257.0069079
2018-04-24 09:13:00,15251.1759699
2018-04-24 09:14:00,15247.2886779
2018-04-24 09:15:00,15223.9649259
2018-04-24 09:16:00,15208.4157579
2018-04-24 09:17:00,15208.4157579
2018-04-24 09:18:00,15216.1903419
2018-04-24 09:19:00,15192.8665899
2018-04-24 09:20:00,15196.7538819
2018-04-24 09:21:00,15192.8665899
2018-04-24 09:22:00,15185.0920059
2018-04-24 09:23:00,15177.3174219
2018-04-24 09:24:00,15163.7118999
2018-04-24 09:25:00,15181.2047139
2018-04-24 09:26:00,15161.7682539
2018-04-24 09:27:00,15192.8665899
2018-04-24 09:28:00,15188.9792979
2018-04-24 09:29:00,15200.6411739
2018-04-24 09:30:00,15196.7538819
2018-04-24 09:31:00,15179.2610679
2018-04-24 09:32:00,15155.9373159
2018-04-24 09:33:00,15169.5428379
2018-04-24 09:34:00,15150.1063779
2018-04-24 09:35:00,15161.7682539
2018-04-24 09:36:00,15150.1063779
2018-04-24 09:37:00,15159.8246079
2018-04-24 09:38:00,15165.6555459
2018-04-24 09:39:00,15181.2047139
2018-04-24 09:40:00,15173.4301299
2018-04-24 09:41:00,15173.4301299
2018-04-24 09:42:00,15185.0920059
2018-04-24 09:43:00,15177.3174219
2018-04-24 09:44:00,15192.8665899
2018-04-24 09:45:00,15196.7538819
2018-04-24 09:46:00,15173.4301299
2018-04-24 09:47:00,15188.9792979
2018-04-24 09:48:00,15173.4301299
2018-04-24 09:49:00,15177.3174219
2018-04-24 09:50:00,15177.3174219
2018-04-24 09:51:00,15177.3174219
2018-04-24 09:52:00,15173.4301299
2018-04-24 09:53:00,15185.0920059
2018-04-24 09:54:00,15175.3737759
2018-04-24 09:55:00,15177.3174219
2018-04-24 09:56:00,15200.6411739
2018-04-24 09:57:00,15185.0920059
2018-04-24 09:58:00,15181.2047139
2018-04-24 09:59:00,15185.0920059
2018-04-24 10:00:00,15188.9792979
2018-04-24 10:01:00,15177.3174219
2018-04-24 10:02:00,15175.3737759
2018-04-24 10:03:00,15192.8665899
2018-04-24 10:04:00,15192.8665899
2018-04-24 10:05:00,15171.4864839
2018-04-24 10:06:00,15161.7682539
2018-04-24 10:07:00,15142.3317939
2018-04-24 10:08:00,15150.1063779
2018-04-24 10:09:00,15161.7682539
2018-04-24 10:10:00,15169.5428379
2018-04-24 10:11:00,15150.1063779
2018-04-24 10:12:00,15169.5428379
2018-04-24 10:13:00,15169.5428379
2018-04-24 10:14:00,15179.2610679
2018-04-24 10:15:00,15185.0920059
2018-04-24 10:16:00,15179.2610679
2018-04-24 10:17:00,15177.3174219
2018-04-24 10:18:00,15169.5428379
2018-04-24 10:19:00,15179.2610679
2018-04-24 10:20:00,15192.8665899
2018-04-24 10:21:00,15200.6411739
2018-04-24 10:22:00,15204.5284659
2018-04-24 10:23:00,15194.8102359
2018-04-24 10:24:00,15175.3737759
2018-04-24 10:25:00,15169.5428379
2018-04-24 10:26:00,15181.2047139
2018-04-24 10:27:00,15196.7538819
2018-04-24 10:28:00,15208.4157579
2018-04-24 10:29:00,15206.4721119
2018-04-24 10:30:00,15188.9792979
2018-04-24 10:31:00,15181.2047139
2018-04-24 10:32:00,15177.3174219
2018-04-24 10:33:00,15185.0920059
2018-04-24 10:34:00,15210.3594039
2018-04-24 10:35:00,15200.6411739
2018-04-24 10:36:00,15216.1903419
2018-04-24 10:37:00,15212.3030499
2018-04-24 10:38:00,15216.1903419
2018-04-24 10:39:00,15212.3030499
2018-04-24 10:40:00,15220.0776339
2018-04-24 10:41:00,15216.1903419
2018-04-24 10:42:00,15216.1903419
2018-04-24 10:43:00,15204.5284659
2018-04-24 10:44:00,15210.3594039
2018-04-24 10:45:00,15223.9649259
2018-04-24 10:46:00,15220.0776339
2018-04-24 10:47:00,15220.0776339
2018-04-24 10:48:00,15216.1903419
2018-04-24 10:49:00,15212.3030499
2018-04-24 10:50:00,15220.0776339
2018-04-24 10:51:00,15208.4157579
2018-04-24 10:52:00,15214.2466959
2018-04-24 10:53:00,15208.4157579
2018-04-24 10:54:00,15204.5284659
2018-04-24 10:55:00,15208.4157579
2018-04-24 10:56:00,15204.5284659
2018-04-24 10:57:00,15200.6411739
2018-04-24 10:58:00,15188.9792979
2018-04-24 10:59:00,15181.2047139
2018-04-24 11:00:00,15196.7538819
2018-04-24 11:01:00,15198.6975279
2018-04-24 11:02:00,15198.6975279
2018-04-24 11:03:00,15200.6411739
2018-04-24 11:04:00,15208.4157579
2018-04-24 11:05:00,15212.3030499
2018-04-24 11:06:00,15204.5284659
2018-04-24 11:07:00,15192.8665899
2018-04-24 11:08:00,15196.7538819
2018-04-24 11:09:00,15185.0920059
2018-04-24 11:10:00,15185.0920059
2018-04-24 11:11:00,15192.8665899
2018-04-24 11:12:00,15188.9792979
2018-04-24 11:13:00,15192.8665899
2018-04-24 11:14:00,15185.0920059
2018-04-24 11:15:00,15181.2047139
2018-04-24 11:16:00,15175.3737759
2018-04-24 11:17:00,15171.4864839
2018-04-24 11:18:00,15165.6555459
2018-04-24 11:19:00,15165.6555459
2018-04-24 11:20:00,15165.6555459
2018-04-24 11:21:00,15161.7682539
2018-04-24 11:22:00,15163.7118999
2018-04-24 11:23:00,15169.5428379
2018-04-24 11:24:00,15175.3737759
2018-04-24 11:25:00,15165.6555459
2018-04-24 11:26:00,15163.7118999
2018-04-24 11:27:00,15169.5428379
2018-04-24 11:28:00,15185.0920059
2018-04-24 11:29:00,15192.8665899
2018-04-24 11:30:00,15181.2047139
2018-04-24 11:31:00,15177.3174219
2018-04-24 11:32:00,15173.4301299
2018-04-24 11:33:00,15167.5991919
2018-04-24 11:34:00,15161.7682539
2018-04-24 11:35:00,15161.7682539
2018-04-24 11:36:00,15153.9936699
2018-04-24 11:37:00,15157.8809619
2018-04-24 11:38:00,15169.5428379
2018-04-24 11:39:00,15173.4301299
2018-04-24 11:40:00,15165.6555459
2018-04-24 11:41:00,15177.3174219
2018-04-24 11:42:00,15173.4301299
2018-04-24 11:43:00,15161.7682539
2018-04-24 11:44:00,15177.3174219
2018-04-24 11:45:00,15177.3174219
2018-04-24 11:46:00,15167.5991919
2018-04-24 11:47:00,15165.6555459
2018-04-24 11:48:00,15165.6555459
2018-04-24 11:49:00,15173.4301299
2018-04-24 11:50:00,15173.4301299
2018-04-24 11:51:00,15177.3174219
2018-04-24 11:52:00,15188.9792979
2018-04-24 11:53:00,15177.3174219
2018-04-24 11:54:00,15163.7118999
2018-04-24 11:55:00,15161.7682539
2018-04-24 11:56:00,15142.3317939
2018-04-24 11:57:00,15150.1063779
2018-04-24 11:58:00,15142.3317939
2018-04-24 11:59:00,15122.8953339
2018-04-24 12:00:00,15140.3881479
2018-04-24 12:01:00,15134.5572099
2018-04-24 12:02:00,15119.0080419
2018-04-24 12:03:00,15122.8953339
2018-04-24 12:04:00,15126.7826259
2018-04-24 12:05:00,15115.1207499
2018-04-24 12:06:00,15122.8953339
2018-04-24 12:07:00,15115.1207499
2018-04-24 12:08:00,15120.9516879
2018-04-24 12:09:00,15122.8953339
2018-04-24 12:10:00,15119.0080419
2018-04-24 12:11:00,15119.0080419
2018-04-24 12:12:00,15117.0643959
2018-04-24 12:13:00,15119.0080419
2018-04-24 12:14:00,15122.8953339
2018-04-24 12:15:00,15122.8953339
2018-04-24 12:16:00,15128.7262719
2018-04-24 12:17:00,15126.7826259
2018-04-24 12:18:00,15119.0080419
2018-04-24 12:19:00,15095.6842899
2018-04-24 12:20:00,15097.6279359
2018-04-24 12:21:00,15095.6842899
2018-04-24 12:22:00,15099.5715819
2018-04-24 12:23:00,15107.3461659
2018-04-24 12:24:00,15097.6279359
2018-04-24 12:25:00,15095.6842899
2018-04-24 12:26:00,15089.8533519
2018-04-24 12:27:00,15082.0787679
2018-04-24 12:28:00,15087.9097059
2018-04-24 12:29:00,15095.6842899
2018-04-24 12:30:00,15080.1351219
2018-04-24 12:31:00,15085.9660599
2018-04-24 12:32:00,15087.9097059
2018-04-24 12:33:00,15080.1351219
2018-04-24 12:34:00,15068.4732459
2018-04-24 12:35:00,15068.4732459
2018-04-24 12:36:00,15050.9804319
2018-04-24 12:37:00,15060.6986619
2018-04-24 12:38:00,15050.9804319
2018-04-24 12:39:00,15050.9804319
2018-04-24 12:40:00,15052.9240779
2018-04-24 12:41:00,15050.9804319
2018-04-24 12:42:00,15037.3749099
2018-04-24 12:43:00,15058.7550159
2018-04-24 12:44:00,15050.9804319
2018-04-24 12:45:00,15045.1494939
2018-04-24 12:46:00,15041.2622019
2018-04-24 12:47:00,15045.1494939
2018-04-24 12:48:00,15029.6003259
2018-04-24 12:49:00,15049.0367859
2018-04-24 12:50:00,15025.7130339
2018-04-24 12:51:00,15017.9384499
2018-04-24 12:52:00,15014.0511579
2018-04-24 12:53:00,15006.2765739
2018-04-24 12:54:00,15014.0511579
2018-04-24 12:55:00,15002.3892819
2018-04-24 12:56:00,15006.2765739
2018-04-24 12:57:00,15017.9384499
2018-04-24 12:58:00,15006.2765739
2018-04-24 12:59:00,15006.2765739
2018-04-24 13:00:00,14994.6146979
2018-04-24 13:01:00,14986.8401139
2018-04-24 13:02:00,14973.2345919
2018-04-24 13:03:00,14975.1782379
2018-04-24 13:04:00,14967.4036539
2018-04-24 13:05:00,14955.7417779
2018-04-24 13:06:00,14959.6290699
2018-04-24 13:07:00,14951.8544859
2018-04-24 13:08:00,14961.5727159
2018-04-24 13:09:00,14955.7417779
2018-04-24 13:10:00,14979.0655299
2018-04-24 13:11:00,14986.8401139
2018-04-24 13:12:00,15002.3892819
2018-04-24 13:13:00,15002.3892819
2018-04-24 13:14:00,14990.7274059
2018-04-24 13:15:00,14990.7274059
2018-04-24 13:16:00,14975.1782379
2018-04-24 13:17:00,14979.0655299
2018-04-24 13:18:00,14967.4036539
2018-04-24 13:19:00,14975.1782379
2018-04-24 13:20:00,14994.6146979
2018-04-24 13:21:00,15002.3892819
2018-04-24 13:22:00,15006.2765739
2018-04-24 13:23:00,14994.6146979
2018-04-24 13:24:00,15006.2765739
2018-04-24 13:25:00,15002.3892819
2018-04-24 13:26:00,14996.5583439
2018-04-24 13:27:00,14986.8401139
2018-04-24 13:28:00,14975.1782379
2018-04-24 13:29:00,14963.5163619
2018-04-24 13:30:00,14955.7417779
2018-04-24 13:31:00,14959.6290699
2018-04-24 13:32:00,14963.5163619
2018-04-24 13:33:00,14967.4036539
2018-04-24 13:34:00,14963.5163619
2018-04-24 13:35:00,14959.6290699
2018-04-24 13:36:00,14951.8544859
2018-04-24 13:37:00,14940.1926099
2018-04-24 13:38:00,14914.9252119
2018-04-24 13:39:00,14893.5451059
2018-04-24 13:40:00,14912.9815659
2018-04-24 13:41:00,14899.3760439
2018-04-24 13:42:00,14926.5870879
2018-04-24 13:43:00,14928.5307339
2018-04-24 13:44:00,14944.0799019
2018-04-24 13:45:00,14951.8544859
2018-04-24 13:46:00,14936.3053179
2018-04-24 13:47:00,14955.7417779
2018-04-24 13:48:00,14951.8544859
2018-04-24 13:49:00,14951.8544859
2018-04-24 13:50:00,14965.4600079
2018-04-24 13:51:00,14988.7837599
2018-04-24 13:52:00,14975.1782379
2018-04-24 13:53:00,14947.9671939
2018-04-24 13:54:00,14961.5727159
2018-04-24 13:55:00,14988.7837599
2018-04-24 13:56:00,14981.0091759
2018-04-24 13:57:00,14986.8401139
2018-04-24 13:58:00,15002.3892819
2018-04-24 13:59:00,14994.6146979
2018-04-24 14:00:00,15010.1638659
2018-04-24 14:01:00,14996.5583439
2018-04-24 14:02:00,14996.5583439
2018-04-24 14:03:00,15006.2765739
2018-04-24 14:04:00,15027.6566799
2018-04-24 14:05:00,15021.8257419
2018-04-24 14:06:00,15037.3749099
2018-04-24 14:07:00,15021.8257419
2018-04-24 14:08:00,15025.7130339
2018-04-24 14:09:00,15010.1638659
2018-04-24 14:10:00,14998.5019899
2018-04-24 14:11:00,14998.5019899
2018-04-24 14:12:00,15025.7130339
2018-04-24 14:13:00,15023.7693879
2018-04-24 14:14:00,15041.2622019
2018-04-24 14:15:00,15043.2058479
2018-04-24 14:16:00,15025.7130339
2018-04-24 14:17:00,15023.7693879
2018-04-24 14:18:00,15014.0511579
2018-04-24 14:19:00,15002.3892819
2018-04-24 14:20:00,15015.9948039
2018-04-24 14:21:00,15029.6003259
2018-04-24 14:22:00,15017.9384499
2018-04-24 14:23:00,15025.7130339
2018-04-24 14:24:00,15033.4876179
2018-04-24 14:25:00,15029.6003259
2018-04-24 14:26:00,15021.8257419
2018-04-24 14:27:00,15015.9948039
2018-04-24 14:28:00,15021.8257419
2018-04-24 14:29:00,15017.9384499
2018-04-24 14:30:00,15002.3892819
2018-04-24 14:31:00,14994.6146979
2018-04-24 14:32:00,14994.6146979
2018-04-24 14:33:00,14982.9528219
2018-04-24 14:34:00,14979.0655299
2018-04-24 14:35:00,14982.9528219
2018-04-24 14:36:00,14975.1782379
2018-04-24 14:37:00,14971.2909459
2018-04-24 14:38:00,14977.1218839
2018-04-24 14:39:00,14973.2345919
2018-04-24 14:40:00,14971.2909459
2018-04-24 14:41:00,14975.1782379
2018-04-24 14:42:00,14959.6290699
2018-04-24 14:43:00,14940.1926099
2018-04-24 14:44:00,14951.8544859
2018-04-24 14:45:00,14963.5163619
2018-04-24 14:46:00,14963.5163619
2018-04-24 14:47:00,14979.0655299
2018-04-24 14:48:00,14984.8964679
2018-04-24 14:49:00,14982.9528219
2018-04-24 14:50:00,14994.6146979
2018-04-24 14:51:00,14998.5019899
2018-04-24 14:52:00,14994.6146979
2018-04-24 14:53:00,14998.5019899
2018-04-24 14:54:00,15004.3329279
2018-04-24 14:55:00,14998.5019899
2018-04-24 14:56:00,15002.3892819
2018-04-24 14:57:00,14998.5019899
2018-04-24 14:58:00,15002.3892819
2018-04-24 14:59:00,15033.4876179
2018-04-24 15:00:00,15021.8257419
2018-04-24 15:01:00,15027.6566799
2018-04-24 15:02:00,15017.9384499
2018-04-24 15:03:00,15017.9384499
2018-04-24 15:04:00,15033.4876179
2018-04-24 15:05:00,15029.6003259
2018-04-24 15:06:00,15033.4876179
2018-04-24 15:07:00,15033.4876179
2018-04-24 15:08:00,15033.4876179
2018-04-24 15:09:00,15031.5439719
2018-04-24 15:10:00,15029.6003259
2018-04-24 15:11:00,15031.5439719
2018-04-24 15:12:00,15031.5439719
2018-04-24 15:13:00,15033.4876179
2018-04-24 15:14:00,15039.3185559
2018-04-25 04:59:00,14965.4600079
2018-04-25 05:00:00,15004.3329279
2018-04-25 05:01:00,15008.2202199
2018-04-25 05:02:00,15015.9948039
2018-04-25 05:03:00,15019.8820959
2018-04-25 05:04:00,15017.9384499
2018-04-25 05:05:00,15017.9384499
2018-04-25 05:06:00,15019.8820959
2018-04-25 05:07:00,15019.8820959
2018-04-25 05:08:00,15021.8257419
2018-04-25 05:09:00,15021.8257419
2018-04-25 05:10:00,15012.1075119
2018-04-25 05:11:00,15017.9384499
2018-04-25 05:12:00,15023.7693879
2018-04-25 05:13:00,15015.9948039
2018-04-25 05:14:00,15017.9384499
2018-04-25 05:15:00,15017.9384499
2018-04-25 05:16:00,15017.9384499
2018-04-25 05:17:00,15014.0511579
2018-04-25 05:18:00,15012.1075119
2018-04-25 05:19:00,15015.9948039
2018-04-25 05:20:00,15010.1638659
2018-04-25 05:21:00,15017.9384499
2018-04-25 05:22:00,15019.8820959
2018-04-25 05:23:00,15019.8820959
2018-04-25 05:24:00,15017.9384499
2018-04-25 05:25:00,15017.9384499
2018-04-25 05:26:00,15012.1075119
2018-04-25 05:27:00,15015.9948039
2018-04-25 05:28:00,15017.9384499
2018-04-25 05:29:00,15017.9384499
2018-04-25 05:30:00,15014.0511579
2018-04-25 05:31:00,15012.1075119
2018-04-25 05:32:00,15008.2202199
2018-04-25 05:33:00,15012.1075119
2018-04-25 05:34:00,15012.1075119
2018-04-25 05:35:00,15012.1075119
2018-04-25 05:36:00,15012.1075119
2018-04-25 05:37:00,15017.9384499
2018-04-25 05:38:00,15015.9948039
2018-04-25 05:39:00,15019.8820959
2018-04-25 05:40:00,15019.8820959
2018-04-25 05:41:00,15021.8257419
2018-04-25 05:42:00,15033.4876179
2018-04-25 05:43:00,15023.7693879
2018-04-25 05:44:00,15023.7693879
2018-04-25 05:45:00,15023.7693879
2018-04-25 05:46:00,15019.8820959
2018-04-25 05:47:00,15019.8820959
2018-04-25 05:48:00,15029.6003259
2018-04-25 05:49:00,15027.6566799
2018-04-25 05:50:00,15019.8820959
2018-04-25 05:51:00,15019.8820959
2018-04-25 05:52:00,15017.9384499
2018-04-25 05:53:00,15012.1075119
2018-04-25 05:54:00,15012.1075119
2018-04-25 05:55:00,15004.3329279
2018-04-25 05:56:00,15008.2202199
2018-04-25 05:57:00,14994.6146979
2018-04-25 05:58:00,14992.6710519
2018-04-25 05:59:00,14981.0091759
2018-04-25 06:00:00,14981.0091759
2018-04-25 06:01:00,14981.0091759
2018-04-25 06:02:00,14981.0091759
2018-04-25 06:03:00,14981.0091759
2018-04-25 06:04:00,14977.1218839
2018-04-25 06:05:00,14981.0091759
2018-04-25 06:06:00,14984.8964679
2018-04-25 06:07:00,14988.7837599
2018-04-25 06:08:00,14990.7274059
2018-04-25 06:09:00,14988.7837599
2018-04-25 06:10:00,14984.8964679
2018-04-25 06:11:00,14984.8964679
2018-04-25 06:12:00,14988.7837599
2018-04-25 06:13:00,14988.7837599
2018-04-25 06:14:00,14988.7837599
2018-04-25 06:15:00,15002.3892819
2018-04-25 06:16:00,15000.4456359
2018-04-25 06:17:00,14996.5583439
