,E6
2018-03-16 06:17:00,-4998.84375
2018-03-16 06:18:00,-4993.51875
2018-03-16 06:19:00,-4998.84375
2018-03-16 06:20:00,-4996.18125
2018-03-16 06:21:00,-5017.48125
2018-03-16 06:22:00,-5028.13125
2018-03-16 06:23:00,-5020.14375
2018-03-16 06:24:00,-5022.80625
2018-03-16 06:25:00,-5030.79375
2018-03-16 06:26:00,-5028.13125
2018-03-16 06:27:00,-5028.13125
2018-03-16 06:28:00,-5030.79375
2018-03-16 06:29:00,-5030.79375
2018-03-16 06:30:00,-5036.11875
2018-03-16 06:31:00,-5028.13125
2018-03-16 06:32:00,-5030.79375
2018-03-16 06:33:00,-5022.80625
2018-03-16 06:34:00,-5033.45625
2018-03-16 06:35:00,-5025.46875
2018-03-16 06:36:00,-5022.80625
2018-03-16 06:37:00,-5022.80625
2018-03-16 06:38:00,-5020.14375
2018-03-16 06:39:00,-5012.15625
2018-03-16 06:40:00,-5001.50625
2018-03-16 06:41:00,-5001.50625
2018-03-16 06:42:00,-5001.50625
2018-03-16 06:43:00,-5002.8375
2018-03-16 06:44:00,-4996.18125
2018-03-16 06:45:00,-4998.84375
2018-03-16 06:46:00,-5001.50625
2018-03-16 06:47:00,-5009.49375
2018-03-16 06:48:00,-5006.83125
2018-03-16 06:49:00,-5017.48125
2018-03-16 06:50:00,-4998.84375
2018-03-16 06:51:00,-4994.85
2018-03-16 06:52:00,-4996.18125
2018-03-16 06:53:00,-4982.86875
2018-03-16 06:54:00,-4982.86875
2018-03-16 06:55:00,-4990.85625
2018-03-16 06:56:00,-4981.5375
2018-03-16 06:57:00,-4992.1875
2018-03-16 06:58:00,-4988.19375
2018-03-16 06:59:00,-4990.85625
2018-03-16 07:00:00,-4998.84375
2018-03-16 07:01:00,-4994.85
2018-03-16 07:02:00,-5001.50625
2018-03-16 07:03:00,-4993.51875
2018-03-16 07:04:00,-5005.5
2018-03-16 07:05:00,-4998.84375
2018-03-16 07:06:00,-4992.1875
2018-03-16 07:07:00,-5004.16875
2018-03-16 07:08:00,-5022.80625
2018-03-16 07:09:00,-5012.15625
2018-03-16 07:10:00,-5013.4875
2018-03-16 07:11:00,-5009.49375
2018-03-16 07:12:00,-5014.81875
2018-03-16 07:13:00,-5009.49375
2018-03-16 07:14:00,-5005.5
2018-03-16 07:15:00,-5004.16875
2018-03-16 07:16:00,-4996.18125
2018-03-16 07:17:00,-4993.51875
2018-03-16 07:18:00,-4997.5125
2018-03-16 07:19:00,-5006.83125
2018-03-16 07:20:00,-5008.1625
2018-03-16 07:21:00,-5014.81875
2018-03-16 07:22:00,-5017.48125
2018-03-16 07:23:00,-5020.14375
2018-03-16 07:24:00,-5020.14375
2018-03-16 07:25:00,-5022.80625
2018-03-16 07:26:00,-5022.80625
2018-03-16 07:27:00,-5022.80625
2018-03-16 07:28:00,-5014.81875
2018-03-16 07:29:00,-5002.8375
2018-03-16 07:30:00,-4997.5125
2018-03-16 07:31:00,-4993.51875
2018-03-16 07:32:00,-5002.8375
2018-03-16 07:33:00,-4996.18125
2018-03-16 07:34:00,-4988.19375
2018-03-16 07:35:00,-4997.5125
2018-03-16 07:36:00,-5001.50625
2018-03-16 07:37:00,-5002.8375
2018-03-16 07:38:00,-5004.16875
2018-03-16 07:39:00,-4998.84375
2018-03-16 07:40:00,-5001.50625
2018-03-16 07:41:00,-4998.84375
2018-03-16 07:42:00,-5000.175
2018-03-16 07:43:00,-5006.83125
2018-03-16 07:44:00,-5000.175
2018-03-16 07:45:00,-5001.50625
2018-03-16 07:46:00,-5009.49375
2018-03-16 07:47:00,-5017.48125
2018-03-16 07:48:00,-5022.80625
2018-03-16 07:49:00,-5012.15625
2018-03-16 07:50:00,-5020.14375
2018-03-16 07:51:00,-5017.48125
2018-03-16 07:52:00,-5025.46875
2018-03-16 07:53:00,-5020.14375
2018-03-16 07:54:00,-5009.49375
2018-03-16 07:55:00,-5001.50625
2018-03-16 07:56:00,-5010.825
2018-03-16 07:57:00,-5044.10625
2018-03-16 07:58:00,-5073.39375
2018-03-16 07:59:00,-5094.69375
2018-03-16 08:00:00,-5108.00625
2018-03-16 08:01:00,-5101.35
2018-03-16 08:02:00,-5096.025
2018-03-16 08:03:00,-5094.69375
2018-03-16 08:04:00,-5105.34375
2018-03-16 08:05:00,-5113.33125
2018-03-16 08:06:00,-5097.35625
2018-03-16 08:07:00,-5094.69375
2018-03-16 08:08:00,-5092.03125
2018-03-16 08:09:00,-5118.65625
2018-03-16 08:10:00,-5123.98125
2018-03-16 08:11:00,-5126.64375
2018-03-16 08:12:00,-5129.30625
2018-03-16 08:13:00,-5133.3
2018-03-16 08:14:00,-5131.96875
2018-03-16 08:15:00,-5139.95625
2018-03-16 08:16:00,-5142.61875
2018-03-16 08:17:00,-5137.29375
2018-03-16 08:18:00,-5141.2875
2018-03-16 08:19:00,-5139.95625
2018-03-16 08:20:00,-5147.94375
2018-03-16 08:21:00,-5161.25625
2018-03-16 08:22:00,-5169.24375
2018-03-16 08:23:00,-5174.56875
2018-03-16 08:24:00,-5166.58125
2018-03-16 08:25:00,-5174.56875
2018-03-16 08:26:00,-5171.90625
2018-03-16 08:27:00,-5161.25625
2018-03-16 08:28:00,-5166.58125
2018-03-16 08:29:00,-5150.60625
2018-03-16 08:30:00,-5166.58125
2018-03-16 08:31:00,-5150.60625
2018-03-16 08:32:00,-5145.28125
2018-03-16 08:33:00,-5162.5875
2018-03-16 08:34:00,-5158.59375
2018-03-16 08:35:00,-5177.23125
2018-03-16 08:36:00,-5177.23125
2018-03-16 08:37:00,-5190.54375
2018-03-16 08:38:00,-5206.51875
2018-03-16 08:39:00,-5206.51875
2018-03-16 08:40:00,-5227.81875
2018-03-16 08:41:00,-5211.84375
2018-03-16 08:42:00,-5213.175
2018-03-16 08:43:00,-5206.51875
2018-03-16 08:44:00,-5227.81875
2018-03-16 08:45:00,-5217.16875
2018-03-16 08:46:00,-5235.80625
2018-03-16 08:47:00,-5231.8125
2018-03-16 08:48:00,-5225.15625
2018-03-16 08:49:00,-5206.51875
2018-03-16 08:50:00,-5214.50625
2018-03-16 08:51:00,-5206.51875
2018-03-16 08:52:00,-5209.18125
2018-03-16 08:53:00,-5213.175
2018-03-16 08:54:00,-5211.84375
2018-03-16 08:55:00,-5217.16875
2018-03-16 08:56:00,-5222.49375
2018-03-16 08:57:00,-5217.16875
2018-03-16 08:58:00,-5218.5
2018-03-16 08:59:00,-5223.825
2018-03-16 09:00:00,-5227.81875
2018-03-16 09:01:00,-5246.45625
2018-03-16 09:02:00,-5242.4625
2018-03-16 09:03:00,-5235.80625
2018-03-16 09:04:00,-5222.49375
2018-03-16 09:05:00,-5217.16875
2018-03-16 09:06:00,-5241.13125
2018-03-16 09:07:00,-5233.14375
2018-03-16 09:08:00,-5233.14375
2018-03-16 09:09:00,-5217.16875
2018-03-16 09:10:00,-5217.16875
2018-03-16 09:11:00,-5211.84375
2018-03-16 09:12:00,-5210.5125
2018-03-16 09:13:00,-5217.16875
2018-03-16 09:14:00,-5241.13125
2018-03-16 09:15:00,-5235.80625
2018-03-16 09:16:00,-5219.83125
2018-03-16 09:17:00,-5233.14375
2018-03-16 09:18:00,-5254.44375
2018-03-16 09:19:00,-5262.43125
2018-03-16 09:20:00,-5243.79375
2018-03-16 09:21:00,-5242.4625
2018-03-16 09:22:00,-5233.14375
2018-03-16 09:23:00,-5238.46875
2018-03-16 09:24:00,-5235.80625
2018-03-16 09:25:00,-5235.80625
2018-03-16 09:26:00,-5226.4875
2018-03-16 09:27:00,-5222.49375
2018-03-16 09:28:00,-5211.84375
2018-03-16 09:29:00,-5206.51875
2018-03-16 09:30:00,-5217.16875
2018-03-16 09:31:00,-5211.84375
2018-03-16 09:32:00,-5201.19375
2018-03-16 09:33:00,-5198.53125
2018-03-16 09:34:00,-5195.86875
2018-03-16 09:35:00,-5222.49375
2018-03-16 09:36:00,-5211.84375
2018-03-16 09:37:00,-5230.48125
2018-03-16 09:38:00,-5231.8125
2018-03-16 09:39:00,-5243.79375
2018-03-16 09:40:00,-5243.79375
2018-03-16 09:41:00,-5251.78125
2018-03-16 09:42:00,-5238.46875
2018-03-16 09:43:00,-5257.10625
2018-03-16 09:44:00,-5291.71875
2018-03-16 09:45:00,-5302.36875
2018-03-16 09:46:00,-5297.04375
2018-03-16 09:47:00,-5305.03125
2018-03-16 09:48:00,-5305.03125
2018-03-16 09:49:00,-5323.66875
2018-03-16 09:50:00,-5319.675
2018-03-16 09:51:00,-5318.34375
2018-03-16 09:52:00,-5310.35625
2018-03-16 09:53:00,-5302.36875
2018-03-16 09:54:00,-5299.70625
2018-03-16 09:55:00,-5313.01875
2018-03-16 09:56:00,-5313.01875
2018-03-16 09:57:00,-5328.99375
2018-03-16 09:58:00,-5340.975
2018-03-16 09:59:00,-5344.96875
2018-03-16 10:00:00,-5331.65625
2018-03-16 10:01:00,-5326.33125
2018-03-16 10:02:00,-5339.64375
2018-03-16 10:03:00,-5336.98125
2018-03-16 10:04:00,-5339.64375
2018-03-16 10:05:00,-5334.31875
2018-03-16 10:06:00,-5342.30625
2018-03-16 10:07:00,-5342.30625
2018-03-16 10:08:00,-5331.65625
2018-03-16 10:09:00,-5339.64375
2018-03-16 10:10:00,-5323.66875
2018-03-16 10:11:00,-5326.33125
2018-03-16 10:12:00,-5323.66875
2018-03-16 10:13:00,-5334.31875
2018-03-16 10:14:00,-5336.98125
2018-03-16 10:15:00,-5328.99375
2018-03-16 10:16:00,-5323.66875
2018-03-16 10:17:00,-5315.68125
2018-03-16 10:18:00,-5302.36875
2018-03-16 10:19:00,-5294.38125
2018-03-16 10:20:00,-5291.71875
2018-03-16 10:21:00,-5291.71875
2018-03-16 10:22:00,-5294.38125
2018-03-16 10:23:00,-5305.03125
2018-03-16 10:24:00,-5315.68125
2018-03-16 10:25:00,-5307.69375
2018-03-16 10:26:00,-5307.69375
2018-03-16 10:27:00,-5305.03125
2018-03-16 10:28:00,-5297.04375
2018-03-16 10:29:00,-5307.69375
2018-03-16 10:30:00,-5315.68125
2018-03-16 10:31:00,-5305.03125
2018-03-16 10:32:00,-5315.68125
2018-03-16 10:33:00,-5314.35
2018-03-16 10:34:00,-5307.69375
2018-03-16 10:35:00,-5310.35625
2018-03-16 10:36:00,-5330.325
2018-03-16 10:37:00,-5318.34375
2018-03-16 10:38:00,-5321.00625
2018-03-16 10:39:00,-5314.35
2018-03-16 10:40:00,-5310.35625
2018-03-16 10:41:00,-5301.0375
2018-03-16 10:42:00,-5286.39375
2018-03-16 10:43:00,-5286.39375
2018-03-16 10:44:00,-5273.08125
2018-03-16 10:45:00,-5275.74375
2018-03-16 10:46:00,-5257.10625
2018-03-16 10:47:00,-5254.44375
2018-03-16 10:48:00,-5267.75625
2018-03-16 10:49:00,-5267.75625
2018-03-16 10:50:00,-5262.43125
2018-03-16 10:51:00,-5273.08125
2018-03-16 10:52:00,-5270.41875
2018-03-16 10:53:00,-5261.1
2018-03-16 10:54:00,-5259.76875
2018-03-16 10:55:00,-5243.79375
2018-03-16 10:56:00,-5249.11875
2018-03-16 10:57:00,-5243.79375
2018-03-16 10:58:00,-5246.45625
2018-03-16 10:59:00,-5249.11875
2018-03-16 11:00:00,-5243.79375
2018-03-16 11:01:00,-5259.76875
2018-03-16 11:02:00,-5254.44375
2018-03-16 11:03:00,-5254.44375
2018-03-16 11:04:00,-5238.46875
2018-03-16 11:05:00,-5249.11875
2018-03-16 11:06:00,-5241.13125
2018-03-16 11:07:00,-5243.79375
2018-03-16 11:08:00,-5237.1375
2018-03-16 11:09:00,-5238.46875
2018-03-16 11:10:00,-5230.48125
2018-03-16 11:11:00,-5219.83125
2018-03-16 11:12:00,-5230.48125
2018-03-16 11:13:00,-5214.50625
2018-03-16 11:14:00,-5214.50625
2018-03-16 11:15:00,-5209.18125
2018-03-16 11:16:00,-5217.16875
2018-03-16 11:17:00,-5219.83125
2018-03-16 11:18:00,-5209.18125
2018-03-16 11:19:00,-5219.83125
2018-03-16 11:20:00,-5230.48125
2018-03-16 11:21:00,-5231.8125
2018-03-16 11:22:00,-5230.48125
2018-03-16 11:23:00,-5207.85
2018-03-16 11:24:00,-5201.19375
2018-03-16 11:25:00,-5195.86875
2018-03-16 11:26:00,-5201.19375
2018-03-16 11:27:00,-5203.85625
2018-03-16 11:28:00,-5203.85625
2018-03-16 11:29:00,-5214.50625
2018-03-16 11:30:00,-5214.50625
2018-03-16 11:31:00,-5217.16875
2018-03-16 11:32:00,-5217.16875
2018-03-16 11:33:00,-5206.51875
2018-03-16 11:34:00,-5203.85625
2018-03-16 11:35:00,-5206.51875
2018-03-16 11:36:00,-5198.53125
2018-03-16 11:37:00,-5179.89375
2018-03-16 11:38:00,-5177.23125
2018-03-16 11:39:00,-5169.24375
2018-03-16 11:40:00,-5186.55
2018-03-16 11:41:00,-5186.55
2018-03-16 11:42:00,-5195.86875
2018-03-16 11:43:00,-5198.53125
2018-03-16 11:44:00,-5201.19375
2018-03-16 11:45:00,-5203.85625
2018-03-16 11:46:00,-5206.51875
2018-03-16 11:47:00,-5203.85625
2018-03-16 11:48:00,-5211.84375
2018-03-16 11:49:00,-5217.16875
2018-03-16 11:50:00,-5215.8375
2018-03-16 11:51:00,-5207.85
2018-03-16 11:52:00,-5206.51875
2018-03-16 11:53:00,-5209.18125
2018-03-16 11:54:00,-5203.85625
2018-03-16 11:55:00,-5203.85625
2018-03-16 11:56:00,-5201.19375
2018-03-16 11:57:00,-5190.54375
2018-03-16 11:58:00,-5195.86875
2018-03-16 11:59:00,-5187.88125
2018-03-16 12:00:00,-5198.53125
2018-03-16 12:01:00,-5198.53125
2018-03-16 12:02:00,-5206.51875
2018-03-16 12:03:00,-5225.15625
2018-03-16 12:04:00,-5221.1625
2018-03-16 12:05:00,-5229.15
2018-03-16 12:06:00,-5235.80625
2018-03-16 12:07:00,-5218.5
2018-03-16 12:08:00,-5211.84375
2018-03-16 12:09:00,-5209.18125
2018-03-16 12:10:00,-5203.85625
2018-03-16 12:11:00,-5203.85625
2018-03-16 12:12:00,-5211.84375
2018-03-16 12:13:00,-5209.18125
2018-03-16 12:14:00,-5214.50625
2018-03-16 12:15:00,-5222.49375
2018-03-16 12:16:00,-5214.50625
2018-03-16 12:17:00,-5211.84375
2018-03-16 12:18:00,-5213.175
2018-03-16 12:19:00,-5210.5125
2018-03-16 12:20:00,-5211.84375
2018-03-16 12:21:00,-5215.8375
2018-03-16 12:22:00,-5225.15625
2018-03-16 12:23:00,-5219.83125
2018-03-16 12:24:00,-5229.15
2018-03-16 12:25:00,-5230.48125
2018-03-16 12:26:00,-5234.475
2018-03-16 12:27:00,-5235.80625
2018-03-16 12:28:00,-5242.4625
2018-03-16 12:29:00,-5241.13125
2018-03-16 12:30:00,-5245.125
2018-03-16 12:31:00,-5246.45625
2018-03-16 12:32:00,-5243.79375
2018-03-16 12:33:00,-5243.79375
2018-03-16 12:34:00,-5247.7875
2018-03-16 12:35:00,-5257.10625
2018-03-16 12:36:00,-5255.775
2018-03-16 12:37:00,-5241.13125
2018-03-16 12:38:00,-5246.45625
2018-03-16 12:39:00,-5243.79375
2018-03-16 12:40:00,-5243.79375
2018-03-16 12:41:00,-5241.13125
2018-03-16 12:42:00,-5235.80625
2018-03-16 12:43:00,-5238.46875
2018-03-16 12:44:00,-5235.80625
2018-03-16 12:45:00,-5231.8125
2018-03-16 12:46:00,-5225.15625
2018-03-16 12:47:00,-5225.15625
2018-03-16 12:48:00,-5223.825
2018-03-16 12:49:00,-5225.15625
2018-03-16 12:50:00,-5223.825
2018-03-16 12:51:00,-5218.5
2018-03-16 12:52:00,-5225.15625
2018-03-16 12:53:00,-5206.51875
2018-03-16 12:54:00,-5211.84375
2018-03-16 12:55:00,-5209.18125
2018-03-16 12:56:00,-5203.85625
2018-03-16 12:57:00,-5203.85625
2018-03-16 12:58:00,-5201.19375
2018-03-16 12:59:00,-5198.53125
2018-03-19 00:00:00,-5319.71625
2018-03-19 00:01:00,-5319.71625
2018-03-19 00:02:00,-5319.71625
2018-03-19 00:03:00,-5317.20375
2018-03-19 00:04:00,-5319.71625
2018-03-19 00:05:00,-5319.71625
2018-03-19 00:06:00,-5317.20375
2018-03-19 00:07:00,-5319.71625
2018-03-19 00:08:00,-5317.20375
2018-03-19 00:09:00,-5319.71625
2018-03-19 00:10:00,-5317.20375
2018-03-19 00:11:00,-5317.20375
2018-03-19 00:12:00,-5319.71625
2018-03-19 00:13:00,-5319.71625
2018-03-19 00:14:00,-5323.485
2018-03-19 00:15:00,-5322.22875
2018-03-19 00:16:00,-5324.74125
2018-03-19 00:17:00,-5319.71625
2018-03-19 00:18:00,-5317.20375
2018-03-19 00:19:00,-5317.20375
2018-03-19 00:20:00,-5317.20375
2018-03-19 00:21:00,-5317.20375
2018-03-19 00:22:00,-5314.69125
2018-03-19 00:23:00,-5312.17875
2018-03-19 00:24:00,-5314.69125
2018-03-19 00:25:00,-5319.71625
2018-03-19 00:26:00,-5319.71625
2018-03-19 00:27:00,-5319.71625
2018-03-19 00:28:00,-5322.22875
2018-03-19 00:29:00,-5322.22875
2018-03-19 00:30:00,-5323.485
2018-03-19 00:31:00,-5327.25375
2018-03-19 00:32:00,-5324.74125
2018-03-19 00:33:00,-5324.74125
2018-03-19 00:34:00,-5327.25375
2018-03-19 00:35:00,-5332.27875
2018-03-19 00:36:00,-5327.25375
2018-03-19 00:37:00,-5327.25375
2018-03-19 00:38:00,-5333.535
2018-03-19 00:39:00,-5332.27875
2018-03-19 00:40:00,-5334.79125
2018-03-19 00:41:00,-5332.27875
2018-03-19 00:42:00,-5337.30375
2018-03-19 00:43:00,-5342.32875
2018-03-19 00:44:00,-5342.32875
2018-03-19 00:45:00,-5339.81625
2018-03-19 00:46:00,-5339.81625
2018-03-19 00:47:00,-5344.84125
2018-03-19 00:48:00,-5347.35375
2018-03-19 00:49:00,-5352.37875
2018-03-19 00:50:00,-5352.37875
2018-03-19 00:51:00,-5362.42875
2018-03-19 00:52:00,-5352.37875
2018-03-19 00:53:00,-5347.35375
2018-03-19 00:54:00,-5342.32875
2018-03-19 00:55:00,-5347.35375
2018-03-19 00:56:00,-5344.84125
2018-03-19 00:57:00,-5344.84125
2018-03-19 00:58:00,-5344.84125
2018-03-19 00:59:00,-5344.84125
2018-03-19 01:00:00,-5342.32875
2018-03-19 01:01:00,-5337.30375
2018-03-19 01:02:00,-5339.81625
2018-03-19 01:03:00,-5338.56
2018-03-19 01:04:00,-5334.79125
2018-03-19 01:05:00,-5339.81625
2018-03-19 01:06:00,-5334.79125
2018-03-19 01:07:00,-5339.81625
2018-03-19 01:08:00,-5341.0725
2018-03-19 01:09:00,-5339.81625
2018-03-19 01:10:00,-5339.81625
2018-03-19 01:11:00,-5339.81625
2018-03-19 01:12:00,-5339.81625
2018-03-19 01:13:00,-5327.25375
2018-03-19 01:14:00,-5331.0225
2018-03-19 01:15:00,-5332.27875
2018-03-19 01:16:00,-5337.30375
2018-03-19 01:17:00,-5342.32875
2018-03-19 01:18:00,-5344.84125
2018-03-19 01:19:00,-5341.0725
2018-03-19 01:20:00,-5342.32875
2018-03-19 01:21:00,-5344.84125
2018-03-19 01:22:00,-5343.585
2018-03-19 01:23:00,-5337.30375
2018-03-19 01:24:00,-5339.81625
2018-03-19 01:25:00,-5339.81625
2018-03-19 01:26:00,-5338.56
2018-03-19 01:27:00,-5339.81625
2018-03-19 01:28:00,-5338.56
2018-03-19 01:29:00,-5337.30375
2018-03-19 01:30:00,-5334.79125
2018-03-19 01:31:00,-5333.535
2018-03-19 01:32:00,-5332.27875
2018-03-19 01:33:00,-5334.79125
2018-03-19 01:34:00,-5334.79125
2018-03-19 01:35:00,-5337.30375
2018-03-19 01:36:00,-5337.30375
2018-03-19 01:37:00,-5337.30375
2018-03-19 01:38:00,-5332.27875
2018-03-19 01:39:00,-5332.27875
2018-03-19 01:40:00,-5333.535
2018-03-19 01:41:00,-5332.27875
2018-03-19 01:42:00,-5329.76625
2018-03-19 01:43:00,-5327.25375
2018-03-19 01:44:00,-5332.27875
2018-03-19 01:45:00,-5332.27875
2018-03-19 01:46:00,-5328.51
2018-03-19 01:47:00,-5322.22875
2018-03-19 01:48:00,-5329.76625
2018-03-19 01:49:00,-5334.79125
2018-03-19 01:50:00,-5334.79125
2018-03-19 01:51:00,-5337.30375
2018-03-19 01:52:00,-5337.30375
2018-03-19 01:53:00,-5337.30375
2018-03-19 01:54:00,-5337.30375
2018-03-19 01:55:00,-5337.30375
2018-03-19 01:56:00,-5334.79125
2018-03-19 01:57:00,-5337.30375
2018-03-19 01:58:00,-5322.22875
2018-03-19 01:59:00,-5322.22875
2018-03-19 02:00:00,-5322.22875
2018-03-19 02:01:00,-5319.71625
2018-03-19 02:02:00,-5317.20375
2018-03-19 02:03:00,-5317.20375
2018-03-19 02:04:00,-5317.20375
2018-03-19 02:05:00,-5317.20375
2018-03-19 02:06:00,-5317.20375
2018-03-19 02:07:00,-5310.9225
2018-03-19 02:08:00,-5307.15375
2018-03-19 02:09:00,-5309.66625
2018-03-19 02:10:00,-5312.17875
2018-03-19 02:11:00,-5319.71625
2018-03-19 02:12:00,-5317.20375
2018-03-19 02:13:00,-5313.435
2018-03-19 02:14:00,-5304.64125
2018-03-19 02:15:00,-5297.10375
2018-03-19 02:16:00,-5304.64125
2018-03-19 02:17:00,-5313.435
2018-03-19 02:18:00,-5319.71625
2018-03-19 02:19:00,-5322.22875
2018-03-19 02:20:00,-5322.22875
2018-03-19 02:21:00,-5322.22875
2018-03-19 02:22:00,-5339.81625
2018-03-19 02:23:00,-5328.51
2018-03-19 02:24:00,-5331.0225
2018-03-19 02:25:00,-5332.27875
2018-03-19 02:26:00,-5334.79125
2018-03-19 02:27:00,-5332.27875
2018-03-19 02:28:00,-5322.22875
2018-03-19 02:29:00,-5322.22875
2018-03-19 02:30:00,-5314.69125
2018-03-19 02:31:00,-5314.69125
2018-03-19 02:32:00,-5319.71625
2018-03-19 02:33:00,-5319.71625
2018-03-19 02:34:00,-5322.22875
2018-03-19 02:35:00,-5324.74125
2018-03-19 02:36:00,-5329.76625
2018-03-19 02:37:00,-5324.74125
2018-03-19 02:38:00,-5320.9725
2018-03-19 02:39:00,-5314.69125
2018-03-19 02:40:00,-5317.20375
2018-03-19 02:41:00,-5307.15375
2018-03-19 02:42:00,-5302.12875
2018-03-19 02:43:00,-5292.07875
2018-03-19 02:44:00,-5289.56625
2018-03-19 02:45:00,-5283.285
2018-03-19 02:46:00,-5289.56625
2018-03-19 02:47:00,-5292.07875
2018-03-19 02:48:00,-5289.56625
2018-03-19 02:49:00,-5299.61625
2018-03-19 02:50:00,-5302.12875
2018-03-19 02:51:00,-5292.07875
2018-03-19 02:52:00,-5297.10375
2018-03-19 02:53:00,-5292.07875
2018-03-19 02:54:00,-5299.61625
2018-03-19 02:55:00,-5297.10375
2018-03-19 02:56:00,-5302.12875
2018-03-19 02:57:00,-5304.64125
2018-03-19 02:58:00,-5312.17875
2018-03-19 02:59:00,-5319.71625
2018-03-19 03:00:00,-5332.27875
2018-03-19 03:01:00,-5332.27875
2018-03-19 03:02:00,-5337.30375
2018-03-19 03:03:00,-5337.30375
2018-03-19 03:04:00,-5333.535
2018-03-19 03:05:00,-5331.0225
2018-03-19 03:06:00,-5328.51
2018-03-19 03:07:00,-5324.74125
2018-03-19 03:08:00,-5317.20375
2018-03-19 03:09:00,-5317.20375
2018-03-19 03:10:00,-5324.74125
2018-03-19 03:11:00,-5322.22875
2018-03-19 03:12:00,-5309.66625
2018-03-19 03:13:00,-5297.10375
2018-03-19 03:14:00,-5302.12875
2018-03-19 03:15:00,-5304.64125
2018-03-19 03:16:00,-5304.64125
2018-03-19 03:17:00,-5304.64125
2018-03-19 03:18:00,-5317.20375
2018-03-19 03:19:00,-5304.64125
2018-03-19 03:20:00,-5297.10375
2018-03-19 03:21:00,-5302.12875
2018-03-19 03:22:00,-5302.12875
2018-03-19 03:23:00,-5304.64125
2018-03-19 03:24:00,-5307.15375
2018-03-19 03:25:00,-5292.07875
2018-03-19 03:26:00,-5287.05375
2018-03-19 03:27:00,-5269.46625
2018-03-19 03:28:00,-5265.6975
2018-03-19 03:29:00,-5279.51625
2018-03-19 03:30:00,-5284.54125
2018-03-19 03:31:00,-5287.05375
2018-03-19 03:32:00,-5292.07875
2018-03-19 03:33:00,-5290.8225
2018-03-19 03:34:00,-5290.8225
2018-03-19 03:35:00,-5284.54125
2018-03-19 03:36:00,-5279.51625
2018-03-19 03:37:00,-5274.49125
2018-03-19 03:38:00,-5261.92875
2018-03-19 03:39:00,-5274.49125
2018-03-19 03:40:00,-5274.49125
2018-03-19 03:41:00,-5274.49125
2018-03-19 03:42:00,-5271.97875
2018-03-19 03:43:00,-5266.95375
2018-03-19 03:44:00,-5275.7475
2018-03-19 03:45:00,-5264.44125
2018-03-19 03:46:00,-5269.46625
2018-03-19 03:47:00,-5274.49125
2018-03-19 03:48:00,-5269.46625
2018-03-19 03:49:00,-5266.95375
2018-03-19 03:50:00,-5269.46625
2018-03-19 03:51:00,-5256.90375
2018-03-19 03:52:00,-5256.90375
2018-03-19 03:53:00,-5269.46625
2018-03-19 03:54:00,-5274.49125
2018-03-19 03:55:00,-5271.97875
2018-03-19 03:56:00,-5263.185
2018-03-19 03:57:00,-5259.41625
2018-03-19 03:58:00,-5256.90375
2018-03-19 03:59:00,-5250.6225
2018-03-19 04:00:00,-5254.39125
2018-03-19 04:01:00,-5251.87875
2018-03-19 04:02:00,-5251.87875
2018-03-19 04:03:00,-5266.95375
2018-03-19 04:04:00,-5271.97875
2018-03-19 04:05:00,-5282.02875
2018-03-19 04:06:00,-5284.54125
2018-03-19 04:07:00,-5284.54125
2018-03-19 04:08:00,-5282.02875
2018-03-19 04:09:00,-5282.02875
2018-03-19 04:10:00,-5282.02875
2018-03-19 04:11:00,-5274.49125
2018-03-19 04:12:00,-5271.97875
2018-03-19 04:13:00,-5256.90375
2018-03-19 04:14:00,-5258.16
2018-03-19 04:15:00,-5254.39125
2018-03-19 04:16:00,-5246.85375
2018-03-19 04:17:00,-5244.34125
2018-03-19 04:18:00,-5241.82875
2018-03-19 04:19:00,-5249.36625
2018-03-19 04:20:00,-5241.82875
2018-03-19 04:21:00,-5236.80375
2018-03-19 04:22:00,-5238.06
2018-03-19 04:23:00,-5231.77875
2018-03-19 04:24:00,-5238.06
2018-03-19 04:25:00,-5233.035
2018-03-19 04:26:00,-5224.24125
2018-03-19 04:27:00,-5226.75375
2018-03-19 04:28:00,-5224.24125
2018-03-19 04:29:00,-5229.26625
2018-03-19 04:30:00,-5211.67875
2018-03-19 04:31:00,-5209.16625
2018-03-19 04:32:00,-5211.67875
2018-03-19 04:33:00,-5224.24125
2018-03-19 04:34:00,-5221.72875
2018-03-19 04:35:00,-5224.24125
2018-03-19 04:36:00,-5209.16625
2018-03-19 04:37:00,-5211.67875
2018-03-19 04:38:00,-5216.70375
2018-03-19 04:39:00,-5222.985
2018-03-19 04:40:00,-5224.24125
2018-03-19 04:41:00,-5226.75375
2018-03-19 04:42:00,-5229.26625
2018-03-19 04:43:00,-5236.80375
2018-03-19 04:44:00,-5238.06
2018-03-19 04:45:00,-5235.5475
2018-03-19 04:46:00,-5239.31625
2018-03-19 04:47:00,-5241.82875
2018-03-19 04:48:00,-5240.5725
2018-03-19 04:49:00,-5239.31625
2018-03-19 04:50:00,-5239.31625
2018-03-19 04:51:00,-5241.82875
2018-03-19 04:52:00,-5244.34125
2018-03-19 04:53:00,-5226.75375
2018-03-19 04:54:00,-5241.82875
2018-03-19 04:55:00,-5241.82875
2018-03-19 04:56:00,-5231.77875
2018-03-19 04:57:00,-5229.26625
2018-03-19 04:58:00,-5226.75375
