,A6
2018-02-02 12:27:00,522.198
2018-02-02 12:28:00,510.138
2018-02-02 12:29:00,504.108
2018-02-02 12:30:00,528.228
2018-02-02 12:31:00,516.168
2018-02-02 12:32:00,525.213
2018-02-02 12:33:00,528.228
2018-02-02 12:34:00,540.288
2018-02-02 12:35:00,534.258
2018-02-02 12:36:00,528.228
2018-02-02 12:37:00,528.228
2018-02-02 12:38:00,519.183
2018-02-02 12:39:00,516.168
2018-02-02 12:40:00,504.108
2018-02-02 12:41:00,504.108
2018-02-02 12:42:00,504.108
2018-02-02 12:43:00,492.048
2018-02-02 12:44:00,486.018
2018-02-02 12:45:00,479.988
2018-02-02 12:46:00,473.958
2018-02-02 12:47:00,489.033
2018-02-02 12:48:00,479.988
2018-02-02 12:49:00,473.958
2018-02-02 12:50:00,467.928
2018-02-02 12:51:00,467.928
2018-02-02 12:52:00,467.928
2018-02-02 12:53:00,467.928
2018-02-02 12:54:00,455.868
2018-02-02 12:55:00,458.883
2018-02-02 12:56:00,461.898
2018-02-02 12:57:00,458.883
2018-02-02 12:58:00,455.868
2018-02-02 12:59:00,461.898
2018-02-05 00:00:00,421.038
2018-02-05 00:01:00,421.038
2018-02-05 00:02:00,408.618
2018-02-05 00:03:00,408.618
2018-02-05 00:04:00,408.618
2018-02-05 00:05:00,414.828
2018-02-05 00:06:00,408.618
2018-02-05 00:07:00,389.988
2018-02-05 00:08:00,383.778
2018-02-05 00:09:00,383.778
2018-02-05 00:10:00,377.568
2018-02-05 00:11:00,383.778
2018-02-05 00:12:00,377.568
2018-02-05 00:13:00,383.778
2018-02-05 00:14:00,383.778
2018-02-05 00:15:00,383.778
2018-02-05 00:16:00,396.198
2018-02-05 00:17:00,383.778
2018-02-05 00:18:00,383.778
2018-02-05 00:19:00,396.198
2018-02-05 00:20:00,389.988
2018-02-05 00:21:00,389.988
2018-02-05 00:22:00,383.778
2018-02-05 00:23:00,383.778
2018-02-05 00:24:00,389.988
2018-02-05 00:25:00,383.778
2018-02-05 00:26:00,389.988
2018-02-05 00:27:00,389.988
2018-02-05 00:28:00,396.198
2018-02-05 00:29:00,396.198
2018-02-05 00:30:00,389.988
2018-02-05 00:31:00,383.778
2018-02-05 00:32:00,389.988
2018-02-05 00:33:00,383.778
2018-02-05 00:34:00,377.568
2018-02-05 00:35:00,377.568
2018-02-05 00:36:00,377.568
2018-02-05 00:37:00,389.988
2018-02-05 00:38:00,383.778
2018-02-05 00:39:00,396.198
2018-02-05 00:40:00,402.408
2018-02-05 00:41:00,408.618
2018-02-05 00:42:00,408.618
2018-02-05 00:43:00,414.828
2018-02-05 00:44:00,414.828
2018-02-05 00:45:00,408.618
2018-02-05 00:46:00,408.618
2018-02-05 00:47:00,408.618
2018-02-05 00:48:00,402.408
2018-02-05 00:49:00,389.988
2018-02-05 00:50:00,383.778
2018-02-05 00:51:00,383.778
2018-02-05 00:52:00,383.778
2018-02-05 00:53:00,389.988
2018-02-05 00:54:00,377.568
2018-02-05 00:55:00,383.778
2018-02-05 00:56:00,383.778
2018-02-05 00:57:00,383.778
2018-02-05 00:58:00,383.778
2018-02-05 00:59:00,377.568
2018-02-05 01:00:00,358.938
2018-02-05 01:01:00,371.358
2018-02-05 01:02:00,358.938
2018-02-05 01:03:00,371.358
2018-02-05 01:04:00,383.778
2018-02-05 01:05:00,380.673
2018-02-05 01:06:00,383.778
2018-02-05 01:07:00,383.778
2018-02-05 01:08:00,389.988
2018-02-05 01:09:00,383.778
2018-02-05 01:10:00,389.988
2018-02-05 01:11:00,402.408
2018-02-05 01:12:00,414.828
2018-02-05 01:13:00,414.828
2018-02-05 01:14:00,402.408
2018-02-05 01:15:00,396.198
2018-02-05 01:16:00,402.408
2018-02-05 01:17:00,402.408
2018-02-05 01:18:00,396.198
2018-02-05 01:19:00,396.198
2018-02-05 01:20:00,396.198
2018-02-05 01:21:00,389.988
2018-02-05 01:22:00,383.778
2018-02-05 01:23:00,371.358
2018-02-05 01:24:00,365.148
2018-02-05 01:25:00,365.148
2018-02-05 01:26:00,355.833
2018-02-05 01:27:00,358.938
2018-02-05 01:28:00,365.148
2018-02-05 01:29:00,365.148
2018-02-05 01:30:00,365.148
2018-02-05 01:31:00,371.358
2018-02-05 01:32:00,377.568
2018-02-05 01:33:00,365.148
2018-02-05 01:34:00,371.358
2018-02-05 01:35:00,371.358
2018-02-05 01:36:00,352.728
2018-02-05 01:37:00,355.833
2018-02-05 01:38:00,352.728
2018-02-05 01:39:00,352.728
2018-02-05 01:40:00,352.728
2018-02-05 01:41:00,358.938
2018-02-05 01:42:00,358.938
2018-02-05 01:43:00,365.148
2018-02-05 01:44:00,377.568
2018-02-05 01:45:00,371.358
2018-02-05 01:46:00,358.938
2018-02-05 01:47:00,365.148
2018-02-05 01:48:00,358.938
2018-02-05 01:49:00,352.728
2018-02-05 01:50:00,346.518
2018-02-05 01:51:00,352.728
2018-02-05 01:52:00,352.728
2018-02-05 01:53:00,346.518
2018-02-05 01:54:00,346.518
2018-02-05 01:55:00,346.518
2018-02-05 01:56:00,346.518
2018-02-05 01:57:00,334.098
2018-02-05 01:58:00,324.783
2018-02-05 01:59:00,321.678
2018-02-05 02:00:00,340.308
2018-02-05 02:01:00,340.308
2018-02-05 02:02:00,327.888
2018-02-05 02:03:00,327.888
2018-02-05 02:04:00,327.888
2018-02-05 02:05:00,327.888
2018-02-05 02:06:00,334.098
2018-02-05 02:07:00,352.728
2018-02-05 02:08:00,340.308
2018-02-05 02:09:00,346.518
2018-02-05 02:10:00,346.518
2018-02-05 02:11:00,355.833
2018-02-05 02:12:00,346.518
2018-02-05 02:13:00,334.098
2018-02-05 02:14:00,340.308
2018-02-05 02:15:00,330.993
2018-02-05 02:16:00,334.098
2018-02-05 02:17:00,321.678
2018-02-05 02:18:00,321.678
2018-02-05 02:19:00,321.678
2018-02-05 02:20:00,327.888
2018-02-05 02:21:00,334.098
2018-02-05 02:22:00,327.888
2018-02-05 02:23:00,346.518
2018-02-05 02:24:00,346.518
2018-02-05 02:25:00,352.728
2018-02-05 02:26:00,352.728
2018-02-05 02:27:00,352.728
2018-02-05 02:28:00,352.728
2018-02-05 02:29:00,352.728
2018-02-05 02:30:00,334.098
2018-02-05 02:31:00,340.308
2018-02-05 02:32:00,371.358
2018-02-05 02:33:00,377.568
2018-02-05 02:34:00,383.778
2018-02-05 02:35:00,389.988
2018-02-05 02:36:00,396.198
2018-02-05 02:37:00,408.618
2018-02-05 02:38:00,414.828
2018-02-05 02:39:00,414.828
2018-02-05 02:40:00,414.828
2018-02-05 02:41:00,414.828
2018-02-05 02:42:00,421.038
2018-02-05 02:43:00,427.248
2018-02-05 02:44:00,427.248
2018-02-05 02:45:00,408.618
2018-02-05 02:46:00,402.408
2018-02-05 02:47:00,396.198
2018-02-05 02:48:00,402.408
2018-02-05 02:49:00,414.828
2018-02-05 02:50:00,421.038
2018-02-05 02:51:00,402.408
2018-02-05 02:52:00,414.828
2018-02-05 02:53:00,408.618
2018-02-05 02:54:00,408.618
2018-02-05 02:55:00,414.828
2018-02-05 02:56:00,433.458
2018-02-05 02:57:00,421.038
2018-02-05 02:58:00,427.248
2018-02-05 02:59:00,427.248
2018-02-05 03:00:00,433.458
2018-02-05 03:01:00,427.248
2018-02-05 03:02:00,421.038
2018-02-05 03:03:00,427.248
2018-02-05 03:04:00,433.458
2018-02-05 03:05:00,433.458
2018-02-05 03:06:00,445.878
2018-02-05 03:07:00,458.298
2018-02-05 03:08:00,464.508
2018-02-05 03:09:00,470.718
2018-02-05 03:10:00,476.928
2018-02-05 03:11:00,476.928
2018-02-05 03:12:00,476.928
2018-02-05 03:13:00,483.138
2018-02-05 03:14:00,476.928
2018-02-05 03:15:00,476.928
2018-02-05 03:16:00,470.718
2018-02-05 03:17:00,476.928
2018-02-05 03:18:00,483.138
2018-02-05 03:19:00,476.928
2018-02-05 03:20:00,483.138
2018-02-05 03:21:00,483.138
2018-02-05 03:22:00,483.138
2018-02-05 03:23:00,489.348
2018-02-05 03:24:00,483.138
2018-02-05 03:25:00,476.928
2018-02-05 03:26:00,489.348
2018-02-05 03:27:00,470.718
2018-02-05 03:28:00,476.928
2018-02-05 03:29:00,480.033
2018-02-05 03:30:00,476.928
2018-02-05 03:31:00,476.928
2018-02-05 03:32:00,489.348
2018-02-05 03:33:00,489.348
2018-02-05 03:34:00,495.558
2018-02-05 03:35:00,489.348
2018-02-05 03:36:00,501.768
2018-02-05 03:37:00,501.768
2018-02-05 03:38:00,495.558
2018-02-05 03:39:00,489.348
2018-02-05 03:40:00,483.138
2018-02-05 03:41:00,495.558
2018-02-05 03:42:00,495.558
2018-02-05 03:43:00,507.978
2018-02-05 03:44:00,507.978
2018-02-05 03:45:00,514.188
2018-02-05 03:46:00,501.768
2018-02-05 03:47:00,501.768
2018-02-05 03:48:00,489.348
2018-02-05 03:49:00,476.928
2018-02-05 03:50:00,495.558
2018-02-05 03:51:00,489.348
2018-02-05 03:52:00,501.768
2018-02-05 03:53:00,501.768
2018-02-05 03:54:00,489.348
2018-02-05 03:55:00,495.558
2018-02-05 03:56:00,489.348
2018-02-05 03:57:00,476.928
2018-02-05 03:58:00,476.928
2018-02-05 03:59:00,483.138
2018-02-05 04:00:00,483.138
2018-02-05 04:01:00,495.558
2018-02-05 04:02:00,495.558
2018-02-05 04:03:00,489.348
2018-02-05 04:04:00,476.928
2018-02-05 04:05:00,476.928
2018-02-05 04:06:00,470.718
2018-02-05 04:07:00,470.718
2018-02-05 04:08:00,470.718
2018-02-05 04:09:00,483.138
2018-02-05 04:10:00,483.138
2018-02-05 04:11:00,483.138
2018-02-05 04:12:00,489.348
2018-02-05 04:13:00,489.348
2018-02-05 04:14:00,495.558
2018-02-05 04:15:00,483.138
2018-02-05 04:16:00,476.928
2018-02-05 04:17:00,476.928
2018-02-05 04:18:00,458.298
2018-02-05 04:19:00,458.298
2018-02-05 04:20:00,445.878
2018-02-05 04:21:00,439.668
2018-02-05 04:22:00,439.668
2018-02-05 04:23:00,439.668
2018-02-05 04:24:00,445.878
2018-02-05 04:25:00,433.458
2018-02-05 04:26:00,427.248
2018-02-05 04:27:00,427.248
2018-02-05 04:28:00,433.458
2018-02-05 04:29:00,433.458
2018-02-05 04:30:00,439.668
2018-02-05 04:31:00,433.458
2018-02-05 04:32:00,439.668
2018-02-05 04:33:00,452.088
2018-02-05 04:34:00,452.088
2018-02-05 04:35:00,445.878
2018-02-05 04:36:00,433.458
2018-02-05 04:37:00,439.668
2018-02-05 04:38:00,445.878
2018-02-05 04:39:00,442.773
2018-02-05 04:40:00,439.668
2018-02-05 04:41:00,436.563
2018-02-05 04:42:00,433.458
2018-02-05 04:43:00,436.563
2018-02-05 04:44:00,433.458
2018-02-05 04:45:00,427.248
2018-02-05 04:46:00,427.248
2018-02-05 04:47:00,427.248
2018-02-05 04:48:00,439.668
2018-02-05 04:49:00,445.878
2018-02-05 04:50:00,439.668
2018-02-05 04:51:00,452.088
2018-02-05 04:52:00,445.878
2018-02-05 04:53:00,433.458
2018-02-05 04:54:00,427.248
2018-02-05 04:55:00,433.458
2018-02-05 04:56:00,433.458
2018-02-05 04:57:00,427.248
2018-02-05 04:58:00,427.248
2018-02-05 04:59:00,421.038
2018-02-05 05:00:00,408.618
2018-02-05 05:01:00,408.618
2018-02-05 05:02:00,408.618
2018-02-05 05:03:00,408.618
2018-02-05 05:04:00,414.828
2018-02-05 05:05:00,402.408
2018-02-05 05:06:00,402.408
2018-02-05 05:07:00,399.303
2018-02-05 05:08:00,402.408
2018-02-05 05:09:00,396.198
2018-02-05 05:10:00,396.198
2018-02-05 05:11:00,393.093
2018-02-05 05:12:00,396.198
2018-02-05 05:13:00,396.198
2018-02-05 05:14:00,402.408
2018-02-05 05:15:00,402.408
2018-02-05 05:16:00,396.198
2018-02-05 05:17:00,396.198
2018-02-05 05:18:00,389.988
2018-02-05 05:19:00,402.408
2018-02-05 05:20:00,408.618
2018-02-05 05:21:00,414.828
2018-02-05 05:22:00,414.828
2018-02-05 05:23:00,408.618
2018-02-05 05:24:00,414.828
2018-02-05 05:25:00,408.618
2018-02-05 05:26:00,402.408
2018-02-05 05:27:00,408.618
2018-02-05 05:28:00,408.618
2018-02-05 05:29:00,421.038
2018-02-05 05:30:00,414.828
2018-02-05 05:31:00,414.828
2018-02-05 05:32:00,417.933
2018-02-05 05:33:00,433.458
2018-02-05 05:34:00,439.668
2018-02-05 05:35:00,427.248
2018-02-05 05:36:00,427.248
2018-02-05 05:37:00,421.038
2018-02-05 05:38:00,421.038
2018-02-05 05:39:00,414.828
2018-02-05 05:40:00,414.828
2018-02-05 05:41:00,427.248
2018-02-05 05:42:00,414.828
2018-02-05 05:43:00,439.668
2018-02-05 05:44:00,445.878
2018-02-05 05:45:00,445.878
2018-02-05 05:46:00,439.668
2018-02-05 05:47:00,439.668
2018-02-05 05:48:00,439.668
2018-02-05 05:49:00,433.458
2018-02-05 05:50:00,433.458
2018-02-05 05:51:00,433.458
2018-02-05 05:52:00,433.458
2018-02-05 05:53:00,439.668
2018-02-05 05:54:00,433.458
2018-02-05 05:55:00,421.038
2018-02-05 05:56:00,427.248
2018-02-05 05:57:00,408.618
2018-02-05 05:58:00,402.408
2018-02-05 05:59:00,396.198
2018-02-05 06:00:00,389.988
2018-02-05 06:01:00,396.198
2018-02-05 06:02:00,377.568
2018-02-05 06:03:00,371.358
2018-02-05 06:04:00,371.358
2018-02-05 06:05:00,389.988
2018-02-05 06:06:00,383.778
2018-02-05 06:07:00,371.358
2018-02-05 06:08:00,358.938
2018-02-05 06:09:00,371.358
2018-02-05 06:10:00,365.148
2018-02-05 06:11:00,371.358
2018-02-05 06:12:00,377.568
2018-02-05 06:13:00,383.778
2018-02-05 06:14:00,383.778
2018-02-05 06:15:00,389.988
2018-02-05 06:16:00,396.198
2018-02-05 06:17:00,396.198
2018-02-05 06:18:00,396.198
2018-02-05 06:19:00,396.198
2018-02-05 06:20:00,396.198
2018-02-05 06:21:00,402.408
2018-02-05 06:22:00,396.198
2018-02-05 06:23:00,396.198
2018-02-05 06:24:00,396.198
2018-02-05 06:25:00,383.778
2018-02-05 06:26:00,383.778
2018-02-05 06:27:00,377.568
2018-02-05 06:28:00,371.358
2018-02-05 06:29:00,377.568
2018-02-05 06:30:00,371.358
2018-02-05 06:31:00,365.148
2018-02-05 06:32:00,352.728
2018-02-05 06:33:00,365.148
2018-02-05 06:34:00,371.358
2018-02-05 06:35:00,371.358
2018-02-05 06:36:00,371.358
2018-02-05 06:37:00,377.568
2018-02-05 06:38:00,368.253
2018-02-05 06:39:00,371.358
2018-02-05 06:40:00,365.148
2018-02-05 06:41:00,371.358
2018-02-05 06:42:00,371.358
2018-02-05 06:43:00,371.358
2018-02-05 06:44:00,371.358
2018-02-05 06:45:00,365.148
2018-02-05 06:46:00,371.358
2018-02-05 06:47:00,365.148
2018-02-05 06:48:00,358.938
2018-02-05 06:49:00,358.938
2018-02-05 06:50:00,358.938
2018-02-05 06:51:00,358.938
2018-02-05 06:52:00,365.148
2018-02-05 06:53:00,386.883
2018-02-05 06:54:00,389.988
2018-02-05 06:55:00,389.988
2018-02-05 06:56:00,389.988
2018-02-05 06:57:00,389.988
2018-02-05 06:58:00,389.988
2018-02-05 06:59:00,389.988
2018-02-05 07:00:00,377.568
2018-02-05 07:01:00,377.568
2018-02-05 07:02:00,396.198
2018-02-05 07:03:00,396.198
2018-02-05 07:04:00,402.408
2018-02-05 07:05:00,396.198
2018-02-05 07:06:00,408.618
2018-02-05 07:07:00,408.618
2018-02-05 07:08:00,414.828
2018-02-05 07:09:00,421.038
2018-02-05 07:10:00,436.563
2018-02-05 07:11:00,433.458
2018-02-05 07:12:00,439.668
2018-02-05 07:13:00,445.878
2018-02-05 07:14:00,445.878
2018-02-05 07:15:00,452.088
2018-02-05 07:16:00,452.088
2018-02-05 07:17:00,452.088
2018-02-05 07:18:00,445.878
2018-02-05 07:19:00,452.088
2018-02-05 07:20:00,439.668
2018-02-05 07:21:00,458.298
2018-02-05 07:22:00,458.298
2018-02-05 07:23:00,470.718
2018-02-05 07:24:00,476.928
2018-02-05 07:25:00,483.138
2018-02-05 07:26:00,483.138
2018-02-05 07:27:00,495.558
2018-02-05 07:28:00,483.138
2018-02-05 07:29:00,476.928
2018-02-05 07:30:00,483.138
2018-02-05 07:31:00,489.348
2018-02-05 07:32:00,483.138
2018-02-05 07:33:00,507.978
2018-02-05 07:34:00,483.138
2018-02-05 07:35:00,476.928
2018-02-05 07:36:00,476.928
2018-02-05 07:37:00,476.928
2018-02-05 07:38:00,470.718
2018-02-05 07:39:00,473.823
2018-02-05 07:40:00,483.138
2018-02-05 07:41:00,483.138
2018-02-05 07:42:00,480.033
2018-02-05 07:43:00,489.348
2018-02-05 07:44:00,476.928
2018-02-05 07:45:00,476.928
2018-02-05 07:46:00,489.348
2018-02-05 07:47:00,507.978
2018-02-05 07:48:00,495.558
2018-02-05 07:49:00,501.768
2018-02-05 07:50:00,501.768
2018-02-05 07:51:00,495.558
2018-02-05 07:52:00,489.348
2018-02-05 07:53:00,495.558
2018-02-05 07:54:00,489.348
2018-02-05 07:55:00,476.928
2018-02-05 07:56:00,470.718
2018-02-05 07:57:00,464.508
2018-02-05 07:58:00,464.508
2018-02-05 07:59:00,458.298
2018-02-05 08:00:00,445.878
2018-02-05 08:01:00,421.038
2018-02-05 08:02:00,427.248
2018-02-05 08:03:00,433.458
2018-02-05 08:04:00,427.248
2018-02-05 08:05:00,408.618
2018-02-05 08:06:00,414.828
2018-02-05 08:07:00,402.408
2018-02-05 08:08:00,396.198
2018-02-05 08:09:00,402.408
2018-02-05 08:10:00,408.618
2018-02-05 08:11:00,402.408
2018-02-05 08:12:00,396.198
2018-02-05 08:13:00,396.198
2018-02-05 08:14:00,402.408
2018-02-05 08:15:00,402.408
2018-02-05 08:16:00,396.198
2018-02-05 08:17:00,414.828
2018-02-05 08:18:00,414.828
2018-02-05 08:19:00,396.198
2018-02-05 08:20:00,402.408
2018-02-05 08:21:00,408.618
2018-02-05 08:22:00,414.828
2018-02-05 08:23:00,414.828
2018-02-05 08:24:00,408.618
2018-02-05 08:25:00,402.408
2018-02-05 08:26:00,408.618
2018-02-05 08:27:00,389.988
2018-02-05 08:28:00,389.988
2018-02-05 08:29:00,396.198
2018-02-05 08:30:00,396.198
2018-02-05 08:31:00,402.408
2018-02-05 08:32:00,402.408
2018-02-05 08:33:00,408.618
2018-02-05 08:34:00,414.828
2018-02-05 08:35:00,402.408
2018-02-05 08:36:00,402.408
2018-02-05 08:37:00,396.198
2018-02-05 08:38:00,377.568
2018-02-05 08:39:00,371.358
2018-02-05 08:40:00,358.938
2018-02-05 08:41:00,358.938
2018-02-05 08:42:00,346.518
2018-02-05 08:43:00,340.308
2018-02-05 08:44:00,346.518
2018-02-05 08:45:00,346.518
2018-02-05 08:46:00,346.518
2018-02-05 08:47:00,340.308
2018-02-05 08:48:00,337.203
2018-02-05 08:49:00,334.098
2018-02-05 08:50:00,315.468
2018-02-05 08:51:00,303.048
2018-02-05 08:52:00,315.468
2018-02-05 08:53:00,321.678
2018-02-05 08:54:00,327.888
2018-02-05 08:55:00,327.888
2018-02-05 08:56:00,334.098
2018-02-05 08:57:00,340.308
2018-02-05 08:58:00,327.888
2018-02-05 08:59:00,327.888
2018-02-05 09:00:00,321.678
2018-02-05 09:01:00,315.468
2018-02-05 09:02:00,296.838
2018-02-05 09:03:00,296.838
2018-02-05 09:04:00,293.733
2018-02-05 09:05:00,309.258
2018-02-05 09:06:00,303.048
2018-02-05 09:07:00,327.888
2018-02-05 09:08:00,346.518
2018-02-05 09:09:00,340.308
2018-02-05 09:10:00,352.728
2018-02-05 09:11:00,365.148
2018-02-05 09:12:00,377.568
2018-02-05 09:13:00,377.568
2018-02-05 09:14:00,377.568
2018-02-05 09:15:00,377.568
2018-02-05 09:16:00,365.148
2018-02-05 09:17:00,383.778
2018-02-05 09:18:00,396.198
2018-02-05 09:19:00,399.303
2018-02-05 09:20:00,427.248
2018-02-05 09:21:00,427.248
2018-02-05 09:22:00,421.038
2018-02-05 09:23:00,414.828
2018-02-05 09:24:00,421.038
2018-02-05 09:25:00,427.248
2018-02-05 09:26:00,427.248
2018-02-05 09:27:00,414.828
2018-02-05 09:28:00,427.248
2018-02-05 09:29:00,427.248
2018-02-05 09:30:00,427.248
2018-02-05 09:31:00,408.618
2018-02-05 09:32:00,421.038
2018-02-05 09:33:00,421.038
2018-02-05 09:34:00,433.458
2018-02-05 09:35:00,439.668
2018-02-05 09:36:00,433.458
2018-02-05 09:37:00,445.878
2018-02-05 09:38:00,433.458
2018-02-05 09:39:00,427.248
2018-02-05 09:40:00,427.248
2018-02-05 09:41:00,433.458
2018-02-05 09:42:00,421.038
2018-02-05 09:43:00,421.038
2018-02-05 09:44:00,439.668
2018-02-05 09:45:00,445.878
2018-02-05 09:46:00,458.298
2018-02-05 09:47:00,470.718
2018-02-05 09:48:00,464.508
2018-02-05 09:49:00,458.298
2018-02-05 09:50:00,452.088
2018-02-05 09:51:00,439.668
2018-02-05 09:52:00,464.508
2018-02-05 09:53:00,464.508
2018-02-05 09:54:00,455.193
2018-02-05 09:55:00,458.298
2018-02-05 09:56:00,452.088
2018-02-05 09:57:00,427.248
2018-02-05 09:58:00,421.038
2018-02-05 09:59:00,433.458
2018-02-05 10:00:00,421.038
2018-02-05 10:01:00,421.038
2018-02-05 10:02:00,408.618
2018-02-05 10:03:00,374.463
2018-02-05 10:04:00,389.988
2018-02-05 10:05:00,389.988
2018-02-05 10:06:00,408.618
2018-02-05 10:07:00,402.408
2018-02-05 10:08:00,389.988
2018-02-05 10:09:00,408.618
2018-02-05 10:10:00,402.408
2018-02-05 10:11:00,402.408
2018-02-05 10:12:00,414.828
2018-02-05 10:13:00,396.198
2018-02-05 10:14:00,389.988
2018-02-05 10:15:00,389.988
2018-02-05 10:16:00,383.778
2018-02-05 10:17:00,380.673
2018-02-05 10:18:00,377.568
2018-02-05 10:19:00,371.358
2018-02-05 10:20:00,383.778
2018-02-05 10:21:00,377.568
2018-02-05 10:22:00,389.988
2018-02-05 10:23:00,396.198
2018-02-05 10:24:00,383.778
2018-02-05 10:25:00,371.358
2018-02-05 10:26:00,383.778
2018-02-05 10:27:00,383.778
2018-02-05 10:28:00,383.778
2018-02-05 10:29:00,371.358
2018-02-05 10:30:00,377.568
2018-02-05 10:31:00,358.938
2018-02-05 10:32:00,365.148
2018-02-05 10:33:00,365.148
2018-02-05 10:34:00,352.728
2018-02-05 10:35:00,352.728
2018-02-05 10:36:00,346.518
2018-02-05 10:37:00,346.518
2018-02-05 10:38:00,346.518
2018-02-05 10:39:00,352.728
2018-02-05 10:40:00,346.518
2018-02-05 10:41:00,340.308
2018-02-05 10:42:00,334.098
2018-02-05 10:43:00,327.888
2018-02-05 10:44:00,321.678
2018-02-05 10:45:00,327.888
2018-02-05 10:46:00,327.888
2018-02-05 10:47:00,327.888
2018-02-05 10:48:00,321.678
2018-02-05 10:49:00,327.888
2018-02-05 10:50:00,321.678
2018-02-05 10:51:00,309.258
2018-02-05 10:52:00,309.258
2018-02-05 10:53:00,303.048
2018-02-05 10:54:00,315.468
2018-02-05 10:55:00,321.678
2018-02-05 10:56:00,315.468
2018-02-05 10:57:00,334.098
2018-02-05 10:58:00,340.308
2018-02-05 10:59:00,340.308
2018-02-05 11:00:00,352.728
2018-02-05 11:01:00,358.938
2018-02-05 11:02:00,352.728
2018-02-05 11:03:00,346.518
2018-02-05 11:04:00,334.098
2018-02-05 11:05:00,340.308
2018-02-05 11:06:00,340.308
2018-02-05 11:07:00,346.518
2018-02-05 11:08:00,334.098
2018-02-05 11:09:00,327.888
2018-02-05 11:10:00,321.678
2018-02-05 11:11:00,321.678
2018-02-05 11:12:00,327.888
2018-02-05 11:13:00,327.888
2018-02-05 11:14:00,315.468
2018-02-05 11:15:00,309.258
2018-02-05 11:16:00,303.048
2018-02-05 11:17:00,303.048
2018-02-05 11:18:00,303.048
2018-02-05 11:19:00,303.048
2018-02-05 11:20:00,309.258
2018-02-05 11:21:00,309.258
2018-02-05 11:22:00,296.838
2018-02-05 11:23:00,284.418
2018-02-05 11:24:00,287.523
2018-02-05 11:25:00,296.838
2018-02-05 11:26:00,296.838
2018-02-05 11:27:00,296.838
2018-02-05 11:28:00,296.838
2018-02-05 11:29:00,296.838
2018-02-05 11:30:00,296.838
2018-02-05 11:31:00,303.048
2018-02-05 11:32:00,315.468
2018-02-05 11:33:00,327.888
2018-02-05 11:34:00,327.888
2018-02-05 11:35:00,315.468
2018-02-05 11:36:00,315.468
2018-02-05 11:37:00,309.258
2018-02-05 11:38:00,315.468
2018-02-05 11:39:00,309.258
2018-02-05 11:40:00,309.258
2018-02-05 11:41:00,309.258
2018-02-05 11:42:00,315.468
2018-02-05 11:43:00,306.153
2018-02-05 11:44:00,321.678
2018-02-05 11:45:00,321.678
2018-02-05 11:46:00,327.888
2018-02-05 11:47:00,327.888
2018-02-05 11:48:00,334.098
2018-02-05 11:49:00,334.098
2018-02-05 11:50:00,340.308
2018-02-05 11:51:00,334.098
2018-02-05 11:52:00,327.888
2018-02-05 11:53:00,334.098
2018-02-05 11:54:00,327.888
2018-02-05 11:55:00,346.518
2018-02-05 11:56:00,346.518
2018-02-05 11:57:00,352.728
2018-02-05 11:58:00,346.518
2018-02-05 11:59:00,334.098
2018-02-05 12:00:00,334.098
2018-02-05 12:01:00,327.888
2018-02-05 12:02:00,315.468
2018-02-05 12:03:00,303.048
2018-02-05 12:04:00,296.838
2018-02-05 12:05:00,303.048
2018-02-05 12:06:00,290.628
2018-02-05 12:07:00,290.628
2018-02-05 12:08:00,284.418
2018-02-05 12:09:00,284.418
2018-02-05 12:10:00,290.628
2018-02-05 12:11:00,290.628
2018-02-05 12:12:00,284.418
2018-02-05 12:13:00,284.418
2018-02-05 12:14:00,278.208
2018-02-05 12:15:00,284.418
2018-02-05 12:16:00,287.523
2018-02-05 12:17:00,284.418
2018-02-05 12:18:00,278.208
2018-02-05 12:19:00,290.628
2018-02-05 12:20:00,290.628
2018-02-05 12:21:00,290.628
2018-02-05 12:22:00,296.838
2018-02-05 12:23:00,290.628
2018-02-05 12:24:00,296.838
2018-02-05 12:25:00,290.628
2018-02-05 12:26:00,296.838
2018-02-05 12:27:00,284.418
2018-02-05 12:28:00,290.628
2018-02-05 12:29:00,284.418
2018-02-05 12:30:00,296.838
2018-02-05 12:31:00,306.153
2018-02-05 12:32:00,303.048
2018-02-05 12:33:00,303.048
2018-02-05 12:34:00,296.838
2018-02-05 12:35:00,309.258
2018-02-05 12:36:00,303.048
2018-02-05 12:37:00,296.838
2018-02-05 12:38:00,303.048
2018-02-05 12:39:00,296.838
2018-02-05 12:40:00,315.468
2018-02-05 12:41:00,321.678
2018-02-05 12:42:00,315.468
2018-02-05 12:43:00,303.048
2018-02-05 12:44:00,296.838
2018-02-05 12:45:00,296.838
2018-02-05 12:46:00,303.048
2018-02-05 12:47:00,309.258
2018-02-05 12:48:00,309.258
2018-02-05 12:49:00,309.258
2018-02-05 12:50:00,303.048
2018-02-05 12:51:00,309.258
2018-02-05 12:52:00,290.628
2018-02-05 12:53:00,284.418
2018-02-05 12:54:00,290.628
2018-02-05 12:55:00,303.048
2018-02-05 12:56:00,303.048
2018-02-05 12:57:00,309.258
2018-02-05 12:58:00,309.258
2018-02-05 12:59:00,315.468
2018-02-06 00:00:00,-81.972
2018-02-06 00:01:00,-63.342
2018-02-06 00:02:00,-57.132
2018-02-06 00:03:00,-75.762
2018-02-06 00:04:00,-81.972
2018-02-06 00:05:00,-75.762
2018-02-06 00:06:00,-69.552
2018-02-06 00:07:00,-75.762
2018-02-06 00:08:00,-75.762
