,CGB
2018-02-22 07:10:00,13187.905848
2018-02-22 07:11:00,13167.038248
2018-02-22 07:12:00,13167.038248
2018-02-22 07:13:00,13167.038248
2018-02-22 07:14:00,13167.038248
2018-02-22 07:15:00,13177.472048
2018-02-22 07:16:00,13187.905848
2018-02-22 07:17:00,13198.339648
2018-02-22 07:18:00,13219.207248
2018-02-22 07:19:00,13240.074848
2018-02-22 07:20:00,13240.074848
2018-02-22 07:21:00,13260.942448
2018-02-22 07:22:00,13250.508648
2018-02-22 07:23:00,13250.508648
2018-02-22 07:24:00,13240.074848
2018-02-22 07:25:00,13250.508648
2018-02-22 07:26:00,13240.074848
2018-02-22 07:27:00,13271.376248
2018-02-22 07:28:00,13260.942448
2018-02-22 07:29:00,13260.942448
2018-02-22 07:30:00,13401.798748
2018-02-22 07:31:00,13412.232548
2018-02-22 07:32:00,13448.750848
2018-02-22 07:33:00,13500.919848
2018-02-22 07:34:00,13480.052248
2018-02-22 07:35:00,13521.787448
2018-02-22 07:36:00,13500.919848
2018-02-22 07:37:00,13521.787448
2018-02-22 07:38:00,13532.221248
2018-02-22 07:39:00,13521.787448
2018-02-22 07:40:00,13521.787448
2018-02-22 07:41:00,13584.390248
2018-02-22 07:42:00,13563.522648
2018-02-22 07:43:00,13563.522648
2018-02-22 07:44:00,13553.088848
2018-02-22 07:45:00,13553.088848
2018-02-22 07:46:00,13563.522648
2018-02-22 07:47:00,13553.088848
2018-02-22 07:48:00,13584.390248
2018-02-22 07:49:00,13563.522648
2018-02-22 07:50:00,13568.739548
2018-02-22 07:51:00,13573.956448
2018-02-22 07:52:00,13573.956448
2018-02-22 07:53:00,13594.824048
2018-02-22 07:54:00,13605.257848
2018-02-22 07:55:00,13615.691648
2018-02-22 07:56:00,13584.390248
2018-02-22 07:57:00,13646.993048
2018-02-22 07:58:00,13636.559248
2018-02-22 07:59:00,13636.559248
2018-02-22 08:00:00,13615.691648
2018-02-22 08:01:00,13605.257848
2018-02-22 08:02:00,13605.257848
2018-02-22 08:03:00,13594.824048
2018-02-22 08:04:00,13584.390248
2018-02-22 08:05:00,13594.824048
2018-02-22 08:06:00,13573.956448
2018-02-22 08:07:00,13594.824048
2018-02-22 08:08:00,13573.956448
2018-02-22 08:09:00,13573.956448
2018-02-22 08:10:00,13584.390248
2018-02-22 08:11:00,13605.257848
2018-02-22 08:12:00,13605.257848
2018-02-22 08:13:00,13605.257848
2018-02-22 08:14:00,13605.257848
2018-02-22 08:15:00,13626.125448
2018-02-22 08:16:00,13626.125448
2018-02-22 08:17:00,13636.559248
2018-02-22 08:18:00,13636.559248
2018-02-22 08:19:00,13626.125448
2018-02-22 08:20:00,13626.125448
2018-02-22 08:21:00,13605.257848
2018-02-22 08:22:00,13605.257848
2018-02-22 08:23:00,13605.257848
2018-02-22 08:24:00,13636.559248
2018-02-22 08:25:00,13594.824048
2018-02-22 08:26:00,13573.956448
2018-02-22 08:27:00,13542.655048
2018-02-22 08:28:00,13553.088848
2018-02-22 08:29:00,13553.088848
2018-02-22 08:30:00,13542.655048
2018-02-22 08:31:00,13542.655048
2018-02-22 08:32:00,13563.522648
2018-02-22 08:33:00,13563.522648
2018-02-22 08:34:00,13573.956448
2018-02-22 08:35:00,13584.390248
2018-02-22 08:36:00,13584.390248
2018-02-22 08:37:00,13584.390248
2018-02-22 08:38:00,13584.390248
2018-02-22 08:39:00,13573.956448
2018-02-22 08:40:00,13553.088848
2018-02-22 08:41:00,13448.750848
2018-02-22 08:42:00,13386.148048
2018-02-22 08:43:00,13365.280448
2018-02-22 08:44:00,13407.015648
2018-02-22 08:45:00,13427.883248
2018-02-22 08:46:00,13407.015648
2018-02-22 08:47:00,13396.581848
2018-02-22 08:48:00,13401.798748
2018-02-22 08:49:00,13407.015648
2018-02-22 08:50:00,13438.317048
2018-02-22 08:51:00,13480.052248
2018-02-22 08:52:00,13480.052248
2018-02-22 08:53:00,13469.618448
2018-02-22 08:54:00,13480.052248
2018-02-22 08:55:00,13480.052248
2018-02-22 08:56:00,13469.618448
2018-02-22 08:57:00,13500.919848
2018-02-22 08:58:00,13500.919848
2018-02-22 08:59:00,13495.702948
2018-02-22 09:00:00,13516.570548
2018-02-22 09:01:00,13521.787448
2018-02-22 09:02:00,13553.088848
2018-02-22 09:03:00,13563.522648
2018-02-22 09:04:00,13563.522648
2018-02-22 09:05:00,13594.824048
2018-02-22 09:06:00,13594.824048
2018-02-22 09:07:00,13594.824048
2018-02-22 09:08:00,13594.824048
2018-02-22 09:09:00,13594.824048
2018-02-22 09:10:00,13584.390248
2018-02-22 09:11:00,13573.956448
2018-02-22 09:12:00,13553.088848
2018-02-22 09:13:00,13563.522648
2018-02-22 09:14:00,13563.522648
2018-02-22 09:15:00,13573.956448
2018-02-22 09:16:00,13542.655048
2018-02-22 09:17:00,13527.004348
2018-02-22 09:18:00,13532.221248
2018-02-22 09:19:00,13563.522648
2018-02-22 09:20:00,13573.956448
2018-02-22 09:21:00,13573.956448
2018-02-22 09:22:00,13563.522648
2018-02-22 09:23:00,13553.088848
2018-02-22 09:24:00,13553.088848
2018-02-22 09:25:00,13563.522648
2018-02-22 09:26:00,13563.522648
2018-02-22 09:27:00,13563.522648
2018-02-22 09:28:00,13584.390248
2018-02-22 09:29:00,13594.824048
2018-02-22 09:30:00,13594.824048
2018-02-22 09:31:00,13563.522648
2018-02-22 09:32:00,13553.088848
2018-02-22 09:33:00,13553.088848
2018-02-22 09:34:00,13584.390248
2018-02-22 09:35:00,13594.824048
2018-02-22 09:36:00,13594.824048
2018-02-22 09:37:00,13594.824048
2018-02-22 09:38:00,13573.956448
2018-02-22 09:39:00,13563.522648
2018-02-22 09:40:00,13553.088848
2018-02-22 09:41:00,13553.088848
2018-02-22 09:42:00,13542.655048
2018-02-22 09:43:00,13563.522648
2018-02-22 09:44:00,13563.522648
2018-02-22 09:45:00,13563.522648
2018-02-22 09:46:00,13553.088848
2018-02-22 09:47:00,13542.655048
2018-02-22 09:48:00,13537.438148
2018-02-22 09:49:00,13516.570548
2018-02-22 09:50:00,13511.353648
2018-02-22 09:51:00,13511.353648
2018-02-22 09:52:00,13521.787448
2018-02-22 09:53:00,13532.221248
2018-02-22 09:54:00,13542.655048
2018-02-22 09:55:00,13532.221248
2018-02-22 09:56:00,13542.655048
2018-02-22 09:57:00,13542.655048
2018-02-22 09:58:00,13532.221248
2018-02-22 09:59:00,13532.221248
2018-02-22 10:00:00,13532.221248
2018-02-22 10:01:00,13532.221248
2018-02-22 10:02:00,13532.221248
2018-02-22 10:03:00,13516.570548
2018-02-22 10:04:00,13516.570548
2018-02-22 10:05:00,13500.919848
2018-02-22 10:06:00,13500.919848
2018-02-22 10:07:00,13490.486048
2018-02-22 10:08:00,13480.052248
2018-02-22 10:09:00,13448.750848
2018-02-22 10:10:00,13459.184648
2018-02-22 10:11:00,13443.533948
2018-02-22 10:12:00,13438.317048
2018-02-22 10:13:00,13438.317048
2018-02-22 10:14:00,13459.184648
2018-02-22 10:15:00,13427.883248
2018-02-22 10:16:00,13438.317048
2018-02-22 10:17:00,13438.317048
2018-02-22 10:18:00,13438.317048
2018-02-22 10:19:00,13438.317048
2018-02-22 10:20:00,13438.317048
2018-02-22 10:21:00,13438.317048
2018-02-22 10:22:00,13438.317048
2018-02-22 10:23:00,13417.449448
2018-02-22 10:24:00,13417.449448
2018-02-22 10:25:00,13417.449448
2018-02-22 10:26:00,13422.666348
2018-02-22 10:27:00,13417.449448
2018-02-22 10:28:00,13417.449448
2018-02-22 10:29:00,13417.449448
2018-02-22 10:30:00,13427.883248
2018-02-22 10:31:00,13438.317048
2018-02-22 10:32:00,13459.184648
2018-02-22 10:33:00,13459.184648
2018-02-22 10:34:00,13459.184648
2018-02-22 10:35:00,13459.184648
2018-02-22 10:36:00,13459.184648
2018-02-22 10:37:00,13469.618448
2018-02-22 10:38:00,13469.618448
2018-02-22 10:39:00,13469.618448
2018-02-22 10:40:00,13469.618448
2018-02-22 10:41:00,13469.618448
2018-02-22 10:42:00,13459.184648
2018-02-22 10:43:00,13469.618448
2018-02-22 10:44:00,13464.401548
2018-02-22 10:45:00,13469.618448
2018-02-22 10:46:00,13469.618448
2018-02-22 10:47:00,13469.618448
2018-02-22 10:48:00,13464.401548
2018-02-22 10:49:00,13469.618448
2018-02-22 10:50:00,13459.184648
2018-02-22 10:51:00,13459.184648
2018-02-22 10:52:00,13459.184648
2018-02-22 10:53:00,13448.750848
2018-02-22 10:54:00,13459.184648
2018-02-22 10:55:00,13448.750848
2018-02-22 10:56:00,13443.533948
2018-02-22 10:57:00,13443.533948
2018-02-22 10:58:00,13448.750848
2018-02-22 10:59:00,13448.750848
2018-02-22 11:00:00,13448.750848
2018-02-22 11:01:00,13427.883248
2018-02-22 11:02:00,13438.317048
2018-02-22 11:03:00,13438.317048
2018-02-22 11:04:00,13427.883248
2018-02-22 11:05:00,13443.533948
2018-02-22 11:06:00,13443.533948
2018-02-22 11:07:00,13438.317048
2018-02-22 11:08:00,13438.317048
2018-02-22 11:09:00,13438.317048
2018-02-22 11:10:00,13438.317048
2018-02-22 11:11:00,13438.317048
2018-02-22 11:12:00,13438.317048
2018-02-22 11:13:00,13448.750848
2018-02-22 11:14:00,13448.750848
2018-02-22 11:15:00,13448.750848
2018-02-22 11:16:00,13438.317048
2018-02-22 11:17:00,13433.100148
2018-02-22 11:18:00,13427.883248
2018-02-22 11:19:00,13427.883248
2018-02-22 11:20:00,13427.883248
2018-02-22 11:21:00,13417.449448
2018-02-22 11:22:00,13427.883248
2018-02-22 11:23:00,13417.449448
2018-02-22 11:24:00,13417.449448
2018-02-22 11:25:00,13427.883248
2018-02-22 11:26:00,13427.883248
2018-02-22 11:27:00,13427.883248
2018-02-22 11:28:00,13427.883248
2018-02-22 11:29:00,13427.883248
2018-02-22 11:30:00,13438.317048
2018-02-22 11:31:00,13438.317048
2018-02-22 11:32:00,13438.317048
2018-02-22 11:33:00,13438.317048
2018-02-22 11:34:00,13427.883248
2018-02-22 11:35:00,13427.883248
2018-02-22 11:36:00,13438.317048
2018-02-22 11:37:00,13427.883248
2018-02-22 11:38:00,13427.883248
2018-02-22 11:39:00,13427.883248
2018-02-22 11:40:00,13438.317048
2018-02-22 11:41:00,13438.317048
2018-02-22 11:42:00,13427.883248
2018-02-22 11:43:00,13438.317048
2018-02-22 11:44:00,13438.317048
2018-02-22 11:45:00,13438.317048
2018-02-22 11:46:00,13427.883248
2018-02-22 11:47:00,13427.883248
2018-02-22 11:48:00,13427.883248
2018-02-22 11:49:00,13438.317048
2018-02-22 11:50:00,13448.750848
2018-02-22 11:51:00,13448.750848
2018-02-22 11:52:00,13448.750848
2018-02-22 11:53:00,13438.317048
2018-02-22 11:54:00,13427.883248
2018-02-22 11:55:00,13427.883248
2018-02-22 11:56:00,13438.317048
2018-02-22 11:57:00,13438.317048
2018-02-22 11:58:00,13433.100148
2018-02-22 11:59:00,13448.750848
2018-02-22 12:00:00,13438.317048
2018-02-22 12:01:00,13417.449448
2018-02-22 12:02:00,13407.015648
2018-02-22 12:03:00,13407.015648
2018-02-22 12:04:00,13396.581848
2018-02-22 12:05:00,13407.015648
2018-02-22 12:06:00,13407.015648
2018-02-22 12:07:00,13407.015648
2018-02-22 12:08:00,13417.449448
2018-02-22 12:09:00,13417.449448
2018-02-22 12:10:00,13427.883248
2018-02-22 12:11:00,13448.750848
2018-02-22 12:12:00,13448.750848
2018-02-22 12:13:00,13459.184648
2018-02-22 12:14:00,13480.052248
2018-02-22 12:15:00,13469.618448
2018-02-22 12:16:00,13448.750848
2018-02-22 12:17:00,13448.750848
2018-02-22 12:18:00,13453.967748
2018-02-22 12:19:00,13453.967748
2018-02-22 12:20:00,13448.750848
2018-02-22 12:21:00,13448.750848
2018-02-22 12:22:00,13448.750848
2018-02-22 12:23:00,13448.750848
2018-02-22 12:24:00,13448.750848
2018-02-22 12:25:00,13427.883248
2018-02-22 12:26:00,13427.883248
2018-02-22 12:27:00,13427.883248
2018-02-22 12:28:00,13427.883248
2018-02-22 12:29:00,13438.317048
2018-02-22 12:30:00,13433.100148
2018-02-22 12:31:00,13448.750848
2018-02-22 12:32:00,13459.184648
2018-02-22 12:33:00,13459.184648
2018-02-22 12:34:00,13459.184648
2018-02-22 12:35:00,13448.750848
2018-02-22 12:36:00,13443.533948
2018-02-22 12:37:00,13427.883248
2018-02-22 12:38:00,13427.883248
2018-02-22 12:39:00,13417.449448
2018-02-22 12:40:00,13396.581848
2018-02-22 12:41:00,13396.581848
2018-02-22 12:42:00,13396.581848
2018-02-22 12:43:00,13396.581848
2018-02-22 12:44:00,13396.581848
2018-02-22 12:45:00,13380.931148
2018-02-22 12:46:00,13365.280448
2018-02-22 12:47:00,13365.280448
2018-02-22 12:48:00,13360.063548
2018-02-22 12:49:00,13365.280448
2018-02-22 12:50:00,13354.846648
2018-02-22 12:51:00,13344.412848
2018-02-22 12:52:00,13344.412848
2018-02-22 12:53:00,13344.412848
2018-02-22 12:54:00,13344.412848
2018-02-22 12:55:00,13344.412848
2018-02-22 12:56:00,13344.412848
2018-02-22 12:57:00,13333.979048
2018-02-22 12:58:00,13323.545248
2018-02-22 12:59:00,13323.545248
2018-02-23 04:59:00,13683.511348
2018-02-23 05:00:00,13720.029648
2018-02-23 05:01:00,13709.595848
2018-02-23 05:02:00,13709.595848
2018-02-23 05:03:00,13709.595848
2018-02-23 05:04:00,13709.595848
2018-02-23 05:05:00,13709.595848
2018-02-23 05:06:00,13730.463448
2018-02-23 05:07:00,13730.463448
2018-02-23 05:08:00,13730.463448
2018-02-23 05:09:00,13740.897248
2018-02-23 05:10:00,13740.897248
2018-02-23 05:11:00,13761.764848
2018-02-23 05:12:00,13761.764848
2018-02-23 05:13:00,13761.764848
2018-02-23 05:14:00,13761.764848
2018-02-23 05:15:00,13751.331048
2018-02-23 05:16:00,13751.331048
2018-02-23 05:17:00,13751.331048
2018-02-23 05:18:00,13751.331048
2018-02-23 05:19:00,13761.764848
2018-02-23 05:20:00,13761.764848
2018-02-23 05:21:00,13761.764848
2018-02-23 05:22:00,13761.764848
2018-02-23 05:23:00,13761.764848
2018-02-23 05:24:00,13772.198648
2018-02-23 05:25:00,13772.198648
2018-02-23 05:26:00,13772.198648
2018-02-23 05:27:00,13772.198648
2018-02-23 05:28:00,13772.198648
2018-02-23 05:29:00,13772.198648
2018-02-23 05:30:00,13793.066248
2018-02-23 05:31:00,13793.066248
2018-02-23 05:32:00,13793.066248
2018-02-23 05:33:00,13793.066248
2018-02-23 05:34:00,13793.066248
2018-02-23 05:35:00,13803.500048
2018-02-23 05:36:00,13819.150748
2018-02-23 05:37:00,13824.367648
2018-02-23 05:38:00,13824.367648
2018-02-23 05:39:00,13813.933848
2018-02-23 05:40:00,13813.933848
2018-02-23 05:41:00,13813.933848
2018-02-23 05:42:00,13803.500048
2018-02-23 05:43:00,13813.933848
2018-02-23 05:44:00,13813.933848
2018-02-23 05:45:00,13813.933848
2018-02-23 05:46:00,13834.801448
2018-02-23 05:47:00,13834.801448
2018-02-23 05:48:00,13834.801448
2018-02-23 05:49:00,13834.801448
2018-02-23 05:50:00,13834.801448
2018-02-23 05:51:00,13855.669048
2018-02-23 05:52:00,13866.102848
2018-02-23 05:53:00,13866.102848
2018-02-23 05:54:00,13866.102848
2018-02-23 05:55:00,13855.669048
2018-02-23 05:56:00,13840.018348
2018-02-23 05:57:00,13834.801448
2018-02-23 05:58:00,13824.367648
2018-02-23 05:59:00,13834.801448
2018-02-23 06:00:00,13834.801448
2018-02-23 06:01:00,13824.367648
2018-02-23 06:02:00,13813.933848
2018-02-23 06:03:00,13813.933848
2018-02-23 06:04:00,13803.500048
2018-02-23 06:05:00,13813.933848
2018-02-23 06:06:00,13824.367648
2018-02-23 06:07:00,13824.367648
2018-02-23 06:08:00,13824.367648
2018-02-23 06:09:00,13824.367648
2018-02-23 06:10:00,13824.367648
2018-02-23 06:11:00,13813.933848
2018-02-23 06:12:00,13798.283148
2018-02-23 06:13:00,13782.632448
2018-02-23 06:14:00,13782.632448
2018-02-23 06:15:00,13803.500048
2018-02-23 06:16:00,13803.500048
2018-02-23 06:17:00,13824.367648
2018-02-23 06:18:00,13813.933848
2018-02-23 06:19:00,13803.500048
2018-02-23 06:20:00,13803.500048
2018-02-23 06:21:00,13803.500048
2018-02-23 06:22:00,13803.500048
2018-02-23 06:23:00,13782.632448
2018-02-23 06:24:00,13782.632448
2018-02-23 06:25:00,13793.066248
2018-02-23 06:26:00,13803.500048
2018-02-23 06:27:00,13803.500048
2018-02-23 06:28:00,13813.933848
2018-02-23 06:29:00,13813.933848
2018-02-23 06:30:00,13813.933848
2018-02-23 06:31:00,13813.933848
2018-02-23 06:32:00,13803.500048
2018-02-23 06:33:00,13803.500048
2018-02-23 06:34:00,13803.500048
2018-02-23 06:35:00,13803.500048
2018-02-23 06:36:00,13793.066248
2018-02-23 06:37:00,13803.500048
2018-02-23 06:38:00,13803.500048
2018-02-23 06:39:00,13813.933848
2018-02-23 06:40:00,13845.235248
2018-02-23 06:41:00,13813.933848
2018-02-23 06:42:00,13803.500048
2018-02-23 06:43:00,13803.500048
2018-02-23 06:44:00,13803.500048
2018-02-23 06:45:00,13793.066248
2018-02-23 06:46:00,13793.066248
2018-02-23 06:47:00,13793.066248
2018-02-23 06:48:00,13803.500048
2018-02-23 06:49:00,13803.500048
2018-02-23 06:50:00,13793.066248
2018-02-23 06:51:00,13793.066248
2018-02-23 06:52:00,13793.066248
2018-02-23 06:53:00,13803.500048
2018-02-23 06:54:00,13803.500048
2018-02-23 06:55:00,13813.933848
2018-02-23 06:56:00,13824.367648
2018-02-23 06:57:00,13813.933848
2018-02-23 06:58:00,13813.933848
2018-02-23 06:59:00,13813.933848
2018-02-23 07:00:00,13824.367648
2018-02-23 07:01:00,13834.801448
2018-02-23 07:02:00,13834.801448
2018-02-23 07:03:00,13866.102848
2018-02-23 07:04:00,13855.669048
2018-02-23 07:05:00,13866.102848
2018-02-23 07:06:00,13855.669048
2018-02-23 07:07:00,13855.669048
2018-02-23 07:08:00,13845.235248
2018-02-23 07:09:00,13845.235248
2018-02-23 07:10:00,13855.669048
2018-02-23 07:11:00,13850.452148
2018-02-23 07:12:00,13834.801448
2018-02-23 07:13:00,13834.801448
2018-02-23 07:14:00,13845.235248
2018-02-23 07:15:00,13845.235248
2018-02-23 07:16:00,13845.235248
2018-02-23 07:17:00,13845.235248
2018-02-23 07:18:00,13845.235248
2018-02-23 07:19:00,13845.235248
2018-02-23 07:20:00,13845.235248
2018-02-23 07:21:00,13834.801448
2018-02-23 07:22:00,13824.367648
2018-02-23 07:23:00,13834.801448
2018-02-23 07:24:00,13824.367648
2018-02-23 07:25:00,13824.367648
2018-02-23 07:26:00,13824.367648
2018-02-23 07:27:00,13824.367648
2018-02-23 07:28:00,13819.150748
2018-02-23 07:29:00,13824.367648
2018-02-23 07:30:00,13584.390248
2018-02-23 07:31:00,13573.956448
2018-02-23 07:32:00,13553.088848
2018-02-23 07:33:00,13563.522648
2018-02-23 07:34:00,13563.522648
2018-02-23 07:35:00,13542.655048
2018-02-23 07:36:00,13605.257848
2018-02-23 07:37:00,13605.257848
2018-02-23 07:38:00,13605.257848
2018-02-23 07:39:00,13594.824048
2018-02-23 07:40:00,13594.824048
2018-02-23 07:41:00,13600.040948
2018-02-23 07:42:00,13594.824048
2018-02-23 07:43:00,13594.824048
2018-02-23 07:44:00,13605.257848
2018-02-23 07:45:00,13589.607148
2018-02-23 07:46:00,13594.824048
2018-02-23 07:47:00,13594.824048
2018-02-23 07:48:00,13605.257848
2018-02-23 07:49:00,13636.559248
2018-02-23 07:50:00,13646.993048
2018-02-23 07:51:00,13657.426848
2018-02-23 07:52:00,13646.993048
2018-02-23 07:53:00,13626.125448
2018-02-23 07:54:00,13641.776148
2018-02-23 07:55:00,13646.993048
2018-02-23 07:56:00,13657.426848
2018-02-23 07:57:00,13678.294448
2018-02-23 07:58:00,13678.294448
2018-02-23 07:59:00,13693.945148
2018-02-23 08:00:00,13688.728248
2018-02-23 08:01:00,13688.728248
2018-02-23 08:02:00,13688.728248
2018-02-23 08:03:00,13688.728248
2018-02-23 08:04:00,13678.294448
2018-02-23 08:05:00,13688.728248
2018-02-23 08:06:00,13688.728248
2018-02-23 08:07:00,13688.728248
2018-02-23 08:08:00,13693.945148
2018-02-23 08:09:00,13688.728248
2018-02-23 08:10:00,13699.162048
2018-02-23 08:11:00,13699.162048
2018-02-23 08:12:00,13699.162048
2018-02-23 08:13:00,13709.595848
2018-02-23 08:14:00,13720.029648
2018-02-23 08:15:00,13730.463448
2018-02-23 08:16:00,13730.463448
2018-02-23 08:17:00,13740.897248
2018-02-23 08:18:00,13740.897248
2018-02-23 08:19:00,13740.897248
2018-02-23 08:20:00,13740.897248
2018-02-23 08:21:00,13751.331048
2018-02-23 08:22:00,13751.331048
2018-02-23 08:23:00,13740.897248
2018-02-23 08:24:00,13740.897248
2018-02-23 08:25:00,13740.897248
2018-02-23 08:26:00,13761.764848
2018-02-23 08:27:00,13751.331048
2018-02-23 08:28:00,13740.897248
2018-02-23 08:29:00,13730.463448
2018-02-23 08:30:00,13740.897248
2018-02-23 08:31:00,13772.198648
2018-02-23 08:32:00,13772.198648
2018-02-23 08:33:00,13751.331048
2018-02-23 08:34:00,13730.463448
2018-02-23 08:35:00,13751.331048
2018-02-23 08:36:00,13751.331048
2018-02-23 08:37:00,13751.331048
2018-02-23 08:38:00,13730.463448
2018-02-23 08:39:00,13730.463448
2018-02-23 08:40:00,13720.029648
2018-02-23 08:41:00,13735.680348
2018-02-23 08:42:00,13751.331048
2018-02-23 08:43:00,13740.897248
2018-02-23 08:44:00,13740.897248
2018-02-23 08:45:00,13761.764848
2018-02-23 08:46:00,13793.066248
2018-02-23 08:47:00,13793.066248
2018-02-23 08:48:00,13793.066248
2018-02-23 08:49:00,13803.500048
2018-02-23 08:50:00,13793.066248
2018-02-23 08:51:00,13772.198648
2018-02-23 08:52:00,13772.198648
2018-02-23 08:53:00,13772.198648
2018-02-23 08:54:00,13772.198648
2018-02-23 08:55:00,13793.066248
2018-02-23 08:56:00,13782.632448
2018-02-23 08:57:00,13824.367648
2018-02-23 08:58:00,13834.801448
2018-02-23 08:59:00,13845.235248
2018-02-23 09:00:00,13845.235248
2018-02-23 09:01:00,13866.102848
2018-02-23 09:02:00,13897.404248
2018-02-23 09:03:00,13866.102848
2018-02-23 09:04:00,13866.102848
2018-02-23 09:05:00,13876.536648
2018-02-23 09:06:00,13886.970448
2018-02-23 09:07:00,13855.669048
2018-02-23 09:08:00,13855.669048
2018-02-23 09:09:00,13866.102848
2018-02-23 09:10:00,13871.319748
2018-02-23 09:11:00,13886.970448
2018-02-23 09:12:00,13866.102848
2018-02-23 09:13:00,13876.536648
2018-02-23 09:14:00,13886.970448
2018-02-23 09:15:00,13897.404248
2018-02-23 09:16:00,13897.404248
2018-02-23 09:17:00,13897.404248
2018-02-23 09:18:00,13918.271848
2018-02-23 09:19:00,13918.271848
2018-02-23 09:20:00,13928.705648
2018-02-23 09:21:00,13928.705648
2018-02-23 09:22:00,13939.139448
2018-02-23 09:23:00,13939.139448
2018-02-23 09:24:00,13928.705648
2018-02-23 09:25:00,13918.271848
2018-02-23 09:26:00,13918.271848
2018-02-23 09:27:00,13918.271848
2018-02-23 09:28:00,13907.838048
2018-02-23 09:29:00,13907.838048
2018-02-23 09:30:00,13939.139448
2018-02-23 09:31:00,13897.404248
2018-02-23 09:32:00,13886.970448
2018-02-23 09:33:00,13876.536648
2018-02-23 09:34:00,13886.970448
2018-02-23 09:35:00,13907.838048
2018-02-23 09:36:00,13918.271848
2018-02-23 09:37:00,13928.705648
2018-02-23 09:38:00,13939.139448
2018-02-23 09:39:00,13960.007048
2018-02-23 09:40:00,13949.573248
2018-02-23 09:41:00,13949.573248
2018-02-23 09:42:00,13928.705648
2018-02-23 09:43:00,13928.705648
2018-02-23 09:44:00,13928.705648
2018-02-23 09:45:00,13928.705648
2018-02-23 09:46:00,13939.139448
2018-02-23 09:47:00,13939.139448
2018-02-23 09:48:00,13939.139448
2018-02-23 09:49:00,13939.139448
2018-02-23 09:50:00,13928.705648
2018-02-23 09:51:00,13939.139448
2018-02-23 09:52:00,13918.271848
2018-02-23 09:53:00,13939.139448
2018-02-23 09:54:00,13939.139448
2018-02-23 09:55:00,13960.007048
2018-02-23 09:56:00,13939.139448
2018-02-23 09:57:00,13928.705648
2018-02-23 09:58:00,13928.705648
2018-02-23 09:59:00,13939.139448
2018-02-23 10:00:00,13918.271848
2018-02-23 10:01:00,13907.838048
2018-02-23 10:02:00,13886.970448
2018-02-23 10:03:00,13886.970448
2018-02-23 10:04:00,13876.536648
2018-02-23 10:05:00,13866.102848
2018-02-23 10:06:00,13876.536648
2018-02-23 10:07:00,13886.970448
2018-02-23 10:08:00,13897.404248
2018-02-23 10:09:00,13886.970448
2018-02-23 10:10:00,13897.404248
2018-02-23 10:11:00,13886.970448
2018-02-23 10:12:00,13886.970448
2018-02-23 10:13:00,13897.404248
2018-02-23 10:14:00,13928.705648
2018-02-23 10:15:00,13907.838048
2018-02-23 10:16:00,13897.404248
2018-02-23 10:17:00,13897.404248
2018-02-23 10:18:00,13897.404248
2018-02-23 10:19:00,13918.271848
2018-02-23 10:20:00,13918.271848
2018-02-23 10:21:00,13918.271848
2018-02-23 10:22:00,13918.271848
2018-02-23 10:23:00,13928.705648
2018-02-23 10:24:00,13939.139448
2018-02-23 10:25:00,13897.404248
2018-02-23 10:26:00,13897.404248
2018-02-23 10:27:00,13918.271848
2018-02-23 10:28:00,13918.271848
2018-02-23 10:29:00,13907.838048
2018-02-23 10:30:00,13897.404248
2018-02-23 10:31:00,13886.970448
2018-02-23 10:32:00,13897.404248
2018-02-23 10:33:00,13918.271848
2018-02-23 10:34:00,13918.271848
2018-02-23 10:35:00,13907.838048
2018-02-23 10:36:00,13897.404248
2018-02-23 10:37:00,13886.970448
2018-02-23 10:38:00,13897.404248
2018-02-23 10:39:00,13886.970448
2018-02-23 10:40:00,13886.970448
2018-02-23 10:41:00,13886.970448
2018-02-23 10:42:00,13886.970448
2018-02-23 10:43:00,13897.404248
2018-02-23 10:44:00,13907.838048
2018-02-23 10:45:00,13907.838048
2018-02-23 10:46:00,13918.271848
2018-02-23 10:47:00,13928.705648
2018-02-23 10:48:00,13939.139448
2018-02-23 10:49:00,13939.139448
2018-02-23 10:50:00,13918.271848
2018-02-23 10:51:00,13918.271848
2018-02-23 10:52:00,13923.488748
2018-02-23 10:53:00,13918.271848
2018-02-23 10:54:00,13918.271848
2018-02-23 10:55:00,13918.271848
2018-02-23 10:56:00,13897.404248
2018-02-23 10:57:00,13897.404248
2018-02-23 10:58:00,13902.621148
2018-02-23 10:59:00,13902.621148
2018-02-23 11:00:00,13918.271848
2018-02-23 11:01:00,13928.705648
2018-02-23 11:02:00,13928.705648
2018-02-23 11:03:00,13939.139448
2018-02-23 11:04:00,13939.139448
2018-02-23 11:05:00,13933.922548
2018-02-23 11:06:00,13928.705648
2018-02-23 11:07:00,13928.705648
2018-02-23 11:08:00,13928.705648
2018-02-23 11:09:00,13939.139448
2018-02-23 11:10:00,13939.139448
2018-02-23 11:11:00,13939.139448
2018-02-23 11:12:00,13928.705648
2018-02-23 11:13:00,13928.705648
2018-02-23 11:14:00,13939.139448
2018-02-23 11:15:00,13928.705648
2018-02-23 11:16:00,13928.705648
2018-02-23 11:17:00,13928.705648
2018-02-23 11:18:00,13939.139448
2018-02-23 11:19:00,13933.922548
2018-02-23 11:20:00,13933.922548
2018-02-23 11:21:00,13928.705648
2018-02-23 11:22:00,13923.488748
2018-02-23 11:23:00,13939.139448
2018-02-23 11:24:00,13939.139448
